,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
415,593,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,139966.4511007647,81.04479962882766,104.91768228402267,68.37412095639944,121.86741918555413
416,594,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,211507.21282349827,91.68021356816266,149.53747543586093,68.37412095639944,87.3433134300477
417,595,sex_female,Size_2,age_46_55,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209590.512188769,93.03746361499753,161.7567271258497,68.37412095639944,153.46675044558043
418,596,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,184744.1672929282,86.25052290644139,131.1581894935165,68.37412095639944,361.0107944166782
419,597,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,214127.14186006744,99.9118969459149,148.92646395938309,68.37412095639944,150.14548764018377
420,598,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,212081.33174928592,88.43751799618742,154.17459713215464,68.37412095639944,107.88261420946911
421,599,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219045.0722055376,100.92344558711403,159.59025406289214,68.37412095639944,0.0
422,600,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243967.41644261908,93.61309725922307,173.57481311958153,68.37412095639944,17.333120830255652
423,601,sex_female,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,156681.5895703928,82.18197585547979,113.76642504199295,68.37412095639944,0.0
424,604,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,201299.98585260255,90.47018474875934,148.09929410171884,68.37412095639944,32.679233301796245
425,606,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,217293.6228182925,93.69903553556117,158.2650777243587,68.37412095639944,58.36047534123281
426,607,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,238040.73863982645,91.28733636905359,168.12076383545806,68.37412095639944,17.333120830255652
427,608,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,174758.63679894301,81.18082155688151,124.93033100704244,68.37412095639944,172.1147689062857
428,609,sex_male,Size_5,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243424.82229941434,104.23890764056328,191.134657168765,68.37412095639944,0.0
429,610,sex_male,Size_6,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,262648.2770327658,108.0879618958197,192.95026400873076,68.37412095639944,0.0
430,611,sex_male,Size_5,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,230385.94396636056,94.2277013637256,178.22810147797335,68.37412095639944,0.0
431,612,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,236373.76409446658,99.42447613047557,170.7205087210128,68.37412095639944,0.0
432,613,sex_male,Size_4,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,174812.01466095998,87.22948163931382,123.87832763836167,68.37412095639944,0.0
433,614,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,184970.3566604237,86.59088794028243,131.86798533621737,68.37412095639944,0.0
434,615,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187944.40264943478,90.80912455893852,139.92301217531178,68.37412095639944,0.0
435,617,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,194403.70214662707,87.06913624540978,139.7781138116508,68.37412095639944,0.0
436,618,sex_female,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,228141.16142972183,93.47045522307967,169.33636467020105,68.37412095639944,0.0
437,619,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,249301.34438820736,97.7786498979717,176.51201801340548,68.37412095639944,0.0
438,620,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,232044.07570675793,99.25731129189327,166.52879230941068,68.37412095639944,0.0
439,624,sex_female,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,215303.04820389763,92.3529153173517,161.58539425955385,68.37412095639944,37.82117456181144
440,625,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,227645.00501665802,90.39608399955952,161.69838327477885,68.37412095639944,282.86250773500154
441,628,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,205302.69277142006,95.52575534148666,144.83025601610402,68.37412095639944,56.62828386470387
442,629,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209654.12393606929,92.68645416163726,156.07000681051676,68.37412095639944,0.0
443,630,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,184996.47507969014,89.09812148024277,136.6890800079794,68.37412095639944,10.955660650502917
444,631,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,176004.04786545606,82.94179349081888,127.37236531040482,68.37412095639944,0.0
445,633,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,200164.26049108966,83.61257487788043,146.29638491999873,68.37412095639944,0.0
446,634,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198661.22245140775,93.56175312637923,149.41226452734105,68.37412095639944,0.0
447,635,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,189073.98376068595,88.93501182660923,142.89209421675375,68.37412095639944,0.0
448,636,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,217372.6416446965,103.53925653051957,160.357796490877,68.37412095639944,327.50204387655884
449,637,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219661.78217284707,92.80459953236934,152.99810800516042,68.37412095639944,327.50204387655884
450,638,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,207086.63178556823,99.85615598542167,153.6053390681501,68.37412095639944,0.0
451,639,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,195564.76136743856,94.0950204164893,142.93962637504944,68.37412095639944,53.21853408121762
452,640,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,230918.35584289386,95.1146213002328,170.1559901557042,68.37412095639944,0.0
453,641,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,183020.16456802926,87.0608653614061,138.84549457764467,68.37412095639944,0.0
454,643,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,189357.26955179535,83.90973532419524,136.62147687939665,68.37412095639944,361.0107944166782
455,645,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,222603.15809307326,94.4872669859913,154.6865461346143,68.37412095639944,303.40180851442295
456,646,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,173904.37218430208,83.27902850871467,127.66755317637795,68.37412095639944,342.84815634809945
457,647,sex_male,Size_7,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209435.89317455317,101.52641838116048,158.26661598111232,68.37412095639944,0.0
458,648,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,194129.83498749664,86.14990654317047,129.9448317010428,68.37412095639944,29.11829871908172
459,650,sex_female,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,241438.40475120358,106.74393540415599,174.10576155270093,68.37412095639944,0.0
460,651,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,195518.27685422453,96.07053971896869,144.52973325439757,68.37412095639944,0.0
461,653,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,230509.07511670716,95.45597258892879,164.14235077663972,68.37412095639944,369.76491730727355
462,654,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,178901.53168342207,89.84665690509227,130.4637758546404,68.37412095639944,322.30885556867804
463,655,sex_male,Size_3,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,239784.4918532491,95.37662976904419,170.8816504466392,68.37412095639944,9.13782471895256
464,656,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,239278.7783629118,92.40778915797365,170.36067430816496,68.37412095639944,0.0
465,657,sex_female,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,239601.4418134785,96.40127121185266,171.8089247148517,68.37412095639944,0.0
466,658,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,247684.81383808365,96.47569418215248,181.18977552938642,68.37412095639944,0.0
467,659,sex_female,Size_4,age_66_75,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,260137.45637124637,100.28789087653524,188.68753632245122,68.37412095639944,0.0
468,661,sex_female,Size_3,age_76_85,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,256013.89632510106,101.85574931497707,185.03413568417506,68.37412095639944,23.66304181998338
469,666,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,182584.55348747707,88.19306351998328,133.05190233755167,68.37412095639944,0.0
470,667,sex_male,Size_7,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209382.26578089703,96.85570278041942,150.8964946414356,68.37412095639944,0.0
471,668,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,254915.11591420457,93.13881024950278,181.757997544284,68.37412095639944,0.0
472,669,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,197528.49222635603,83.1502781218803,142.23375726309493,68.37412095639944,53.21853408121762
473,671,sex_female,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,252819.8068139295,97.8405259241658,179.19513705777575,68.37412095639944,0.0
474,672,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209385.388365517,90.96924856816585,153.50276019749404,68.37412095639944,16.097601910518105
475,674,sex_male,Size_2,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,199151.91905904165,89.1001920319429,145.1931246497417,68.37412095639944,0.0
476,677,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,218664.21171316953,100.19653737862508,154.91251327182866,68.37412095639944,0.0
477,679,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219305.4474887483,99.81356731838135,158.305024246917,68.37412095639944,327.50204387655884
478,680,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,247653.7657683743,98.45184387248645,175.62582091209785,68.37412095639944,41.28217139316326
479,681,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,201660.49293057792,91.47107397792053,148.8737271568756,68.37412095639944,0.0
480,682,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,228670.22330439967,97.41228986406345,168.67063434586004,68.37412095639944,0.0
481,683,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,174950.0108014632,83.87448819174382,124.9643113598149,68.37412095639944,342.84815634809945
482,687,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,227072.1519244179,94.32905998562461,165.5942046411438,68.37412095639944,306.96274309713743
483,688,sex_female,Size_5,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,258421.63212421315,101.82507995166756,184.2643501648902,68.37412095639944,0.0
484,691,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,199582.76677383305,89.38690734557109,144.70409130693122,68.37412095639944,0.0
485,692,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,196385.538634603,94.232377837941,141.05340508367786,68.37412095639944,53.21853408121762
486,695,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,198580.00038665623,86.7042463599853,142.41836043742137,68.37412095639944,0.0
487,696,sex_female,Size_10,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,292384.5990191983,111.89313374979963,213.2985971143552,68.37412095639944,0.0
488,697,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,220218.36973559245,96.09847749903109,162.68020138262293,68.37412095639944,0.0
489,698,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,197638.41177725463,92.68188275378665,150.72080754505103,68.37412095639944,32.679233301796245
490,700,sex_female,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,225496.80734184416,98.24979873501347,162.8188587227153,68.37412095639944,0.0
491,701,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192886.0801717528,87.71294923945734,137.98760054407975,68.37412095639944,0.0
492,702,sex_male,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,201936.22488315153,89.49540591475709,145.48161994953207,68.37412095639944,0.0
493,704,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,181043.61853434218,94.12750526112792,127.97510090896262,68.37412095639944,0.0
494,706,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,203163.6860054846,92.67868771853504,148.5877964903776,68.37412095639944,56.62828386470387
495,707,sex_male,Size_8,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,264328.11146466155,102.4152191203619,187.02723483641418,68.37412095639944,0.0
496,708,sex_male,Size_8,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,259070.77528467876,97.32279177419652,186.0347229960069,68.37412095639944,0.0
497,711,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,254874.69953469382,100.73257779570577,177.18324185671915,68.37412095639944,0.0
498,712,sex_female,Size_3,age_19_25,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198257.88066320843,91.51940670156301,154.74787461529502,68.37412095639944,6.753901234081382
499,713,sex_female,Size_3,age_86_100,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,217231.79449778897,97.79118412351676,161.81623419710112,68.37412095639944,9.99893679904235
500,716,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,191956.65860925696,86.64528531136062,135.28786848490608,68.37412095639944,0.0
501,717,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,230838.51107538017,96.80348567745638,166.36968432841118,68.37412095639944,0.0
502,718,sex_male,Size_4,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,215833.4220093678,96.03540260333179,157.35325657797816,68.37412095639944,0.0
503,722,sex_male,Size_2,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,195296.26001939608,88.58751190447903,137.37705762138293,68.37412095639944,0.0
504,724,sex_male,Size_8,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,242183.04579894603,103.5104012348066,175.63320038326924,68.37412095639944,52.742445214731525
505,725,sex_male,Size_8,age_46_55,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,201491.62528396805,97.35826791973656,146.76336901161474,68.37412095639944,9.118264288561294
506,726,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,226475.26569309703,101.33586040151533,157.88456209451357,68.37412095639944,0.0
507,728,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,157495.45047405432,77.15538593139789,115.21723327030702,68.37412095639944,0.0
508,731,sex_male,Size_4,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,233623.135097111,99.19112310140743,180.00755166073066,68.37412095639944,0.0
509,732,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,224624.47741746483,95.30309806319698,160.36344764244055,68.37412095639944,0.0
510,733,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,255224.53572366474,107.61894641872479,181.8104408377096,68.37412095639944,20.742870613741896
511,734,sex_male,Size_8,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,297021.3276577215,110.43995701651147,205.5289490955555,68.37412095639944,0.0
512,736,sex_male,Size_8,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,236283.50836876285,99.47490162052807,169.38850630228566,68.37412095639944,52.742445214731525
513,737,sex_female,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,206977.51220858947,90.14595893572942,156.51481600473824,68.37412095639944,0.0
514,738,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,176495.25059519918,86.02685157299487,132.0959954801986,68.37412095639944,151.57546812686425
515,739,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,190882.0393496489,94.64360795797799,140.53143796572712,68.37412095639944,53.21853408121762
516,740,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,237453.47385807638,98.81386188211374,168.58449598266665,68.37412095639944,37.87242160967701
517,741,sex_female,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,244046.75355816947,97.7037733192176,176.64700600581665,68.37412095639944,17.333120830255652
518,742,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,249604.1730556698,98.51223965463758,178.93601614067717,68.37412095639944,0.0
519,743,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,241623.71283088328,100.77985189999279,172.95592456707965,68.37412095639944,37.87242160967701
520,744,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,232427.87620375634,101.55869626982604,164.23086983832277,68.37412095639944,0.0
521,745,sex_female,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,226631.14922493565,98.51063385958857,171.4402226106466,68.37412095639944,0.0
522,746,sex_male,Size_5,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,182318.68090329744,84.79858594530258,128.64032222476624,68.37412095639944,0.0
523,747,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,251786.25204842162,106.02978304729425,178.5395602250594,68.37412095639944,0.7514894389775661
524,751,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198248.4295440717,87.44414968461363,142.8733703572362,68.37412095639944,53.21853408121762
525,753,sex_female,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,258071.46479784406,106.2898170894734,184.05710813360682,68.37412095639944,0.0
526,756,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209283.7713182167,88.72693174694166,154.63661283034037,68.37412095639944,0.0
527,758,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219879.24726175368,96.99899577101571,161.36461640085724,68.37412095639944,0.0
528,760,sex_female,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,228037.99410507406,96.18039699317477,164.2733258467018,68.37412095639944,0.0
529,761,sex_female,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,225402.46354923013,95.45767831651649,162.85498794904632,68.37412095639944,0.0
530,762,sex_male,Size_3,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,221950.37148365748,99.59643517705626,169.65795439821474,68.37412095639944,0.0
531,763,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,174507.57561396318,81.49699397044242,129.03934120304407,68.37412095639944,342.84815634809945
532,765,sex_female,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,225028.4048483584,100.89555462609574,163.92025011497165,68.37412095639944,129.6061868607624
533,766,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,186070.75844354322,93.50218488496117,140.36629117184006,68.37412095639944,0.0
534,767,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192945.83673134848,89.12865067109095,139.8696689265913,68.37412095639944,0.0
535,769,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,188200.61054030104,89.87148766717117,122.76788711011469,68.37412095639944,37.87242160967701
536,770,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,230629.45182685347,92.16879174636415,160.66728112545772,68.37412095639944,13.77218624754112
537,771,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,227701.02670118588,93.74235486122696,162.72873550621253,68.37412095639944,369.76491730727355
538,773,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,236146.95136959344,101.72595516825507,171.1070982009668,68.37412095639944,0.0
539,776,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,233160.16259945103,96.54817005964622,169.41696289176258,68.37412095639944,37.87242160967701
540,777,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209503.24785017947,93.49579035745288,153.84457713310627,68.37412095639944,107.88261420946911
541,780,sex_female,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,213434.5646359039,94.05886904968663,158.44167178312375,68.37412095639944,0.0
542,781,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,197929.5727483507,91.48782049014615,143.50216681409287,68.37412095639944,0.0
543,783,sex_female,Size_4,age_0_18,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219950.120351155,96.00137682743309,157.6670623164382,68.37412095639944,0.0
544,787,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,210522.0327270974,94.65545524246977,146.66969191658117,68.37412095639944,16.097601910518105
545,788,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,194818.99997125435,85.75934180405622,140.79237142896807,68.37412095639944,136.5463440074816
546,789,sex_male,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,222888.26572100454,97.72108918025685,170.06319949610034,68.37412095639944,0.0
547,790,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,185708.42256308493,87.91164733159924,133.49740014349277,68.37412095639944,10.955660650502917
548,791,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,181388.53516205656,83.99196449308494,130.50183147860997,68.37412095639944,0.0
549,792,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,189795.5108250394,85.70308893337067,138.81211816879977,68.37412095639944,53.21853408121762
550,793,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,169727.32902373772,81.86525207883005,125.34879939311769,68.37412095639944,165.49160011172435
551,794,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,184324.31121549182,85.96264733074928,129.70695561933547,68.37412095639944,0.0
552,795,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198915.903398769,91.30747993831964,142.31082280023492,68.37412095639944,0.0
553,796,sex_male,Size_5,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,231568.51830376478,93.1836777194973,181.83258507311143,68.37412095639944,41.04249961584534
