,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
382,521,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,164228.5105036011,80.16369790440736,109.46050904804255,58.670438472418674,69.98257168205957
383,522,sex_male,Size_6,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,195743.89333564375,87.7226690682348,135.61383094548796,58.670438472418674,0.0
384,525,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,203702.01201673452,86.17442973468648,150.9815752642704,58.670438472418674,33.772307801344766
385,526,sex_male,Size_7,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,234597.1331981128,94.42002563625483,167.31337151672096,58.670438472418674,126.13528905525285
386,527,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,230122.35556478534,88.05533241866067,166.20553436850983,58.670438472418674,35.324278935021866
387,528,sex_male,Size_6,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146441.19413382062,73.94354407679765,110.49426819892705,58.670438472418674,48.33199789990514
388,529,sex_female,Size_3,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,229842.20775534472,97.51313516641383,167.63399255688856,58.670438472418674,136.8107358575323
389,530,sex_male,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,142685.41837170787,71.97113234636859,108.00694620429857,58.670438472418674,132.70545588758318
390,531,sex_female,Size_4,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,123573.87156510557,67.96397011755228,95.8395812024109,58.670438472418674,47.6317474600138
391,532,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,270979.7628620244,106.62690098908453,192.0598433431678,58.670438472418674,37.60274038215028
392,535,sex_male,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,114927.74175115323,70.7863119328397,74.98280816481672,58.670438472418674,30.723022591653205
393,536,sex_female,Size_3,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,169204.76489681183,77.13059478428326,118.28981688811123,58.670438472418674,6.182676945905362
394,537,sex_male,Size_3,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,152696.01172656228,76.67770380686719,113.8813179677594,58.670438472418674,119.26439332710162
395,538,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,141121.80344974992,80.13252501777554,105.4506131875961,58.670438472418674,79.01192483491208
396,539,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,182738.8833489282,84.34400510522312,133.37775156077961,58.670438472418674,58.993061345098916
397,541,sex_male,Size_2,age_66_75,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,122012.82730197649,68.73514338632526,92.50736802900688,58.670438472418674,37.28859227346013
398,544,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,195545.3736915065,84.64351923971716,133.9256474653867,58.670438472418674,141.70881463302916
399,545,sex_male,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,115013.47735066197,66.49639373507058,87.3235435396441,58.670438472418674,146.48659810038683
400,547,sex_male,Size_4,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231692.52951906776,96.08136984137211,178.46017912592524,58.670438472418674,61.49369053947459
401,548,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,192641.77979503048,83.41050041750722,139.2125026542257,58.670438472418674,0.0
402,549,sex_male,Size_6,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,285807.87069214025,115.13553295307592,206.5187738956463,58.670438472418674,0.0
403,552,sex_male,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172011.38585304213,83.7727152928143,129.4033862229727,58.670438472418674,66.933286472368
404,553,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146009.6174659933,76.59538461450268,98.28519001189177,58.670438472418674,3.53359938994201
405,554,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,137297.27197228777,76.70238704089248,93.41090846930857,58.670438472418674,82.06121004460361
406,555,sex_male,Size_3,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211462.89240395848,89.85676073087755,154.0717456433499,58.670438472418674,39.85943349799717
407,556,sex_male,Size_3,age_66_75,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,174345.03583529193,80.11983598962561,125.86798199368127,58.670438472418674,36.810148288305605
408,557,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,177908.61908513756,81.50331707202658,116.3188921645925,58.670438472418674,84.33967149173203
409,559,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,179198.69458822085,75.27012909360633,129.96779046331673,58.670438472418674,129.80326704687752
410,560,sex_male,Size_2,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231554.293624368,86.35526944887665,163.81038114538467,58.670438472418674,26.423683109450028
411,561,sex_female,Size_1,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,134487.51035901922,69.03881652352891,101.77472113457759,58.670438472418674,53.14913819732631
412,562,sex_male,Size_1,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,102668.26565042208,63.19625771488411,76.05279445340182,58.670438472418674,37.445610908205964
413,563,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,137783.75120469366,69.93573774601563,92.3079198718981,58.670438472418674,58.993061345098916
414,566,sex_female,Size_7,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,203648.4768747534,84.6314994345442,151.3452239156171,58.670438472418674,136.99211315806494
415,567,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,147034.05211446606,79.14598637153266,97.06960699209093,58.670438472418674,3.53359938994201
416,568,sex_male,Size_4,age_66_75,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,101620.94663724043,67.89624704390224,67.2199419792157,58.670438472418674,0.0
417,570,sex_female,Size_3,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,165410.21435895338,78.28022929894313,122.82460856100121,58.670438472418674,133.1705026396053
418,571,sex_male,Size_2,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,109521.7630718385,60.211191526619174,83.58079033117676,58.670438472418674,113.79136326185899
419,572,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,182426.7187558529,84.618153632097,131.9173310752976,58.670438472418674,129.80326704687752
420,573,sex_male,Size_1,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,179648.82781685438,83.25979459703161,114.02215907316348,58.670438472418674,0.0
421,574,sex_female,Size_1,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,92671.46837580325,58.500064846493615,57.866755119484715,58.670438472418674,30.080989497821598
422,575,sex_male,Size_1,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,161172.486191767,78.13200927936437,113.59041395837608,58.670438472418674,0.0
423,578,sex_male,Size_4,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,175985.94926029257,81.08492923809428,128.8831660350963,58.670438472418674,0.0
424,580,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,202649.59496122654,85.79908958639378,148.73164445221323,58.670438472418674,60.90274253123913
425,581,sex_male,Size_4,age_66_75,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,145316.35910487288,73.46388303923301,110.92830904575185,58.670438472418674,0.0
426,582,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,238910.01329904172,98.89851797486848,166.21680860803434,58.670438472418674,69.13267802876472
427,583,sex_female,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201601.33950820513,87.39045258448267,134.59669792624857,58.670438472418674,65.92211269216081
428,585,sex_male,Size_5,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,245904.18463627994,93.38651576471497,190.23108648315662,58.670438472418674,0.0
429,586,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,268097.12421871256,106.96886545310403,190.32024813701273,58.670438472418674,37.60274038215028
430,588,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,240746.27620372034,93.56354944178676,169.98632679804555,58.670438472418674,118.6406659335244
431,589,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,238249.75776689762,90.46883962478792,168.69405924270157,58.670438472418674,118.6406659335244
432,590,sex_female,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231459.30187691373,90.10337215569227,167.90650477894067,58.670438472418674,81.12910615512818
433,591,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,240020.8632622458,97.02096954475395,171.06040767839042,58.670438472418674,46.06452932925998
434,597,sex_male,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,206216.96597748742,87.77148028492175,149.34323840287325,58.670438472418674,6.661954490365292
435,598,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,204398.906333712,84.960459624289,148.43229377625187,58.670438472418674,136.21978784929684
436,599,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228881.9183486385,92.87381967635893,166.48379214683308,58.670438472418674,147.66028868342636
437,600,sex_male,Size_6,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,138693.79933444742,74.8074686655148,104.71041661604458,58.670438472418674,0.0
438,602,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,152279.8667444827,77.65572534916777,97.73153656650031,58.670438472418674,139.4303531859007
439,603,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146296.93367870027,78.80304581297666,98.10874847576936,58.670438472418674,145.3818272362979
440,604,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211262.25636545714,89.49729267871639,155.59625066916348,58.670438472418674,57.69217719463523
441,605,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,238688.46276277426,88.3029175928855,172.7030425445777,58.670438472418674,118.6406659335244
442,606,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,196711.90769352243,89.61629094426421,143.90875893514257,58.670438472418674,66.8542165816363
443,608,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,148789.0314729648,77.83168000504638,98.51229395344977,58.670438472418674,24.145221662321614
444,609,sex_male,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,245788.0909324018,93.13780189782739,174.7892859541714,58.670438472418674,19.069746245620866
445,610,sex_male,Size_3,age_66_75,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,166911.7441340044,82.22290820733674,123.28570084755165,58.670438472418674,36.810148288305605
446,611,sex_male,Size_2,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,96664.38253035606,60.26373782570055,72.41793258701408,58.670438472418674,79.49036882006656
447,612,sex_male,Size_1,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,183200.25421010028,79.52578201150126,142.6986686451594,58.670438472418674,0.0
448,613,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,186351.2566601143,87.42189647841086,132.56354068655415,58.670438472418674,129.80326704687752
449,614,sex_male,Size_7,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,110342.63400659265,67.66777453037565,74.16604714252587,58.670438472418674,156.2596826692437
450,618,sex_male,Size_5,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,189763.72887367284,82.59699347881029,138.92992900046258,58.670438472418674,7.252902498600741
451,619,sex_male,Size_6,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,264767.6527674979,97.27920857041251,189.28270119599864,58.670438472418674,43.55421443254745
452,620,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201170.6675992246,86.30557621631769,142.36293471197106,58.670438472418674,33.772307801344766
453,621,sex_male,Size_5,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,192952.96888002372,86.57862154625776,130.07068563412219,58.670438472418674,0.0
454,624,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,202562.7611612374,86.48616681507932,150.78339296152322,58.670438472418674,37.83459383173439
455,625,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,190747.9226503031,84.10908107157456,139.11245356486518,58.670438472418674,3.53359938994201
456,626,sex_male,Size_1,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,164587.87169483188,81.43082932212207,121.65961485661796,58.670438472418674,59.408988743621734
457,629,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211584.33002572026,90.93818289107844,155.0099309788453,58.670438472418674,64.03109763166238
458,631,sex_male,Size_1,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,124046.72281764343,76.39468538265908,80.48639405733857,58.670438472418674,59.408988743621734
459,632,sex_female,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,168297.49677636538,78.086137285453,123.41063005440257,58.670438472418674,27.512457255049345
460,633,sex_female,Size_3,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,223639.99379314148,88.71830377595104,173.28890511483863,58.670438472418674,119.69406120842478
461,634,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,143066.6966125445,71.32666207998469,105.1482866279183,58.670438472418674,79.01192483491208
462,635,sex_male,Size_3,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,208461.3824441492,82.67052652141396,161.0630752883785,58.670438472418674,59.58400935333436
463,636,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,133362.3272019661,70.93929863244261,87.10137261412852,58.670438472418674,82.06121004460361
464,637,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,144787.92720448482,71.68488513029357,107.64966432602358,58.670438472418674,79.01192483491208
465,638,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,234662.31400848817,88.46543137514153,169.7710718234998,58.670438472418674,124.5921399839216
466,639,sex_female,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,129861.26781915419,68.5482331207321,98.9343712942775,58.670438472418674,14.549838679722281
467,640,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,184929.51902855295,78.45979055628928,133.4976148977573,58.670438472418674,58.993061345098916
468,641,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,111088.4258976523,61.95299042965074,84.41518301930962,58.670438472418674,129.36992345127928
469,642,sex_male,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,168783.1735380087,80.12559475055636,121.78845207280686,58.670438472418674,7.654873892148487
470,643,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,177080.7236194493,81.26016975622794,129.1230144331645,58.670438472418674,112.68659239777003
471,644,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,259100.33627312607,99.88236033696332,179.2718278817494,58.670438472418674,66.3095590787908
472,645,sex_male,Size_1,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,235188.9929039136,97.58999881834877,170.59043240834566,58.670438472418674,0.0
473,647,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,196678.58514467633,87.25611134216761,140.32601703415034,58.670438472418674,66.8542165816363
474,648,sex_male,Size_4,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,113983.38289583479,70.99066077970058,84.19629724129653,58.670438472418674,10.589844304428121
475,649,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,189729.67642996483,89.38281423457958,134.93797367295304,58.670438472418674,3.53359938994201
476,651,sex_male,Size_2,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,93890.7090142443,70.32790080458388,71.88434791315998,58.670438472418674,79.49036882006656
477,652,sex_male,Size_2,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,110341.6588082854,65.3952520443947,73.18144658317794,58.670438472418674,21.095936452630056
478,653,sex_male,Size_2,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,242203.0263380519,90.43536631849396,173.27211788604225,58.670438472418674,9.442660106597714
479,654,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,187030.1352896447,87.30712587735175,133.5301326810452,58.670438472418674,3.53359938994201
480,655,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,166007.24232423285,81.3091524846371,117.44652475816414,58.670438472418674,72.43412390558048
481,656,sex_male,Size_2,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,53209.16990342638,56.472358233292944,31.529108580373492,58.670438472418674,79.49036882006656
482,657,sex_female,Size_2,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,230316.63959922653,93.90145954618801,178.60708387984778,58.670438472418674,21.525604333953215
483,658,sex_female,Size_2,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,70106.0261706291,59.67175628232824,44.86982286615904,58.670438472418674,133.6489466247598
484,659,sex_male,Size_2,age_66_75,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,228766.6116031064,96.1661566479253,174.08415499481774,58.670438472418674,30.823295367209482
485,664,sex_male,Size_6,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,155259.03845822328,73.95463005183487,119.42496962419844,58.670438472418674,0.0
486,670,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,193864.7103127514,94.58952570091272,143.21043809095616,58.670438472418674,143.2285560279815
487,672,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,199371.92001424357,83.28606629235065,144.72140551330153,58.670438472418674,136.21978784929684
488,674,sex_female,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,219094.0737278429,92.40105039213297,159.85666099225705,58.670438472418674,38.06518764881516
489,676,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,251906.69289772946,89.48486638786196,179.86621017715296,58.670438472418674,49.19288442968326
490,677,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,247438.2470069774,89.52515297453863,179.0235432680343,58.670438472418674,63.181203978367535
491,678,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,155205.8341514831,72.81024097296331,102.75555455334441,58.670438472418674,33.772307801344766
492,679,sex_male,Size_2,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,103303.01875639289,63.62334379775843,77.6083527977424,58.670438472418674,113.79136326185899
493,680,sex_male,Size_2,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,237271.554202893,91.33887349155877,167.49855427666128,58.670438472418674,9.442660106597714
494,681,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,205244.98272881354,90.40901225520984,151.6165948610975,58.670438472418674,60.90274253123913
495,682,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,199105.6452186035,89.09094106614194,146.24672626593943,58.670438472418674,139.4303531859007
496,683,sex_male,Size_3,age_19_25,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,171358.58829391495,82.71647075556862,111.04431254185097,58.670438472418674,11.080755721402173
497,684,sex_female,Size_4,age_19_25,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,109169.12593924286,71.03918228704119,71.49335963611149,58.670438472418674,0.0
498,685,sex_male,Size_3,age_46_55,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,160160.3186895927,83.00557035562582,122.66508952123435,58.670438472418674,140.17927081829
499,686,sex_male,Size_2,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,102988.41032430583,65.0942038745888,80.754142378763,58.670438472418674,119.74283731225617
500,690,sex_male,Size_5,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,198195.60859160076,90.35104855166848,144.77197609632,58.670438472418674,0.0
501,691,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,190062.39730105668,88.62278318024413,138.405603256955,58.670438472418674,145.3818272362979
502,693,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,165080.22548491677,79.45238253420855,111.52791385653323,58.670438472418674,69.98257168205957
503,695,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,210590.74244029756,87.4607317069425,153.76894588121593,58.670438472418674,64.03109763166238
504,696,sex_male,Size_6,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,258610.36030867771,92.31318425492974,184.8371618418852,58.670438472418674,20.48606573304273
505,697,sex_female,Size_3,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,157308.09451813434,79.51495213139358,118.12952022833072,58.670438472418674,139.1219766900025
506,698,sex_female,Size_3,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,115985.83955844476,67.91796116114666,79.15309820620843,58.670438472418674,133.1705026396053
507,699,sex_female,Size_3,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,159808.13529023214,79.53746938901764,115.73927872310328,58.670438472418674,6.182676945905362
508,700,sex_male,Size_3,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,178844.23971812148,82.57120130614338,130.0514198534054,58.670438472418674,116.95315249463148
