,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_TV,e_Urban,Income,Electricity,Water,w,wf
425,607,sex_male,Size_4,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,247948.08341695758,97.82930716098335,175.08353572107677,59.02521008403362,0.0
426,608,sex_male,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,236753.477217689,92.30392392354288,167.619579146436,59.02521008403362,36.442602333998366
427,609,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,179442.56310138,75.11748654531559,130.74456871857103,59.02521008403362,0.0
428,610,sex_female,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,151302.40772351803,75.69832136566838,101.87587888505081,59.02521008403362,0.0
429,611,sex_male,Size_5,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,71115.63044025467,66.86096574418755,45.08009157899312,59.02521008403362,0.0
430,612,sex_male,Size_5,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,217827.45606744481,90.9654916501185,144.31233354479858,59.02521008403362,0.0
431,613,sex_male,Size_5,age_76_85,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,219974.51044977043,87.36594391485029,149.57875523026166,59.02521008403362,0.0
432,615,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,183959.47030854825,79.23510808932748,130.91682031288556,59.02521008403362,191.75874154238772
433,617,sex_female,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,109382.70826935537,70.64906475452887,82.08937397835581,59.02521008403362,180.9659221072415
434,618,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,189507.64217192007,86.21603842159732,139.03181891514274,59.02521008403362,206.97658853748777
435,620,sex_female,Size_5,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,146874.88729748796,73.15301915128897,111.38397162384732,59.02521008403362,0.0
436,623,sex_male,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,117074.97183176507,75.01170821403737,74.45582212988678,59.02521008403362,27.406995401651105
437,624,sex_male,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,86912.86375832745,59.97627366151684,54.51939564444857,59.02521008403362,183.40626657504689
438,625,sex_male,Size_2,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,89470.59797360569,61.304728857866486,67.31422990494616,59.02521008403362,182.08278745887375
439,626,sex_male,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,130549.12433780561,73.03312134325333,95.0101770051346,59.02521008403362,186.08482080207725
440,627,sex_male,Size_2,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,212868.96010829962,86.84457534822195,152.30894458105362,59.02521008403362,198.77015144899946
441,628,sex_male,Size_2,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,104360.46881592268,72.35634888430421,79.687961795644,59.02521008403362,0.0
442,629,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,200203.57155677557,93.21567142333824,142.6160065791945,59.02521008403362,52.09418271572464
443,630,sex_male,Size_5,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,207095.50656463898,89.2019896841451,144.39073700214766,59.02521008403362,0.0
444,631,sex_female,Size_5,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,233706.00208707448,96.36381210272037,179.99337875387002,59.02521008403362,0.0
445,632,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,234515.37713551073,94.09391925577339,162.84908962001117,59.02521008403362,26.872145701869034
446,633,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,206029.13650466112,83.28487946672874,150.3724694792486,59.02521008403362,33.56451557872462
447,634,sex_male,Size_4,age_26_35,Education_High_School,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,144716.6512943362,77.58597606829952,108.09844896166848,59.02521008403362,0.0
448,635,sex_male,Size_4,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,168548.54617108777,73.55655499235257,124.05844444867422,59.02521008403362,0.0
449,638,sex_male,Size_5,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,116607.68440335437,70.41429491042675,90.10137287801668,59.02521008403362,0.0
450,639,sex_male,Size_5,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,149353.0308229504,73.57613913273664,112.49218380985285,59.02521008403362,0.0
451,641,sex_male,Size_2,age_19_25,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,198470.7754067567,89.0254285130097,137.19978971309183,59.02521008403362,12.818667559691558
452,642,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,221961.37820573538,89.57992289723985,163.75303167662608,59.02521008403362,0.0
453,643,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,172804.92210957722,83.93200459343313,121.45986282647222,59.02521008403362,194.87327354241594
454,644,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_no,TV_yes,Urbanity_Rural,123896.73506636004,67.03157134300932,82.72989644034655,59.02521008403362,231.32562115391843
455,646,sex_male,Size_4,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,219287.5416967128,89.27612871167555,168.44409244205477,59.02521008403362,0.0
456,647,sex_male,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,157469.29222778295,76.60193320448323,116.70874844042402,59.02521008403362,0.0
457,648,sex_female,Size_2,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,42676.20051989918,54.33142697972253,25.024146547783264,59.02521008403362,136.20566708376865
458,649,sex_female,Size_2,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,218003.59721594027,91.40089686892286,153.78666813567588,59.02521008403362,213.98799844409947
459,651,sex_male,Size_6,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,174204.72158608242,82.55223176048207,114.40899973020302,59.02521008403362,0.0
460,652,sex_male,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,186605.11118001258,86.05430241469115,135.56564024705293,59.02521008403362,0.0
461,653,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,216458.61268545032,89.99831275293978,155.4902984869951,59.02521008403362,46.784695925429105
462,654,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,141492.84592959733,78.64637498320978,91.6944350221533,59.02521008403362,141.71374912397795
463,655,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,166280.02058114661,74.0785972466839,105.11602220799465,59.02521008403362,102.76318293129663
464,657,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,212342.8812483092,91.0754742876218,141.85123820691825,59.02521008403362,34.782839258277995
465,658,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175562.63606494735,83.56154350415696,113.26638234094274,59.02521008403362,0.0
466,659,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,186684.28601402932,85.98108708753391,136.7367331715192,59.02521008403362,206.97658853748777
467,661,sex_female,Size_5,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,132847.8388509621,74.31880875621977,100.64800334608655,59.02521008403362,43.97991750760876
468,662,sex_male,Size_9,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,203662.8418418542,90.70597595685314,151.46454737306516,59.02521008403362,35.05106590838963
469,663,sex_male,Size_9,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,154964.4897765376,73.90826940519392,118.60217931136889,59.02521008403362,0.0
470,664,sex_female,Size_8,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,253567.1872858977,102.9068064365173,181.55025886902254,59.02521008403362,0.0
471,665,sex_male,Size_7,age_66_75,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,271908.1594386672,106.93253524798452,206.94541853835656,59.02521008403362,0.0
472,666,sex_female,Size_8,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,214168.34128077194,94.19306871116571,155.31107536114607,59.02521008403362,0.0
473,669,sex_male,Size_7,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,144493.08952115435,81.04370296125002,98.14274063668053,59.02521008403362,79.72589230932468
474,670,sex_male,Size_4,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,158880.06114841808,82.85836136162999,118.87181750568632,59.02521008403362,36.820595089039145
475,671,sex_male,Size_4,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,202501.66003553837,87.44771896520368,131.89872804877365,59.02521008403362,0.0
476,673,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,200157.32963230196,81.15978098400088,145.00008988620883,59.02521008403362,0.0
477,674,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,236552.0766080975,98.28205580355488,164.43335407300196,59.02521008403362,36.2857453892575
478,677,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,149533.966923724,79.62948432219996,95.75331769649802,59.02521008403362,0.0
479,678,sex_male,Size_3,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,197234.28357837364,86.461194510392,152.48830000375136,59.02521008403362,0.0
480,679,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,207578.4325411965,85.13885044440073,151.76595430805563,59.02521008403362,54.77273694275498
481,680,sex_female,Size_6,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,150320.4631457546,79.41335911788165,115.75043205232149,59.02521008403362,0.0
482,682,sex_male,Size_5,age_76_85,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,142518.58644990737,70.46933171148235,96.87253914813334,59.02521008403362,0.0
483,684,sex_male,Size_2,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,160509.01428608413,78.62803819896472,103.07903191881623,59.02521008403362,119.09789527802891
484,686,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,205714.93572975174,84.80300809003077,148.83146176227893,59.02521008403362,0.0
485,687,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,202508.32929883286,87.38517816272117,150.64519968797472,59.02521008403362,66.18400327853898
486,688,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,192279.85595751583,83.5282972347564,135.09882795264085,59.02521008403362,48.28760205640861
487,689,sex_female,Size_6,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,227993.77454518725,95.61239794647592,169.96096852657655,59.02521008403362,0.0
488,690,sex_male,Size_2,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,94471.46730845637,62.888513661888204,72.40060236472213,59.02521008403362,182.08278745887375
489,691,sex_male,Size_3,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,202014.33356921977,89.19696286275487,156.9946339361213,59.02521008403362,10.860310826527407
490,692,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,169007.98706563262,85.6294288211364,109.88905354313097,59.02521008403362,100.0846287042663
491,693,sex_female,Size_5,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,267624.91443150403,96.87890827205928,193.22100049257534,59.02521008403362,0.0
492,695,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,184945.8321206046,82.14511421160714,131.74760723944985,59.02521008403362,35.067421709704114
493,696,sex_female,Size_4,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,254592.38544674646,94.98379427737636,187.6198408366636,59.02521008403362,0.0
494,697,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,187582.09731986004,78.5269522576366,132.9432604545679,59.02521008403362,37.74597593673445
495,698,sex_male,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,117364.56044095756,70.01131389991804,89.97855952943216,59.02521008403362,176.2897012318152
496,699,sex_male,Size_3,age_76_85,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,131236.40027583414,73.94581912313407,99.38774998969048,59.02521008403362,9.916807965235385
497,700,sex_female,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,126185.01273736425,68.52443391205308,96.53711041349084,59.02521008403362,0.0
498,701,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,179107.09892370086,83.14993563163564,130.0708381724214,59.02521008403362,175.8600069686529
499,702,sex_female,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,121703.2053943733,73.488964191033,90.97084436135505,59.02521008403362,0.0
500,703,sex_male,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,70165.41657053828,56.17641693467059,43.8247643035436,59.02521008403362,0.0
501,705,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,178417.17813815223,83.86125048012585,117.16451295518573,59.02521008403362,163.85815030150175
502,706,sex_female,Size_3,age_26_35,Education_Elementary_School,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,98030.34902811912,73.58533429490723,76.53084118741889,59.02521008403362,69.82596231862699
503,709,sex_male,Size_5,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,262162.28221530037,99.67109779007255,185.10126133232015,59.02521008403362,0.0
504,710,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,198214.7394651686,84.71735958890507,148.5215539860366,59.02521008403362,48.28760205640861
505,711,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,173703.0819699792,78.7569623359593,128.45480758896306,59.02521008403362,208.09345388912004
506,712,sex_male,Size_2,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,218882.07143749692,95.14080448301748,154.20274698141282,59.02521008403362,0.0
507,713,sex_male,Size_4,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,79385.6826215198,61.853290336069456,52.97593939908363,59.02521008403362,0.0
508,714,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,238075.26522315654,94.50662294193242,172.60337582239018,59.02521008403362,36.2857453892575
509,716,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,126090.98361490053,76.8174917240606,79.12199138869198,59.02521008403362,112.08648537141741
510,718,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,228364.4356223897,97.47222490175986,161.99466123061742,59.02521008403362,177.07833064820628
511,719,sex_female,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,204961.31373674193,83.19088426605585,145.83389938028208,59.02521008403362,56.770403591150945
512,720,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,104929.95249885278,70.58398995476638,82.26419414036427,59.02521008403362,163.06952088511113
513,721,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,103479.2504359269,63.02470443896792,78.83207205179042,59.02521008403362,163.06952088511113
514,724,sex_male,Size_5,age_19_25,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,106683.57237811295,68.26177305141414,81.83264488448131,59.02521008403362,0.0
515,725,sex_male,Size_5,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,130887.29949776294,76.56328204149158,101.00937671539494,59.02521008403362,39.30369663218246
516,726,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,217131.4317665431,85.46375572450096,153.69662114789105,59.02521008403362,163.85815030150175
517,728,sex_male,Size_3,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,159260.40573997967,70.88855973147597,115.43207612965554,59.02521008403362,13.538865053557744
518,729,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,165650.16892832777,74.52038576284758,111.32362617220463,59.02521008403362,33.56451557872462
519,730,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,203921.8897515735,86.86994403427367,150.69998902697085,59.02521008403362,52.09418271572464
520,732,sex_male,Size_4,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,115460.05921527516,69.58692397288985,89.25611447323702,59.02521008403362,35.49711597286642
521,733,sex_female,Size_7,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,146667.04771729666,76.5522520871834,110.34398329216718,59.02521008403362,83.07863406857784
522,734,sex_female,Size_7,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,231473.90636212635,94.73443175403001,168.82045264805404,59.02521008403362,109.08930049882409
523,736,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,177751.24582388002,84.59940200610389,129.93935289208284,59.02521008403362,178.53856119568323
524,739,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,185112.85850184344,86.63238260087175,135.11082557160546,59.02521008403362,189.08018731535736
525,741,sex_male,Size_4,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,127927.76638384395,67.1333275173608,95.6182403578163,59.02521008403362,0.0
526,742,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,174565.62893982916,70.56818057333254,128.9090787331227,59.02521008403362,210.77200811615057
527,743,sex_male,Size_6,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,219779.430838377,82.12427767342962,162.54396127177895,59.02521008403362,0.0
528,744,sex_male,Size_6,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,135252.96817102906,68.33288242617662,102.15402930822914,59.02521008403362,20.774029495182845
529,745,sex_male,Size_6,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,129220.76604615632,67.10774466781217,97.99790055003768,59.02521008403362,0.0
530,747,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,163432.7006967815,76.82031170800857,104.21162638043077,59.02521008403362,182.87141687526486
531,748,sex_male,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,135512.8955337665,70.39799957383305,100.43655847231534,59.02521008403362,196.62644692175098
532,749,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,199223.76340636236,84.87871874562869,145.324348750305,59.02521008403362,38.87400236902015
533,750,sex_male,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,116339.07268789686,71.42019263740214,76.9766976593842,59.02521008403362,27.406995401651105
534,751,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,201492.53592868472,87.97143027514414,146.71324761949467,59.02521008403362,38.87400236902015
535,752,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,184480.72027300514,83.85513905786948,134.7263878446697,59.02521008403362,206.97658853748777
536,755,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,202104.02558582183,85.00672179779048,148.8635867111982,59.02521008403362,66.18400327853898
537,756,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,179356.75829545167,84.8585456549291,129.77312962308085,59.02521008403362,0.0
538,757,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,210372.0441869556,86.93084956101339,146.67346712804195,59.02521008403362,102.76318293129663
539,758,sex_female,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,225388.35317797514,88.58628231604895,157.81312003690266,59.02521008403362,181.75455152363259
540,759,sex_male,Size_3,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,51341.30224003494,55.50229520132169,30.256457355555387,59.02521008403362,101.97455351490557
541,760,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,186316.34375788196,88.50731000817264,122.8424506935443,59.02521008403362,0.0
542,762,sex_male,Size_5,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,210024.66869525536,88.99761580631198,141.73984672426053,59.02521008403362,0.0
543,764,sex_male,Size_7,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,165348.30382578343,79.35064985960797,110.40055172679318,59.02521008403362,14.199197332753746
544,766,sex_male,Size_6,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,244353.80531407768,97.41549963323546,174.37422052249192,59.02521008403362,0.0
545,767,sex_male,Size_4,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,164937.7218405363,77.17144259984988,124.13257457976313,59.02521008403362,0.0
546,769,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,165456.76532862024,73.73367953900708,122.12344317026668,59.02521008403362,194.87327354241594
547,775,sex_male,Size_3,age_76_85,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,204418.35444240816,81.80058901999564,149.17648142834568,59.02521008403362,25.38584827580749
548,777,sex_male,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,113527.9053107503,67.19966609294222,85.56192080489923,59.02521008403362,0.0
549,778,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,104956.23249541612,65.12585160667955,81.9795266649332,59.02521008403362,165.74807511214146
550,779,sex_male,Size_4,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,146439.08697991056,70.52803279948115,103.58654476718058,59.02521008403362,0.0
551,780,sex_male,Size_4,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,167279.0675829644,81.68991822419977,123.54367826598825,59.02521008403362,0.0
552,781,sex_male,Size_6,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,249368.71257358944,94.11749207409633,195.15323523833084,59.02521008403362,0.0
553,782,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,122310.94481385866,72.15303465626138,75.65433920197445,59.02521008403362,194.87327354241594
554,784,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Rural,171534.1390747859,78.98016683397233,126.96070176855814,59.02521008403362,168.08179080019764
555,785,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,190129.08112993024,88.79647381838066,135.60716741350362,59.02521008403362,35.067421709704114
556,786,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,205089.70678799547,89.75145396485958,134.84494366961835,59.02521008403362,40.09232604857311
557,787,sex_male,Size_5,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,136404.34049259327,73.48771382731113,100.81585544765639,59.02521008403362,0.0
558,788,sex_male,Size_5,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,170917.6423678927,76.1722516662622,131.57311948217526,59.02521008403362,43.30572997538552
559,789,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,178212.76707423295,86.55439176675046,127.57668850474205,59.02521008403362,0.0
560,791,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,235710.77781465117,93.96289645890718,166.7750427541226,59.02521008403362,36.2857453892575
561,792,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,168234.77629082615,81.4525953349799,109.36002544893903,59.02521008403362,100.0846287042663
562,794,sex_female,Size_7,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,235532.26905662406,98.68299646620336,175.26906304850607,59.02521008403362,0.0
563,795,sex_female,Size_7,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,285584.2790478339,102.20321463206106,204.24168050070938,59.02521008403362,0.0
564,796,sex_female,Size_4,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,238424.20466421705,92.60057182689094,182.3535909989225,59.02521008403362,0.0
565,797,sex_female,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,159085.47091455472,78.34758167002897,106.11628649005561,59.02521008403362,56.770403591150945
