,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
305,47.87173592322268,135650.15347023247,78.2994614139179,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,3,3.0
306,59.09311576324839,208276.42607309239,112.95741068361548,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,5,5.0
307,69.07138235633288,280659.89942720643,154.2554927048161,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_male,,,15,15.0
308,44.9676399529733,254382.57992851702,139.39789878631973,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_56_65,sex_female,,,3,3.0
309,63.35195706741076,251820.06400902107,140.39193022138926,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_26_35,sex_male,,,2,2.0
310,61.32855864700149,224120.90547256148,124.00938513968444,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_female,,,16,16.0
311,44.1790619095751,130671.61412678774,72.89185639326331,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,2,2.0
312,50.306353002214905,145593.90603024408,72.3298969159462,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,6,6.0
313,52.97742644736611,179406.3497664202,89.46266333985821,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,7,7.0
315,39.32382570564292,58574.963886598875,26.704553807188,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_46_55,sex_male,,,1,1.0
316,74.71239526972656,292233.38350942143,157.38268090894175,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_56_65,sex_female,,,3,3.0
319,57.13612214018505,203190.4322503997,99.29494286957166,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,14,14.0
320,51.9024324913688,184546.60626414945,89.74860045078017,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_female,,,10,10.0
322,40.45533292399366,75508.84133444671,37.04630769699362,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,5,5.0
323,61.29256863636513,238261.6507467835,131.215137616677,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,20,20.0
325,42.81073400384767,217711.33846926122,120.49253972553518,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_66_75,sex_male,,,1,1.0
326,44.370384383208105,100608.95627948342,50.911001127195036,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_66_75,sex_male,,,1,1.0
328,66.2330582060749,265657.531293746,144.47123916913253,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,7,7.0
331,30.066331964286086,150388.13884461374,72.97027414066964,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,1,1.0
332,55.95030035833173,191438.1692360205,107.68311723265683,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,19,19.0
333,53.58381780936147,152626.59265894358,84.25295355837272,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,3,3.0
335,37.863602331853755,214163.14293984577,119.24130091629235,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,21,21.0
336,49.262379124451314,262304.8976048408,147.3191185180045,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_66_75,sex_male,,,8,8.0
337,36.65899566845399,198557.18149875762,102.47586139594597,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_8,age_36_45,sex_male,,,12,12.0
338,25.767938709442795,125022.40608979529,63.33268462731546,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_46_55,sex_male,,,8,8.0
340,65.04164786435265,254583.73042160503,136.71816842326248,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,,,10,10.0
342,68.57928594620435,266373.9073379861,144.6150316089769,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_female,,,4,4.0
343,68.33339295487445,274183.51081575523,149.88519396889848,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,2,2.0
345,62.5555583910612,234569.7236955016,126.0132769507243,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,23,23.0
346,61.86584658817162,241623.41345717837,131.93360653447604,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,17,17.0
347,47.579694607037595,261775.70730066183,137.2715733851187,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,,,4,4.0
348,71.94058939241177,308744.9444236533,169.80162303343974,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_76_85,sex_male,,,4,4.0
349,52.15465946856443,141323.07743695198,81.17169333763279,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,,,1,1.0
350,57.29281445724351,233293.13982401052,127.48702037915308,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,,,12,12.0
352,61.95473400589609,244377.73590012532,131.08647023401608,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_66_75,sex_male,,,9,9.0
355,58.238415492664075,187534.07345511712,94.83003957151104,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,21,21.0
356,60.76915565420532,202829.8603229356,107.0449311799756,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,12,12.0
357,33.21295688942874,185257.38610274572,100.75920921705898,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_male,,,2,2.0
358,30.837625409879735,150973.41034411124,83.8222746079633,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,1,1.0
359,42.704464321972125,262128.16581538177,140.2875891831116,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,,,4,4.0
361,51.16510057416964,156618.32679320016,83.75116027273978,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,11,11.0
363,59.93169789908199,210560.99146114988,112.3821651048715,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,13,13.0
364,62.85248957655499,222691.20699027527,118.19749728206267,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,,,13,13.0
365,43.68975339624609,251261.86255632012,130.74414737071817,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,4,4.0
366,44.82541838431239,267749.5930117778,146.5109153798373,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_female,,,4,4.0
368,62.726547765782215,209062.3114718201,115.28104662185132,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_26_35,sex_male,,,4,4.0
369,41.93513682129152,197634.72193871523,109.3781661962584,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_female,,,2,2.0
370,37.51896085090473,202634.12295656672,110.0283080843472,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,9,9.0
371,40.797568799600064,233753.01183625933,127.80355931885572,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,,,14,14.0
372,50.27034973415765,144102.22854280742,77.65937769756906,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,12,12.0
373,57.530590683645265,195786.64068892202,99.36746417189428,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,7,7.0
374,38.87685001655477,212689.41819782968,114.17367699991203,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,10,10.0
375,53.02359695655887,159142.25565257826,91.15075045185633,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,6,6.0
376,57.04925414014811,238907.2696637202,129.30604140344622,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_female,,,2,2.0
377,59.2100802574554,197239.8460160502,108.7118912614901,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,,,7,7.0
378,53.40459274980929,137238.68558113268,76.24839106605683,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,,,4,4.0
380,49.546182061122266,139041.62850088588,69.96781853471522,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,7,7.0
381,50.44481645088501,152961.30610153667,85.72875023497119,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_female,,,1,1.0
384,77.42743169399921,316671.9421882523,167.3628691050174,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_56_65,sex_male,,,1,1.0
385,72.12066118623528,309247.6433871918,170.37177005906148,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_36_45,sex_female,,,15,15.0
386,47.23148783654322,135231.12729533509,77.93920429007677,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,,,3,3.0
388,49.15400533212753,124020.51394759012,63.57637741151659,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,3,3.0
389,49.8094442653685,129063.36194895055,74.74668294916219,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,5,5.0
390,55.895148866189416,196464.68895835988,107.4526478948318,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,5,5.0
393,49.49052537319866,128119.54526276275,72.16478279019329,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,,,3,3.0
395,56.488263245764955,194086.1789607356,104.54625401869829,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,12,12.0
396,53.18429644055895,147333.50403924743,71.32138967703708,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,11,11.0
398,53.454730733554456,178333.96975648843,94.54629325415617,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,3,3.0
399,53.778161142635135,198285.7940011186,111.90085836943966,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,17,17.0
400,38.637617628000044,232099.03399981238,130.85257735630876,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_86_100,sex_female,,,6,6.0
401,61.38137065692649,245553.64677748425,133.42894846838394,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,,,1,1.0
402,50.391693664894106,158915.85874851092,77.70147581921279,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,,,5,5.0
403,54.52317433076031,192500.48946264805,95.24258669069664,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,12,12.0
404,35.897061170531884,219802.9539761002,126.66498121697336,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_36_45,sex_male,,,14,14.0
406,32.54214475050988,168047.83354752293,82.84623303503425,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,4,4.0
407,40.38112950248433,102998.92856904127,49.812539108219,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,14,14.0
408,47.27716195923177,139078.3854431177,69.69245305635951,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,9,9.0
409,63.14333088339033,246655.9587463542,139.19290818078753,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_56_65,sex_female,,,3,3.0
410,59.56240084680634,228294.31297437375,124.11254226987748,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,10,10.0
416,64.09017308894028,248520.22201859762,130.2263800194738,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,,,5,5.0
417,60.92125575929599,222506.67403516415,120.03636756462234,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,5,5.0
419,58.64159900794621,186833.691956588,102.29153561098877,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,13,13.0
420,57.341240850161796,196519.5665249532,107.70452528105984,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,7,7.0
421,48.452812520281256,135684.86113804858,78.7855414761525,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,,,3,3.0
425,33.14669562698279,178689.26773925667,91.23212303789943,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,2,2.0
430,57.644711169399564,225566.83331299038,122.36833099405564,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,21,21.0
431,61.67273859030924,258154.8965363845,141.92274276527547,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_male,,,19,19.0
432,49.358616987898195,182014.72784750388,105.26467457595095,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_9,age_46_55,sex_male,,,3,3.0
433,40.245802405139905,77823.28604663827,39.278180769934394,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_female,,,3,3.0
434,44.7632743188456,108577.17563433296,52.51484043719917,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,7,7.0
435,58.68922268404568,224982.9029022569,116.23455210563691,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_66_75,sex_male,,,9,9.0
436,59.511069210833966,215324.77377468077,113.06740932173714,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,11,11.0
437,64.17910581126503,261961.1565541711,141.14692836427707,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_66_75,sex_male,,,1,1.0
439,33.21178291363225,176170.25333279927,91.95184395177066,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_female,,,4,4.0
440,51.099751479449765,177385.73550372702,92.14623284953188,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,,,6,6.0
441,47.88067758571235,125290.25377638033,62.89812669995061,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,,,7,7.0
442,60.45014821444244,237655.1945105496,127.74247357984318,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,6,6.0
443,43.85458799287316,120467.98641647435,69.30825506002074,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,6,6.0
444,56.51110500481016,194573.66148945683,107.43025729266363,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,17,17.0
445,57.90208216409452,191751.24459519927,106.16837744135867,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,26,26.0
446,53.79674731398108,188827.64283024176,94.09744272933912,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,21,21.0
447,30.889621903794385,154439.33094366608,90.52664351737485,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,4,4.0
448,45.309160087770664,104536.69833817928,61.25017193965515,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_female,,,6,6.0
451,28.30503905028668,131157.7613838869,65.78101550430198,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,,,2,2.0
452,56.02067533466061,201965.08688543228,113.08751527580355,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_66_75,sex_female,,,4,4.0
453,58.22387781554728,220477.68992474762,129.54658440220635,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_46_55,sex_female,,,13,13.0
454,60.29915667913993,208856.0065306866,109.17666768142807,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_56_65,sex_male,,,1,1.0
455,59.696883265588795,247201.5341476585,129.36201847937258,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,6,6.0
458,54.16372166809285,198127.27895030665,108.13057850237163,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_7,age_46_55,sex_male,,,7,7.0
460,42.485950237867506,106406.716722446,53.77098469495692,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,9,9.0
461,58.18890353533873,198687.07703956126,95.69578653041116,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,11,11.0
462,55.54075686216662,182703.006949385,101.6140820015443,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_female,,,10,10.0
463,58.568575880229474,234266.033454419,126.49509526006582,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,6,6.0
464,57.46683796704107,187585.60269400114,102.04974161847176,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,9,9.0
465,39.13481386144953,197419.5935902032,106.08681807435538,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,13,13.0
466,37.667104137850686,195428.49206054554,107.1206895309993,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,8,8.0
467,29.392031696851447,126374.27476399465,71.79665571014885,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,,,5,5.0
468,40.05648129163436,216311.16966896792,112.98692818861697,AC_no,Cooking_yes,Lighting_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_female,,,2,2.0
469,50.13491201079456,137612.2244901121,69.4844914698257,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_female,,,4,4.0
470,38.58877527597437,216387.88462229358,117.91144669477673,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,6,6.0
471,42.62928073319032,262632.6453162098,139.9226101708577,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_female,,,5,5.0
472,26.013344979270286,129321.37873142805,76.58871016035086,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_66_75,sex_male,,,1,1.0
473,59.87846960713086,213810.0583924788,116.18467373899955,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,19,19.0
474,20.638576500394393,60666.859664337186,28.2082557609394,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,4,4.0
475,47.940469285673714,135624.88299472778,66.54369300854907,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,4,4.0
482,24.771802478366602,110423.04277165343,62.3424795124713,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,13,13.0
483,41.53891622727915,121085.6816980418,60.918920959077504,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,2,2.0
484,26.89609128826632,148910.63674006707,76.487863569932,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_66_75,sex_male,,,3,3.0
485,19.05645498678279,74247.52905744943,36.533580281194055,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,7,7.0
487,39.42672982378295,192731.2958274632,105.52484480542228,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,24,24.0
488,41.25152068759123,94575.43807991274,45.097755439179345,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,,,6,6.0
489,51.902664254829986,169065.97914847315,84.48708780087847,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,8,8.0
490,45.11292040960714,262389.10398180544,137.43438895161162,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,12,12.0
492,59.8690210299426,208540.5960497489,116.32714407535957,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,7,7.0
494,35.72114467399414,181829.6023208512,89.56116766034984,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,,,14,14.0
495,44.56749453822406,114553.63201876065,65.08187595530327,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,4,4.0
496,50.08596298615511,159458.82274962522,76.78009784719984,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,6,6.0
497,35.36936454385201,180884.4565662786,100.97068259033136,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_female,,,4,4.0
498,52.60201135354204,177515.80505595414,96.39450684048415,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,3,3.0
500,22.9476516829288,128171.14710059953,64.57965636390279,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,3,3.0
