,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
687,100.96959644049791,226201.11076121093,157.98103974904058,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,687.0,81.0,1,91.39684930389774
689,88.85350412607664,218715.36813415625,164.3059937047091,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,689.0,81.0,1,76.31921695325701
690,95.95975308092552,252729.37159923004,175.7132279718887,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,690.0,81.0,1,1.9292668664648662
691,82.27670556892299,194741.63709670765,129.9704762106531,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,691.0,81.0,1,78.54026673181096
692,81.56337678729962,191477.44327865855,140.244257615753,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,692.0,81.0,1,79.13714853767581
693,63.235863654065774,112708.84499454859,87.02258001607807,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,693.0,31.0,1,134.26527619845402
694,90.31549750408257,222664.23511330763,176.93653087268802,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,694.0,81.0,1,91.31921695325701
696,90.13776831465664,207776.6235020816,151.46007972560733,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,696.0,81.0,1,8.249150605225266
697,86.9532398413991,186496.73680557942,137.0373727080119,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,697.0,81.0,1,74.13714853767581
699,89.32839470365982,185144.49087387568,132.66090527738484,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,699.0,81.0,1,23.56374124906307
700,95.540190631472,221919.7942197482,155.9653751585796,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,700.0,81.0,1,49.08309411059369
701,81.2866978618487,176173.19815466926,129.64371110431946,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,701.0,51.0,1,41.25509801638677
703,93.93510028890158,218320.68192618765,157.19840669015775,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,703.0,81.0,1,27.471860088051912
707,108.46807686147804,245838.66515699762,176.813869869152,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,707.0,81.0,1,17.074952207006
710,96.15543109289128,222865.6054901811,160.27569667672486,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,710.0,81.0,1,53.08309411059369
711,83.9620357104593,180138.18493869124,136.2455816102515,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,711.0,81.0,1,31.4414541388568
713,88.9141791119352,204670.67425317699,146.2478209676841,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,713.0,81.0,1,0.8152514407840386
717,92.187985156125,207178.5686366965,150.21228885442102,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,717.0,81.0,1,10.292089299782067
718,82.09923722257393,173450.55391401832,131.84093606437554,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,718.0,31.0,1,49.65847794455976
719,82.02976325346273,161961.2418127731,112.82057621478964,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,719.0,51.0,1,12.858190135340841
720,90.9515678483996,194622.36533949946,146.8321806234573,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,720.0,81.0,1,75.48873046490888
721,93.94627545093034,222255.71155859652,165.41930246924352,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,721.0,81.0,1,9.052222991269037
723,96.81973812181644,220243.71868955606,155.9533055725619,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,723.0,81.0,1,3.9088055633558163
726,88.84056402811213,200944.08776488472,150.19210670697578,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,726.0,51.0,1,15.06880150799035
729,101.45062885050119,238896.00536124446,173.83142937019443,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,729.0,81.0,1,8.766308974329672
5,21.512696112270092,245819.57817838446,69.61653124049897,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,27,27.0
7,16.96449390068151,153701.5445856982,39.91946627136557,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,165,165.0
8,18.40383782711082,196120.96514405523,57.52066997224661,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,144,144.0
10,20.91018893055437,208795.8532959937,60.81765906221314,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,8,8.0
11,18.544773335503876,181274.92798168934,52.00929254287156,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,63,63.0
12,21.090091159097923,233748.7064274119,67.07248397320336,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,188,188.0
13,18.192550223473006,198704.8806421211,56.19993366375867,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
15,17.93717918376676,206474.98030795134,57.40559973275364,Cooking_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_1,age_26_35,sex_female,,,17,17.0
16,22.053028881157445,227491.30405711144,64.75131523921007,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,82,82.0
17,18.231516567863125,172743.70428473593,49.084801283148266,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,46,46.0
18,19.492507932841974,185427.22216497612,55.64565173451865,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,76,76.0
19,18.456002475496007,193344.90829434863,53.81522969795064,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,194,194.0
21,18.96604648484356,181485.19108722173,51.45002044195415,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,51,51.0
23,20.23982386544239,223681.7241586768,69.13154720975483,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,220,220.0
25,22.892822560467536,257933.2063108421,71.71841193241502,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,43,43.0
28,21.12636708286405,220399.01735395566,61.06700127176457,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,57,57.0
30,20.6523899766009,213368.41486484586,65.71098414125575,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,96,96.0
31,17.139058706824322,136066.74235991205,38.92026882438854,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,,,24,24.0
33,18.07495564435584,150797.21016168073,38.10961200799275,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,13,13.0
34,19.19753298844992,197856.98330230932,59.0606088733434,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,192,192.0
38,20.384177254040736,224367.64400864556,63.94455386230189,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,41,41.0
40,17.71688039177078,172645.29925415732,50.18120929534648,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,21,21.0
41,19.24612785201934,217603.4468050859,64.3615029920847,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,17,17.0
43,17.030716594199333,132135.52606676493,33.725317309231464,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,89,89.0
45,20.016531729999656,196337.10373366048,56.554327807984734,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,11,11.0
46,20.781026159650068,210857.91324472503,61.03084038285513,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,36,36.0
47,17.952602318181412,196268.58311483942,56.21911160457,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,194,194.0
48,20.591003875866704,250909.0511887996,71.13100364904355,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,31,31.0
51,21.913943853238464,222459.2120209294,64.92931833294483,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,29,29.0
52,18.775088344251373,176351.17716201296,45.47413359937926,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,51,51.0
53,15.982334607567907,118191.87339449339,35.8053539938737,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,88,88.0
54,17.929110089014266,174206.27201081306,48.569043141561565,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
55,21.23985418878955,222183.71732379,62.0878522238457,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,121,121.0
59,17.260763588575486,149702.94659385446,38.181628086594834,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,171,171.0
64,21.42805402373432,237267.264831628,69.45175262603708,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,209,209.0
65,19.773700661738204,224583.5154792821,63.72272262772127,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,90,90.0
66,21.732011997472213,240843.1099653088,67.27667551792074,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,25,25.0
68,21.039680125255728,215834.1681766844,63.23497606406866,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,38,38.0
71,21.228268443751546,245632.77010493266,77.88618447087443,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_female,,,29,29.0
72,20.484054038929543,220813.36934800172,61.42868447905023,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_female,,,5,5.0
73,22.11476638341783,228041.17545514303,64.36130977669458,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,144,144.0
74,18.170975366791097,177201.2430094646,50.97138894225202,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,79,79.0
77,20.817476106161863,224127.3422672829,63.8061655291755,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,67,67.0
78,19.200991141976914,201013.87330390894,58.46690909276025,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,204,204.0
79,19.248923210372595,174040.93674094597,49.64983588809302,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,16,16.0
80,16.3243473500471,126198.5844654157,31.691925919184087,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
81,22.60727207971172,237387.54317427185,69.61734628776189,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,49,49.0
83,20.849319203178794,242549.874722872,66.75589091887517,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,11,11.0
85,15.261890143278286,141648.78582857002,36.52738324033013,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,121,121.0
87,25.23698353858545,308063.1954609999,84.83321770803673,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_9,age_46_55,sex_female,,,45,45.0
88,19.02708613288496,215861.09692839815,60.34463343450213,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,18,18.0
89,21.405139789667558,253671.42385536712,71.19688509622243,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,13,13.0
90,19.296467044224826,205352.1811132154,54.3719214284869,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,20,20.0
93,20.237161135226756,211249.15988494272,58.81441497477195,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,16,16.0
94,22.06340252654867,264970.67092731374,76.82385939408498,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,16,16.0
95,18.40341072077615,199415.4783002761,59.258187343098896,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
97,22.215843038868883,228568.37874805488,66.18730017787392,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,85,85.0
98,18.250381483123363,186832.78456691536,54.35521722497111,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,173,173.0
99,23.225228977975576,269943.5956132559,77.43789369149314,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,69,69.0
100,18.386331326477872,163739.77940994818,47.895944788545535,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,20,20.0
102,20.289282181273137,235214.31723585684,67.00527854243494,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,213,213.0
106,17.264332119706808,137915.89450834345,34.203684420935915,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,53,53.0
108,20.462203306915214,227106.01433241565,64.42938428253198,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,205,205.0
109,21.741625397379693,259601.67066677022,74.18789272508657,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,27,27.0
110,20.693678374857015,202539.08371433394,57.776731873324096,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,14,14.0
111,18.948814934292315,186592.13898190987,54.48648465843364,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,184,184.0
112,20.049456031816078,208205.84687730472,61.4047929033413,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
113,20.41739187461161,235596.49560076065,73.38228781280648,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,42,42.0
114,19.90932936123687,226190.01718371734,68.64148354296142,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,18,18.0
116,18.725480628293596,187788.530416362,55.78686851955243,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,85,85.0
122,18.65611775764694,221933.55259561675,63.11797561854341,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,5,5.0
124,17.721696037277198,184670.03697616715,53.11450136970073,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,62,62.0
126,23.248088858709266,289331.0320642794,83.49298771293694,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_female,,,79,79.0
127,22.643293600864,274200.27780421893,78.44150723796217,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,72,72.0
128,18.23847664228552,192290.27214438605,56.861887670605455,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,188,188.0
129,18.878739792705417,209373.40225907293,61.28939036597836,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,8,8.0
130,21.08125770270229,247174.54954635692,76.20042848706389,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_male,,,30,30.0
133,20.864825913931682,211761.36619329482,63.82299283775433,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,127,127.0
135,15.539964964649492,135419.4394227125,38.558743259063775,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,,,7,7.0
136,18.536793961158367,132877.34577787426,38.61942758934039,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,,,17,17.0
137,18.242690862562,139708.9118578409,41.02441934621826,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,,,18,18.0
140,19.410343799342215,197153.16195542272,58.32793649154473,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,192,192.0
141,18.58256915506702,173797.3157137665,48.978168877928184,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,41,41.0
144,19.721327057532008,197544.07416900696,56.06128810094248,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,197,197.0
145,21.950803182084087,205399.98289886603,59.885333932941464,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,18,18.0
150,22.431004685546114,234301.57773662664,68.18740908596139,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,96,96.0
151,22.334154614098736,240977.55921608664,68.7775805183223,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,1,1.0
152,19.87574018436169,220849.7761514349,62.158796703611415,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,40,40.0
153,21.231020398266224,227929.9514973279,63.57045883659599,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,136,136.0
154,21.680956373847096,254155.07645616774,73.94452004048051,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,2,2.0
156,19.497383664954853,227117.4227205002,69.09248041193102,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,22,22.0
157,18.75243283838303,173804.52426976615,49.150648362765224,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,33,33.0
163,19.599794155498472,212890.4707152037,60.61341539043292,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,5,5.0
167,17.488436572583495,188283.87354687415,48.49707611858216,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,170,170.0
168,19.964865124936537,187097.99831905344,54.326282773794816,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,197,197.0
170,18.545672273108693,197071.28338222086,56.82593615095516,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,191,191.0
175,23.666105886072913,283213.37037173373,80.06298864347623,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,79,79.0
176,20.484027381706028,219578.5305638763,62.41522909292911,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,60,60.0
178,20.448545834005756,239319.86851764782,69.21878422823163,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,204,204.0
180,18.933043394162425,188978.85670137755,54.479669882922906,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,199,199.0
181,18.48038929268617,185484.67167088093,53.59081819092785,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,117,117.0
182,19.559510306118383,185319.7150000381,54.26489881624822,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,184,184.0
183,21.301932696560925,254649.47793860035,73.38696114493857,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,,,22,22.0
184,20.377944004489052,225524.2505340513,64.15347929248853,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,13,13.0
186,14.72756828664916,99115.96211573768,25.268340474104612,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,78,78.0
189,20.43271048386825,223696.73648487226,62.71092010100881,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,76,76.0
190,20.420152158448147,228120.49442400553,65.72752937237975,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,75,75.0
191,20.22474363815506,222106.9035152229,64.72910628834205,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,15,15.0
192,18.545186315816935,208391.95415244132,59.464360892373705,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,5,5.0
193,21.33862881652192,247484.7572018513,69.9716613266885,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,25,25.0
194,19.146658375649068,183581.8938166645,53.2648114800909,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,63,63.0
195,21.756693131385873,248246.2319238364,72.75737631316794,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,25,25.0
196,19.33535892468089,215895.58565565996,61.39571327567775,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,6,6.0
197,21.73269321565725,269455.19622753805,75.50841319207527,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,46,46.0
198,19.270143149184733,180960.11164656226,51.16384274447594,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,21,21.0
201,18.19282425885737,177273.01903895926,49.10665301740805,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,3,3.0
202,19.988732393578772,183622.31450057038,54.63224097246278,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,75,75.0
204,18.655775697302843,204237.27429490897,57.998774142521626,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,152,152.0
205,21.397844789244004,230454.37975704824,67.04885193015923,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,189,189.0
209,19.365271506833864,179841.93235317388,51.258847782609024,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,50,50.0
212,16.945203322654535,163169.04265648418,49.178666477447294,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,,,115,115.0
214,20.38920705403885,227080.0241204785,66.35666123031899,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,75,75.0
215,20.74037142295262,211929.82256536672,60.340609993372,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,3,3.0
