,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
332,43.74643508763524,131482.33791920886,78.10254201781375,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,4,4.0
333,41.91277089204179,113835.83656341134,74.92729337707907,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,30,30.0
334,48.66801655109465,220079.94014024103,141.1901338243677,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,16,16.0
335,56.68802326805021,246097.5783631449,158.0742267516755,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_56_65,sex_female,,,7,7.0
336,46.70031412399851,153648.57547916466,90.40281802508011,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_male,,,9,9.0
337,45.989010560165866,165080.55609093548,91.25212724744125,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,17,17.0
338,49.50810006339682,197671.76367296246,124.06601981206043,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,16,16.0
339,56.38353100914127,245638.31251707388,155.72020257603907,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,19,19.0
340,39.60531092834454,106212.56297635194,62.92050363855877,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,5,5.0
341,48.70472605300872,170516.50398136963,110.66930308306746,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,12,12.0
342,42.519663300556275,143137.9484220248,91.09290947496766,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,16,16.0
343,49.34221856354051,168259.40408963687,109.3124696758777,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,16,16.0
345,55.02868018299734,238024.0497036113,150.46460023845162,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,26,26.0
346,48.82407394254009,187576.18188898265,121.6595586879594,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,2,2.0
347,57.38183168204485,252558.8290621144,153.397122531477,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_56_65,sex_male,,,20,20.0
348,44.17668035642491,128795.4772340845,79.46449528926527,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_56_65,sex_female,,,5,5.0
349,58.83133762796611,245035.8999660741,148.09558041218446,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_56_65,sex_female,,,12,12.0
350,48.007481769768305,178066.62156973523,113.90805948647642,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,33,33.0
351,49.56378951864383,166675.3957932501,104.31205998530618,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,15,15.0
353,42.5216142147425,132697.26861538732,86.82340960737416,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,4,4.0
354,51.723488320639504,198374.40100101865,113.56483599000943,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,24,24.0
357,51.87605525995665,194257.90937675376,124.0496584560741,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,12,12.0
359,46.17643268115762,153904.75774918837,104.4537596793091,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,,,3,3.0
361,47.77181115013542,172271.8412184085,109.53173098608367,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,20,20.0
364,56.180439726770246,234491.4710791691,144.24856491541246,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,,,4,4.0
365,54.76586025832676,239188.6637962867,152.87867971967228,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,10,10.0
367,44.610231233252534,153622.97464916846,102.01566417206439,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,,,14,14.0
368,49.52393479261811,193773.9720632501,124.72334686997378,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,24,24.0
369,46.76136814994915,177586.42402106468,102.71302357823156,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,37,37.0
370,53.71472946332306,228742.28918463454,144.86170669815823,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_female,,,22,22.0
372,43.5462391579339,142362.75300603322,83.3684741205519,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,25,25.0
373,44.73741282610624,142529.9878986053,80.92909359817855,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,36,36.0
374,49.210120792221055,176204.13500094684,116.32528897055319,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,6,6.0
377,57.66077231108911,234026.6055405043,148.0230215792756,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,,,1,1.0
378,60.668452568741316,271990.35607242666,165.70344080598468,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_8,age_26_35,sex_male,,,26,26.0
379,57.44423278305237,274587.882794526,176.30570900439227,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_female,,,2,2.0
380,56.885619694986765,245469.4466735773,158.78283477431017,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_19_25,sex_male,,,4,4.0
381,51.57319086115867,198354.6638649302,128.11603522515313,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_female,,,10,10.0
382,46.8957632740783,164228.5105036011,96.59889923489756,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,15,15.0
384,50.41204139479159,203702.0120167345,133.2412401707186,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,10,10.0
385,55.23571499720909,234597.1331981128,147.65405036350626,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,24,24.0
386,51.512369464916496,230122.3555647853,146.67638408020994,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,5,5.0
387,43.25697328492662,146441.19413382062,97.51119168555311,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,5,5.0
388,57.0451840723521,229842.2077553447,147.93699843145416,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_female,,,38,38.0
389,42.10311242262563,142685.41837170787,95.31613002529348,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,16,16.0
390,39.75892251876808,123573.87156510555,84.57843041112763,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_36_45,sex_female,,,1,1.0
391,62.37673707861443,270979.7628620244,169.4928117503456,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,15,15.0
392,41.40999248071122,114927.74175115324,66.17232820545075,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,2,2.0
393,45.12139794880571,169204.76489681186,104.39076340375816,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_19_25,sex_female,,,2,2.0
394,44.8564567270173,152696.01172656225,100.50026310654766,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_36_45,sex_male,,,1,1.0
395,46.877527135398694,141121.80344974992,93.06016613805355,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,13,13.0
396,49.34124298655552,182738.8833489282,117.70586575238798,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,18,18.0
397,40.210058881000265,122012.82730197649,81.63775228559857,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,,,8,8.0
398,49.51645875523454,195545.37369150648,118.18938388820376,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,39,39.0
399,38.90039033501629,115013.47735066195,77.0630271737359,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,17,17.0
400,56.20760135720269,231692.52951906773,157.49110807862905,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,20,20.0
403,49.00703844629636,172011.38585304213,114.1984883417734,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,11,11.0
404,44.80829999948407,146009.6174659933,86.73668018549449,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,2,2.0
405,44.8708964189221,137297.27197228777,82.4351267241648,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,9,9.0
406,52.56620502756336,211462.89240395848,135.9683155302563,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,13,13.0
407,46.87010405393098,174345.03583529193,111.07849410942373,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,,,7,7.0
408,47.679440487135544,177908.61908513753,102.65142233525287,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,14,14.0
409,44.033025519759704,179198.69458822085,114.69657508387701,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,19,19.0
410,50.51783262759284,231554.293624368,144.562661360802,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_56_65,sex_male,,,3,3.0
411,40.387707666264404,134487.51035901922,89.81619140126473,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_female,,,8,8.0
413,40.91240658141914,137783.75120469366,81.46173928695006,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,5,5.0
414,49.50942716920835,203648.4768747534,133.5621601055321,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_7,age_46_55,sex_female,,,34,34.0
415,46.3004020273466,147034.05211446606,85.66392817052024,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,1,1.0
417,45.79393413988173,165410.21435895338,108.39271705508355,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,,,20,20.0
418,35.223547043072216,109521.76307183849,73.7600474672635,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,,,2,2.0
419,49.501619874776736,182426.7187558529,116.41704467395013,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,42,42.0
424,50.192467408040365,202649.5949612265,131.2556762290782,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,15,15.0
426,57.85563301529806,238910.01329904172,146.68633359659032,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,28,28.0
427,51.12341476192236,201601.33950820516,118.78158591991436,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,21,21.0
429,62.57678629006586,268097.12421871256,167.95761898091376,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,11,11.0
430,54.73467642344525,240746.27620372036,150.0129333992752,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,28,28.0
431,52.92427118050093,238249.75776689762,148.87250728168414,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,31,31.0
432,52.71047271107997,231459.3018769137,148.17749046741517,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,14,14.0
433,56.75726718368106,240020.86326224578,150.96080977617953,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,,,9,9.0
434,51.346315966679214,206216.96597748747,131.79540789053564,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,,,1,1.0
435,49.70186888020906,204398.906333712,130.99149925754227,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,48,48.0
436,54.33118451066997,228881.91834863852,146.9219465695802,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,41,41.0
438,45.42859932926314,152279.8667444827,86.24808101993654,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,30,30.0
439,46.099781800591344,146296.93367870027,86.58097052986646,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,26,26.0
440,52.355916217049085,211262.25636545714,137.31369121553678,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,16,16.0
441,51.65720679183801,238688.46276277426,152.4104350455898,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,30,30.0
442,52.42553020239456,196711.90769352246,126.99947976026328,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,17,17.0
443,45.53153280295213,148789.0314729648,86.93709941391941,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,6,6.0
444,54.48561411022904,245788.0909324018,154.25154485455627,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,,,4,4.0
445,48.10040130129198,166911.7441340044,108.79963099796431,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,,,2,2.0
446,35.25428662803482,96664.38253035606,63.908825508039925,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,,,13,13.0
448,51.14180943987035,186351.2566601143,116.98732465588405,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,34,34.0
449,39.58564810026975,110342.63400659263,65.45153660327908,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,18,18.0
450,48.319241185104026,189763.72887367287,122.60566234290822,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_26_35,sex_male,,,3,3.0
451,56.90833701369132,264767.6527674979,167.04198380546876,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,12,12.0
452,50.48876208654585,201170.6675992246,125.63528988331446,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,12,12.0
454,50.59440758682139,202562.76116123737,133.06634428854423,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,9,9.0
455,49.20381242687112,190747.92265030308,122.76674027099352,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,2,2.0
456,47.6370351534414,164587.87169483188,107.36461011096534,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,15,15.0
457,53.198836991280885,211584.33002572024,136.79626408883098,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,18,18.0
458,44.690890948855554,124046.72281764346,71.02924275560127,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,12,12.0
459,45.680390311989996,168297.49677636538,108.90988102301026,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,,,4,4.0
460,51.900207708931354,223639.99379314148,152.9274587638451,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_36_45,sex_female,,,25,25.0
461,41.72609731679104,143066.6966125445,92.7933629491379,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,12,12.0
462,48.362258015027166,208461.38244414923,142.13816394199404,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,11,11.0
463,41.49948969997892,133362.32720196608,76.86696133196841,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,13,13.0
464,41.93565780122174,144787.92720448482,95.0008287677158,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,12,12.0
465,51.75227735445779,234662.31400848817,149.8229708842386,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,22,22.0
467,45.89897747542923,184929.51902855292,117.81164514727081,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,19,19.0
470,47.537199307393344,177080.7236194493,113.95106023726768,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,10,10.0
471,58.43118079712354,259100.3362731261,158.20738810564387,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,23,23.0
473,51.04482513516804,196678.58514467636,123.83771003263767,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,27,27.0
474,41.52953655612484,113983.3828958348,74.30323231544419,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_26_35,sex_male,,,1,1.0
475,52.288946327229056,189729.67642996483,119.08276176638108,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,3,3.0
476,41.14182197068156,93890.70901424429,63.43793703336368,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,,,7,7.0
477,38.256222445970906,110341.65880828539,64.58262660965454,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,,,2,2.0
479,51.07466863825076,187030.13528964468,117.8403420910224,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,1,1.0
480,47.5658542035127,166007.24232423285,103.64655809907985,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,8,8.0
481,33.03632956647637,53209.16990342638,27.824438322179603,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,,,10,10.0
482,54.93235383451997,230316.63959922647,157.62075152396568,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_56_65,sex_female,,,3,3.0
483,34.907977425162024,70106.0261706291,39.59761867938535,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_female,,,15,15.0
484,56.2572016390363,228766.6116031064,153.62926678292666,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_66_75,sex_male,,,9,9.0
486,55.334872535033945,193864.7103127514,126.3832116152688,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,41,41.0
487,48.72234878102513,199371.9200142436,127.7166403654886,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,41,41.0
488,54.05461447939777,219094.0737278429,141.07350332566682,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,17,17.0
489,52.34864683689924,251906.69289772946,158.73193048133749,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,8,8.0
490,52.372214490105094,247438.24700697738,157.9882769340403,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,18,18.0
491,42.59399096918354,155205.8341514831,90.68177689332643,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,7,7.0
492,37.21965612168868,103303.01875639288,68.48937134400767,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,,,1,1.0
494,52.889272169297755,205244.98272881354,133.80164496491852,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,15,15.0
495,52.11820052369302,199105.64521860352,129.06273592969157,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,42,42.0
496,48.38913539200764,171358.58829391495,97.99660581818345,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,1,1.0
498,48.55825865804109,160160.3186895927,108.25194150248933,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,21,21.0
499,38.080109266634445,102988.41032430583,71.26553064925834,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,,,1,1.0
501,51.844328160442814,190062.39730105668,122.14294487426278,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,44,44.0
502,46.47964378251199,165080.22548491677,98.42338397839059,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,15,15.0
503,51.16452804856136,210590.74244029762,135.70109474017306,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,21,21.0
504,54.00321278913389,258610.3603086777,163.11879532546368,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,,,5,5.0
505,46.516246996865235,157308.09451813434,104.24930160150187,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,15,15.0
