,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
141,26.270038202387667,249985.3033590031,144.6286738623454,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_female,,,17,17.0
143,26.257653136376376,229570.82747464575,130.62813171437293,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_male,,,16,16.0
148,26.629767980742173,233215.42258247692,135.40563887937503,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,183,183.0
150,23.985766807036896,170166.51216607646,101.02553650266536,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,65,65.0
155,21.821478101660368,161346.46130908202,99.30013543931747,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,8,8.0
156,22.22707943984132,169369.44526000248,101.91294264743829,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,77,77.0
157,26.759315494054135,223915.76100110626,127.06748109997625,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,208,208.0
158,25.35075904076548,228756.98776077235,133.05940373808312,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,214,214.0
160,25.012314243105237,229400.606953878,135.524178703047,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,160,160.0
162,25.411356956369715,221253.49888620398,127.71766804093957,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,153,153.0
163,25.94218028297645,220271.90851777905,128.1007939966468,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,169,169.0
164,25.57438418820439,240326.54732711602,144.0452204739468,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_male,,,31,31.0
166,18.725425027730324,110650.85329477627,69.22552952275939,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,82,82.0
167,26.35485043135823,266877.6200554045,157.53793760772908,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,43,43.0
169,23.971571599411803,189804.5010237953,113.16058847292602,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,2,2.0
170,26.86906772429292,234936.0374470482,133.0714524705272,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,22,22.0
171,22.387698509716394,185065.9263931007,110.21592900937928,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,166,166.0
173,24.20490961810424,209308.47379619206,123.64424766008129,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,86,86.0
175,24.154550524811825,187916.42384615255,109.02271308162369,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
176,21.96469947830108,154522.32803192947,82.86800641140175,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,12,12.0
177,19.60816677393486,135959.4056231349,84.2407427050149,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,,,7,7.0
178,26.601504086327708,224123.1562519461,136.32275198026534,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,147,147.0
180,26.20365998215715,241911.9465834341,140.02010181387425,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,26,26.0
181,22.625349431782638,185077.7289738915,109.03005215393479,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,161,161.0
182,21.869820689271975,184972.736343212,108.00751749620399,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,155,155.0
183,24.697277279414678,193291.02970201857,111.57810150954217,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,30,30.0
185,30.726104786458492,302324.14206909924,181.34721204068262,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_36_45,sex_female,,,13,13.0
188,23.81866037158177,199771.48693377007,121.01273639387497,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,33,33.0
190,23.542290990673727,197914.05043526288,114.30863393888174,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,7,7.0
196,23.665328220721598,181516.39788121413,108.93829118472779,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,63,63.0
197,25.685445146124337,216132.87800574864,128.62668016364177,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,77,77.0
198,26.473678881127313,217443.4943222834,128.03275352961205,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,162,162.0
203,29.41127144201667,269606.87746583985,157.94667404956533,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_female,,,29,29.0
204,25.817783897227656,219743.08617831988,127.11399210246489,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,168,168.0
207,21.299489131156406,176436.73541022875,105.23501749572691,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,46,46.0
208,22.496915267996968,166625.31854984642,99.29954157705176,Cooking_yes,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,15,15.0
210,23.56530566793232,190052.43508023454,114.24415992529035,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
215,24.877398393490793,208534.6904867868,130.63149548689546,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,,,208,208.0
216,25.867028480048276,217036.58348591643,129.0182071559313,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,17,17.0
218,24.329283056537008,219999.12341066985,131.1102197719732,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,20,20.0
219,24.401964400202516,200293.22909427085,117.58857921965654,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,39,39.0
221,21.09022575050774,161077.19193054095,95.90160369760368,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,35,35.0
222,24.263058269853033,193641.74884448547,114.05735962875622,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,37,37.0
223,23.9249193315965,189930.21745806315,101.41040904808067,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,28,28.0
224,24.95151699493175,210095.9708961534,122.74320855451684,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,91,91.0
226,25.223488559511367,217639.97723753075,125.44850027158624,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,21,21.0
229,24.192204451447637,172091.99932888473,100.53068541864437,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,95,95.0
232,24.962411216119364,237503.6055300368,138.48064197618055,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,27,27.0
233,22.564215131369515,193552.41326517006,114.66564625684828,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,29,29.0
235,24.137237117382213,203875.7301152505,128.57770390620837,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_female,,,104,104.0
236,25.38964530116256,241765.12431437385,144.86770178265283,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_male,,,4,4.0
237,27.027323114497406,237874.7968622001,131.93039713027693,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,26,26.0
238,23.5458503851793,185814.32492768625,109.79243117127034,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,2,2.0
240,24.914702813495637,225531.7449108212,130.278221253581,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,189,189.0
241,23.837958362955305,187525.65880343353,111.60360297565225,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,2,2.0
245,25.336549811781694,220748.75672650148,136.80200334873302,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,59,59.0
246,28.61799825859643,266821.913265788,157.6019032664176,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,45,45.0
249,28.508122151216895,246688.8912032357,139.41708845608645,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,34,34.0
251,27.2128609692176,224352.35018133023,128.33044773749782,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,173,173.0
252,28.718596581876042,255119.61923041948,145.4014500404378,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,8,8.0
254,21.940766565557816,189106.56155781925,112.55242151319288,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,2,2.0
256,24.093882528095477,211077.22410273715,125.6865032518797,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,82,82.0
257,22.197688551443854,184283.63741922312,108.3294955879975,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,215,215.0
258,23.48961358589981,184762.29609272804,108.89895430320729,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,207,207.0
259,24.233411864263232,217101.9016431846,135.8580112033564,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,18,18.0
262,24.69077853937948,180370.64294202934,108.22977249758705,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,68,68.0
264,23.589952869820102,180811.91172569577,109.83886465764164,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,221,221.0
265,25.659445191039453,202078.30240952832,121.3452261937687,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,45,45.0
266,22.623100451054903,182822.7803152311,105.40604012065785,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,178,178.0
269,24.55881271279563,171519.56674721127,99.2149147888478,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,66,66.0
270,23.8837973644807,187257.60052965503,112.55340255169487,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,210,210.0
272,23.849586670255036,177941.61865394586,108.12058720358533,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,86,86.0
274,24.549123075169632,185204.49283227522,111.58820851504609,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
276,24.72901244629135,229951.512243058,140.2769588952339,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_86_100,sex_male,,,7,7.0
277,22.908433531267278,195109.50026751327,117.96143050058116,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,8,8.0
278,22.735221408261964,182468.24951552905,107.64270582997554,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,164,164.0
279,22.240651456129278,174842.17295136588,102.98496653178711,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,129,129.0
280,25.207218036243916,213755.49349234608,126.7633042987996,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,150,150.0
281,27.379015793006857,258882.7172551172,148.39988833109734,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,7,7.0
282,22.734449973886193,214493.7005084045,127.14746898702995,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,16,16.0
283,26.606089399985592,252368.58761129552,147.15458169165726,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,7,7.0
287,28.498065730109957,271901.48216539976,157.17687608596793,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,43,43.0
288,21.654514816552286,187518.93042311,111.62112738881062,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,3,3.0
289,24.94811071434404,220775.74844932253,130.72180854992902,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,61,61.0
290,22.063539976434612,165086.95717933765,98.47277400530231,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,70,70.0
292,23.038871159362643,182118.28751523484,110.57429731689345,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,204,204.0
293,22.842518988040922,171136.04225838964,91.49942734470218,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,53,53.0
298,19.816014626852734,140915.01863995366,77.01865905402977,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,156,156.0
299,24.613021260447752,187577.77185643397,111.90992010368652,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,2,2.0
305,25.245758300704992,196634.00039498805,118.06689218363337,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,17,17.0
310,24.538453250263046,191756.47432304095,113.7246039997587,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,2,2.0
311,26.196796814563754,224343.2883174653,129.52373135912245,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,200,200.0
312,18.823774048365486,94076.43358996119,57.859093889933284,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,30,30.0
313,23.188601187807116,172740.21230059426,103.71115969291601,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,68,68.0
316,23.687796956476873,197228.44436510984,117.64533266269221,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,19,19.0
317,21.380754759915966,173473.94412120598,102.24038332416634,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,130,130.0
318,16.848609508730462,87892.34109377934,54.91216740707503,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,37,37.0
320,26.532698802256462,247738.5982070065,146.1730460910423,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,28,28.0
323,19.94249896418632,139075.54847408168,82.74702209736098,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,,,25,25.0
324,26.093070867638104,233850.80759745862,138.86144044230704,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,50,50.0
325,24.02512128271877,199000.1245040126,118.31612831636305,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,5,5.0
327,24.636961594450028,217987.45682341265,126.7296435536866,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,67,67.0
328,24.47720918795511,207424.81992937825,132.06225802245808,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,,,108,108.0
330,23.574797764046316,175470.58979264038,102.58950992092517,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,127,127.0
331,25.782881451412976,235732.8850559225,136.57153635693453,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,23,23.0
334,22.244106125858195,169347.3542844416,101.41104499158396,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,61,61.0
342,24.217100146327624,203803.51794996246,124.82362564485805,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,6,6.0
343,24.082588155189214,201866.00279952714,120.84029267066214,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,40,40.0
344,21.43725460807029,172560.13895045838,101.1505392959472,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,53,53.0
349,22.15090338538574,150396.73727823782,81.94751461478774,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,20,20.0
351,23.83109386540073,201126.37507140668,124.80004650307917,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_19_25,sex_female,,,4,4.0
353,27.575333238462136,242456.34947579145,144.3829785762967,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,192,192.0
356,25.09338248954029,219021.09890140122,141.2956940742478,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,21,21.0
360,27.647662253966658,271142.8021115709,162.35217151407042,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_male,,,10,10.0
361,28.638625150062367,261743.5274528301,156.71438195278412,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_46_55,sex_male,,,72,72.0
363,28.64870050456787,289151.93886885233,166.85807115442685,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_36_45,sex_male,,,28,28.0
364,29.028698038056177,288880.2693116397,176.07166520195915,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_10,age_46_55,sex_female,,,76,76.0
365,27.429453616117115,233943.53983663023,139.65147317996133,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_female,,,2,2.0
367,26.359969859656303,223190.46616624622,130.61999136598578,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,191,191.0
368,23.21469420707919,178948.2398263023,106.3950825896641,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,114,114.0
369,27.67744969704043,254143.16784586804,148.20493714757362,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_46_55,sex_male,,,65,65.0
372,25.7628627003171,224613.37256338,147.9134308918289,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,24,24.0
373,28.05857015172255,236958.74051518054,140.4810317749518,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,21,21.0
374,26.75482074077506,240389.48683645585,136.69824534864713,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,27,27.0
377,24.623938695536822,180393.16061795127,104.29234399767812,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,164,164.0
382,22.4654523962921,165745.1277835605,96.34988674979013,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,62,62.0
383,22.670957851952956,196620.75149097387,118.05969994737242,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,20,20.0
384,23.902043134165382,214136.66546322906,125.36720907561248,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,62,62.0
385,24.728447738096122,224662.60103648988,130.5604339568012,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,,,182,182.0
388,24.812567207521383,198571.8070840881,117.81440917437949,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,19,19.0
390,26.919545766551494,223785.27073728567,131.75685012188825,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,149,149.0
394,18.39582837909103,91224.55023317899,57.29862073094434,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,45,45.0
395,23.041367405335535,214800.30582299648,124.44508996893211,Cooking_yes,Lighting_yes,Refrigeration_no,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,24,24.0
399,20.794354399826382,131679.43726556704,76.59976213372873,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,23,23.0
400,25.4816811301708,231672.22807792798,132.91588517268303,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,26,26.0
401,24.140471139297787,228329.01506548736,130.54809964618528,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,189,189.0
403,23.590221821490807,204442.99381137354,122.32489550358261,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,3,3.0
404,24.514842407395903,199584.71726336802,119.09068299532345,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,6,6.0
405,23.50465727957161,174108.3752394082,103.45530950932815,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,64,64.0
410,24.128646582939083,220988.1713334545,135.2930942241761,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,116,116.0
411,21.405383330261003,160288.57256128357,95.1966376356189,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,8,8.0
413,27.294927154866286,223079.26336275652,128.21397457690995,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,174,174.0
414,26.428099501668342,242966.2287344857,144.99904265982855,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,8,8.0
415,23.34889384501713,174107.53783276904,103.33373134484053,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,137,137.0
416,22.77681532008559,172606.4697622297,101.51923213164847,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,65,65.0
423,24.136646223801975,212998.57177213408,128.93223849933196,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,18,18.0
424,26.162706905708887,255907.21697719907,147.8795943537086,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_male,,,79,79.0
