,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
598,83.63479525833776,177465.2003011538,125.47584083172165,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,598.0,51.0,1,73.68694199087084
600,81.68236109420222,180464.4704029029,130.45289715856364,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,600.0,61.0,1,40.30257470785402
601,72.91066125023839,116240.66471555232,86.18725254952635,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,601.0,31.0,1,137.06741735867473
602,97.23219872130029,252146.57160611261,182.20834391398137,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,602.0,81.0,1,28.291081980963604
604,101.03643599231806,217836.05845871536,159.98297775813268,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,604.0,81.0,1,11.18997167490646
606,77.14807730220157,165925.6374494005,107.98464619522282,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,606.0,51.0,1,42.11123973642042
608,73.18255940915245,132797.94729456014,99.06938682782713,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_female,608.0,31.0,1,18.27588991465036
609,90.462241941652,199079.65679444652,143.57310075735938,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,609.0,81.0,1,105.68608413871539
610,63.246714804620325,103469.82571363368,81.5603347893521,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,610.0,31.0,1,106.92887984679308
612,86.10830173110097,176845.34235648453,126.64508577568064,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,612.0,51.0,1,87.06258808318054
613,85.04914325451911,208853.79797667512,151.49799667154744,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,613.0,81.0,1,24.681020723694857
615,68.08067064176663,105246.98265964387,84.2448740909499,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,615.0,31.0,1,104.92887984679308
616,57.706964145589616,62152.16503939299,39.15102949301891,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,616.0,31.0,1,103.62920495894531
618,59.9310667028513,101103.4640347122,76.49051023351852,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,618.0,31.0,1,18.22095280625597
620,84.03474837289166,174901.97498352994,128.99415221751556,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,620.0,51.0,1,40.20150359130389
622,66.50692853958883,128210.28697037973,101.37825388816734,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_female,622.0,31.0,1,13.238940456289889
624,85.10220727250433,186921.24535360065,139.6834898664991,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,624.0,81.0,1,70.71568719549525
625,86.10522363203945,198054.78471265335,146.49245883369082,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,625.0,81.0,1,25.52838865577933
626,73.15968384272128,153326.96109983514,99.7364222022409,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,626.0,51.0,1,28.52838865577933
627,64.52063426942746,95300.6312109692,57.715074691160794,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,627.0,31.0,1,95.98381695518749
628,76.24889277643831,170185.74115421527,122.59509793325914,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_female,628.0,1.0,1,45.141952424985284
630,70.8103196947866,129210.54199752425,83.58454467946568,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,630.0,21.0,1,24.299444827852675
631,76.25807508731313,146497.84887335385,97.63272431152676,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,631.0,51.0,1,119.03298502640067
635,93.83290081581228,202380.43052047296,144.20851361886497,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,635.0,81.0,1,24.52838865577933
636,90.5091403412904,204042.48132065983,146.05583886059222,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,636.0,81.0,1,27.18148776809401
637,92.2218129844492,217904.30107340348,154.56512070711975,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,637.0,81.0,1,18.917496300074628
638,83.68747300475894,168738.33258120608,112.3757345553394,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,638.0,51.0,1,20.21717118792238
639,89.69865216072672,208639.7917271923,155.5978846386447,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,639.0,81.0,1,74.65605793800209
640,96.6587075663112,272033.20562728,207.55426565140127,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_7,age_46_55,sex_female,640.0,51.0,1,80.55084112187313
641,77.94740591173208,141178.17735296677,96.42974998625536,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_7,age_26_35,sex_male,641.0,31.0,1,34.67208163766812
642,103.57638700410135,271602.6065841081,196.514479630128,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,642.0,81.0,1,69.52167340265434
643,97.18900673038591,243959.2690072931,164.78443774925856,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_female,643.0,51.0,1,87.8671074121681
644,81.89861531708475,207263.2403985459,138.50742172363755,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,644.0,51.0,1,39.083233698257295
645,95.62685767709381,251305.51498046712,181.95451083267918,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,645.0,81.0,1,29.0912239132105
646,79.89398614081664,164681.70608175526,124.33464964576065,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,646.0,31.0,1,37.385432898416596
647,83.6050805278042,224070.3312408008,162.29131732951842,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_female,647.0,51.0,1,85.6646591254961
648,99.33203413829058,263308.9191871831,201.85795129041,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_male,648.0,81.0,1,71.85850622467407
649,90.14485547901182,225475.99175497727,168.89047663326045,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,649.0,81.0,1,18.7508527656612
650,89.75720580268451,227032.9172716607,164.67946504221536,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,650.0,51.0,1,125.44977241291082
651,76.48634149424886,161243.9884474083,106.85867470220958,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,651.0,51.0,1,46.15776198009206
657,96.55373873607157,242202.10696396593,174.5018764138426,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,657.0,81.0,1,113.81118685233096
658,95.63973054818204,236811.64919152448,169.63483041536844,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,658.0,81.0,1,103.11086174017868
661,81.72562382903102,177409.0604235519,132.05145925081237,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,661.0,1.0,1,60.24735849306325
665,90.09100503787396,226677.72657739636,158.32370472763589,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,665.0,81.0,1,70.62542334061176
668,89.4784578672235,213738.89814793554,152.5002315555887,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,668.0,81.0,1,16.21717118792238
669,96.45309103089376,213891.16002650396,153.68296156313002,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,669.0,81.0,1,18.21717118792238
670,83.51411802318394,192040.84787932655,140.1976979139603,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,670.0,51.0,1,34.04968366627801
671,79.01851872112678,140927.10314720045,93.90389602206487,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,671.0,51.0,1,92.71568719549525
672,79.51644190615849,170933.5664683307,126.79726469063536,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,672.0,51.0,1,39.901828703456154
673,97.89943319673269,238272.5974767816,167.98629791694418,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,673.0,81.0,1,102.1580877400163
674,95.51922229065464,232305.75985428246,165.43302964147483,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,674.0,81.0,1,76.29700324813963
675,70.70162642909096,126548.54134862582,94.33048463488956,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,675.0,31.0,1,20.57556480249811
676,73.61370244808622,171661.36698843678,125.50208231367614,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,676.0,21.0,1,25.299444827852675
678,73.76382735016514,143905.43912971285,108.89960572500351,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_36_45,sex_male,678.0,1.0,1,30.347948111413523
681,80.17811389153714,197522.64465501075,143.13720951778294,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,681.0,81.0,1,25.52838865577933
682,89.92356990835707,187073.6608106084,136.8308871773647,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,682.0,81.0,1,70.41601230764748
683,74.31899264832056,149229.8219979897,95.02319865176128,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,683.0,21.0,1,152.24036137994653
684,82.710738879276,193683.220636138,144.107493930689,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,684.0,81.0,1,101.20112559506217
685,67.60172168275308,120219.57496243734,91.2088604776428,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,685.0,31.0,1,145.1146433585123
686,75.43290169429737,191150.87504647762,140.63616601102115,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,686.0,51.0,1,121.5400362677943
687,92.09088886819971,197052.1719689282,145.8711267993493,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,687.0,81.0,1,108.20112559506217
688,78.3598552506083,162921.4714604199,102.91665527966984,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,688.0,51.0,1,13.04903061926089
692,95.51060756625864,261983.13138532202,191.27677735351682,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,692.0,51.0,1,20.3913924929175
693,87.53483453545708,228620.5314182099,167.076807986018,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,693.0,81.0,1,19.84307078722114
694,100.83535750042721,262613.4307609248,190.7284503715686,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_7,age_26_35,sex_male,694.0,51.0,1,25.652598695824494
695,94.31336313015223,259477.8339853601,187.5266498185416,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,695.0,81.0,1,32.291081980963604
696,79.90813924775819,177357.9407315245,115.66877594065208,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,696.0,51.0,1,85.97232422829704
697,91.51475168607458,230792.14274011427,164.82992285673387,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,697.0,81.0,1,77.62542334061176
698,96.1824261348408,213363.38629781303,147.71238083864506,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,698.0,81.0,1,34.811564848572644
699,71.64162094356217,124117.60316137805,95.96927546968037,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,699.0,31.0,1,18.53861534413764
701,78.92567340530371,172199.21815678742,119.00684811874581,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,701.0,51.0,1,32.88181288024626
702,79.14868269276042,178365.89043843007,131.0365208624911,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,702.0,21.0,1,99.7549229803796
703,79.34419113853805,177960.55459567302,130.7869039440607,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_36_45,sex_female,703.0,1.0,1,51.29458449290082
705,97.8229816642478,249058.6564663017,173.94077636371503,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,705.0,81.0,1,29.59075686881136
706,89.92262805901625,226676.5394299309,165.0259406288427,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_female,706.0,51.0,1,75.2890130331864
707,80.246126746575,189575.6236823795,138.32153640364996,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,707.0,51.0,1,133.193135380109
708,87.55100603634098,194668.72176229942,142.9996645136429,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,708.0,81.0,1,30.52838865577933
709,77.48928931521895,167454.82439936814,120.54537610888708,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,709.0,51.0,1,14.6543359304912
710,94.72926549742873,251569.3942239589,179.43914911984461,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,710.0,81.0,1,28.59075686881136
712,92.94834717666627,224911.7173441024,148.04901451925483,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,712.0,81.0,1,23.052481820185392
713,60.66740778655193,71552.59652449486,46.98377004772787,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_female,713.0,31.0,1,90.25355886663564
715,82.39739808827187,189350.189874255,140.92707083492164,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,715.0,81.0,1,71.41601230764748
716,89.89530309714262,221988.0715736172,163.92960478007387,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,716.0,81.0,1,73.67264934044931
0,44.173812075714324,172317.3664986876,109.01903387787245,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,,,2,2.0
3,48.73631879930964,228715.92565959622,158.490479189654,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,24,24.0
4,44.63687735196295,230336.20852206546,154.5324333698893,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,14,14.0
5,43.637284013197224,203451.99940945406,128.2534139812091,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,13,13.0
7,44.44442275503162,197081.44176263927,122.78651857915875,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,71,71.0
8,34.967217334230234,121296.39073903105,80.73115598767639,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_36_45,sex_female,,,1,1.0
10,50.944325798221534,206895.33059230805,120.05560081100975,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,18,18.0
11,47.85898716379359,223546.3834133564,137.20613921680857,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,48,48.0
12,42.8308735031021,191378.4765859236,121.95531409427898,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,45,45.0
13,47.14060764047785,240973.44761344718,146.1926097412348,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,16,16.0
15,41.99013343048222,206356.49150882504,125.21837371989542,Cooking_yes,Refrigeration_no,Urbanity_Urban,Education_College,Size_1,age_26_35,sex_female,,,15,15.0
20,43.67883306172897,185276.3882572818,115.37559021937977,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,45,45.0
22,39.870815282406404,163966.10164433176,101.20871430850285,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,32,32.0
23,37.25558198936892,136906.92070059187,80.83224564401355,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,17,17.0
24,34.679061101580295,144408.03479391034,94.86914594117148,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,19,19.0
25,53.74165494516834,297582.99617382424,186.3848328325909,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_8,age_46_55,sex_female,,,84,84.0
26,56.43898435686772,280252.9310078487,173.15194542236142,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_male,,,138,138.0
28,46.997747200570856,201211.98386315868,127.84545698441354,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,12,12.0
29,38.49346490856884,178133.357293835,111.67557737898687,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,12,12.0
30,51.90339217906691,237472.74070804426,148.00622833947375,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,63,63.0
31,46.892912226340854,214124.3511960864,133.36386604532598,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,29,29.0
32,42.16150869397124,180279.08662217954,114.8325525318136,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,46,46.0
33,38.23651241591509,153095.44737263513,98.59633555760264,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,28,28.0
35,36.58497731075529,141981.2207753575,90.69238186647085,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,25,25.0
36,43.815772448365585,228534.513216342,151.67645815963772,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,9,9.0
37,40.634253888895635,177381.56682261234,109.95211680076599,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,31,31.0
38,40.89368984041853,142370.69759752258,93.44306671407776,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,,,7,7.0
39,49.35711901959577,224245.63190893983,141.94487006707163,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,39,39.0
40,41.173183342457094,180754.82940626546,116.26383498927387,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_76_85,sex_male,,,6,6.0
41,40.422319986437145,164104.94622586842,94.91817093043204,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,7,7.0
42,31.007821334141376,74210.10123814261,43.66885935526153,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_female,,,23,23.0
43,46.77485386689994,229703.77524436626,139.41354570111935,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,35,35.0
44,43.605362142997755,183293.402414252,104.05262777494897,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,63,63.0
45,43.249145328324204,197073.22924653997,114.429366780858,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,17,17.0
46,41.354149089208725,195246.5367463964,121.47745506787209,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,46,46.0
47,43.76891424798611,199800.82832971966,123.49403122609557,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,11,11.0
48,43.11372728733228,201832.55506044868,124.87686878782367,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_6,age_36_45,sex_male,,,7,7.0
49,42.775138028654645,210799.9898430884,129.69428131296257,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,9,9.0
50,46.767796188224075,205510.793843388,133.4681473551406,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,22,22.0
52,43.699627668051086,190977.7335034301,120.57973662138255,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,42,42.0
53,46.4889223620843,235591.86344647282,145.01428637404138,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,41,41.0
55,44.388651236784575,179373.26303920496,106.20975784287916,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,6,6.0
56,46.653027470123426,215454.3659136399,134.24906678084557,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_76_85,sex_male,,,8,8.0
57,46.59111928146244,203826.6819069361,129.34696363789044,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,20,20.0
58,51.493725400226985,278888.72969037143,175.30878018505578,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_female,,,37,37.0
59,46.66154195649914,203742.50363038058,120.1324277686573,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,64,64.0
60,48.147664465421045,218200.80922358122,130.59613037043226,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,16,16.0
61,41.476587353790514,157602.35329238445,105.06286789397437,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_46_55,sex_male,,,16,16.0
62,36.30837419884161,107856.43719034627,71.36888381425976,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,,,19,19.0
63,34.87502124323138,122851.37813870306,69.48383248635753,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,5,5.0
64,33.9408905770927,106467.43466718007,68.884249840079,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,,,15,15.0
65,41.59883925367607,183308.81070938046,115.57446047345307,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,13,13.0
66,36.70834740020646,130028.5142906932,73.45816694846243,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,16,16.0
68,34.69829250783524,103448.51098699568,68.99289078832987,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,18,18.0
69,31.430736610187665,82834.41863495718,47.265269998417146,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,,,4,4.0
70,37.09292071837265,128986.52735998614,82.19195134155353,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,,,6,6.0
71,34.87043103599882,125057.79317058965,81.93925577842415,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_36_45,sex_male,,,1,1.0
72,40.59877341381504,183221.3204759137,117.58912488725541,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_female,,,12,12.0
73,44.19994831750259,204904.42851428848,140.88908426069133,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_female,,,25,25.0
74,37.77910383350887,170250.3130011441,106.61890402327666,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,18,18.0
76,38.24728186177721,140784.61496705288,82.29184489923496,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_female,,,7,7.0
78,43.75124177111235,181577.7715721501,116.55642431276847,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,38,38.0
79,48.560707916291705,225474.2758113381,141.25195583254907,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,52,52.0
80,38.96847392284109,150789.1840211045,98.46899372419509,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,27,27.0
81,42.424221662044054,181997.80899195012,113.33648526218737,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,36,36.0
83,33.564967532193265,100939.39789887477,67.14139363042942,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,19,19.0
84,28.60547822068295,64495.08550992741,36.18106707032861,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,,,21,21.0
85,42.38317687725997,204734.10437232765,121.43882100168383,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,16,16.0
86,47.75368419440338,242648.57812899147,156.8787284666817,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,13,13.0
89,40.704728402556555,168080.7220946262,92.68482375574109,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_male,,,2,2.0
