,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
690,93.11554738550232,243445.63483524375,172.9662054011198,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,690.0,51.0,1,24.442602333998366
691,85.75104387497393,204082.3602749949,137.73798580549422,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,691.0,81.0,1,32.66044932909882
693,99.19865952082512,251838.59475079807,178.62510266631844,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_26_35,sex_male,693.0,81.0,1,2.197340665602631
695,64.80580315380607,97418.66087781708,76.56610811920521,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,695.0,1.0,1,196.9815220326086
696,62.743922504027225,90303.77640999232,57.7554335727396,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,696.0,31.0,1,167.30266779717732
697,83.75279962455517,173682.34612878444,127.26818752623123,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,697.0,51.0,1,157.09345388912
698,88.76214799957138,211950.15970763192,152.2924843032117,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,698.0,51.0,1,135.5499711022952
701,86.6237340909527,200911.37591499934,146.1816569100828,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,701.0,81.0,1,19.874002369020147
702,79.64328694512052,166001.31724709904,120.12677916860085,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,702.0,51.0,1,146.87327354241597
703,80.73616619484305,154168.602312682,113.05264816429342,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,703.0,51.0,1,70.64709899752594
705,82.02217672128965,150372.4931084656,98.51243609857531,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,705.0,51.0,1,37.28760205640861
708,79.21397526455327,174019.8424209175,124.4689987123527,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,708.0,51.0,1,131.86000696865293
709,87.93792068631944,200332.49800396347,153.5059979016373,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,709.0,81.0,1,48.1770620282777
710,78.90166800476034,170186.98911584742,122.33779126421273,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,710.0,51.0,1,146.87327354241597
711,84.63275191315064,196280.8050450063,141.22640506754902,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,711.0,81.0,1,31.28760205640861
713,79.88006546324681,161945.0125770699,116.72560236182603,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_female,713.0,21.0,1,134.67470739434117
1,35.866896503931315,116455.91547145035,64.79143791726129,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_19_25,sex_female,,,6,6.0
5,46.61674881607712,203569.26401447767,129.44278861093065,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,16,16.0
7,47.47919050912963,197203.95903912786,123.92633443422824,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,25,25.0
11,51.12514418408158,223667.5446761766,138.47559643283398,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,53,53.0
12,45.75577379449026,191502.54623510555,123.09591569761614,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,11,11.0
13,36.88791375024124,124012.79173186893,80.23708365191446,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,,,5,5.0
14,41.25175367888426,159619.95262511435,101.68713747258526,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,22,22.0
16,50.130582339499306,235030.0406806561,146.2262031844918,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,12,12.0
17,38.4710099423381,106773.43557171985,72.49863112093223,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,23,23.0
18,47.77173370995259,210296.95692046004,126.91711498147153,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,33,33.0
20,38.193039827103334,119702.44358182064,76.71962730667093,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,5,5.0
22,37.9096624665788,100330.39389142334,64.67877088261605,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,17,17.0
24,43.37831999303277,149817.24244839975,85.08708047882725,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,14,14.0
26,43.561199497164424,186831.37511747028,119.50184662524997,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,12,12.0
31,42.381050865652355,191678.4496788077,124.94954791254287,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,26,26.0
34,48.74029842519557,200201.0907841137,128.06772435373549,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,8,8.0
36,49.397648591494935,203130.05229646052,125.98864768438392,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,26,26.0
37,45.909019627699905,220809.9199566948,138.03179687087953,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,44,44.0
39,47.10539509736909,187780.29233772238,107.15486526683387,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,9,9.0
43,46.80287770583189,195353.31836232945,124.82456577197831,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,14,14.0
47,46.52869555941656,187278.85949417422,107.70084332984314,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,8,8.0
49,57.09393085752349,252814.8408336313,151.6113842183374,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_9,age_46_55,sex_female,,,25,25.0
52,39.76151413268462,140751.1895145129,91.57966981476889,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,,,18,18.0
53,36.399626166703634,111660.22038009873,76.16844084991438,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,38,38.0
55,49.256324608678945,241775.49334339355,150.95461009082598,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,14,14.0
56,53.78549606050093,259329.9096935218,160.6245822304028,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,12,12.0
57,44.548077965537026,161982.66702349446,107.51398494797292,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,,,3,3.0
58,50.86607823116372,224092.68492990677,143.11027938895404,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,56,56.0
59,49.86483763008424,200171.68500778422,126.968081955278,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,19,19.0
60,54.094205518652714,250943.89459368444,153.5121800924889,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,4,4.0
62,47.35612903352461,196015.48591244628,125.45696967633762,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,13,13.0
65,45.8680198851896,191305.65175590746,122.19024789718362,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,21,21.0
68,30.65094740452994,62984.6744769016,35.067302043076886,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,35,35.0
70,41.513808736971065,134652.68942445322,88.45196657102579,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,,,15,15.0
71,40.76662297553392,120316.90616490225,69.85666157467676,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,41,41.0
75,50.45875581426059,239692.0846418605,149.56601239134017,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,9,9.0
76,53.014948192614824,237051.3503530965,146.79117874418876,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,14,14.0
78,43.552578878212884,175438.73034895211,110.00083144354899,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,48,48.0
79,44.33120097652973,170889.23116659827,98.47726723187895,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,18,18.0
81,43.60778080397144,188677.13044071716,111.96602917892542,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,,,37,37.0
82,53.11936429300347,252760.76090371655,161.05434641980565,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,17,17.0
83,41.95004991160127,144319.7921365073,95.56473023579345,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,25,25.0
84,50.70954302155947,222988.23744396804,151.41098555687114,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_female,,,36,36.0
85,31.237825138981773,79092.50689323651,44.78527582136013,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,,,13,13.0
86,51.87843860073209,230519.38259896828,141.6291061996115,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,58,58.0
87,53.35845967921357,230867.34590879804,139.40243458856702,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,8,8.0
88,47.434480633462066,209439.22921838518,129.91039069418412,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,34,34.0
93,38.30052317180818,130279.48989106086,81.86516882027173,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,18,18.0
94,37.04953367874131,106775.03266482633,58.804266846972126,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,,,26,26.0
95,46.505000509263716,185456.85398396954,118.15456622073751,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,75,75.0
96,50.23175632455978,213389.59248504168,146.4350123499166,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,25,25.0
99,37.80521055881153,114511.90438258286,74.62349773431343,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,2,2.0
101,37.11537050538489,137280.71025640436,80.94008704602265,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,19,19.0
102,37.60962090749129,105336.63195326817,71.6566742744902,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,14,14.0
104,51.263614465358316,226629.16629084968,135.88367321827383,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,70,70.0
105,49.448951912721235,203489.5262444321,124.07385734012438,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,20,20.0
106,45.91073777141684,188970.61595672183,126.10000998433422,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,66,66.0
107,36.10423833782568,137228.42615727734,75.74297566857892,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,28,28.0
108,47.44153543571786,221263.67896531124,136.97737002655677,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,39,39.0
110,45.532329830402105,174992.19707730642,111.04898858351018,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,49,49.0
111,42.14659949925506,154548.73092481747,95.39377804265057,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_19_25,sex_male,,,6,6.0
114,49.08661065451231,221238.68716809942,140.19191524626953,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,44,44.0
115,46.1449924646205,211656.01897361391,135.33147759090278,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,24,24.0
116,44.22353416776338,153755.97860980546,100.47331454261071,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_46_55,sex_male,,,15,15.0
117,53.82179301323219,262474.6898808709,163.365682897419,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,27,27.0
118,45.439581699718964,174867.50592435824,103.19213725122043,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,33,33.0
120,45.499656473463034,190700.0079013024,123.68491708590118,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,11,11.0
121,36.812682566366824,103579.78603543033,70.46053501554934,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,29,29.0
122,48.709559808220206,184927.15400058625,121.75826725380517,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_male,,,24,24.0
123,44.90907363130289,175238.95934559172,101.94010116496217,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,52,52.0
125,52.43043863734445,241527.1709106621,149.9222245029308,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,13,13.0
128,43.058645724191514,157284.59367398388,101.63161806041664,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_female,,,11,11.0
133,45.91545393607952,214825.45937304661,136.56416923090626,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,22,22.0
134,43.8119207278269,163634.82618712366,95.81605927236727,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,13,13.0
135,30.85730439176559,55101.27409030602,29.25595519629004,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,27,27.0
136,29.304685930089793,49683.61919099394,25.195225572629244,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,,,2,2.0
137,45.47992716474164,183870.18080699095,109.6462062169336,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,67,67.0
138,43.92834272970061,200229.44038486737,120.9558875512711,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_female,,,13,13.0
141,49.821759461814466,202084.29635910687,137.83794208601114,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,40,40.0
144,49.975812836511224,252995.1815477502,157.2389074259006,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,8,8.0
145,52.268910232253226,272046.51342772326,166.22504966632889,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_26_35,sex_female,,,21,21.0
146,55.002260233619864,251961.14905957386,166.73666133738527,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_8,age_66_75,sex_female,,,3,3.0
147,51.144948559926725,225170.50799322,133.91935039561878,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_26_35,sex_male,,,21,21.0
149,51.03275154074719,239586.34671062915,149.0968937630241,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,20,20.0
151,47.82247527721029,195632.7357165405,122.69441219979367,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,17,17.0
153,37.78579033360986,132106.2939915669,84.51782958774767,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,,,9,9.0
156,46.702586465846515,210460.7538461249,133.48380680379483,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_86_100,sex_male,,,59,59.0
158,49.89323443305692,201524.7668650947,118.5780578286605,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,7,7.0
163,52.22875191798967,218176.94040376836,137.4703582553418,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,65,65.0
167,50.21563342969056,239454.2278594291,153.71353543522235,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,10,10.0
168,35.498970436863445,99583.36940756332,65.37350260158048,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,20,20.0
171,48.63766977188443,209261.77475202762,131.0686844283545,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,73,73.0
172,44.28303071191502,166847.13710184814,106.71909120915406,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,16,16.0
173,53.295527235326226,230765.5735921058,147.50280745425326,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,7,7.0
175,45.9915581488969,177177.29222589586,97.63640118577482,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,35,35.0
176,50.92569649416444,229366.42492971604,146.0006894727149,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,65,65.0
178,47.31855497650178,194305.2209444468,127.43017649006154,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,25,25.0
179,35.03318562261158,125394.77448159494,83.63366593769473,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_36_45,sex_male,,,1,1.0
180,32.889724513601465,93896.10115027627,51.44187684739597,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,22,22.0
181,35.25890931475369,104618.37698191404,70.2379425145427,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,21,21.0
182,49.073320809116595,203456.6910608111,115.852248864642,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,20,20.0
183,40.650457264308066,132566.7805332006,76.77013249415418,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,20,20.0
184,50.247922168909454,240368.83713597246,151.6360793127207,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,9,9.0
186,44.02669987809696,177674.53012595398,104.49410966690512,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,,,25,25.0
188,51.19984559292174,225075.77744612048,139.31364568339228,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_36_45,sex_female,,,27,27.0
189,45.89015862154711,173794.9445700694,110.99584302619282,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,23,23.0
190,50.305679147952326,224041.0718487511,141.6085544934597,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,62,62.0
191,45.61110307770455,199794.83880998785,117.23616472177777,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,21,21.0
192,49.863241642218746,233986.1268244249,143.096452732191,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,9,9.0
193,49.2724021539726,229623.14447412692,142.71911385005026,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,5,5.0
195,54.32869728140867,279103.485921346,176.84435218993602,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_8,age_46_55,sex_male,,,41,41.0
196,56.86004539569942,288076.8402482252,177.22435362110542,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_9,age_46_55,sex_male,,,13,13.0
197,55.67326874217894,265532.1457921755,162.78883825303524,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_26_35,sex_male,,,19,19.0
200,52.423638683388326,231869.79901442552,147.12441730954487,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_66_75,sex_male,,,16,16.0
206,47.877377999277364,195205.95207600878,126.18287039271009,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_7,age_46_55,sex_female,,,30,30.0
207,53.62565199665648,244769.18833303105,151.92419980431586,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,,,12,12.0
208,38.11484773602496,130474.26946310172,83.06468232077985,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,,,17,17.0
210,39.95992344947789,166619.74825360766,104.91166642940343,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,20,20.0
211,44.05008019281584,150166.70498459483,97.45185383454438,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,5,5.0
214,54.403038193273666,236972.43027639,151.95612888254695,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,14,14.0
215,49.713713298183244,248717.5086087441,152.65040394021653,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,10,10.0
217,47.2609568809994,192269.07342208907,112.73853574917298,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,12,12.0
220,39.64742204466957,115341.72368468608,66.81830948454399,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_76_85,sex_male,,,5,5.0
223,53.63302237915768,237360.0830226443,151.6041919730511,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,12,12.0
224,42.12099218082927,143980.93039124887,97.11998016101461,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,7,7.0
225,56.00420981525802,253416.59663301797,156.39767992115327,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,3,3.0
226,42.63483897437168,169741.15371261036,107.52394901280562,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,47,47.0
229,43.2564841483678,179664.8523366465,113.48311668444259,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,53,53.0
231,50.51860921565334,231897.2213125539,148.06355536285986,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,,,40,40.0
232,56.344582554771115,259840.6193074461,162.98246575800175,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,21,21.0
236,46.31194109685025,206399.45777440487,130.26404037095213,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,20,20.0
240,47.88931086762211,195825.9699639544,118.88599723381132,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,16,16.0
241,45.47794220091802,197762.0621588125,119.71472244746946,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,14,14.0
245,48.389623854060616,210752.59289220587,123.49040518035326,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,12,12.0
246,43.96174421301681,169392.08564974144,108.28794723929857,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,54,54.0
248,53.484212604172,264320.1653598929,166.56581319490266,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,19,19.0
249,46.31798169695155,220557.1077879564,144.12173174782205,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,32,32.0
250,38.703880968995236,111157.64707416212,63.33421236873795,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,10,10.0
