,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
408,593,sex_female,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222704.30319825237,96.76084176056787,160.49875683758873,68.64992826398853,0.10646344013413811
409,594,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204952.01919294047,100.4211412453043,150.60562170549358,68.64992826398853,0.0
410,595,sex_male,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,220988.17133345446,89.36535771458925,166.00379659408108,68.64992826398853,206.5688457710054
411,596,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,160288.57256128357,79.27919751948524,116.80569035045266,68.64992826398853,13.946889881000395
412,597,sex_male,Size_3,age_0_18,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,159880.04344754244,74.05006010788125,118.84431313283599,68.64992826398853,0.009079804212400592
413,598,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223079.26336275655,101.0923227958011,157.31776021706744,68.64992826398853,289.4443794678443
414,600,sex_female,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242966.22873448572,97.88185000617909,177.91293577893074,68.64992826398853,16.973111340213176
415,601,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174107.53783276904,86.4773846111746,126.78985441084728,68.64992826398853,303.9033510495165
416,604,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172606.4697622297,84.35857525957628,124.56347500815764,68.64992826398853,150.73066532135954
417,605,sex_male,Size_6,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,255217.5217375945,101.7709633842785,185.8746359729879,68.64992826398853,0.0
418,606,sex_female,Size_8,age_46_55,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206603.08312131662,91.65960904657278,154.99379779019702,68.64992826398853,0.0
419,607,sex_female,Size_6,age_36_45,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,141624.57395104447,75.35976040209522,110.29461240062585,68.64992826398853,0.0
420,610,sex_male,Size_5,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,259467.17408318762,94.62295541777073,185.34965595019955,68.64992826398853,0.0
421,611,sex_male,Size_5,age_76_85,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,269242.5586499712,103.33646868253079,186.02047554721395,68.64992826398853,0.0
422,612,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210509.3945719433,94.73064687605455,157.98520089955053,68.64992826398853,0.0
423,613,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,212998.57177213405,89.39498601408143,158.1990656433521,68.64992826398853,25.634031398090553
424,614,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,255907.21697719904,96.89891446558849,181.4473550352253,68.64992826398853,177.96272242444164
425,615,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227472.55634918832,91.5691761489244,164.45028297280356,68.64992826398853,0.0
426,616,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185399.46768380623,83.67848209583629,130.41183556963045,68.64992826398853,0.0
427,617,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185744.2114070624,87.30224392221075,130.85394403516185,68.64992826398853,0.0
428,618,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227472.1908765061,98.96278496146289,160.55989240579396,68.64992826398853,0.0
429,619,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180350.5922608124,84.9610359422516,132.50229125230993,68.64992826398853,278.971255807105
430,620,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,190315.34517045514,93.39949855292107,135.67117098994242,68.64992826398853,2.4559364207765655
431,621,sex_female,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209438.61278830862,96.79703517359981,151.75172023348227,68.64992826398853,0.0
432,623,sex_female,Size_2,age_76_85,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,166348.12606161233,79.23715563949635,120.05823890883445,68.64992826398853,0.0
433,625,sex_female,Size_8,age_36_45,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,266419.1839112854,105.37686895050686,200.85878542644076,68.64992826398853,42.50717113354177
434,626,sex_female,Size_7,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,228927.63879534233,96.41243450859817,169.29620991695717,68.64992826398853,66.8756058488394
435,627,sex_male,Size_4,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225355.0032163054,95.89517763551022,159.46736684367312,68.64992826398853,0.0
436,631,sex_male,Size_7,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,258504.45601542766,106.06433118087615,182.35495528276002,68.64992826398853,23.44048776605854
437,633,sex_male,Size_7,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251649.2286926654,98.71870412883773,180.3009126661379,68.64992826398853,0.0
438,635,sex_male,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,236238.77122383585,99.76142296231535,172.79289383850949,68.64992826398853,41.90520658262467
439,636,sex_male,Size_6,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,228501.13297411954,96.04906446289961,167.23695593309725,68.64992826398853,0.0
440,637,sex_male,Size_6,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221212.3034306644,88.69905230677394,161.54600254046906,68.64992826398853,0.0
441,638,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198614.74119418126,86.54905980059364,143.27191833641825,68.64992826398853,11.68885873553909
442,639,sex_male,Size_7,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,264806.18108692206,103.51723255144417,193.04865940426714,68.64992826398853,24.035960481603535
443,640,sex_male,Size_6,age_0_18,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,233289.20919145993,91.32771250634043,166.43856092681835,68.64992826398853,0.0
444,641,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,192773.7627819456,86.05302921467693,140.31352942625247,68.64992826398853,56.959650879841654
445,642,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189415.6455641583,83.25305479732964,137.36002759051456,68.64992826398853,4.148631430984328
446,643,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,188790.32868375926,83.45583153656,136.42296105788776,68.64992826398853,358.4070655085816
447,644,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177416.64732053425,81.61731824693504,130.23780639322385,68.64992826398853,221.6232900682224
448,645,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,167116.03949014496,80.73386863918027,116.74879400425355,68.64992826398853,167.7150483247022
449,646,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191030.63414730565,88.31297780983984,145.1954609454818,68.64992826398853,332.87949755062516
450,648,sex_male,Size_4,age_56_65,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,164609.6521102737,85.0833092627126,119.01315356672602,68.64992826398853,0.0
451,649,sex_female,Size_4,age_46_55,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225248.3787375346,94.18854983451484,175.89355634123683,68.64992826398853,65.58634301612803
452,652,sex_male,Size_3,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,224124.78769626157,92.84124591900022,153.71467537810884,68.64992826398853,456.2320420758674
453,653,sex_male,Size_4,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227808.48192850535,99.54466765624397,161.3226398742062,68.64992826398853,0.0
454,654,sex_male,Size_4,age_46_55,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,159635.27851692497,84.12266037688745,114.97558114015943,68.64992826398853,0.0
455,655,sex_female,Size_7,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222898.9666431727,97.06804271684413,165.42346477645944,68.64992826398853,12.96736410531917
456,656,sex_male,Size_7,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,239077.39116752948,103.43579818403786,171.1449769274247,68.64992826398853,0.0
457,657,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198777.1168544396,86.56226593956939,146.38921637151006,68.64992826398853,0.0
458,658,sex_male,Size_2,age_36_45,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,194032.34224829037,91.0535214134359,151.77609951478078,68.64992826398853,201.27383570340004
459,660,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,194761.21791746005,85.12613507818925,142.4317388536615,68.64992826398853,56.959650879841654
460,661,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,171999.17683949842,81.30224663328062,126.86913340064427,68.64992826398853,142.7829530822907
461,665,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224116.6408280422,88.08995460379802,163.06039689303574,68.64992826398853,343.94809392690956
462,666,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225516.79068961972,90.88617149963747,161.2654978287687,68.64992826398853,343.94809392690956
463,667,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,190864.38015398127,83.40505779505776,138.6378235957679,68.64992826398853,56.959650879841654
464,668,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,202474.63763675152,92.06745884462768,142.6156618574813,68.64992826398853,65.5971004790593
465,672,sex_male,Size_2,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,188454.81628570388,86.54058537853162,141.24575249253695,68.64992826398853,0.0
466,673,sex_male,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,236314.26044959534,95.64134496327104,182.99507766512926,68.64992826398853,99.75136057330216
467,675,sex_male,Size_5,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,139842.1564187662,70.20392529891362,91.83389856227274,68.64992826398853,0.0
468,676,sex_male,Size_7,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,247142.42375740965,95.50369032782766,192.32536332499114,68.64992826398853,72.64919215751839
469,677,sex_male,Size_7,age_56_65,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,194065.86320108824,89.35221657079909,143.2692355032071,68.64992826398853,0.0
470,678,sex_male,Size_7,age_36_45,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,178458.71221613468,87.67243434065499,131.4548768252236,68.64992826398853,0.0
471,683,sex_female,Size_7,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241418.81976221062,97.74653914522312,172.54239219156833,68.64992826398853,0.0
472,684,sex_male,Size_7,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206993.27561870118,95.8015206213978,153.74968398989682,68.64992826398853,0.0
473,685,sex_male,Size_7,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209750.90809769364,90.31723592670316,156.61057702727436,68.64992826398853,0.0
474,687,sex_male,Size_7,age_36_45,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246776.24849482003,98.63809114687305,194.06545863544503,68.64992826398853,72.0537194419734
475,689,sex_female,Size_3,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,233024.1144108823,98.18364668963035,167.10790092244497,68.64992826398853,318.42052596895314
476,690,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,231040.10346380816,92.96862236460423,165.3687520900834,68.64992826398853,343.94809392690956
477,691,sex_male,Size_3,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,240033.54649090514,97.5615768635635,176.32141203291616,68.64992826398853,0.0
478,692,sex_female,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198701.9003841285,86.73008340226849,141.7177490105906,68.64992826398853,0.0
479,694,sex_female,Size_4,age_36_45,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,118564.46227906148,69.99233356311699,89.05984039532204,68.64992826398853,0.0
480,697,sex_female,Size_6,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246817.69061170204,99.63741613268034,178.80936914528823,68.64992826398853,0.0
481,698,sex_female,Size_5,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,256684.82199599218,104.98325960444681,181.3391792556588,68.64992826398853,0.0
482,699,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,192932.69776347364,86.87477300897248,136.37372823417112,68.64992826398853,333.4749702661701
483,701,sex_male,Size_5,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191998.95778289463,91.38678662282513,144.46385345633863,68.64992826398853,0.0
484,702,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210911.29246968694,98.22825238715407,153.36430155388757,68.64992826398853,0.0
485,704,sex_female,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180663.68757901015,90.1404640776203,131.05976998659926,68.64992826398853,125.79857007894806
486,705,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185851.5422520237,87.42011184810212,137.59112978896096,68.64992826398853,332.87949755062516
487,706,sex_female,Size_3,age_46_55,Education_High_School,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,153877.23617418547,76.89723509169545,115.41913923753151,68.64992826398853,266.5822087928945
488,707,sex_female,Size_6,age_36_45,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,260627.37822075537,100.19184734212241,186.3640942088587,68.64992826398853,0.0
489,708,sex_male,Size_2,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,220409.30931239124,89.61926716166906,158.64558279299948,68.64992826398853,0.0
490,709,sex_male,Size_2,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222252.13910684083,91.24706066600599,160.72882279833937,68.64992826398853,0.0
491,710,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,165440.96348453863,80.78060824587335,115.55368550180401,68.64992826398853,167.7150483247022
492,711,sex_female,Size_2,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219019.83826342376,90.24618248737312,162.31866176499042,68.64992826398853,182.2322232441389
493,712,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,171965.2141094471,82.70356825187149,126.49537963506336,68.64992826398853,221.6232900682224
494,713,sex_male,Size_3,age_76_85,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,201069.3416157896,90.97838675573591,148.26935280590288,68.64992826398853,13.040044822132865
495,715,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176203.74765446025,85.82832033315856,130.9381245552729,68.64992826398853,278.971255807105
496,716,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174756.192434552,89.79941005824291,126.09845708180156,68.64992826398853,150.73066532135954
497,717,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191254.4597148212,85.14983934754468,133.98759470178308,68.64992826398853,4.148631430984328
498,718,sex_female,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,164858.9657344865,81.65652270392367,123.11780655955077,68.64992826398853,0.0
499,719,sex_female,Size_5,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,239078.72479608454,99.20835831143427,167.21044943630528,68.64992826398853,0.0
500,721,sex_male,Size_5,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221178.14874649342,95.2689061581607,164.29374922095357,68.64992826398853,0.0
501,722,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,200786.43082898343,88.95530017875059,150.95876468956553,68.64992826398853,65.00162776351443
502,724,sex_female,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,239551.92680017048,100.5597149305859,169.9170035143545,68.64992826398853,16.973111340213176
503,725,sex_female,Size_4,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238570.88397862623,94.40013554903618,183.46925079944975,68.64992826398853,66.18181573167303
504,726,sex_male,Size_2,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,205976.9045039535,82.15204697785097,143.3417984470306,68.64992826398853,0.08339101487327143
505,727,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196083.70421269236,92.45049466988173,145.34001836870135,68.64992826398853,56.959650879841654
506,728,sex_male,Size_7,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235482.52737561334,93.26884928275732,170.43880873209258,68.64992826398853,0.0
507,729,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179383.43274648307,85.3373086916652,132.5017124529612,68.64992826398853,279.56672852264984
508,732,sex_female,Size_4,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221590.05530004852,88.94045995924743,173.5666008397048,68.64992826398853,12.27357398815281
509,733,sex_male,Size_3,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,203228.5826555485,86.36298858574202,158.4138612006228,68.64992826398853,338.6530838593042
510,738,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196394.86060208807,86.17122439446638,142.37880907057888,68.64992826398853,56.959650879841654
511,739,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185031.76060941894,84.25649706724089,135.0023567419133,68.64992826398853,358.4070655085816
512,741,sex_female,Size_2,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223720.93872523107,95.02584350057595,161.43505772495848,68.64992826398853,181.63675052859395
513,743,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207947.71963173218,90.7147493507764,151.2272207067373,68.64992826398853,0.0
514,744,sex_female,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216555.91837652214,99.34154574833592,156.67309417816423,68.64992826398853,0.0
515,745,sex_female,Size_5,age_36_45,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198866.90963143623,88.82572483862695,145.68979725949615,68.64992826398853,0.0
516,746,sex_female,Size_2,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,192943.71584954803,86.08398987896895,149.04536185365214,68.64992826398853,23.76452744837664
517,749,sex_male,Size_2,age_0_18,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,150122.76261422006,71.19936803356896,109.86488198303151,68.64992826398853,0.0
518,755,sex_male,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238745.72333839998,96.49626351700267,170.83604789330911,68.64992826398853,41.90520658262467
519,756,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238121.79958886045,98.14001666416789,169.8739639491,68.64992826398853,0.0
520,757,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204366.90337903157,88.60388887512173,148.07494867153198,68.64992826398853,65.00162776351443
521,758,sex_female,Size_4,age_46_55,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,248229.28982872615,100.47627683924402,180.21126925606052,68.64992826398853,16.973111340213176
522,759,sex_female,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204609.439613956,93.75496923673698,149.74377826567246,68.64992826398853,0.0
523,762,sex_male,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,240452.50781763013,97.97967452195559,165.0302459542146,68.64992826398853,0.0
524,764,sex_female,Size_5,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195191.7671345263,92.27045945960431,140.82537633986897,68.64992826398853,0.0
525,765,sex_male,Size_3,age_19_25,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,163349.85895400037,89.59287918627919,114.75548402646248,68.64992826398853,0.6260359771976427
526,767,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154096.51803616493,82.46694843252085,102.24224557364873,68.64992826398853,0.0
527,768,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207088.12834307968,93.71251744128202,153.2180607407425,68.64992826398853,0.0
528,769,sex_male,Size_3,age_26_35,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,203730.40244536847,90.4550860861376,155.16643248678963,68.64992826398853,184.8849254156023
529,770,sex_male,Size_3,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206689.33105350702,91.61959783377114,154.467475557775,68.64992826398853,338.6530838593042
530,771,sex_female,Size_3,age_36_45,Education_Post_Graduate,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208677.18122622845,94.77583207083504,164.94764323971495,68.64992826398853,313.12551590134774
531,773,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,188940.37106142138,85.20756140603197,139.0617508592081,68.64992826398853,3.051409136321435
532,774,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206721.73830300666,93.98442295803433,148.92002041127822,68.64992826398853,0.0
533,775,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,238132.40674753833,95.31103020703382,163.25704480390422,68.64992826398853,209.28834190619276
534,776,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221086.34118020063,94.19939380471901,163.73481007941473,68.64992826398853,0.0
535,778,sex_male,Size_9,age_26_35,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,271694.7245464259,104.27616106791176,196.16809178575986,68.64992826398853,0.0
536,779,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,201612.21811029714,90.991329857839,147.53237937629052,68.64992826398853,0.0
537,783,sex_male,Size_5,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,252423.92438921632,106.40512856413538,184.3067337935936,68.64992826398853,0.0
538,784,sex_male,Size_5,age_56_65,Education_College,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,253138.27829077267,106.23845750782445,185.46522406332406,68.64992826398853,0.0
539,785,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179470.1745317115,86.00884826679803,134.83098576322087,68.64992826398853,0.0
540,786,sex_female,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242287.6718685453,102.12611526104949,179.6392154981453,68.64992826398853,0.0
541,787,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,187210.4745065727,82.30715006499784,134.30931897524817,68.64992826398853,333.4749702661701
542,788,sex_female,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243458.4081281667,93.82511501595076,171.58303988470323,68.64992826398853,17.56858405575817
