,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
185,9.191691928527277,182852.5502694473,39.60432218456329,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,75,75.0
186,8.911152371535508,203699.6806214512,44.36762416310971,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,403,403.0
187,9.908385459677788,235420.77469006227,51.73400252594077,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,365,365.0
188,9.163189722005072,187979.55831762718,41.586245963486476,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,323,323.0
189,9.783638284692728,220920.2493806363,47.98540780248585,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,4,4.0
190,9.750660840507578,216111.73978524274,46.099001827044304,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,5,5.0
191,9.170955488426529,182652.3616821928,39.76644748213967,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,29,29.0
192,10.176970570064356,222507.81009685036,47.40680222826664,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,4,4.0
196,8.673960477271905,184308.86461746765,39.60319303654694,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,43,43.0
198,10.143574508761418,249815.70376080906,54.26903779865641,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,21,21.0
199,8.832457565976569,181252.35569729973,39.980474493562085,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,32,32.0
200,8.740008531842747,184437.74570717211,39.748951395311195,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,37,37.0
203,9.570562108994821,199448.20979560268,44.430801914792355,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,365,365.0
204,9.26935801535484,224221.49680746763,49.7398906428144,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,14,14.0
205,9.931480898851788,244450.09106843124,53.48006621488949,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,,,93,93.0
208,10.0311321560836,222795.1707311193,47.957119134929485,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,3,3.0
210,8.223409471746677,172403.11099569788,37.9522571601064,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,4,4.0
211,9.110534873840407,189646.864145758,41.207952249810916,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,329,329.0
212,10.036177225564217,221125.1654697066,47.40950796244819,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,5,5.0
214,9.12546875740216,187216.16564385567,41.51338004782218,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,59,59.0
216,10.289860975754195,244105.0309351929,52.63557898661183,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,10,10.0
217,10.216986081507898,234654.4967358041,54.309329188282476,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,94,94.0
218,10.158812489097087,240574.901990374,54.79986704483912,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_female,,,27,27.0
224,9.414972671488911,211072.4709210113,49.50563928195274,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_female,,,9,9.0
227,10.384236950813275,255301.2244751665,53.94203528960297,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,36,36.0
229,8.54185004340384,188243.99202598695,41.22224947946023,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,89,89.0
230,9.708947591597777,218426.231322518,46.277393452259375,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,73,73.0
232,10.096158204607406,256000.62762549284,56.97493745033739,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,44,44.0
233,9.660700951062182,218061.1319608332,45.53185496130642,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,6,6.0
236,10.098390100472827,236043.5869672905,50.27534985972595,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,370,370.0
239,8.599147557030065,185456.07841661462,40.91366446753794,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,41,41.0
244,8.838957632597271,183635.5672852313,41.60467421149306,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,29,29.0
245,8.7500928424042,178166.2277352194,38.46544162037095,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,7,7.0
248,9.535599839081385,231131.15246364128,49.648230460101274,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,104,104.0
250,9.608724930889792,218882.2147425278,47.45675702812187,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,37,37.0
253,9.483338990756224,235097.98324029054,49.75220222816739,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,359,359.0
254,8.555399423690773,185508.4736080016,40.13638566186823,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,323,323.0
255,9.857952559591297,206282.93937965628,44.00553356149865,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,24,24.0
256,10.612893544704747,237574.72033458282,49.28917769801299,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,351,351.0
262,9.436243393319003,195357.9428732628,42.114553522343854,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,346,346.0
263,9.372727769642339,210319.5794045665,47.55663986551495,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,21,21.0
265,8.58252789795118,185648.34490774453,40.248318678525834,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,62,62.0
267,9.432389564687256,219151.49158901017,45.52122440534663,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,4,4.0
270,10.532056289633942,245887.3528934705,50.63437137908839,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,21,21.0
273,9.32266332400367,207715.76819523558,45.69394369735174,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,1,1.0
274,8.096255347013354,133662.91127829134,29.568819246963756,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,,,40,40.0
279,9.806057393352347,234299.24616620003,51.15210053532964,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,337,337.0
280,10.136742735407992,255627.54700214954,56.29065801496753,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,26,26.0
281,9.683318920752143,235644.63256548552,49.94358675908886,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,72,72.0
284,10.154271022707704,226739.79323147077,49.98166312283952,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,36,36.0
285,9.424763635186167,221811.18440055352,47.916822306634074,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,14,14.0
286,10.343549338581397,269622.8590614618,56.26434770106445,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,13,13.0
287,9.669281954380097,222908.60628161204,47.2947986465644,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,6,6.0
288,9.17066648614852,202449.036533756,44.65548579900198,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,381,381.0
289,9.802568702107578,230357.5921996141,49.62861302286622,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,354,354.0
292,9.797163350351354,202209.75752897246,46.102481470508465,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,368,368.0
293,8.64762873159222,187231.72339759851,40.27246866948583,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,100,100.0
301,10.109846989427567,260305.46835729908,55.12185345670031,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,24,24.0
304,9.413827793729226,235434.98720271012,51.83045501493501,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_male,,,70,70.0
305,9.971753350340279,249783.6683856059,54.90183195527126,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,99,99.0
306,11.06359608241904,286128.76751129515,61.255384324929395,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_female,,,82,82.0
311,9.737568285536398,242675.66721666,51.32910215419179,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,9,9.0
312,9.746716544514285,231822.8527273727,49.63437691623105,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,351,351.0
313,9.621811612600666,225930.36042355144,47.324874232286234,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,72,72.0
314,9.399958949781634,200176.21232487427,44.6531703935231,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,381,381.0
315,9.156469628773436,192968.02474079974,42.193227885791956,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,378,378.0
317,9.502402698271837,212217.81671180465,45.80940264138172,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,30,30.0
318,9.704234458934863,223394.22527375567,48.31143899321481,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,77,77.0
322,9.145618195541218,194303.48394619804,41.9529471725852,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,324,324.0
323,8.802100075838084,176447.8402641266,37.99857866221318,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,5,5.0
329,11.503370442233503,301306.68588505284,67.94609571360891,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_10,age_46_55,sex_male,,,5,5.0
330,11.066135679075302,280983.4196195365,60.14504432293546,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,34,34.0
332,10.188093464206105,228724.30272415074,48.15408753020398,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,106,106.0
334,9.171620606447803,184233.9641901684,41.17232861021539,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,41,41.0
335,9.544914151588188,246557.03672707378,52.92735532514375,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,23,23.0
336,8.548682499058799,203021.48609936907,44.36826942898459,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,24,24.0
338,9.440918484707936,222303.5363368381,48.77004491656102,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,15,15.0
341,6.511022723974939,87942.00932170791,20.335723723691494,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,,,24,24.0
342,9.331041748065857,183444.13339965852,39.672636914436,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,77,77.0
348,9.039868919378463,213216.10667054012,48.783233273738716,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,123,123.0
356,10.254938574313897,249928.65292690363,54.38930006084033,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,45,45.0
359,10.309254014695625,244820.90981081343,51.675841665787104,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,,,13,13.0
360,9.130679144814493,211522.8698123959,47.232499729189186,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,44,44.0
361,8.81374989717321,182842.15947801934,41.355904066125916,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,27,27.0
362,8.700433116111128,185500.5876340366,41.196075810410136,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,104,104.0
363,9.844893644587174,227626.06449158074,48.61521346504716,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,347,347.0
364,8.904040339173932,180670.9198907757,39.23645861054247,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,77,77.0
365,9.403926502822344,218549.0251317989,50.48091509153116,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,,,118,118.0
366,9.342352473482507,203383.86835446136,44.1494058118396,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,13,13.0
367,9.41533572536349,227713.5326547203,50.89494623638278,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,3,3.0
368,9.623511028083769,224526.89455963325,49.121853811873464,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,61,61.0
370,10.518981964437671,257096.009433637,55.81579523268627,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,22,22.0
374,9.408295672034114,208907.33486028275,47.06527036462286,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,49,49.0
377,8.893211174603067,215720.05326541647,48.51293974681809,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,24,24.0
378,10.63075953492202,255081.43919049128,53.477494548097354,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,26,26.0
388,8.46466584394517,185205.32631847358,39.01876575024879,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,43,43.0
389,10.82079590880089,242805.2309329773,52.93783783997513,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,,,98,98.0
390,11.572737689026155,287130.8219191359,61.793354138019026,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_female,,,98,98.0
392,10.220916975863275,248702.79558913203,53.46728237238541,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,23,23.0
394,8.61789220783568,178526.60674341195,38.66805958146469,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,22,22.0
395,8.898721700603815,184260.56796432173,40.651314675950914,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,42,42.0
398,10.1840416923785,239021.42713165176,50.85877290266134,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,358,358.0
400,7.611649606977821,131184.82455160384,28.311578900245777,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,10,10.0
401,8.448457614782185,180178.7901672844,39.596696242764125,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,7,7.0
406,8.154765305332305,180364.61798865086,37.90388637656362,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,8,8.0
408,8.917637410660333,186238.85817720546,40.995741550336035,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,64,64.0
409,8.835695334066827,186839.72729580992,40.45139903026619,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,61,61.0
416,8.865312798334287,192913.76683987,43.68902549676052,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,350,350.0
417,9.065031600075756,187697.26933598626,41.96619472310033,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,40,40.0
420,9.578252587055417,209866.71243104996,45.873252348296404,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,2,2.0
426,8.964571064505193,204137.54425425857,46.03719385784548,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,27,27.0
427,9.210716653697716,201966.0821095546,43.59342453784629,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,23,23.0
430,9.65468141661924,214394.55380830786,46.08498363587432,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,38,38.0
431,9.139109091193376,210686.2110682321,46.68883563856055,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,2,2.0
437,7.7416400935046426,133812.64419452942,29.891899597054504,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,,,55,55.0
439,9.590792172223516,227884.79162831968,51.95421620004345,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,37,37.0
442,8.799531310197722,207890.75455238414,46.56307386316202,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,23,23.0
444,9.828574774932349,245208.27942259962,52.464743235115165,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,19,19.0
445,9.776761806689478,212237.78833692207,47.49634356366694,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,48,48.0
446,9.577973384037861,228048.10896288892,49.10938686702909,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,41,41.0
448,9.533457075144042,192052.43431817857,41.19152155245371,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,355,355.0
449,10.015484004767032,275033.4366835479,60.23130758440993,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_female,,,65,65.0
450,8.508939312597704,188740.12616635388,40.38165905428609,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,336,336.0
455,9.885198801524808,235334.01606255802,53.52403776167371,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,108,108.0
456,9.116981100773458,201745.6989814525,43.92498095139264,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
458,8.908679526468973,186067.8364734596,40.75227179470511,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,40,40.0
459,8.94825191926418,184949.89503651875,40.85883981134701,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,314,314.0
460,9.448573036524039,181947.51710104686,41.18616193445921,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,81,81.0
462,9.027522224288845,205738.44931263468,43.656745793549476,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,2,2.0
463,9.894924438677322,207880.99985897672,45.82073984021517,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,1,1.0
464,9.270550715937219,215773.21588305305,48.487261227810464,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,25,25.0
468,8.625168507823105,179172.07316116095,38.812416382347436,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,3,3.0
477,8.6810090260294,177781.8203362505,38.233163156290956,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,59,59.0
478,10.347854387515,232923.97103654032,52.37750246269633,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,,,73,73.0
485,9.415225886110136,228849.5734641705,49.14107830859919,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,101,101.0
492,9.774560372217806,241069.76114425747,55.64719064140755,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_female,,,38,38.0
493,9.696264978858736,218292.29293744915,46.94495040329993,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,58,58.0
494,9.793508874718555,238547.0534505278,54.98558192781803,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_male,,,5,5.0
495,10.310786565677432,232931.5877475043,53.10652445171765,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,106,106.0
496,9.689638558320723,220299.52315847762,51.260503222606886,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_female,,,446,446.0
497,9.750122794128359,212269.82102788676,49.05677034186256,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_female,,,8,8.0
499,8.00253377510947,184889.40344334472,40.52940227059612,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,37,37.0
500,9.106646561484993,230679.15936472872,49.66772911750326,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,40,40.0
501,9.16241258303512,208402.94861341652,48.56016322067839,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,86,86.0
502,9.709421305904087,238080.0062899681,56.063395286173886,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_male,,,6,6.0
503,7.947216120027704,170990.41624056187,37.97341497186504,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,15,15.0
