,Electricity,Income,Water,e_AC,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
206,14.379091334141535,237945.17063617648,56.91007016162037,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,33,33.0
207,13.659213380976425,230394.61007917387,55.506611847576025,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,57,57.0
209,13.841684567145336,264660.5172205759,67.71330122496545,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_female,,,59,59.0
210,12.44737661690516,186172.22716681808,45.239612275752535,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
214,10.315708697954179,225775.0740301171,53.99367784614377,AC_no,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,38,38.0
216,12.609520438022173,177054.8072878289,42.80625369446717,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,88,88.0
217,13.966212579738624,198649.6802721401,50.052911015661124,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,,,86,86.0
219,14.360182386188356,234559.9777596392,54.79646310366181,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,34,34.0
220,12.201177514076122,172992.67058345675,38.732155550988566,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,103,103.0
221,13.191297066619796,218309.49647024059,51.11284313551403,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,258,258.0
222,13.821928936622868,229004.98689422914,55.21433583084374,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,284,284.0
223,12.232637163326658,185813.875327415,45.5205088854502,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,308,308.0
224,12.434685733360027,180160.84553765308,43.02854444682728,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,270,270.0
225,12.837387492874313,204991.55553209726,51.10639039534361,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,29,29.0
227,13.467842959959825,224983.49061522266,53.410303651166245,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,255,255.0
228,12.991681121405236,213330.3945292474,55.86644902945538,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,,,269,269.0
229,13.636636090383547,231202.92624423144,60.59519288227291,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,,,18,18.0
230,12.166637744923207,181108.73258824763,45.11047973330538,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,306,306.0
232,13.329779682656508,216162.71238040886,51.7656841089738,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,122,122.0
233,12.627984798301142,209596.146511328,50.28543952680728,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,11,11.0
234,13.76793868503458,220585.59899686684,53.83302646174012,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,31,31.0
235,12.688239302924572,205943.14567015923,49.52652727342415,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,46,46.0
240,13.344948864424978,193407.33416965944,47.07406123084712,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,43,43.0
241,13.04921119954544,217904.99439314022,51.00656602140664,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,259,259.0
242,13.534789556597445,215483.75899378452,51.39195542148987,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,254,254.0
244,14.548658034929417,227718.66485969862,55.53940045438924,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,298,298.0
245,12.717966676298943,226355.22243329353,53.51385518530259,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,249,249.0
246,13.273087496189476,222350.810939816,52.51375864613945,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,253,253.0
248,15.142157935161762,265366.89430958906,63.19950858624887,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,21,21.0
250,13.837078239908124,204948.6416871036,49.50538258663096,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,44,44.0
253,9.383210956229412,116723.71285996305,29.775073943043914,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_56_65,sex_female,,,5,5.0
256,11.427270434723866,185033.86913577814,45.26239954706173,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
259,13.96460268692104,218685.99146129307,51.551927531793595,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,71,71.0
260,13.438206044503588,221740.69685075406,51.87270930099591,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,99,99.0
261,12.624723995538801,222939.07251590508,53.12564563076525,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,223,223.0
262,12.618439910036557,207763.04185857414,54.95200270939854,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_female,,,267,267.0
263,12.36239079851542,219323.43974056552,52.163680927578,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,243,243.0
264,13.474188198981892,216586.39779971077,51.15641315595444,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,262,262.0
265,11.195818308236142,190339.4447024829,46.01773601235776,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,256,256.0
266,11.09103639099601,183085.2682901664,44.119640405415794,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,260,260.0
267,13.370030824815274,178006.22570337733,43.58116628765063,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,213,213.0
268,11.169076699053491,186790.82149667,44.17631279748002,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
269,11.954334244541059,184367.60883570448,44.590204230372606,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,312,312.0
270,13.33809336364014,231392.32582340532,54.65082676978112,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,289,289.0
271,13.244473895314371,207910.02879915386,50.40940676676843,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,124,124.0
272,12.219033187589687,185928.4171828166,45.538328888618395,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,304,304.0
273,13.106458779442292,193163.8254045499,46.71103036254888,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,281,281.0
281,12.98668236999572,217649.32443823246,51.16898963428201,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,262,262.0
282,13.19006049308058,214017.4471235817,50.67200771823971,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,116,116.0
283,13.504174952290384,213059.63597504183,54.645811616298374,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,304,304.0
284,14.583358742019755,255371.3487680049,61.22396137632167,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,15,15.0
285,12.901324298226683,175223.50042685805,43.10804645283292,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,97,97.0
287,13.723130251026816,246028.2624637148,58.12025344655805,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,16,16.0
289,13.134573765146953,217149.12168839163,50.54913315808655,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,131,131.0
290,13.34339491364969,219525.35695157142,53.324679697631154,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,71,71.0
294,15.057492423225483,251238.58840558399,61.93720727587616,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,17,17.0
296,12.23873297248916,200696.99096902407,50.38969415216805,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,,,4,4.0
297,15.052647873270857,260051.375625719,60.68047368113123,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,30,30.0
298,13.124466926532904,218859.13657580642,50.969137186994374,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,100,100.0
299,12.05450303007234,185326.87151028775,42.72123802402177,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,277,277.0
301,14.306692372908529,247035.30297008745,58.53867324539229,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,11,11.0
306,13.54945264968589,241589.85847130587,56.64981637067706,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_female,,,23,23.0
307,13.203522824187715,225742.2057573956,52.25706575567989,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,242,242.0
308,12.988255993348417,216601.20677400051,49.85443731245246,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,267,267.0
309,13.454398054547212,223490.50585350054,52.66176118095812,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,290,290.0
311,12.723917690045283,195447.28595306363,48.13535509747149,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,43,43.0
314,11.935616395521762,196103.48358758187,47.456165339284254,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,12,12.0
316,13.090977589327593,219534.70149581874,51.915833720850145,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,116,116.0
317,13.653869223013075,227520.3626411857,54.96827778710865,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,74,74.0
318,11.983847829773083,192756.2331305256,45.445965307533726,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,289,289.0
319,13.012388972492829,201893.75965996648,50.22871880120377,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,29,29.0
321,13.273654148047783,220292.64848280823,52.073897464905485,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,268,268.0
322,13.264310551530983,220055.3562959585,52.55639634211869,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,262,262.0
324,13.579613046829351,228044.77590293746,53.898047196755684,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,243,243.0
326,12.929057588342133,187772.73954671828,44.82883262315764,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,9,9.0
329,13.875522518143612,249821.39774796265,60.242417562349615,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,1,1.0
335,13.889110065009177,238602.92077366268,56.11597150778398,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,265,265.0
337,10.318258232405782,135329.93044437058,34.37869634246918,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,,,37,37.0
340,11.42184785388001,178926.704611105,43.07700095801958,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,93,93.0
342,12.132511571993717,184566.61084849306,44.07528307338261,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,306,306.0
351,13.405493504284408,218109.35855330745,51.10439312592921,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,110,110.0
354,12.506402376585484,214910.23347346703,51.56355424814727,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,109,109.0
356,12.568640817055282,196183.05968061282,48.063989875656645,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,25,25.0
357,12.785339707927335,219957.7751550055,55.70226384974178,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_female,,,302,302.0
360,12.082248863975863,172473.1431070694,40.39329859749479,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,101,101.0
364,13.62945720266039,229997.2633155179,53.684668957930356,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,307,307.0
365,11.813324889526285,166439.6952495328,40.80741620961352,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,77,77.0
371,14.42142416703716,242692.8749184484,57.65877388875795,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,27,27.0
372,13.2850060634414,192064.5580943285,46.53479373383078,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,45,45.0
379,15.189832252566973,259592.81579219448,61.39506593535779,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,25,25.0
380,13.651811275154273,219229.79253012905,52.9670188470502,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,44,44.0
386,13.600282906717268,238280.4211197889,58.14254912301689,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,28,28.0
388,12.157351528331972,174586.44402879602,42.11775040886107,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,105,105.0
391,11.787132738789026,175207.4894522769,42.7001362620195,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,68,68.0
392,11.619629216146535,177909.12318949922,43.42038151172498,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,97,97.0
393,11.940548533221502,178352.7179964454,44.03587606394838,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,103,103.0
396,12.280901512221178,187425.20980161615,44.075497050557004,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,8,8.0
398,14.057725424487941,226795.2242783205,55.57542175301788,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,245,245.0
399,13.909910242593554,213434.17096366844,50.475765627940206,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,113,113.0
401,12.937646023399381,207870.34143215555,51.94696515078911,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,33,33.0
405,13.431803941432648,207584.22585972532,53.947001329412046,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_female,,,113,113.0
410,14.702379037499739,259341.60681429802,61.989303068987496,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,27,27.0
412,14.767826822098542,252340.13015128157,58.77515073184826,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,1,1.0
413,13.406197299653329,247826.0021027847,60.25192705079742,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,1,1.0
415,11.346271948035877,139966.4511007647,34.88512935943754,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,58,58.0
416,12.835229899542767,211507.2128234983,49.72121058242375,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,66,66.0
417,13.025244906099658,209590.51218876897,53.78411176934503,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_female,,,114,114.0
418,12.075073206901791,184744.1672929282,43.61009800659423,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,298,298.0
419,13.987665572428085,214127.14186006747,49.518049266494884,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,121,121.0
420,12.381252519466244,212081.33174928595,51.26305354644141,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,78,78.0
422,13.105833616291235,243967.4164426191,57.713625362260856,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,12,12.0
424,12.665825864826317,201299.98585260255,49.24301528882151,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,25,25.0
425,13.11786497497856,217293.6228182925,52.62313834334927,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,49,49.0
426,12.780227091667498,238040.73863982645,55.90015397528981,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,14,14.0
427,11.365315017963411,174758.63679894301,41.53933505984162,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,111,111.0
439,12.929408144429246,215303.04820389766,53.727143591301655,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,27,27.0
440,12.65545175993833,227645.00501665802,53.76471243886397,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,216,216.0
441,13.373605747808128,205302.6927714201,48.1560601253546,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,46,46.0
443,12.473737007233993,184996.4750796901,45.44911910265316,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,7,7.0
448,14.495495914272738,217372.64164469647,53.318967333216605,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,255,255.0
449,12.992643934531714,219661.78217284707,50.871870911715845,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,252,252.0
451,13.173302858308503,195564.76136743856,47.52742576970394,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,41,41.0
454,11.747362945387337,189357.26955179533,45.42664106239938,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,268,268.0
455,13.228217378038778,222603.1580930733,51.43327658975926,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,235,235.0
456,11.659063991220052,173904.37218430208,42.449461431145664,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,214,214.0
458,12.060986916043873,194129.83498749664,43.20665654059674,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,24,24.0
461,13.363836162450028,230509.0751167072,54.5773316332327,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,297,297.0
462,12.578531966712916,178901.53168342207,43.37920547166793,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,204,204.0
463,13.352728167666186,239784.4918532491,56.81814877350753,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,8,8.0
468,14.259804904096796,256013.89632510106,61.52385011498819,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_76_85,sex_female,,,14,14.0
472,11.641038937063243,197528.49222635606,47.29272428997906,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,42,42.0
474,12.735694799543225,209385.388365517,51.03966776566678,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,,,12,12.0
477,13.97389942457339,219305.4474887483,52.6364205620999,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,263,263.0
478,13.7832581421481,247653.7657683743,58.395585453272545,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,33,33.0
481,11.742428346844136,174950.0108014632,41.55063352713846,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,214,214.0
482,13.206068397987451,227072.15192441788,55.060073043180324,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,251,251.0
485,13.192532897311736,196385.538634603,46.900257190322904,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,45,45.0
489,12.975463585530136,197638.41177725466,50.114668508729466,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,31,31.0
494,12.975016280594915,203163.6860054846,49.40544233305056,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,45,45.0
498,12.812716938218827,198257.88066320843,51.453668309585595,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_19_25,sex_female,,,6,6.0
499,13.690765777292356,217231.79449778894,53.80389787053613,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_86_100,sex_female,,,9,9.0
504,14.49145617287293,242183.04579894606,58.39803912743703,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,39,39.0
505,13.63015750876312,201491.62528396805,48.7988201963619,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_8,age_46_55,sex_male,,,6,6.0
510,15.06665249862148,255224.53572366477,60.45197157853845,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,18,18.0
512,13.926486226873934,236283.50836876285,56.32167834550998,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,38,38.0
514,12.043759220219286,176495.25059519918,43.92191849716603,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,96,96.0
515,13.25010511411692,190882.0393496489,46.72670312360427,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,41,41.0
516,13.833940663495923,237453.4738580764,56.05434491423665,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,32,32.0
517,13.67852826469047,244046.7535581695,58.735129496934036,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,12,12.0
519,14.10917926599899,241623.71283088328,57.50784491855397,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,28,28.0
523,14.844169626621195,251786.2520484216,59.364403774832255,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,1,1.0
