,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
709,709,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,201875.26957191012,131.43628686496555,150.57705238508058,46.72198731501057,0.0
710,710,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,117121.81593622125,98.61759886042393,90.59672631759977,46.72198731501057,69.17859359395831
711,711,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206065.57102159047,128.96771280981042,159.03866198381454,46.72198731501057,8.108185537467948
712,712,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,362456.55595588294,160.59851897324498,247.83642768796952,46.72198731501057,126.61490318573617
713,713,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,416078.3048482886,182.61428152914948,293.0267818171658,46.72198731501057,108.63209964950254
714,714,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,132754.7103087709,96.4737151368906,99.54635963770102,46.72198731501057,8.927516109286934
715,715,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,92564.85768521162,93.58906784347008,63.221022370840714,46.72198731501057,19.751880889429653
716,716,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,205281.28393652843,128.5085219722838,147.05492423901552,46.72198731501057,116.98507804049514
717,717,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,394372.60286642966,170.4231813190361,285.61887039855696,46.72198731501057,0.0
718,718,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,377030.6673571911,171.89023113336862,263.2137906827665,46.72198731501057,35.71304780934903
719,719,sex_female,Urbanity_Urban,Size_6,age_76_85,Education_College,Cooking_no,Refrigeration_yes,407051.55427940853,173.9304010569902,291.4554499429724,46.72198731501057,19.870203922920076
720,720,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Cooking_no,Refrigeration_yes,376746.5680012153,168.09871466542646,268.04638607067835,46.72198731501057,27.40854967336783
721,721,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,151815.3748516359,109.11222737761696,115.17966256361572,46.72198731501057,0.0
722,722,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,374318.16057959525,163.7645040591634,261.4536696441716,46.72198731501057,35.71304780934903
723,723,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,197866.91471384643,112.831515333022,139.3552536006802,46.72198731501057,24.24388729246911
724,724,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,235552.72611777516,131.70855435753919,175.47687389002797,46.72198731501057,10.50057720053433
725,725,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,200233.77732215892,127.08695729459184,147.92318260605066,46.72198731501057,79.23848324222097
726,726,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,318214.4565280471,154.0053078541877,210.96357782252625,46.72198731501057,85.6201138536451
727,727,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,174997.85801461013,107.25622281672209,120.39656191047644,46.72198731501057,140.67332090517473
728,728,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,200371.3425652476,115.20731491226215,145.3741406129705,46.72198731501057,0.0
729,729,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,364781.7767725368,161.93298318101998,256.67242118332325,46.72198731501057,41.41204616702353
730,730,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,84823.04717073822,94.43638565080609,66.0480303572712,46.72198731501057,124.40528917002005
731,731,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,129402.84032038269,105.37727077069977,98.20897461103434,46.72198731501057,8.927516109286934
732,732,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,363730.76650041854,164.1756168020484,255.90615187425573,46.72198731501057,19.06772293439333
733,733,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,80417.80690976858,86.35361916512359,60.701481683946994,46.72198731501057,69.66718974599421
734,734,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Refrigeration_yes,91737.10996693182,80.09558371555828,69.9655345438384,46.72198731501057,137.26916725455692
735,735,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,372574.1615448536,165.45243315832047,262.8560968587188,46.72198731501057,25.69828559099853
736,736,sex_female,Urbanity_Rural,Size_4,age_26_35,Education_College,Cooking_no,Refrigeration_yes,334106.52889563,143.71019923078933,222.77125417738716,46.72198731501057,46.282105006306836
737,737,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,356534.2318381606,163.60962476912812,253.53629590497985,46.72198731501057,0.0
738,738,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,88926.82431850731,93.21021000799887,71.80248988655673,46.72198731501057,124.40528917002005
739,739,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,81632.66605278775,90.92972661553048,66.42313146948081,46.72198731501057,86.65869437174587
740,740,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,359660.1864124818,162.0020372317283,249.0682929077097,46.72198731501057,3.6654513687493506
741,741,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,347951.9999046053,163.2999734919338,242.12156293310525,46.72198731501057,0.039027152142209795
742,742,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,165072.98190338913,108.71187272766588,115.3033346283976,46.72198731501057,0.0
743,743,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,396600.8334132504,172.4963166432034,284.1701486676872,46.72198731501057,0.0
744,744,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,202274.1242711753,117.237353933897,142.79873258950462,46.72198731501057,0.0
745,745,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,181630.28935354922,114.30826050681236,126.76301143800907,46.72198731501057,50.980146758210346
746,746,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_no,Refrigeration_yes,381031.11770756094,161.31457633826534,272.9137598279608,46.72198731501057,34.50436657992627
747,747,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,124743.39055470012,102.96159305404149,97.95054775327304,46.72198731501057,0.0
748,748,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,187489.22353488163,117.77832466852315,134.4236400033988,46.72198731501057,21.473265946612475
749,749,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,219940.51378357512,124.41858147059946,169.5218329152522,46.72198731501057,0.0
750,750,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,60528.26514886168,72.81466625208884,42.371695729324735,46.72198731501057,24.76352838702789
751,751,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,209963.65889064406,125.90190621699404,152.57860259815791,46.72198731501057,33.05996507150919
752,752,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,368533.53519976506,167.02671582769284,256.7928437509724,46.72198731501057,19.06772293439333
753,753,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,199922.87834668878,124.85132632101583,145.87817740194333,46.72198731501057,79.23848324222097
754,754,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,365123.5798938456,168.53893628960958,265.54853714206337,46.72198731501057,112.54234387177655
755,755,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,215158.59395271694,133.53597233060913,164.09681397966415,46.72198731501057,30.14101975971713
756,756,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,418466.93139376026,180.7102230468964,296.47000163710135,46.72198731501057,24.706986680516582
757,757,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,50515.45498438615,75.63945841257,30.230932175098392,46.72198731501057,80.49155452613692
758,758,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,97314.97003115383,97.900979068155,76.42152942180344,46.72198731501057,104.49483923247634
759,759,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,101981.8918639072,89.57605393553156,79.19342005020627,46.72198731501057,14.332321610141884
760,760,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,129949.16402062027,104.13706885850188,101.43734066869771,46.72198731501057,23.00007542324654
761,761,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,123596.85247888495,100.9648742282155,97.23889400255652,46.72198731501057,123.91669301798414
762,762,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,363659.8684244781,166.3065317886034,254.5926696576384,46.72198731501057,112.54234387177655
763,763,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,124748.23176530484,93.35187572746143,96.90668322865164,46.72198731501057,122.70801178856141
764,764,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,353985.30043061345,161.74312426465238,252.44119992381215,46.72198731501057,88.86830838746198
765,765,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,195426.92574347887,123.54345096378069,143.1195071893376,46.72198731501057,96.22998786797262
766,766,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_High_School,Cooking_no,Refrigeration_yes,134720.51896951665,95.74199637137795,102.81784999772923,46.72198731501057,33.02953743677306
767,767,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,147146.46669089125,104.24111865385844,112.68013296156117,46.72198731501057,19.14245626039265
768,768,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,120321.15494094387,103.42613536655188,92.09405748838336,46.72198731501057,55.052556432179294
769,769,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_no,Refrigeration_yes,361787.32696624286,155.80689873703997,253.20499484361187,46.72198731501057,87.65962715803921
770,770,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,371157.3442121746,163.89584114459632,256.7785190899254,46.72198731501057,25.69828559099853
771,771,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Cooking_no,Refrigeration_yes,427007.1961472089,179.01617950919362,293.2110459301659,46.72198731501057,0.0
772,772,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,167483.85678742954,103.9570618250089,113.7522802792566,46.72198731501057,90.06284802236368
773,773,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,120281.5467791517,102.4037256151792,91.79329784194813,46.72198731501057,109.84413370402457
774,774,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,51070.62442604001,81.98761999625923,29.918343216698734,46.72198731501057,135.22965395016277
775,775,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,207320.16925923806,120.29595328626483,151.84420351814532,46.72198731501057,132.76790143682408
776,776,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,109816.66736947943,89.84104501915779,83.65346807853635,46.72198731501057,89.08904353150204
777,777,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,94209.342384281,93.58479953445448,73.26632174659923,46.72198731501057,0.0
778,778,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,224528.11816288988,123.60421666874407,167.6705845183016,46.72198731501057,53.01966006260446
779,779,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,142309.73439713527,103.53810458489346,111.63244898930807,46.72198731501057,28.88721110038221
780,780,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_no,Refrigeration_yes,384232.69602665596,163.43071252947541,268.3704685158617,46.72198731501057,34.50436657992627
781,781,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,108742.45604122804,97.65143899764195,84.39419661494424,46.72198731501057,0.0
782,782,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,122518.56862737768,102.68182808580215,94.70148685700106,46.72198731501057,38.71383599927154
783,783,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,364862.5350111927,165.36012123130726,254.00229304039087,46.72198731501057,112.54234387177655
784,784,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,369187.6273036903,161.0265241500876,256.01610403487314,46.72198731501057,28.617230902790595
785,785,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,212787.01047001578,124.27374832133572,157.56970100558237,46.72198731501057,16.068460445757523
786,786,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,212505.13528029725,122.26399714290109,159.70577579980878,46.72198731501057,33.05996507150919
787,787,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,84605.52577484938,84.75262739307863,66.51849217453123,46.72198731501057,69.66718974599421
788,788,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,119608.03897798213,100.09202661389023,91.93336195975351,46.72198731501057,0.0
789,789,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,391075.4231244176,179.71048483587083,266.8057941426751,46.72198731501057,0.0
790,790,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,218070.49357811574,126.86107071196508,162.0630339576775,46.72198731501057,0.0
791,791,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,373139.18739224813,166.90004028223763,263.7694764466236,46.72198731501057,11.625726277038925
792,792,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,106542.0076856158,93.415722773674,85.43686940221913,46.72198731501057,3.5782216377387006
793,793,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,98332.61769690653,89.7878125286287,66.48021220386453,46.72198731501057,43.839202421739756
794,794,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,108943.18710460248,101.56553547578473,84.31978148625399,46.72198731501057,13.592983856089194
795,795,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,344157.60255745833,161.54866003499646,240.58359227877068,46.72198731501057,17.030531777893877
796,796,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,188457.5222713716,115.33046277205375,138.58400341205734,46.72198731501057,21.473265946612475
797,797,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,347705.6942460129,159.2002607948233,254.62192897514402,46.72198731501057,15.821850548471115
798,798,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,208932.75618583203,119.59880700759008,157.55795053564634,46.72198731501057,45.854780335742134
799,799,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,124735.83986393936,100.94011000079536,95.02010100872556,46.72198731501057,109.84413370402457
800,800,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,400158.0939417785,164.27036801484968,255.37158874943248,46.72198731501057,0.0
801,801,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,191200.85345150574,115.95111562982714,132.13529709730574,46.72198731501057,0.0
802,802,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,119575.96434772293,94.102581484301,88.26027550459852,46.72198731501057,109.84413370402457
803,803,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,132812.46983405956,103.92286407510773,100.02278359330973,46.72198731501057,6.0085707974948726
804,804,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,211274.50550191067,123.40727833799144,160.63059550837963,46.72198731501057,129.84895612503198
805,805,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,236999.95813028648,136.82623982189898,177.2429370672509,46.72198731501057,81.61535455415773
806,806,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,396588.4754203108,182.20937282786815,276.43920961304923,46.72198731501057,60.18111575968745
807,807,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,247163.16341539548,127.35586061486134,185.53998392936558,46.72198731501057,6.357430308189879
808,808,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Cooking_yes,Refrigeration_yes,147035.32914896187,103.65990109042122,117.48496880170731,46.72198731501057,0.0
809,809,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,361667.1738531345,161.05071728668213,253.87285239763042,46.72198731501057,129.53384849752823
810,810,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,382228.32132456,178.44989832504208,275.8634708883493,46.72198731501057,18.72154318359736
811,811,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,104975.80460630082,96.23480795497606,80.93061522667445,46.72198731501057,0.0
812,812,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,198367.10094658376,121.97154439334051,150.5182493634688,46.72198731501057,79.23848324222097
813,813,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_no,Refrigeration_yes,363132.139666144,159.43603039549464,252.59997808823255,46.72198731501057,19.448274765078256
814,814,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,85009.46340507365,91.47463100505631,65.36611848880403,46.72198731501057,69.66718974599421
815,815,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,216251.18693094925,124.72684492312818,161.422844343173,46.72198731501057,31.851283842086435
816,816,sex_female,Urbanity_Urban,Size_7,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,140456.85697346815,100.6114745679684,106.10237065589851,46.72198731501057,0.0
817,817,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,241713.37921300143,135.92451532303298,179.21440980400428,46.72198731501057,64.62384992840606
818,818,sex_female,Urbanity_Urban,Size_7,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,255335.39108852285,137.60413204954892,197.30836379866452,46.72198731501057,5.976878477504956
819,819,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,362216.7356745174,161.88306075704466,238.52716041374737,46.72198731501057,71.00548053983017
820,820,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,353697.3314805851,160.67013957088682,239.2325992957569,46.72198731501057,19.801153123750513
821,821,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,371354.8686369842,166.70311319790775,264.6353809386038,46.72198731501057,29.689679048185706
822,822,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,352756.576043005,160.8247325687777,241.85742998992524,46.72198731501057,0.0
823,823,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,206796.4211972793,114.6763216957482,157.3841374459881,46.72198731501057,132.76790143682408
824,824,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,377205.2417086428,166.30469964532293,271.13835153253063,46.72198731501057,0.0
825,825,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,99612.96410419595,96.05905238370802,76.67574221625205,46.72198731501057,20.569726263490367
826,826,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,216080.43990491654,124.34715552267679,159.72817161456362,46.72198731501057,16.068460445757523
827,827,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,379092.26014628273,172.10593058262504,260.92479149419904,46.72198731501057,0.0
828,828,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,432121.7190974836,184.5626525275515,296.6884835599316,46.72198731501057,0.0
829,829,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_Elementary_School,Cooking_yes,Refrigeration_yes,59073.55252809661,76.50887168369741,37.87342874665256,46.72198731501057,28.28966759426183
830,830,sex_male,Urbanity_Urban,Size_4,age_76_85,Education_College,Cooking_yes,Refrigeration_yes,388610.8451858388,176.8614305668021,271.60237892882094,46.72198731501057,9.655263771814365
831,831,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,121782.94318851682,101.49476031991699,93.06342654539192,46.72198731501057,0.0
832,832,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,339838.4322131661,155.0618277611969,226.86838427715801,46.72198731501057,67.63868251281022
833,833,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,340442.5604446818,162.30209365353986,234.6574611990817,46.72198731501057,11.007163016730559
834,834,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,345338.8372054227,156.50389785730508,236.3455066471408,46.72198731501057,17.030531777893877
835,835,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,360579.80594959366,168.00053447669487,252.12129760326562,46.72198731501057,0.0
836,836,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,386998.0689572382,166.27372876560082,271.4225726013572,46.72198731501057,15.802597871805293
837,837,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,400592.4437592357,177.83789677339107,270.5099422584588,46.72198731501057,0.0
838,838,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,418093.88342028117,183.0074645386701,279.3078210158816,46.72198731501057,0.0
839,839,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,46643.12756415133,78.39075180391812,28.869147062287865,46.72198731501057,5.734832604776764
840,840,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,348902.0613657467,165.27053999637354,244.29224453860732,46.72198731501057,82.84493962629865
841,841,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,322582.9576722137,149.75361412018853,209.7083561679388,46.72198731501057,85.6201138536451
842,842,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,361525.8485383917,167.01824350913134,261.3080200756594,46.72198731501057,0.0
843,843,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,334760.8959535911,152.777410638247,232.15563166156682,46.72198731501057,120.4477633401272
844,844,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,431172.470406792,190.74187072110055,296.85693757469267,46.72198731501057,0.0
845,845,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,360018.2159369641,154.0394648716886,251.79589746911262,46.72198731501057,0.0
846,846,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,190571.9379307203,125.21538811193749,142.80404491063032,46.72198731501057,90.2066191068093
847,847,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206264.31498688835,115.33221805241176,148.98333419323546,46.72198731501057,133.9765826662468
848,848,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,213176.69867123573,115.54185657865514,159.92894149067092,46.72198731501057,45.854780335742134
849,849,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,216703.29970182024,127.77421701736506,162.68694800781856,46.72198731501057,58.71865842027897
850,850,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,109538.04769128893,97.93705082186405,85.0945568594424,46.72198731501057,48.76681309336729
851,851,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_no,Refrigeration_yes,366250.5440984815,169.77342800468358,261.3718240703375,46.72198731501057,16.52932945328619
852,852,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Cooking_no,Refrigeration_yes,227756.6510121029,121.02160162815187,165.87911396676742,46.72198731501057,74.12092998592296
853,853,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,89045.78500134149,88.96512406760078,68.99741674293628,46.72198731501057,124.40528917002005
854,854,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,340053.0670837793,157.37904484577163,228.88857960825692,46.72198731501057,22.450091057181645
