,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
384,64.21551979010314,211312.48180303085,108.20726194365427,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,91,91.0
388,56.40535537098234,138554.0123237394,74.00129933660374,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,15,15.0
390,65.11456584386083,217057.51207831426,112.81032084834182,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,24,24.0
392,60.79147984321618,204494.08240876425,107.05723588635556,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,90,90.0
393,92.550586460047,429285.13088696095,211.38521347352238,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,72,72.0
394,49.510074211749114,135224.1880206608,73.24034897038123,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,17,17.0
397,88.18409323190832,395631.0212578691,190.86798457970391,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,48,48.0
398,84.13933412470507,363473.8482913094,178.98460651645317,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,89,89.0
399,60.02315327917014,191978.05835135852,102.68097539549534,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,7,7.0
401,47.90313390839707,103737.81304688152,53.54039638773515,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,8,8.0
403,79.57457693788365,365313.9781669711,176.97939954065453,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,91,91.0
404,82.10366525131484,365592.6142152754,189.6758872540481,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,99,99.0
405,77.16824134976338,327874.2608377243,148.03108415180287,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,37,37.0
406,84.90508254146275,369828.5731348916,183.6035407015981,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,29,29.0
407,75.02235136840706,327721.3787327821,153.1332500119072,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,72,72.0
408,60.24474452733942,201384.3976223649,101.79255028347474,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,51,51.0
410,60.41856476178196,198444.10452270755,103.87345328069243,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,57,57.0
411,60.538264017471285,180897.0404610789,88.72351917755678,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,23,23.0
412,47.627421453290616,84649.08873850688,44.983354860108584,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,28,28.0
414,84.09083026494743,380250.3430278392,187.06072580859694,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,16,16.0
415,58.86834289361968,184413.65392938734,95.01768773577943,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,6,6.0
418,64.7522947232508,220815.27093544454,113.90615805553429,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
419,62.57479594434988,217401.39945097856,110.39203478229341,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,13,13.0
420,89.25868727372887,405656.7970571264,197.58707266000349,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,61,61.0
421,84.23288555912795,359689.4410419126,180.17576150075678,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,52,52.0
422,81.09776365260042,360203.1841804972,174.77715424161136,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,55,55.0
423,82.44827382309619,348529.1998728478,166.2919773057739,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,61,61.0
424,77.22799957469988,324934.1579042034,154.5444654468082,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Rural,,,79,79.0
425,50.32170580056978,119184.04802042605,65.83286420364189,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
426,82.28162334051122,350975.10070431983,175.78624204763662,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,8,8.0
428,84.5180153061694,355252.4841395728,175.18100880806043,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,57,57.0
429,44.70955277397681,84538.93208333729,44.393599898645924,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,35,35.0
430,43.041449477438945,98122.10017488977,51.85086803962246,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,10,10.0
431,84.19932989919701,361803.7506150095,179.49395509874185,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,102,102.0
432,41.63411711061953,78704.59092458713,43.85843086649041,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,4,4.0
434,82.16957138078529,372049.5869899672,189.40802028161258,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,12,12.0
435,89.73089385963809,411203.8844447438,197.1178451154651,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,61,61.0
436,56.17770041998518,145744.10855742215,79.23059131621778,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,13,13.0
437,86.2602698054512,381323.63450543437,185.32364022024686,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,21,21.0
438,86.56334606111326,369005.9178016953,184.49135111469252,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,87,87.0
439,82.45716621790109,353423.88448143646,172.8928765178772,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,57,57.0
440,83.68823490300835,348238.06230839994,171.12948496872227,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,11,11.0
441,60.2573231753938,203829.47771107304,108.80933478278723,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,50,50.0
442,83.1000419375031,388147.6590579079,178.7204216926197,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,38,38.0
444,57.011934367925974,202735.51490633906,106.39584091376355,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,58,58.0
445,59.6372353080756,211186.74367844712,106.63029959631181,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
447,51.25536044325045,124705.97596757574,68.05929301633385,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,13,13.0
448,76.17919139401535,325945.3282800766,150.4845536622154,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,40,40.0
449,62.33055866288188,207552.4737407929,107.33521155248381,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,97,97.0
450,49.813090192758466,112244.99855591213,59.93940566659863,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,57,57.0
451,81.49881436378145,340705.90393388533,164.9648949684856,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,13,13.0
453,43.48655379095296,82231.22528591736,47.01705353736164,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,4,4.0
456,84.74804599055041,365485.378839008,183.39567101736978,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,101,101.0
457,88.44967097682604,384374.76586742507,188.3076303120478,Cooking_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_3,sex_female,Urbanity_Urban,,,100,100.0
458,47.92728520343119,120484.52677609042,64.32097084876789,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,61,61.0
459,62.42003117815578,187635.070976545,97.47909981931583,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,60,60.0
460,65.51190045025571,215542.25679980766,111.99635232087923,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,28,28.0
461,62.37646000794925,208484.8377772851,110.33186207193464,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,101,101.0
462,66.0811571322891,212761.34642443946,111.66063496895707,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,83,83.0
465,61.07980905950032,216324.15692914426,110.78755852281365,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,19,19.0
468,80.94669389826355,348821.7993797913,166.25206573159215,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,4,4.0
469,59.13357177494303,186935.89103591183,98.09254219050142,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,9,9.0
471,60.46959677615767,194450.1471554898,102.71144143930648,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
472,82.71234104775253,362633.9598018222,180.62411363639762,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,16,16.0
473,79.38273321256506,349281.3680629151,168.27446685644512,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,,,58,58.0
474,81.60765015870643,361350.5734657332,176.38669445571298,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,49,49.0
475,60.0003731398626,200913.09429623524,104.37168639565883,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,51,51.0
476,48.83032728838356,106655.31157510752,59.06969534576235,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,11,11.0
477,64.18169983035767,219404.32040481735,114.67462464032863,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,24,24.0
478,49.317860754875475,144893.31967707313,79.82673979506829,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,18,18.0
480,46.30757398160215,112834.2302648522,60.41942603448677,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,27,27.0
482,61.74074207111972,198764.81546980038,106.17605937132922,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,94,94.0
484,46.49038816993179,115338.03913593992,61.26467761393697,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,35,35.0
486,49.50817605426564,117350.6110682669,62.40274922032317,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,37,37.0
488,44.79161037489748,89358.30425471613,48.888297966494235,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,27,27.0
490,59.46365199973012,187590.9044889524,98.5043345880375,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,6,6.0
491,62.97188399358182,208209.16462570077,108.56564748463258,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
492,51.66295797078184,130354.33820925215,69.12846601409345,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,12,12.0
494,61.17272765055008,208092.37921116766,109.00218372139938,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,92,92.0
495,73.766063834396,321745.15362466354,150.76340745576962,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,36,36.0
496,41.533965675642165,92464.20309607717,50.745145533166735,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,28,28.0
497,60.86349816897994,205137.45227081515,111.32703071130294,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,53,53.0
498,85.73221646558578,405183.19901191,196.50744931944504,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,70,70.0
499,45.16631404755077,102625.14407900133,55.08976819264235,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,7,7.0
500,83.76178639612459,371930.75570722896,180.9069544706127,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,18,18.0
501,42.41301135322295,87818.78751166639,41.10161857953442,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,3,3.0
503,51.9237382398703,128206.43512172234,68.61105542182955,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,15,15.0
504,59.66395797753903,197393.44873794878,103.21122246815779,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,100,100.0
505,64.26127566201086,209845.4667143232,108.15722870955348,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,93,93.0
506,62.752127588250026,210384.94108029647,110.23584574175311,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,93,93.0
507,45.64343677057935,92414.29147457707,50.027802623435235,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,42,42.0
508,77.12625715080421,339528.716577347,159.74941184744088,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,14,14.0
509,85.5889494619956,365339.8072280008,177.9420871327759,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,89,89.0
510,55.59024826415685,175966.01474791052,85.093090042945,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,32,32.0
511,82.10571545842352,350699.7509127323,171.78962399787397,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,60,60.0
512,44.995426473619176,81255.0247147165,46.92862394429778,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,27,27.0
513,83.09346664884185,360909.5463546217,183.09513272729617,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,53,53.0
514,60.057933554775936,186213.4209727541,97.74312699396414,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,13,13.0
515,58.70799580384987,201097.51791232184,105.81280805824564,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,45,45.0
517,88.96122354440169,373205.6260722103,187.47390929175324,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
519,61.95276517652458,212549.29885647586,110.06882565387376,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
521,85.2635059915571,381219.1724077447,190.63524652136607,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,13,13.0
522,92.3505006338262,414707.3550161728,206.5175508023188,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_9,sex_male,Urbanity_Urban,,,4,4.0
523,85.58589674677374,382587.5864763609,187.05513770166127,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,17,17.0
524,85.76111851949713,367272.82776787115,177.0039584093858,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,17,17.0
526,44.022982722062395,84852.72209698675,45.827146901971915,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,42,42.0
530,62.11453868368157,226810.20176877844,107.57581352726802,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_10,sex_male,Urbanity_Rural,,,13,13.0
531,94.32679869643871,466531.828729744,224.21387012312283,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_9,sex_male,Urbanity_Urban,,,81,81.0
532,52.927851096146114,145387.69453725748,76.73584316410974,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,10,10.0
533,59.31681384484861,204787.9097674337,106.61473057170696,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
534,61.654002155125504,217819.1275864991,115.57376528349873,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,21,21.0
535,60.599562912422705,219594.20100522734,115.46734603013253,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,21,21.0
536,83.80741637827951,372431.7768834647,186.72859080630974,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,11,11.0
537,47.020696656237824,104159.87578909284,58.19098078168052,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
538,68.1423916846484,237115.7430209072,123.71401774542637,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,8,8.0
539,64.26194808761137,237815.24281391434,122.01061176991166,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,7,7.0
540,85.57732192998701,384050.8519801153,188.1549491684766,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,17,17.0
541,92.26371799974442,412422.2591566938,197.7154452406744,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,62,62.0
542,61.27050047151406,193498.8683863552,101.41011341568023,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,3,3.0
543,80.14722681983825,347058.32101099717,170.40963815080497,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,11,11.0
544,54.368961595158304,164395.73866332398,86.35364177487631,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,14,14.0
545,65.30722604373415,230126.081545855,118.21865714636411,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
546,61.21862024759971,203664.9963495735,108.53460677320368,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
547,50.41391433179846,127467.29107012616,67.8368554782956,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,22,22.0
548,79.0221782391081,376839.96429706865,184.70792422066444,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,29,29.0
550,82.94151504406834,371063.9808332879,182.5366680457147,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,25,25.0
551,53.069630457374366,179277.30953250147,88.72810086031849,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,16,16.0
552,63.99199987824869,205377.89622992685,108.04866766945328,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,94,94.0
553,87.59806139511558,400690.07138072274,194.38163698245762,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,65,65.0
555,35.61633980306042,56696.255949275495,25.46794394079902,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,3,3.0
556,61.490327413560436,199144.1324133254,106.34830864391417,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,5,5.0
558,61.2142800891619,198223.3250376771,102.56864231660049,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,56,56.0
559,55.234965671709496,198802.0749187852,100.5392750967891,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,49,49.0
561,62.80612569976425,208328.75208875551,105.05180961753808,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
562,84.44003248344916,370523.9765166648,181.29585811153427,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
563,59.01798060372034,189619.61937839308,100.37027461836661,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
565,80.7310871003623,358074.6840395738,179.04844885735062,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,57,57.0
566,86.46112199897296,359181.9766417096,172.8342675873267,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,106,106.0
567,60.790344750511075,206944.73597093808,108.57465086020787,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,100,100.0
568,81.17761003469768,353485.31641176227,170.5402580125412,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,53,53.0
571,50.39831261445415,152278.43323669516,75.1985903539624,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,4,4.0
572,44.500922976416035,100013.73439665069,47.71754839941878,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,2,2.0
574,81.9599007046513,354159.4013426578,177.56820046187897,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,48,48.0
575,81.08580550275292,365725.8371331188,182.98433673847967,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,18,18.0
576,81.608765734524,350692.92302966374,168.0381180567838,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,63,63.0
578,62.70429203532128,199453.15954340604,105.13332616300606,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,46,46.0
579,61.18910754294912,198448.7680139682,103.81073620316398,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,54,54.0
580,49.01669358511808,117087.97588021918,64.3420795934703,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,26,26.0
581,61.43381428579707,199570.4736140336,103.4033196924412,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
582,48.268630653351366,114539.30194810893,62.936649197214145,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,30,30.0
