,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,Income,Electricity,Water,w,wf
720,720,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,117364.92574676825,96.35546454750369,93.20553816281829,45.552879581151835,17.237693834179154
721,721,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,217261.01166607934,125.78107011849971,158.897682108627,45.552879581151835,0.0
722,722,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,132838.7482195941,104.77536228607089,99.90049229972216,45.552879581151835,6.007061941426622
723,723,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,137396.95444760766,102.88814496068476,103.49064182820976,45.552879581151835,0.0
724,724,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,221026.80174971715,128.0480377309529,162.30102055841482,45.552879581151835,0.0
725,725,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,97207.81021105913,89.19072020755583,74.53078194794244,45.552879581151835,0.0
726,726,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,360664.646739636,159.25059109243298,251.47760209024028,45.552879581151835,33.46864544226611
727,727,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,367767.8824691181,162.114269084801,256.4718889549988,45.552879581151835,0.0
728,728,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,377554.6157907658,158.32726248487342,265.32715460541124,45.552879581151835,0.0
729,729,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,357895.003602222,155.02195133752969,256.8101318569647,45.552879581151835,33.53420628633831
730,730,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,200907.35285449328,115.48134574312715,148.60801492612828,45.552879581151835,36.53729363846217
731,731,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,354502.1283751159,161.45299468529257,242.68445430278138,45.552879581151835,127.51550224469538
732,732,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,332434.214614955,148.22227335328287,221.797012003442,45.552879581151835,23.36989741689764
733,733,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,204392.8965284284,118.98467990176128,154.63310842676543,45.552879581151835,36.47173279438981
734,734,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,390170.58305102994,171.22010751008767,269.67361582407983,45.552879581151835,0.0
735,735,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,419218.6110888879,171.57550025910254,287.36592860335236,45.552879581151835,43.35171142891043
736,736,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,359092.6306964185,164.8055198906252,250.61765946376823,45.552879581151835,56.84982164117416
737,737,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,337573.87517538,165.29226437310342,241.08151416425895,45.552879581151835,148.52440876216377
738,738,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,340171.22298864444,163.41894085265682,243.9235016930907,45.552879581151835,137.07171974866895
739,739,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,415685.0612427792,182.53890488075413,279.9459200399897,45.552879581151835,18.327431187039117
740,740,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,122583.90180080663,103.32317677543672,99.11355453030828,45.552879581151835,41.58982810020867
741,741,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,353416.93325745745,161.01035989667113,244.99709275229085,45.552879581151835,112.31494125226148
742,742,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,380254.41853788577,163.15592194233162,247.68195395949056,45.552879581151835,26.903924944977586
743,743,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,368066.9576262096,168.42093819314084,265.4335593946988,45.552879581151835,17.564628128174373
744,744,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,433853.1814951264,196.4076004190584,296.7015119428488,45.552879581151835,53.96425046627932
745,745,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,398528.31377734116,165.48626710224605,295.3564586016292,45.552879581151835,0.0
746,746,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,217664.9295306888,125.46656999268723,169.1763984918193,45.552879581151835,0.0
747,747,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,101759.95200127104,94.91950510870319,82.24780919568319,45.552879581151835,0.0
748,748,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,206189.9168564743,119.56982973835814,157.21631405517968,45.552879581151835,18.892062443072902
749,749,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,122321.59180957824,100.21457546201395,95.79020523448969,45.552879581151835,14.858584475296334
750,750,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,329772.75665725325,156.1610668934677,222.7015695462212,45.552879581151835,16.317402636675617
751,751,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,63013.14732142232,74.07239224291689,40.55784970697688,45.552879581151835,37.552060374039996
752,752,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,111806.9448660886,92.5619939729585,89.30345310302117,45.552879581151835,121.81172620770347
753,753,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,168332.87977012488,104.50649865977086,119.11863639325935,45.552879581151835,19.32048998879948
754,754,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,320376.90138930787,148.57418566224985,208.5222449460016,45.552879581151835,112.74336879798804
755,755,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,349945.00567544,164.91379217278072,254.45981482093032,45.552879581151835,122.84211682335635
756,756,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,358263.0202463786,176.38373849728515,262.21310257278685,45.552879581151835,112.31494125226148
757,757,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,353915.8208370882,155.9931239504013,247.0162723747378,45.552879581151835,127.51550224469538
758,758,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,76313.88516689616,77.73162106742619,49.37934457249466,45.552879581151835,44.31937138583462
759,759,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,116430.7199684231,88.85876465058729,88.45428585350994,45.552879581151835,7.042923428913616
760,760,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,380077.5391899927,166.40878102636518,278.28104932751734,45.552879581151835,0.0
761,761,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,365465.92707980116,166.4712855099226,260.77682347804557,45.552879581151835,22.94146987117107
762,762,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,377298.9453857391,177.57720178577839,258.9974354762992,45.552879581151835,0.0
763,763,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,370285.0144898043,172.29276788052158,253.88508865015137,45.552879581151835,30.83528599350412
764,764,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,347858.4001667745,163.01575324071527,241.04081961187862,45.552879581151835,122.84211682335635
765,765,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,189320.60523482016,122.76557005625092,141.10528280172053,45.552879581151835,129.54763152969795
766,766,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,165843.17523667825,105.24958473670748,115.28154342183363,45.552879581151835,115.74645615011174
767,767,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,159639.8692894644,104.29973712731797,107.3581433746624,45.552879581151835,129.9760590754245
768,768,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,115982.7852937952,94.8325305382285,88.6691197684973,45.552879581151835,55.819431025521276
769,769,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,214171.4731289767,118.62010291718435,159.94567234023256,45.552879581151835,22.30769071314956
770,770,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,211938.70770191783,122.73785698252595,154.52345515571957,45.552879581151835,7.10712972071548
771,771,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,385352.4050005704,167.65735748066905,279.50204419376644,45.552879581151835,0.0
772,772,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,361245.33466336376,165.39857586169916,248.11249309462815,45.552879581151835,6.483151727474762
773,773,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,63735.031151362295,76.81601004986227,42.00764059272912,45.552879581151835,10.566566659248487
774,774,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,132531.76183812474,97.58679022840435,104.17051000295321,45.552879581151835,8.765636406574005
775,775,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,376179.1479180982,165.9307639563359,271.25899968575317,45.552879581151835,9.796027022226877
776,776,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,171319.1629853065,109.30482081496895,123.85075989055142,45.552879581151835,21.69959934768246
777,777,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,179509.26286084598,109.98650668326952,122.42418968141554,45.552879581151835,0.0
778,778,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,96056.274413191,88.58485115025788,64.7530838063423,45.552879581151835,0.0
779,779,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,219769.98404250015,128.09515188430763,166.4237586183461,45.552879581151835,10.040539909203355
780,780,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,118866.65209296145,100.59917057329258,94.44519443559028,45.552879581151835,27.98692652601647
781,781,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,202509.09256742394,116.7863298143277,149.5394111467819,45.552879581151835,47.220965486226966
782,782,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,116364.35554431006,98.60090932645777,86.932523755928,45.552879581151835,0.0
783,783,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,187817.40798389836,119.052057255056,139.8110562584192,45.552879581151835,137.29789318897502
784,784,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,382840.74276274414,174.18345148589015,265.83927076218623,45.552879581151835,0.0
785,785,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,141029.98362766686,100.22414525465015,108.36590566698536,45.552879581151835,0.0
786,786,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,334251.3417285522,144.75750739942058,219.5759923113501,45.552879581151835,33.19361666633503
787,787,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,357029.89042618097,163.55483247916246,257.6312651891283,45.552879581151835,33.46864544226611
788,788,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,54213.07040992255,64.76862123295611,35.477190901619466,45.552879581151835,132.30237349812694
789,789,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,104812.51573364847,93.104516155522,80.88680727389915,45.552879581151835,26.59645725721854
790,790,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,211717.66630938524,116.90661468078127,157.37380465108302,45.552879581151835,14.159624500937664
791,791,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,213329.52307141796,122.07056185296591,157.3418669372385,45.552879581151835,23.983343750374896
792,792,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,130913.15805902607,100.11140742938896,99.27056240431229,45.552879581151835,0.0
793,793,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,349035.8536254137,155.32158871557596,247.43284689178267,45.552879581151835,138.04267781579043
794,794,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,368091.32435521705,158.8709428526788,259.999532888905,45.552879581151835,19.304603361025702
795,795,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,361549.0843867662,146.77473502691427,257.30315864931464,45.552879581151835,115.73056952233813
796,796,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,349868.97039064823,147.6885299533626,240.33823656877402,45.552879581151835,138.04267781579043
797,797,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,151280.25401347925,95.94277800302082,116.64772399870527,45.552879581151835,35.23579024130625
798,798,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,210763.72418328727,114.76427488769312,157.27866188287632,45.552879581151835,35.436032763869704
799,799,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,220621.03781409079,125.00810111868972,167.61531865752082,45.552879581151835,13.456168179280013
800,800,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,84990.52888600162,89.87828367402618,67.34464132000521,45.552879581151835,131.87394595240033
801,801,sex_male,Urbanity_Rural,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,194121.60667938934,120.62194581741295,133.4757587462334,45.552879581151835,46.809243055827615
802,802,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,182281.42811100784,104.83978060585235,124.59127008555748,45.552879581151835,10.468967454929928
803,803,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,193972.0777206618,120.62290287885014,143.9604797929679,45.552879581151835,125.84520417548019
804,804,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,362621.5107629034,160.29468061943535,254.12006830907,45.552879581151835,7.740908878737144
805,805,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,84489.00221027758,87.61302607172732,65.65798291829813,45.552879581151835,116.67338495996643
806,806,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,84460.0075935489,84.8293247290173,66.04978840610427,45.552879581151835,116.67338495996643
807,807,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,82829.68436572286,86.69961795474896,64.3081944107044,45.552879581151835,116.67338495996643
808,808,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,95042.30154049676,89.85006897513054,65.32797566050921,45.552879581151835,6.435489487153196
809,809,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,353851.7228928856,155.53024291294932,249.47511636700318,45.552879581151835,44.92133445576092
810,810,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,332192.620173499,150.11974654216738,220.00968310592398,45.552879581151835,19.733030906752273
811,811,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,357232.4072063265,159.08498455021052,252.21835556241098,45.552879581151835,127.51550224469538
812,812,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,235553.45454105968,130.20392201687363,175.6816995018862,45.552879581151835,0.0
813,813,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,361879.4555747545,151.66107945404718,256.523846398128,45.552879581151835,31.08953608338313
814,814,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,379347.0973020372,158.57704318973197,267.3565769271497,45.552879581151835,0.0
815,815,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,331683.9629468564,149.29911518798392,221.07293343001328,45.552879581151835,17.99305567390095
816,816,sex_male,Urbanity_Rural,Size_8,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,411243.20080453594,175.93090458954288,272.80304435489757,45.552879581151835,32.33396928446074
817,817,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,150919.33078973342,108.29047585761977,113.58409206637172,45.552879581151835,20.288628814779486
818,818,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,400139.3129824336,176.86023829351143,284.09231577956365,45.552879581151835,0.0
819,819,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,119870.61451826301,99.15256134846516,93.94163614766443,45.552879581151835,99.49961791425116
820,820,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,100282.8498932867,92.04413241649573,78.71271607722512,45.552879581151835,136.04132913301623
821,821,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,121855.2482691511,104.64910231486894,93.21563217610415,45.552879581151835,16.534237512521667
822,822,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,134622.9415566259,101.46171538463311,104.89533056668837,45.552879581151835,0.0
823,823,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,102395.4773751875,98.57776087980645,81.30685317456745,45.552879581151835,0.0
824,824,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,370207.3903783458,158.2363363676872,265.4799579507677,45.552879581151835,0.0
825,825,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,111014.64703423054,84.92480746675355,87.1492879030438,45.552879581151835,126.48511162904266
826,826,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,159825.3818458723,96.43900081005629,111.94291813001837,45.552879581151835,141.4741927136407
827,827,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,368645.83781836624,169.0567677745145,261.47831552356297,45.552879581151835,0.0
828,828,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,155365.21647372335,97.7968042960935,106.96280842597528,45.552879581151835,129.9760590754245
829,829,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,98645.30393440617,90.91229376255177,77.89635253639176,45.552879581151835,11.395896264784458
830,830,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,429653.16761357686,174.7570842466647,296.32404710698535,45.552879581151835,35.58311032296277
831,831,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,340906.4741040395,164.84693247247978,239.8479452301353,45.552879581151835,152.27228074110303
832,832,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,388184.1573699007,160.49671288709317,250.89867176971683,45.552879581151835,28.57957798220292
833,833,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,80875.23864485459,86.26052309006576,56.23839557900834,45.552879581151835,0.0
834,834,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,116279.65959115293,96.70460766984029,92.4307259987978,45.552879581151835,17.237693834179154
835,835,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,84904.87116048131,94.59262937972929,61.960917312611464,45.552879581151835,22.62652815753699
836,836,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,235060.08251721392,135.88876090971792,172.29434433374783,45.552879581151835,0.0
837,837,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,357387.751807412,164.51359254653704,251.81189228452763,45.552879581151835,114.75961145521681
838,838,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,364722.3120146961,162.77742309171637,254.4491104255444,45.552879581151835,15.888975090949042
839,839,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,362028.9696801647,163.75655952206802,253.3409294831632,45.552879581151835,7.740908878737144
840,840,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,435380.90457362717,184.75440292112583,304.208811697108,45.552879581151835,9.855373759433803
841,841,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,375587.29547718493,173.07665460241157,262.28516782823965,45.552879581151835,9.796027022226877
842,842,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,210070.5218115252,122.93389863286312,155.99808556281076,45.552879581151835,10.743996230860844
843,843,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,378033.8391769746,168.9874929773744,268.23334650622564,45.552879581151835,0.0
844,844,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,193981.850957319,116.06974737427096,144.4412477624837,45.552879581151835,128.28987437843554
845,845,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,98587.01225616617,89.69496306428923,73.33530664918189,45.552879581151835,11.395896264784458
846,846,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,206484.40738509974,115.7519235610763,149.74957596769983,45.552879581151835,9.48623907959846
847,847,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,358975.65352020634,157.68761684907346,264.1686168583363,45.552879581151835,112.31494125226148
848,848,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,202101.52506948216,127.39398376509213,144.1947419782424,45.552879581151835,115.31802860438515
849,849,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,369452.5432657678,167.91717759172062,265.292503265397,45.552879581151835,0.0
850,850,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,377260.2276951144,174.1202447833016,276.6487159292141,45.552879581151835,0.0
851,851,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,341177.58394336066,159.780864386327,227.21030673337498,45.552879581151835,137.07171974866895
852,852,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,375913.5204185022,170.325030542107,263.7227756207433,45.552879581151835,9.796027022226877
853,853,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,110751.57850947534,94.66375902140484,86.71421795992252,45.552879581151835,121.81172620770347
854,854,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,212111.29197722612,127.9595908815923,159.72563242103175,45.552879581151835,45.62330606798524
855,855,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_yes,374321.9918132743,170.58348760914132,260.1604730505876,45.552879581151835,42.167525813295924
856,856,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,84548.82935931168,84.57688941503395,66.629741207839,45.552879581151835,131.87394595240033
857,857,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,115375.10228192373,98.49960559628836,90.92437898955447,45.552879581151835,14.858584475296334
858,858,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,103018.077494329,90.01493122404392,80.72138364569943,45.552879581151835,11.395896264784458
859,859,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,375844.35637726943,154.94670538446613,265.36231715629526,45.552879581151835,9.796027022226877
860,860,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,316043.5715303353,152.6173474042041,210.3965248551167,45.552879581151835,126.97297172330065
