,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
753,753,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,205439.14743980978,108.48828160705551,156.5452927040213,37.81987577639752,60.21388329946275
754,754,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,127661.15343455409,90.3989052395218,96.55765568966889,37.81987577639752,20.561990033745488
755,755,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,186698.9358363211,66.6337686301527,141.5860867237096,37.81987577639752,41.38129396129628
756,756,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,394551.5111639989,122.78159482456877,281.90365844214955,37.81987577639752,51.155910548996296
757,757,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,219044.79252563187,77.2670610961672,164.68363262226615,37.81987577639752,11.547751350557517
758,758,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,226594.7505165771,80.80862814255627,170.638245774358,37.81987577639752,8.221040612343606
759,759,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,189746.7720594673,72.73188401646841,136.89206075722893,37.81987577639752,32.66634851134486
760,760,sex_female,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,193099.35434520282,65.63648633906284,135.97368218593326,37.81987577639752,9.778810892609233
761,761,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,103256.60428580076,32.006328621694124,68.42021824439304,37.81987577639752,37.53312044692152
762,762,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,192159.69109910028,55.604841464758955,134.01955621732242,37.81987577639752,13.685507165072138
763,763,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_no,87397.99171443358,43.722190151669466,59.182273737753896,37.81987577639752,56.69743501316338
764,764,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,67157.2127316067,35.369961042856104,44.4557406730548,37.81987577639752,77.23044272292535
765,765,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,58073.39826036456,26.363676640600943,37.61374999828797,37.81987577639752,35.61928771679768
766,766,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,103986.96864779793,88.35530092844009,81.90443616887926,37.81987577639752,17.464552845035996
767,767,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,94678.49198624124,42.21841910172567,63.77814523827406,37.81987577639752,29.49972366778102
768,768,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,117511.77535958635,41.55986959291667,92.17630889092236,37.81987577639752,47.86876526005866
769,769,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,242210.10573647023,73.8988306358859,176.7127990874434,37.81987577639752,86.32857976887723
770,770,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,224994.46785799786,111.1443012256178,168.5236019061144,37.81987577639752,17.801431103388122
771,771,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,86138.57122077794,69.22831273983546,66.37229285335619,37.81987577639752,64.83694352140854
772,772,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,175411.37328829232,95.4214754305942,119.85311620416563,37.81987577639752,37.75978578522671
773,773,sex_male,Urbanity_Urban,Size_10,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,158991.32634904346,51.15088223044418,122.56597260103595,37.81987577639752,45.309173060030396
774,774,sex_male,Urbanity_Urban,Size_10,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,275607.7728398305,140.79471736392944,205.59251154188203,37.81987577639752,32.940164492293135
775,775,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_no,AC_no,119365.72687842922,44.867837688584416,93.3812289462725,37.81987577639752,0.0
776,776,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,127375.77970459624,93.77740852538466,96.94739742079081,37.81987577639752,54.153963488102676
777,777,sex_male,Urbanity_Rural,Size_7,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,218696.2338373568,106.70218352938568,156.11556618327288,37.81987577639752,31.634846937014498
778,778,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,90001.30121234346,46.6338750580991,60.184748286860895,37.81987577639752,52.38726128651664
779,779,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,96874.44106120882,36.87429202317579,66.54112408179797,37.81987577639752,40.49384619311388
780,780,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,346091.88796212873,115.29722499511166,230.95149105138637,37.81987577639752,15.533286878970497
781,781,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,64083.59444817947,72.4454297562327,42.17202680113483,37.81987577639752,57.46202445446379
782,782,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,78539.17811068817,29.455816023874632,52.4091020505177,37.81987577639752,18.30856738701795
783,783,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,209485.83489665887,61.10166317638205,156.03155642886483,37.81987577639752,29.804442206607792
784,784,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,99763.88303251383,39.17418262285869,79.77756683600583,37.81987577639752,28.537211929041362
785,785,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,207733.21572762122,114.7855283931088,158.03791550647054,37.81987577639752,35.72903024182581
786,786,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,371920.42246227147,125.6220377224978,261.13766361478366,37.81987577639752,25.76193142099391
787,787,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,129756.36375841602,57.64740624220812,102.55695350565948,37.81987577639752,24.401242107074037
788,788,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,194729.76036799574,67.7339577223308,138.32532782837416,37.81987577639752,13.105521630823144
789,789,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,68948.51737201918,33.99855096593589,45.87972939186027,37.81987577639752,61.30127652779236
790,790,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,74252.07389351893,28.221887587460863,51.094790123279026,37.81987577639752,18.20156711590423
791,791,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,219883.9569210126,68.92816889350883,160.9844729428936,37.81987577639752,36.23282781591992
792,792,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,245816.66083941286,78.29160546503898,185.57442306669915,37.81987577639752,86.32857976887723
793,793,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,102536.31223493461,29.435968364910334,78.94138389207298,37.81987577639752,36.20462371616031
794,794,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,226520.5352624229,80.50762316471777,169.76408989636468,37.81987577639752,8.221040612343606
795,795,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,109043.34347118811,91.89124341229855,85.98973063066221,37.81987577639752,5.464137480519514
796,796,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,132020.07377477427,60.45979665063902,104.20663068891243,37.81987577639752,32.06865389419299
797,797,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,108182.436959416,57.69200108223335,86.92501050048945,37.81987577639752,12.737100563175696
798,798,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,86472.34526495791,34.829453874551746,55.80743112512052,37.81987577639752,18.95758978656509
799,799,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,340910.23612116603,104.021003085901,222.23293605176738,37.81987577639752,38.42082449770612
800,800,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,437497.7523667415,123.34624957220996,304.5493455041548,37.81987577639752,51.06642126122516
801,801,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,78776.55007843043,21.598822647421798,52.473421707539615,37.81987577639752,71.81313748654841
802,802,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,55093.75152926936,63.23587262910655,34.45983125976769,37.81987577639752,69.35543954786657
803,803,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,67889.4412653397,65.44932893935014,41.703657895459536,37.81987577639752,59.1640176513952
804,804,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,103034.46722168507,75.31523020966947,71.6180871949488,37.81987577639752,34.92287630738911
805,805,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,78681.69691581774,74.47673408296973,50.968744113996394,37.81987577639752,15.118337713236539
806,806,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,79046.06943324082,22.212461796391267,54.126152331354035,37.81987577639752,18.30856738701795
807,807,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,84033.84295084592,43.10699086833058,56.39240304867647,37.81987577639752,59.44673713001037
808,808,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,224000.34871353823,88.71599690702959,161.70136285674718,37.81987577639752,11.547751350557517
809,809,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,140621.38528809036,65.55940996722978,107.52089016508988,37.81987577639752,12.614827284784997
810,810,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,371176.7403129877,153.59850451110913,266.1102064199062,37.81987577639752,46.73453691063073
811,811,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,83820.51186199702,79.17324378587426,65.52825786377,37.81987577639752,59.304981400668105
812,812,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,377706.4518264826,170.20790523258404,273.2074257803893,37.81987577639752,22.722669116129055
813,813,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,124633.13542570248,84.03644877858854,97.9641902468552,37.81987577639752,52.714254878501386
814,814,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,343582.81128364673,156.4276235203726,244.14699923798022,37.81987577639752,35.956110592538444
815,815,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,64039.73494298015,24.853750397694988,43.58160040011671,37.81987577639752,61.77426179092761
816,816,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,351264.5459652712,147.291806026348,238.88186495277904,37.81987577639752,28.943158339518444
817,817,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,344313.7001029573,120.49811633745337,230.60985470037272,37.81987577639752,39.64983243150226
818,818,sex_male,Urbanity_Rural,Size_5,age_76_85,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,120320.54809212453,51.59368311678115,86.36359557400341,37.81987577639752,23.322269725337055
819,819,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,115014.00906112518,86.35294692556435,80.2951136201077,37.81987577639752,11.56235342551821
820,820,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,338519.9729794839,143.92389625271983,225.67434862810106,37.81987577639752,20.046738618603356
821,821,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,91658.83011760504,77.81352344396959,63.31937946419103,37.81987577639752,57.232750904959374
822,822,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,333174.44467658433,144.59479500116382,226.59501355136243,37.81987577639752,55.159729209551614
823,823,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,104355.38834771824,37.22676941836483,80.77934648654076,37.81987577639752,16.6437968356386
824,824,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,121529.09804278633,47.720453484152344,96.84643812692416,37.81987577639752,67.97393678209744
825,825,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,196036.23113336388,75.91349404483229,146.43780262564275,37.81987577639752,0.0
826,826,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,84354.29407868594,67.03050040512478,56.109342311518574,37.81987577639752,12.157611967044184
827,827,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,189070.86480978478,69.92825396449,129.65995008458242,37.81987577639752,13.212521901936864
828,828,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,87930.13336808894,42.27178211410312,61.17356018452937,37.81987577639752,35.39001416729325
829,829,sex_male,Urbanity_Urban,Size_4,age_76_85,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,113817.11818383622,94.6480412423012,89.54550037078744,37.81987577639752,10.058090968795897
830,830,sex_male,Urbanity_Urban,Size_4,age_76_85,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,388848.2967626375,161.16302923031344,273.56379098236215,37.81987577639752,8.228780987018997
831,831,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,346734.859890325,112.35584758672377,228.4849532071804,37.81987577639752,18.85999761718441
832,832,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,104948.24114550311,46.69809464710707,72.38313528235841,37.81987577639752,20.933019312592165
833,833,sex_female,Urbanity_Rural,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,60023.10697532709,23.371572224015175,39.02527852322285,37.81987577639752,56.71528493332243
834,834,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,132824.2523763306,62.51138627339525,106.03822304877724,37.81987577639752,60.74324063181844
835,835,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,226822.7114838097,70.88939850353185,165.05677978472747,37.81987577639752,32.81057142801064
836,836,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,183812.65219106167,57.09367533267728,129.18978659119477,37.81987577639752,61.81392051210558
837,837,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,357686.1133865002,110.18600837602274,259.67345374508363,37.81987577639752,69.80761135915255
838,838,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,118361.21775590461,53.42106427291806,89.48475004057066,37.81987577639752,54.45525584041711
839,839,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,205707.4079862459,79.68464794813839,152.49020679862969,37.81987577639752,50.0614691679757
840,840,sex_male,Urbanity_Rural,Size_1,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,53104.21571905586,30.900189793542282,34.12010011299958,37.81987577639752,3.623444796462763
841,841,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,422543.07003427687,138.86454348050984,291.448131011182,37.81987577639752,33.21578303166032
842,842,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,159844.08769946368,65.94967530218065,123.24641338446298,37.81987577639752,90.24938117818334
843,843,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,103405.2992490875,52.08874895507021,84.10595073696905,37.81987577639752,32.29792744369741
844,844,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,409054.26291129115,175.07745365108684,295.088221436124,37.81987577639752,28.85713035334115
845,845,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,364958.6991909023,147.98783484694422,254.33482733020028,37.81987577639752,59.100937267168746
846,846,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,118629.53549706606,96.24299004530788,91.48657840198747,37.81987577639752,40.122816914267204
847,847,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,171954.73328554796,59.12664532533003,120.61236017457436,37.81987577639752,47.99347461407525
848,848,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,105058.1219790216,49.22302461384938,73.57028089967612,37.81987577639752,17.606308574378257
849,849,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,90704.95088349894,53.03836352538339,69.93870600152924,37.81987577639752,71.63692134092949
850,850,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,373880.85399619135,114.61197553336378,260.8343229873697,37.81987577639752,33.90232847124814
851,851,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,374486.50687666296,157.8829065286177,274.008742655587,37.81987577639752,22.722669116129055
852,852,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,92780.8344843066,25.839439340584804,62.105868302917315,37.81987577639752,33.299419669130195
853,853,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,58237.62484667414,59.287696217787456,36.804737605955744,37.81987577639752,45.816557016500155
854,854,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,161918.0583987802,99.00713104758728,112.05908451211106,37.81987577639752,70.62266982543296
855,855,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,322517.6699329602,149.05438055116605,216.16868042066662,37.81987577639752,29.370740127443224
856,856,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,201375.82702303948,115.5058758994426,147.7684814036129,37.81987577639752,41.61932074133805
857,857,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,141581.93574830674,105.70967253639128,112.65384705196159,37.81987577639752,7.148280757291892
858,858,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,185054.68966475426,69.09536355587113,128.7293990493152,37.81987577639752,61.340935248970325
859,859,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,182551.80811158227,113.5117764816277,124.49043163503215,37.81987577639752,28.82709643801631
860,860,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,124966.4482988122,53.76991513893011,94.70495509930255,37.81987577639752,47.39577999692338
861,861,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,207949.14711825235,104.95603984750879,164.13892317519702,37.81987577639752,38.65859499514569
862,862,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,123372.82169095939,94.18673917786786,96.51099643977963,37.81987577639752,26.452280533257728
863,863,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,118543.46899155466,85.79673634126692,89.87711048874374,37.81987577639752,7.273130948564644
864,864,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,135546.32303394712,47.443854600264224,107.46282911392305,37.81987577639752,37.20435810045203
865,865,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,128937.44024837599,45.15206967433592,98.09813513314678,37.81987577639752,35.9753501666559
866,866,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,377330.0298646173,114.7190548264248,267.2531068484762,37.81987577639752,54.48048525642216
867,867,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,101602.41367471627,52.77922438807628,78.99256503888142,37.81987577639752,59.74350624752671
868,868,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,337434.3053826703,155.4747482919085,234.40321766304862,37.81987577639752,30.897133734933245
869,869,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,194841.04122967646,69.70432571795708,135.8222263020391,37.81987577639752,17.76824057394691
870,870,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,224988.2730715418,107.90497461288759,170.8162593928875,37.81987577639752,34.018841590868945
871,871,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,250232.12525946353,126.14213712989759,187.59037975402518,37.81987577639752,54.57076362858409
872,872,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,371998.4993228053,158.85336299639602,258.89062537552866,37.81987577639752,18.48896833833773
873,873,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,107094.11979402258,52.48714717968319,82.65841427098562,37.81987577639752,68.80525042400444
874,874,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,121325.80991354336,92.11659059488392,92.62645726691532,37.81987577639752,60.70097369944124
875,875,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,97616.00471712963,79.85792028937695,67.0668541236977,37.81987577639752,22.226760585124836
876,876,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,181533.09484686414,107.22055040134474,122.62629350121271,37.81987577639752,28.82709643801631
877,877,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,108918.21166619683,40.769112213088434,73.01702676177355,37.81987577639752,22.162027246388302
878,878,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,93202.95896571504,36.57148845958971,65.15403190153059,37.81987577639752,40.96683145624916
879,879,sex_female,Urbanity_Rural,Size_4,age_66_75,Education_Post_Secondary,Lighting_no,Cooking_no,Refrigeration_no,AC_no,197735.74538036686,58.13310101494194,135.61060970720956,37.81987577639752,29.55362935587041
880,880,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,92012.1866994648,32.48095790588498,70.9716351698132,37.81987577639752,48.09803880956308
