,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
411,72.64591682096554,180897.0404610789,101.39830763149348,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,9,9.0
412,57.152905743948736,84649.08873850688,51.40954841155267,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,9,9.0
414,100.90899631793691,380250.3430278392,213.78368663839652,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,10,10.0
415,70.64201147234361,184413.65392938734,108.59164312660508,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,2,2.0
418,77.70275366790095,220815.27093544454,130.17846634918206,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,14,14.0
419,75.08975513321985,217401.39945097856,126.1623254654782,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,6,6.0
420,107.11042472847464,405656.7970571264,225.81379732571827,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,37,37.0
421,101.07946267095353,359689.4410419126,205.91515600086493,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,27,27.0
422,97.3173163831205,360203.1841804972,199.74531913327016,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,15,15.0
423,98.93792858771542,348529.1998728478,190.04797406374166,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,28,28.0
424,92.67359948963986,324934.1579042034,176.62224622492369,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Rural,,,33,33.0
425,60.386046960683736,119184.04802042605,75.23755908987646,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,9,9.0
426,98.73794800861346,350975.10070431983,200.89856234015616,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,3,3.0
428,101.42161836740328,355252.4841395728,200.20686720921194,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
429,53.651463328772174,84538.93208333729,50.73554274130964,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,12,12.0
430,51.64973937292673,98122.10017488977,59.258134902425674,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,5,5.0
431,101.03919587903641,361803.7506150095,205.1359486842764,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,48,48.0
432,49.96094053274343,78704.59092458713,50.123920990274755,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
434,98.60348565694234,372049.5869899672,216.46630889327153,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
435,107.67707263156571,411203.8844447438,225.2775372748173,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,39,39.0
436,67.41324050398221,145744.10855742215,90.54924721853462,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,2,2.0
437,103.51232376654144,381323.63450543437,211.79844596599642,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,9,9.0
438,103.87601527333591,369005.9178016953,210.84725841679148,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,52,52.0
439,98.94859946148131,353423.88448143646,197.59185887757394,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,34,34.0
440,100.42588188361002,348238.06230839994,195.57655424996835,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,3,3.0
441,72.30878781047255,203829.47771107304,124.35352546604257,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,27,27.0
442,99.72005032500371,388147.6590579079,204.25191050585113,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,15,15.0
444,68.41432124151116,202735.51490633906,121.59524675858694,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,22,22.0
445,71.56468236969071,211186.74367844712,121.86319953864209,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
447,61.50643253190054,124705.97596757574,77.78204916152441,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
448,91.41502967281842,325945.3282800766,171.9823470425319,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,15,15.0
449,74.79667039545825,207552.4737407929,122.66881320283865,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,47,47.0
450,59.775708231310155,112244.99855591213,68.50217790468416,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,17,17.0
451,97.79857723653774,340705.90393388533,188.53130853541214,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,7,7.0
453,52.18386454914355,82231.22528591736,53.733775471270455,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,5,5.0
456,101.69765518866049,365485.378839008,209.5950525912798,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,38,38.0
457,106.13960517219125,384374.76586742507,215.20872035662606,Cooking_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_3,sex_female,Urbanity_Urban,,,57,57.0
458,57.512742244117426,120484.52677609042,73.50968097002045,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,23,23.0
459,74.90403741378694,187635.070976545,111.40468550778954,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,32,32.0
460,78.61428054030685,215542.25679980766,127.99583122386198,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,17,17.0
461,74.8517520095391,208484.8377772851,126.09355665363961,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,40,40.0
462,79.29738855874693,212761.34642443946,127.61215425023666,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,41,41.0
465,73.29577087140038,216324.15692914426,126.61435259750134,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,12,12.0
468,97.13603267791625,348821.7993797913,190.00236083610537,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,2,2.0
469,70.96028612993163,186935.89103591183,112.1057625034302,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
471,72.5635161313892,194450.1471554898,117.38450450206456,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
472,99.25480925730304,362633.9598018222,206.42755844159728,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,7,7.0
473,95.25927985507806,349281.3680629151,192.31367640736585,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,,,29,29.0
474,97.92918019044772,361350.5734657332,201.58479366367203,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,25,25.0
475,72.00044776783513,200913.09429623524,119.28192730932437,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,23,23.0
476,58.59639274606027,106655.31157510752,67.50822325229983,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
477,77.0180397964292,219404.32040481735,131.0567138746613,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
478,59.18143290585057,144893.31967707313,91.23055976579235,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,6,6.0
480,55.56908877792257,112834.2302648522,69.05077261084203,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
482,74.08889048534365,198764.81546980038,121.34406785294769,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,60,60.0
484,55.78846580391815,115338.03913593992,70.01677441592797,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,20,20.0
486,59.40981126511876,117350.6110682669,71.31742768036935,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
488,53.74993244987697,89358.30425471613,55.87234053313628,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,8,8.0
490,71.35638239967614,187590.9044889524,112.57638238632859,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,2,2.0
491,75.56626079229818,208209.16462570077,124.07502569672295,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
492,61.9955495649382,130354.33820925215,79.00396115896395,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
494,73.4072731806601,208092.37921116766,124.57392425302788,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,53,53.0
495,88.5192766012752,321745.15362466354,172.30103709230815,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,18,18.0
496,49.840758810770595,92464.20309607717,57.99445203790484,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,8,8.0
497,73.03619780277592,205137.45227081515,127.23089224148907,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,25,25.0
498,102.87865975870294,405183.19901191,224.57994207936576,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,36,36.0
499,54.199576857060926,102625.14407900133,62.95973507730555,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
500,100.5141436753495,371930.75570722896,206.7508051092717,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,11,11.0
501,50.89561362386754,87818.78751166639,46.973278376610764,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,3,3.0
503,62.30848588784436,128206.43512172234,78.41263476780522,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,11,11.0
504,71.59674957304684,197393.44873794878,117.95568282075176,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,56,56.0
505,77.11353079441302,209845.4667143232,123.60826138234684,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,42,42.0
506,75.30255310590003,210384.94108029647,125.9838237048607,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,44,44.0
507,54.77212412469522,92414.29147457707,57.17463156964027,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
508,92.55150858096505,339528.716577347,182.57075639707534,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,6,6.0
509,102.70673935439471,365339.8072280008,203.36238529460104,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,41,41.0
510,66.70829791698822,175966.01474791052,97.24924576336572,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,15,15.0
511,98.52685855010822,350699.7509127323,196.33099885471313,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,29,29.0
512,53.99451176834301,81255.0247147165,53.63271307919747,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,24,24.0
513,99.71215997861022,360909.5463546217,209.25158025976708,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,22,22.0
514,72.06952026573111,186213.4209727541,111.70643085024474,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
515,70.44959496461983,201097.51791232184,120.9289234951379,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,29,29.0
517,106.75346825328202,373205.6260722103,214.2558963334323,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
519,74.3433182118295,212549.29885647586,125.79294360442717,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,8,8.0
521,102.3162071898685,381219.1724077447,217.86885316727555,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,9,9.0
523,102.70307609612848,382587.5864763609,213.77730023047002,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,8,8.0
524,102.91334222339655,367272.82776787115,202.29023818215524,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,9,9.0
526,52.82757926647487,84852.72209698675,52.3738821736822,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,19,19.0
530,74.53744642041788,226810.20176877844,122.94378688830632,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_10,sex_male,Urbanity_Rural,,,7,7.0
531,113.19215843572645,466531.828729744,256.2444229978547,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_9,sex_male,Urbanity_Urban,,,51,51.0
532,63.51342131537533,145387.69453725748,87.6981064732683,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,2,2.0
533,71.18017661381833,204787.9097674337,121.8454063676651,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,50,50.0
534,73.98480258615061,217819.1275864991,132.08430318114142,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
535,72.71947549490724,219594.20100522734,131.96268117729434,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,11,11.0
536,100.56889965393542,372431.7768834647,213.40410377863975,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
538,81.77087002157808,237115.7430209072,141.38744885191588,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,4,4.0
539,77.11433770513365,237815.24281391434,139.44069916561335,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,8,8.0
540,102.6927863159844,384050.8519801153,215.03422762111614,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,8,8.0
541,110.71646159969329,412422.2591566938,225.96050884648503,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,30,30.0
542,73.52460056581687,193498.8683863552,115.89727247506312,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,1,1.0
543,96.1766721838059,347058.32101099717,194.75387217234857,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,6,6.0
544,65.24275391418996,164395.73866332398,98.68987631414436,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,7,7.0
545,78.36867125248098,230126.081545855,135.10703673870185,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
546,73.46234429711964,203664.9963495735,124.03955059794708,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,47,47.0
547,60.496697198158145,127467.29107012616,77.52783483233785,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
548,94.82661388692972,376839.96429706865,211.09477053790226,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,17,17.0
550,99.529818052882,371063.9808332879,208.61333490938824,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,14,14.0
551,63.68355654884924,179277.30953250147,101.40354384036401,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,7,7.0
552,76.79039985389842,205377.89622992685,123.48419162223234,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,48,48.0
553,105.11767367413869,400690.07138072274,222.1504422656659,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,32,32.0
556,73.78839289627253,199144.1324133254,121.54092416447334,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,3,3.0
558,73.45713610699428,198223.3250376771,117.22130550468628,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,32,32.0
559,66.28195880605139,198802.0749187852,114.9020286820447,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,22,22.0
561,75.3673508397171,208328.75208875551,120.05921099147211,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,15,15.0
562,101.32803898013898,370523.9765166648,207.19526641318203,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,11,11.0
563,70.8215767244644,189619.61937839308,114.70888527813327,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
565,96.87730452043476,358074.6840395738,204.626798694115,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,29,29.0
566,103.75334639876755,359181.9766417096,197.52487724265913,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,51,51.0
567,72.94841370061329,206944.73597093808,124.085315268809,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,60,60.0
568,97.41313204163721,353485.31641176227,194.90315201433282,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,26,26.0
571,60.47797513734498,152278.43323669516,85.94124611881419,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,1,1.0
574,98.35188084558156,354159.4013426578,202.9350862421474,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,25,25.0
575,97.3029666033035,365725.8371331188,209.12495627254822,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,6,6.0
576,97.9305188814288,350692.92302966374,192.04356349346722,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,26,26.0
578,75.24515044238554,199453.15954340604,120.15237275772122,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,23,23.0
579,73.42692905153893,198448.7680139682,118.64084137504456,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,22,22.0
580,58.82003230214169,117087.97588021918,73.53380524968036,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,21,21.0
581,73.72057714295649,199570.4736140336,118.1752225056471,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,27,27.0
582,57.92235678402164,114539.30194810893,71.92759908253046,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
584,77.94722711353546,214440.07590779872,125.04241486242205,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
585,79.11839069537307,219957.0661083106,129.09768594107214,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,13,13.0
586,65.5544315797591,191023.2388485221,106.67598341346805,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,6,6.0
591,77.73544710001556,208737.76032044415,125.49429636303556,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,46,46.0
592,75.34765709690058,209174.13283651,124.96398139946513,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,48,48.0
593,105.55942037208233,359162.37013986305,200.4258480828231,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
595,75.44694646293556,222738.582025032,128.71624438461947,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,3,3.0
596,78.00403294030453,214765.7852847516,128.86649074680176,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,54,54.0
597,99.9306046408258,368326.2806432979,210.7489480402762,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,47,47.0
598,102.8721511604865,369880.8050461908,210.86680251604776,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,6,6.0
599,104.86231945330691,398367.5847252987,222.56806354330175,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,21,21.0
600,100.5691129809487,347178.36776173377,188.94292335223483,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,6,6.0
601,100.90708908125296,399529.0190758536,220.1334611228094,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,7,7.0
602,52.91939040715647,75722.0535370689,48.132294978217494,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
603,101.14520831674953,348939.3902813412,195.26637464692115,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,4,4.0
604,71.52189450968373,200963.62151466453,119.79534997304657,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,25,25.0
605,87.89156159395169,312508.0598451253,167.23353319933028,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Rural,,,3,3.0
606,79.40120057772488,227526.89045101585,135.16477720986083,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,10,10.0
607,59.68077892423935,98440.42213656916,63.996975524357815,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
608,57.758988620317744,101440.93101819932,63.53743232583911,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,6,6.0
609,96.76588062682934,362246.47873861407,204.3734992891191,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,5,5.0
