,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
493,69.94082592881698,208555.17072581657,115.51855598098355,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
497,52.64402018832348,101646.77083791512,59.288311835356716,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,9,9.0
498,71.60988338306856,201958.95410978785,108.39560642683116,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,78,78.0
499,72.18249323300141,208462.4925126788,118.4836738914717,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,3,3.0
500,67.57776063575164,207277.95499357785,116.15760087556477,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,5,5.0
501,50.142891057034724,96486.02605057207,57.3643358365866,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,5,5.0
504,64.48552225378904,123721.8486269516,69.0927302572232,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,13,13.0
505,64.59428072894718,200085.4938570476,102.27391481931603,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,,,12,12.0
506,94.87009226572128,362147.25053002883,182.91658462662414,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
509,67.12437869737873,197527.1180623588,107.8929139750463,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
510,112.59419947497787,423855.23946744937,211.31805242786675,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,5,5.0
511,92.8001890214318,368291.2659814794,192.6058740960286,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,8,8.0
512,59.4030314893725,185658.59372365964,95.22467553229505,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,15,15.0
513,49.080144998127466,103807.76354802221,60.89096020551673,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
514,67.66599114780318,194344.095329133,108.90033387207266,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,90,90.0
521,91.31854514750114,342912.33845792885,174.02963342746273,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,92,92.0
522,58.017434177900725,124020.1853480116,72.36782175518788,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
523,49.450956098432385,93132.45132329117,53.84892822232461,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
524,85.79010752931141,336072.41552811663,165.96243085297948,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,12,12.0
525,48.31164335908174,129274.29007799074,76.03630627734886,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,9,9.0
528,105.33542227619479,433565.96874198964,229.74290626741197,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,1,1.0
529,59.26552208602641,176134.01281539828,91.1367537756207,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,3,3.0
531,65.09550818802279,173816.91473409132,90.68570811711479,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,6,6.0
532,50.33301312768688,83111.3009297292,49.00064043394649,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,47,47.0
533,70.55724333457101,217310.50617063593,120.76593320316586,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,8,8.0
534,55.096804023611426,106890.4191536391,62.323421993430095,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,53,53.0
535,55.743255469080836,122160.40826208064,71.47497260248414,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,14,14.0
536,53.81797675162781,110127.38174243225,63.85466387267817,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,50,50.0
540,61.89240408190416,193061.97204767566,99.40280720800442,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,3,3.0
541,87.27737298496113,311426.3087745306,154.32012379350388,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,63,63.0
542,64.82372850279263,198298.15722572728,107.02623605568424,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,77,77.0
543,82.96373052314972,317730.64059582056,154.38014857199784,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,50,50.0
544,104.61455349457347,407067.2430579832,211.15000574475184,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,87,87.0
546,47.558280889851446,74236.79680921012,45.545913805245334,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,35,35.0
547,90.12414422661166,354296.03907284065,183.41166995245854,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,73,73.0
548,85.2662841493596,327736.08807800314,164.3834904249557,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,8,8.0
549,56.36625622206416,113184.54120086465,65.59921087750757,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
550,61.080318505254,155602.36504343626,87.66719746772134,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,7,7.0
552,71.4793987791003,229923.52998589122,126.9511637392973,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,29,29.0
554,96.89383571674566,349947.69856113737,179.27534792601497,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,76,76.0
555,82.60584792456217,326049.5797724031,155.0053294881322,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,,,50,50.0
556,56.40989396877113,106305.7854750234,61.88601943974895,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,49,49.0
558,84.87332164072127,310291.4624009349,150.74405994250392,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,62,62.0
559,47.19635421120194,78907.72630555823,46.53957724877466,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,54,54.0
560,93.61673108551786,353996.6729273133,190.0078366314443,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,85,85.0
562,48.95569783253548,67564.15492505813,32.757403596903075,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
563,65.66349334116408,166686.54258874597,84.69931722314894,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,32,32.0
564,54.21769800467113,108590.487297881,62.12142644647139,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,40,40.0
565,100.74580362091365,416465.106244896,211.94785266349658,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,77,77.0
566,54.138641515100815,111955.18889875227,64.76843458477805,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,43,43.0
567,55.696349134569545,107227.18105744068,61.879042133738686,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,49,49.0
568,61.220515277339175,165597.74010503993,86.39928237691112,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,11,11.0
569,60.97799705423996,178881.60073367663,93.16431587196303,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,7,7.0
572,94.61843007907943,353999.5385275329,184.64089775650748,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,75,75.0
573,69.37496914741371,199572.29380657172,109.56657052075238,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,77,77.0
574,97.32584328867121,378052.00847109157,195.61713279180165,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,4,4.0
577,49.046813609530325,85824.96985963763,51.26248105230492,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
579,62.85101667717156,168937.67547357164,85.10409227805835,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,3,3.0
580,101.12587854531773,356534.66899995995,182.36813101251153,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,21,21.0
581,92.92222072049682,376939.1797988357,196.28197383209974,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,6,6.0
582,89.71378232697089,348711.2740808189,183.00912330183303,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,93,93.0
583,98.23314376701768,413962.580776578,209.69950662150208,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,81,81.0
584,88.98334537403241,376260.3209952689,182.18195476785587,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,75,75.0
585,72.43021351484012,207467.85204582984,113.98050322678401,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
586,96.5000693471023,357869.08421105915,186.18827645919527,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,,,29,29.0
587,45.1132434943914,76765.63886312133,43.899041315115554,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,49,49.0
588,92.57602738568212,354806.6941040054,181.58755340396237,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,76,76.0
591,107.8260596447072,423907.22074088274,219.2740239431306,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,16,16.0
592,75.50836843608683,206660.14132386303,114.51142433724435,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
593,101.09545530493028,362427.577081633,192.49913646873614,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
594,94.10828484815633,343484.4231491305,178.72040487723154,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,85,85.0
597,94.1133908246956,358877.4691983581,180.32094460361304,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,81,81.0
599,87.5079128479905,353785.63098163396,181.12616747365126,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,93,93.0
600,51.7185962653286,91385.82783770633,53.05651702984819,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
601,64.30820370863343,202924.074876632,115.29296783474703,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,15,15.0
602,69.28487740512445,202653.4620750512,111.65046100256838,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
603,53.234570952452565,99537.46929080224,59.59362156361216,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,52,52.0
606,85.40561663300078,330678.58639964927,162.81970013748506,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,9,9.0
607,66.74734187269034,199142.17491457687,112.41473097587975,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,85,85.0
608,93.68895090958262,361945.35082487704,191.1494213626284,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,72,72.0
609,72.1481676654624,195160.4505363669,106.07869813064707,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,76,76.0
610,65.97730681013918,198781.7423241289,110.53725707429693,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,77,77.0
611,73.84990790142983,228710.27038342532,125.29891491759207,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,1,1.0
612,94.94234214706826,373002.01212658593,199.55142253174543,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,6,6.0
616,52.98828610932253,89810.61346610221,52.20001202795657,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
617,55.490508009510684,90247.63915635817,51.52881520790538,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
618,73.2916809441564,217228.62235086565,119.06648006003998,Cooking_yes,Lighting_no,TV_yes,age_56_65,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,28,28.0
621,56.970965381254615,128124.6769484099,71.85115700469625,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
623,72.08310907961102,215190.3628807045,119.49069280173424,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,7,7.0
624,97.77713542139992,391498.9155567157,191.08082138984108,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,,,9,9.0
626,56.578045774222375,128456.21914073135,72.96445387544001,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
627,92.04640901088833,363180.00787796977,190.08480086358742,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,16,16.0
628,94.4440113631816,378861.06043405546,203.92979209633702,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,,,28,28.0
629,97.26879796171349,396710.01435700257,212.2248528191058,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,,,17,17.0
630,57.249986214899124,120203.68985498682,69.88560013235585,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,11,11.0
632,69.92911665641635,240559.26907256385,133.33499476006483,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,32,32.0
634,66.19141684567138,219742.468415369,121.65409028500225,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,9,9.0
635,47.513552287432105,111088.37520751008,64.42468864593727,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,15,15.0
636,84.25789024424176,322850.24005034013,159.65777440782452,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,31,31.0
637,95.22390640158685,359531.58044151065,185.5055844998639,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,10,10.0
638,69.87570236758688,199242.6697729297,110.75928942597287,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,75,75.0
639,59.63649331525124,159977.5888814227,80.81953393782788,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,37,37.0
640,63.02052678885511,183368.36985276503,91.6136061004477,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,3,3.0
644,87.7490823506272,364263.0691764966,187.7119003924352,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,33,33.0
645,52.482943455500575,115933.1287269085,67.37104057814723,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,9,9.0
647,91.08069721110779,337025.56562585017,166.77192442066095,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Rural,,,2,2.0
648,93.37572318416007,375151.582306934,196.2942819552449,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,15,15.0
649,48.65752251289048,82619.1273002391,49.0284405747088,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,41,41.0
652,89.60419459764249,363696.24410028406,193.95478151090762,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
653,42.886289707773905,49905.62364768944,22.578345455994942,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,4,4.0
654,95.47689207181259,370962.7729855617,192.28735905703638,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,4,4.0
655,96.87471808204695,374467.04879699607,196.63451702322246,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,15,15.0
656,55.59184755254224,107820.75416746484,61.72479563637503,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,6,6.0
657,95.14188913494488,375468.0358945878,195.93242511011658,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
660,67.07886068587516,204702.83957710987,116.4286315330763,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,20,20.0
661,63.932628973222236,199707.76703533734,103.8815566755272,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,28,28.0
662,55.92849563156564,143925.50206118068,83.7006248862683,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_10,sex_female,Urbanity_Urban,,,174,174.0
663,90.61717551035281,363005.37483557424,195.51453311359683,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,16,16.0
664,48.32198784014277,88449.99936000627,51.46355369904336,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
665,69.12666433025268,210336.5644808617,118.2400451443828,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,18,18.0
666,97.54815861814895,374769.50183985604,193.70569543552642,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,3,3.0
668,85.86612217783558,338533.4392820716,168.97793541656657,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,,,6,6.0
670,91.16804493344965,351311.0906871015,183.2888155824408,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,89,89.0
671,43.72012036469473,71532.47257170854,34.08190665227631,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Rural,,,1,1.0
672,38.491746652027125,38288.07771898808,16.3779459770532,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,3,3.0
674,98.30064497846594,365986.7254060007,191.28749755864328,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
677,62.88330264115234,191337.85833703488,101.279440591275,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,,,3,3.0
678,91.27525704241266,365762.8499119717,193.85536731395277,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,13,13.0
679,91.39707990659501,360703.0776050243,190.3375129985911,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,17,17.0
681,97.90258050336938,360672.90394044115,187.69635003730914,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,6,6.0
682,99.84499774103833,400224.6804895596,212.8023880853633,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,,,19,19.0
686,91.91335069272168,364235.0198298957,195.02738056287785,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,60,60.0
687,90.46781751749953,372107.0546276936,195.29119609936723,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,,,27,27.0
688,83.32191759419148,329758.6031139466,164.54807908803105,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,31,31.0
689,107.46987817074998,447691.87527843576,228.58034045350416,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_8,sex_male,Urbanity_Urban,,,32,32.0
690,41.63009270604166,42694.47564213187,18.588079904050876,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
691,75.42082904809746,212094.9063009481,116.85352435329116,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,5,5.0
693,72.59285780780873,213369.95451897566,120.78522505084733,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,7,7.0
696,62.274412972011454,202677.2807390048,114.21394282325141,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,74,74.0
697,62.36835554391764,199236.61270027497,110.96029907416435,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,85,85.0
699,97.36110503201533,430761.18757164717,225.98153597570072,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,13,13.0
700,62.90704939101312,200530.8103489375,111.78569883130291,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,21,21.0
703,96.42145479977539,370727.7918251578,193.2439920920272,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,16,16.0
704,53.92577985218357,102768.77093550713,58.90607792704047,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,5,5.0
705,98.96255409822021,382172.5737356977,198.46953108877986,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,2,2.0
707,94.5501782213574,386771.2210995714,198.42535857164597,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,,,30,30.0
708,97.76160837255664,413356.8880757804,215.67557499306014,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,34,34.0
710,70.02186558043302,203714.27677146552,110.8470766351487,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,82,82.0
711,70.06219674054036,188803.23060128526,103.43931060729568,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,96,96.0
712,68.65525123444212,185187.97494249587,99.85433925057144,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,110,110.0
713,49.076262129657636,99529.40784973378,56.33943868875265,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,46,46.0
714,66.5844203045379,191844.48095710576,103.91666587118712,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,81,81.0
718,68.29350390332986,196296.87500640366,106.6738362667254,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,86,86.0
719,67.72895106048959,200578.97613689574,111.44546232620233,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,84,84.0
