,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
413,94.49974175521952,331860.1176868048,183.23721012013073,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,,,11,11.0
414,70.43535129335058,186912.38143827915,116.77154021720152,Cooking_no,Lighting_yes,TV_no,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,18,18.0
415,109.217162890937,357708.2139386528,201.39549719473908,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,15,15.0
416,51.70180452058221,89425.421240029,48.701760907399624,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
417,75.72509403220943,201866.5341867284,125.43037193639408,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,41,41.0
418,58.920583417502975,107907.77659755928,69.76270488133959,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,4,4.0
420,63.174540736346685,105909.8441739347,70.37210682090996,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,18,18.0
421,61.08509855059809,103407.21756666,69.34730250705017,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,17,17.0
422,58.230172667021705,88474.866072679,58.01318565245312,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
423,111.22696011783536,366546.97831833625,213.55105033462786,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,1,1.0
424,111.26701446431797,360129.9791080624,210.46012035419704,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
425,77.81259045150891,203847.28172871523,124.40477653508368,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
426,105.62582936264492,354685.3885320518,204.67807679520624,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,42,42.0
427,118.04713685521878,419433.0047508562,234.22281029839573,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,9,9.0
428,112.64900460914723,403984.7421601279,223.18064421089957,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,18,18.0
429,61.65101044548844,92853.96713044305,58.927030061367134,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
430,72.96721494804243,181546.88215343293,103.64161781366133,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,2,2.0
431,63.64164997596246,110996.1356681108,73.23760433894867,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,21,21.0
432,64.19925645198506,115389.93738991725,74.1660352120345,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
433,106.41805794149268,340671.8863508748,195.07276945232624,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,,,45,45.0
434,89.95886856695341,311478.8257641215,171.29105166728615,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,,,38,38.0
435,71.17070405591004,189299.89613312512,117.20623605054939,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,46,46.0
436,63.32722012982333,101002.0535612666,64.77608651049601,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,17,17.0
437,57.21035475936939,102759.75075539127,66.21331749344726,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,20,20.0
438,101.567170740778,327481.48725430586,179.576038386906,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,4,4.0
439,81.50873721376753,202353.79012965425,127.2005569783634,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,6,6.0
441,78.39172597828225,201480.07912358805,121.64116355715686,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,38,38.0
442,109.66393018119692,365621.5225011962,214.03742262334524,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,10,10.0
443,78.77317465243594,196977.19405272344,124.99030377382044,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,32,32.0
444,106.05008550795151,354158.93902989547,200.76165015055224,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,39,39.0
445,104.47280085099969,360664.5312256653,210.79404645983175,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,9,9.0
446,66.66989173635935,175850.63337540286,104.0547949514678,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,2,2.0
448,72.47199456504305,204450.34316418093,127.87213959383456,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
449,82.49316035254566,199685.6491467952,125.42025872137833,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,9,9.0
450,57.860912315502,79474.87121982247,52.02698333273251,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
451,79.41106424576,193831.7861648159,121.13655623757049,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,46,46.0
452,108.94781553387512,350269.98698098963,207.24976617144023,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
453,104.18955148625749,356146.77316225186,208.37412569712862,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,37,37.0
454,101.25552809183874,349050.5190061769,206.6428947925609,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,37,37.0
457,51.06983769503784,61790.97796154662,32.89314004897583,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
459,106.16482822222055,366125.4699589227,212.73641589402436,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,3,3.0
461,88.21075932878476,231010.56698309575,143.669767099173,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,15,15.0
462,101.18401883624819,339852.0580629609,199.56260654006584,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,49,49.0
463,114.79782013628213,405931.1308286535,233.00078201309552,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,59,59.0
465,79.14305806659152,204246.0385685435,124.50182295320053,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,3,3.0
467,77.83729998691415,202217.9789185572,124.50579893771943,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
468,75.40261819151984,191297.72762311887,117.39336090861124,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,53,53.0
469,56.39514597484916,90820.75613623636,58.31178225465925,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,5,5.0
470,102.23370615417943,355621.38926533406,206.78801340807027,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,42,42.0
471,102.60945866477263,353845.8022692825,206.49651805366878,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,44,44.0
472,53.34850238389366,86393.573474648,56.72637103831338,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
473,102.26879626662797,354187.56721272954,209.3399646753434,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,16,16.0
475,61.050397058150075,101158.09348319637,65.27444623212735,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,6,6.0
476,103.48075272272519,346574.1303562122,207.70958497455035,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,39,39.0
477,78.27624737336217,201929.99494921774,124.67209538561984,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
479,103.94465462979092,361269.3074073845,204.0805184816573,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,2,2.0
480,118.01651067918286,417720.85547285975,239.53835731741597,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,8,8.0
482,103.34427836511298,350852.9980493018,201.25872118057623,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,51,51.0
484,65.17478887139373,121188.06179007655,77.69615770572427,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
486,120.23000516970015,414973.87746505695,238.1308349404617,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,11,11.0
487,116.87696466860334,404657.78489232354,231.6494059510595,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,44,44.0
488,81.85424583461207,207161.653443002,127.49797595429574,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,3,3.0
489,82.5481014073573,210248.45575010526,129.50136263402652,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,11,11.0
490,106.37667042820591,361355.6074945336,210.97033911363695,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
491,49.81180534223499,42210.30511130417,20.1511665586704,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,1,1.0
492,67.46568862047606,130361.34841594599,81.31870224388707,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
493,80.43194981813951,208555.17072581657,128.84762013263548,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,9,9.0
497,60.54062321657201,101646.77083791512,66.12927089328248,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
498,82.35136589052885,201958.95410978785,120.90279178377321,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,37,37.0
499,83.00986721795162,208462.4925126788,132.15486703279535,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,5,5.0
500,77.71442473111439,207277.95499357785,129.56040097659144,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,2,2.0
504,74.1583505918574,123721.8486269516,77.06496836382586,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,3,3.0
505,74.28342283828927,200085.4938570476,114.07475114462171,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,,,7,7.0
506,109.10060610557947,362147.25053002883,204.0223443912346,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,2,2.0
509,77.19303550198555,197527.1180623588,120.34209635678239,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,42,42.0
510,129.48332939622455,423855.23946744937,235.7009046310821,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,1,1.0
511,106.7202173746466,368291.2659814794,214.82962879941647,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,3,3.0
512,68.31348621277837,185658.59372365964,106.2121380937137,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,3,3.0
513,56.44216674784659,103807.76354802221,67.91684022923019,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
514,77.81588981997366,194344.095329133,121.46575701115796,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,33,33.0
521,105.01632691962631,342912.33845792885,194.10997574601612,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,53,53.0
522,66.72004930458583,124020.1853480116,80.71795503463262,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
523,56.868599513197246,93132.45132329117,60.06226609413129,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
524,98.65862365870812,336072.41552811663,185.11194210524633,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,5,5.0
525,55.55838986294401,129274.29007799074,84.80972623242756,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
528,121.13573561762401,433565.96874198964,256.251703144421,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,2,2.0
529,68.15535039893037,176134.01281539828,101.65253305742308,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,2,2.0
531,74.8598344162262,173816.91473409132,101.14944366908956,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,1,1.0
532,57.88296509683992,83111.3009297292,54.65456048401723,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,24,24.0
533,81.14082983475667,217310.50617063593,134.70046395737728,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,4,4.0
534,63.361324627153145,106890.4191536391,69.5145860695951,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,19,19.0
535,64.10474378944296,122160.40826208064,79.72208482584769,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
536,61.89067326437198,110127.38174243225,71.22250970414103,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,28,28.0
541,100.36897893270532,311426.3087745306,172.12629192352352,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,30,30.0
542,74.54728777821154,198298.15722572728,119.37541713903241,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,38,38.0
543,95.40829010162219,317730.64059582056,172.19324263799757,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,29,29.0
544,120.3067365187595,407067.2430579832,235.51346794606934,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,37,37.0
546,54.69202302332917,74236.79680921012,50.8012115520044,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,19,19.0
547,103.64276586060342,354296.03907284065,204.57455494697294,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
548,98.05622677176356,327736.08807800314,183.3508162432198,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,3,3.0
549,64.82119465537379,113184.54120086465,73.16835059414305,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
550,70.24236628104211,155602.36504343626,97.78264332938149,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,5,5.0
552,82.20130859596534,229923.52998589122,141.59937493998544,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,14,14.0
554,111.42791107425752,349947.69856113737,199.9609649944013,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,37,37.0
555,94.9967251132465,326049.5797724031,172.89055981368588,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,,,26,26.0
556,64.87137806408681,106305.7854750234,69.02671399048921,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,16,16.0
558,97.60431988682947,310291.4624009349,168.13760532048514,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,30,30.0
559,54.27580734288223,78907.72630555823,51.90952846978712,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,18,18.0
560,107.65924074834554,353996.6729273133,211.93181778122633,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
563,75.5130173423387,166686.54258874597,94.4723153642815,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,16,16.0
564,62.350352705371805,108590.487297881,69.28928334414115,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
565,115.85767416405069,416465.106244896,236.40337412466923,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,46,46.0
566,62.25943774236594,111955.18889875227,72.24171549840628,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,25,25.0
567,64.05080150475499,107227.18105744068,69.01893161070853,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,17,17.0
568,70.40359256894006,165597.74010503993,96.36843034347777,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,6,6.0
569,70.12469661237596,178881.60073367663,103.91404462642029,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,1,1.0
572,108.81119459094134,353999.5385275329,205.94561672841218,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
573,79.78121451952576,199572.29380657172,122.20886711930072,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,27,27.0
574,111.92471978197189,378052.00847109157,218.1883404216249,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,3,3.0
577,56.40383565095988,85824.96985963763,57.17738271218626,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,6,6.0
579,72.2786691787473,168937.67547357164,94.92379523321893,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,1,1.0
580,116.2947603271154,356534.66899995995,203.4106076678013,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
581,106.86055382857135,376939.1797988357,218.9298938896497,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,4,4.0
582,103.17084967601652,348711.2740808189,204.12556060589066,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,44,44.0
583,112.96811533207034,413962.580776578,233.89560353936767,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,46,46.0
584,102.33084718013727,376260.3209952689,203.2029495487623,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,33,33.0
585,83.29474554206614,207467.85204582984,127.13209975295139,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
586,110.97507974916765,357869.08421105915,207.6715391275639,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,,,14,14.0
587,51.88023001855011,76765.63886312133,48.96431531301349,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,24,24.0
588,106.46243149353445,354806.6941040054,202.53996341211186,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,37,37.0
591,123.99996859141329,423907.22074088274,244.57487285964564,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,11,11.0
592,86.83462370149985,206660.14132386303,127.72428099154176,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,6,6.0
593,116.25977360066983,362427.577081633,214.71057529205183,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,9,9.0
594,108.2245275753798,343484.4231491305,199.3419900553736,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
595,80.97757866184656,222014.06205559915,135.02200098667007,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
597,108.23039944839995,358877.4691983581,201.12720744249143,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
599,100.63409977518907,353785.63098163396,202.0253406436879,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,46,46.0
600,59.47638570512789,91385.82783770633,59.17842284098451,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
601,73.95443426492844,202924.074876632,128.59600258491014,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
602,79.67760901589311,202653.4620750512,124.53320650286472,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,9,9.0
603,61.219756595320455,99537.46929080224,66.46980866710587,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,18,18.0
606,98.2164591279509,330678.58639964927,181.60658861488716,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,3,3.0
607,76.75944315359389,199142.17491457687,125.38566147309663,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,41,41.0
608,107.74229354602002,361945.35082487704,213.20512382754706,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,38,38.0
609,82.97039281528177,195160.4505363669,118.31854791495249,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,39,39.0
610,75.87390283166006,198781.7423241289,123.29155596748502,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,39,39.0
612,109.18369346912851,373002.01212658593,222.57658667002372,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,2,2.0
616,60.93652902572091,89810.61346610221,58.22309033887463,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
617,63.81408421093729,90247.63915635817,57.47444773189446,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
618,84.28543308577986,217228.62235086565,132.80492006696767,Cooking_yes,Lighting_no,TV_yes,age_56_65,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,10,10.0
621,65.51661018844281,128124.6769484099,80.14167512062272,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
623,82.89557544155268,215190.3628807045,133.27808043270358,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,4,4.0
624,112.44370573460992,391498.9155567157,213.12860847328426,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,,,3,3.0
626,65.06475264035574,128456.21914073135,81.38342932260616,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
