,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
709,709,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,347238.3273795729,159.76905962702838,243.25489446606244,45.64818763326226,65.1410652789822
710,710,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,197850.43459951712,114.00033276657419,150.16616903139973,45.64818763326226,112.4544452629905
711,711,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,204978.0433372531,119.43468651093329,152.86818909179456,45.64818763326226,109.49319413997785
712,712,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,378716.49395348475,172.20003027813328,264.83277934917305,45.64818763326226,45.650497670423015
713,713,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,92426.15939186739,90.63615585464628,70.41022885855241,45.64818763326226,107.61068710743044
714,714,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,213016.40478788805,122.36842557190546,164.01253279302918,45.64818763326226,100.41658642148955
715,715,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,421695.0343389155,186.81749371986297,291.98230241011817,45.64818763326226,17.878639812750635
716,716,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,437036.97480140615,177.81907286576552,298.4838662740155,45.64818763326226,0.0
717,717,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,67911.84587978126,82.96535140538882,54.24744251081277,45.64818763326226,5.070954789703004
718,718,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,97049.9995627009,87.97163157706873,75.77312765690104,45.64818763326226,33.075000184875364
719,719,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,398688.33092735655,168.09598025924151,285.8615429035308,45.64818763326226,80.8305395496976
720,720,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,217284.40998744112,125.926386201425,160.85521795072594,45.64818763326226,49.40628518444649
721,721,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,83276.04747490142,93.03038015748129,64.8594969179022,45.64818763326226,0.0
722,722,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,407908.4972969978,184.59246452614607,278.16299390521704,45.64818763326226,103.54296580896853
723,723,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,47201.591162280965,72.02243123100726,29.723629109512316,45.64818763326226,14.426628672839067
724,724,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,80578.5309201381,83.18789204444036,52.85241476859324,45.64818763326226,133.22099490277293
725,725,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,172938.59545068466,110.20904570366908,117.91081570827066,45.64818763326226,112.92603211083241
726,726,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,356057.86766900204,168.7805424624087,242.6705347058439,45.64818763326226,62.08355381437248
727,727,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,376526.7861361201,171.6279683491013,261.695743281866,45.64818763326226,45.650497670423015
728,728,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,372420.1947448371,176.60646286649757,266.53646672325453,45.64818763326226,93.44064127193695
729,729,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,374009.0138306397,170.2939747144963,265.630918748039,45.64818763326226,0.0
730,730,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,107221.23318518234,95.88125983064896,83.15883603281952,45.64818763326226,7.497583144188815
731,731,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,99299.02551885818,94.04795221752491,80.08391316550589,45.64818763326226,98.63033973053923
732,732,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,105173.82395847906,97.1165040536923,72.48850173753017,45.64818763326226,0.0
733,733,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,356381.8588810156,157.63607977205987,244.9039059160601,45.64818763326226,62.179814155969545
734,734,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,371308.39288479416,168.25605625437382,263.58951838331336,45.64818763326226,93.44064127193695
735,735,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,91394.41153805783,88.10422110968972,71.08428313074712,45.64818763326226,107.61068710743044
736,736,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,73283.14994410244,73.7534842277443,48.70829081585829,45.64818763326226,27.24492098123179
737,737,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,99773.87438137816,85.1925847868625,75.30971085667176,45.64818763326226,18.709848520178657
738,738,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,216591.84359049052,119.62660141698328,162.82294347017182,45.64818763326226,37.285685558118445
739,739,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,45245.895357233,71.38845218797825,28.06584841532959,45.64818763326226,0.0
740,740,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,379799.7484568807,173.31872843364468,267.0578529928096,45.64818763326226,0.0
741,741,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,182723.41966714698,110.4201379885077,125.38863588677799,45.64818763326226,53.031643838495164
742,742,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,352471.6825393175,164.97507745750556,244.0110637225047,45.64818763326226,87.85349153825312
743,743,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,228030.94511682077,131.28932564388802,169.48298627449947,45.64818763326226,0.0
744,744,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,170813.17419700025,104.10641668553423,119.15540459958514,45.64818763326226,63.800770582679625
745,745,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,198366.1759577861,111.97984966543643,152.24125561102773,45.64818763326226,3.799690016043628
746,746,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,372615.64972686017,164.4301260741367,265.400323751757,45.64818763326226,21.583635674787615
747,747,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,137102.46761999262,94.20296714609087,108.86653885674092,45.64818763326226,45.89329249326808
748,748,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,204455.3344008121,112.55527819974002,156.74027989274646,45.64818763326226,135.0706111806644
749,749,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,351828.08008748066,155.1820816480466,253.2782939760581,45.64818763326226,87.7572311966561
750,750,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,88002.76036974137,87.69761959005638,69.38359709682665,45.64818763326226,16.262951035931657
751,751,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,366367.8800764521,156.07368125009887,255.85535268259272,45.64818763326226,102.3247283072311
752,752,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,74528.35735691503,74.4217873562669,48.77902548927208,45.64818763326226,92.9798204099143
753,753,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,343336.62599442503,154.32323816420697,227.38205244512108,45.64818763326226,22.151482864226587
754,754,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,169251.75155363604,99.12146243662501,117.31741044645894,45.64818763326226,138.59970949311602
755,755,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,216725.4305157583,117.66493824756178,161.9707120899831,45.64818763326226,49.40628518444649
756,756,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,103391.26549051577,86.0721966736544,80.57830067771627,45.64818763326226,9.729501143287436
757,757,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,225788.52994835164,119.51124115596936,168.7824345723412,45.64818763326226,0.0
758,758,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,113372.83653750172,91.61899451547363,89.13897663197174,45.64818763326226,14.735475291888944
759,759,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,345733.43582211377,162.48859800528544,246.29863973563903,45.64818763326226,5.707831901785178
760,760,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,217961.55312822785,119.53927894528069,161.96737390371524,45.64818763326226,20.592355552726065
761,761,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,127279.10784724355,94.93700424958756,96.54536478645056,45.64818763326226,15.213640962382957
762,762,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,88597.98865940937,91.34247712737272,68.56238608253939,45.64818763326226,133.28436448971405
763,763,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,108448.00223376373,96.8226367650758,83.88430698174709,45.64818763326226,107.17199101424447
764,764,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,213182.96839228817,117.28022732304844,158.01016821788085,45.64818763326226,100.51284676308661
765,765,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,361383.1466410826,158.44034995969187,250.65833788347408,45.64818763326226,0.0
766,766,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,340362.97324079304,156.98303004158728,238.48783802176445,45.64818763326226,31.381509284068777
767,767,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,371384.84361891757,167.52888388844832,260.03613407707104,45.64818763326226,30.21348006696877
768,768,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,385785.6190290534,175.25755590982698,272.28572672425764,45.64818763326226,35.88607409066963
769,769,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,340120.15739335417,153.58222813323792,237.07149344137798,45.64818763326226,31.47776962566584
770,770,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,208259.14272635765,118.12763975881643,147.03008263338543,45.64818763326226,23.64986701733578
771,771,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,148673.20750537573,95.34876492265249,113.25222882554655,45.64818763326226,20.78997464448675
772,772,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,406722.6732624296,171.0521125582911,283.11438400075247,45.64818763326226,94.46635809048026
773,773,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,72449.83301671704,85.95604010746834,57.06623645495054,45.64818763326226,36.667468084268116
774,774,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,145265.10363767593,106.88491111282507,114.91975095584522,45.64818763326226,11.335528075690315
775,775,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,403004.420071676,169.2912159671649,289.61784264970896,45.64818763326226,0.0
776,776,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,175508.05499252112,107.58039325777405,125.68448964310959,45.64818763326226,113.02229245242947
777,777,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,333570.49736743444,148.59182921966863,225.72876413922558,45.64818763326226,54.84352538263964
778,778,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,406502.49384049437,184.7978527644812,271.49615155461856,45.64818763326226,103.54296580896853
779,779,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,324664.629249961,147.90919739437044,224.12570619463835,45.64818763326226,56.72856509152995
780,780,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,336260.71834381786,150.16635552896705,222.63732595603764,45.64818763326226,54.939785724236714
781,781,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,341299.14626278717,150.79845769142844,221.20105501302803,45.64818763326226,17.145508715625077
782,782,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,191341.49254525962,123.02100082508566,131.13762037893514,45.64818763326226,45.91701836076863
783,783,sex_female,Urbanity_Urban,Size_9,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,168737.7395435915,108.37795900501966,126.92443603811256,45.64818763326226,61.09225114547559
784,784,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,400076.33699161216,172.41903951194615,285.38981911908587,45.64818763326226,88.72043378057398
785,785,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,164088.08180520573,107.1125494175132,127.40931907572794,45.64818763326226,70.07259852236683
786,786,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,406067.41185501096,176.59704366847149,286.33199555087515,45.64818763326226,12.132715502844368
787,787,sex_male,Urbanity_Rural,Size_6,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,189262.37770655513,117.95852569017099,136.1773347815014,45.64818763326226,32.85155935348825
788,788,sex_male,Urbanity_Urban,Size_8,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,394631.43392007117,175.92103024600968,283.46200443173166,45.64818763326226,66.20052820449719
789,789,sex_male,Urbanity_Urban,Size_9,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,247675.15297013122,132.89124587171065,184.59193154732688,45.64818763326226,52.83514719503602
790,790,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,222732.6077275701,126.21677256891456,167.126947864321,45.64818763326226,29.226200699439556
791,791,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,135590.766566806,95.99595682850813,104.38065307299169,45.64818763326226,23.84748610909646
792,792,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,233025.93416749392,123.49487177623331,171.67525220950574,45.64818763326226,26.26494957642692
793,793,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,90794.69637900213,87.42472536978356,70.64296613359922,45.64818763326226,107.61068710743044
794,794,sex_male,Urbanity_Rural,Size_10,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,386723.42313611705,158.48372709492355,260.7203406828236,45.64818763326226,52.999999096372605
795,795,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,205651.0119944532,112.07088602114565,155.71373872408986,45.64818763326226,18.145458068479066
796,796,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,44850.16715212504,73.0362895573083,26.47787536361805,45.64818763326226,96.57228830930705
797,797,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,375370.9630400022,168.43326283604438,269.8899025841671,45.64818763326226,42.33407969329681
798,798,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,206100.5464572624,112.88491296381845,156.2589136336122,45.64818763326226,126.09026380377317
799,799,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,207654.36119631372,114.61711527397884,157.15373171414382,45.64818763326226,126.09026380377317
800,800,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,223937.0997570975,127.89168756521255,166.54526578279032,45.64818763326226,25.69459004292464
801,801,sex_male,Urbanity_Urban,Size_5,age_76_85,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,396879.83911520435,177.88094120475606,269.89855793659376,45.64818763326226,21.098914411041555
802,802,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,181860.9426240968,101.3183104331232,124.41766746897079,45.64818763326226,54.801105396062795
803,803,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,108340.74105957973,88.68542955679766,84.72463808612018,45.64818763326226,23.71582266878017
804,804,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,110880.27114928773,97.93805333623591,83.88385029711144,45.64818763326226,89.54698243905972
805,805,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,108186.47509458584,86.17351531520815,84.30330212728839,45.64818763326226,89.45072209746267
806,806,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,236037.3539907634,125.07442529691707,174.7125244052507,45.64818763326226,0.0
807,807,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,400959.23936250573,175.26417334460132,280.22162902201944,45.64818763326226,0.0
808,808,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,241084.46826229536,133.14211532540006,176.85893595169108,45.64818763326226,0.0
809,809,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,116515.18629316168,96.77257059263907,88.36968147999251,45.64818763326226,0.0
810,810,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,379514.42964595,166.60254008796082,268.2049465041214,45.64818763326226,44.770161125963774
811,811,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,105154.53647158561,90.88791007303978,81.84679901263799,45.64818763326226,35.40317852557104
812,812,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,114442.11145658533,96.26638231424927,89.7849317195454,45.64818763326226,0.0
813,813,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,83278.49005807702,85.05535786888194,66.38004166713463,45.64818763326226,67.27325227297474
814,814,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,97620.17485979847,90.1624638645549,76.28046096228665,45.64818763326226,18.806108861775733
815,815,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,367404.8318759068,165.18326992719648,256.3554422573298,45.64818763326226,39.193827443859995
816,816,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,149978.13678125592,109.07992332277617,119.75690254234587,45.64818763326226,0.0
817,817,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,238006.7083653175,133.59586177904086,184.2653679837606,45.64818763326226,17.284602199535705
818,818,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,230374.25156193468,122.53041200611355,173.63038699411172,45.64818763326226,16.617982324436348
819,819,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,235581.31775321648,125.20714894383015,170.4236477851082,45.64818763326226,42.86201924022223
820,820,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,397796.2486980276,177.0499954463601,277.11128135712534,45.64818763326226,0.0
821,821,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,201248.66741479808,110.10640457127987,134.76982373511322,45.64818763326226,0.0
822,822,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,180968.14573886213,108.05753637402997,123.13971714326793,45.64818763326226,49.891391589058365
823,823,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,116739.5415106512,85.65190675983126,93.51543297591688,45.64818763326226,129.6918965903213
824,824,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,212937.65964186148,119.02737236987171,156.56755860082657,45.64818763326226,100.41658642148955
825,825,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,346602.426671308,151.76493212966997,245.13770821054422,45.64818763326226,5.707831901785178
826,826,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,120239.12630676995,95.54049398461456,92.4002006589602,45.64818763326226,104.01821920803765
827,827,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,212323.303981765,122.9546544358701,165.38954120415733,45.64818763326226,9.261371033184911
828,828,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,161150.87141896723,105.29286066215805,115.33911272841631,45.64818763326226,0.0
829,829,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,350495.1459549557,156.53697617544904,245.14194036729802,45.64818763326226,0.0
830,830,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,193969.84284820262,113.37544685439224,141.77949834376162,45.64818763326226,12.78003739293485
831,831,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,156962.53139839802,93.70841146883936,109.39097857956831,45.64818763326226,16.30913570538647
832,832,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,103784.70979844553,87.08592683796543,69.33499013605727,45.64818763326226,23.748713423436087
833,833,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,116757.38103287914,90.2554252216561,94.89189117241968,45.64818763326226,0.0
834,834,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,126027.36083422195,97.57094727677898,97.4595869706795,45.64818763326226,40.887318344666575
835,835,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,221921.94226579892,123.75415397341877,167.54332987800458,45.64818763326226,0.0
836,836,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,226041.53456039,129.81933165178287,163.64601209206776,45.64818763326226,0.0
837,837,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,225914.0565217719,119.53315662196422,171.32396599584328,45.64818763326226,11.61200817583484
838,838,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,139614.35064701998,104.57896442151558,109.04022047676749,45.64818763326226,0.0
