,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
409,69.47168911386932,99640.57077638793,70.32900268428115,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,4,4.0
410,71.53261919359444,122438.54128714047,89.02431842259789,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,2,2.0
411,118.07913787403665,333298.1871843883,208.74093114574774,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,7,7.0
412,39.79082720988046,108804.41758175829,78.24835009669339,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
415,129.2958311040681,354763.86330083513,227.91374292372416,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,,,1,1.0
416,81.12549726002389,308632.64437392604,185.93854917264647,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_College,Size_2,sex_female,Urbanity_Rural,,,4,4.0
418,60.10505094190991,207781.8430157665,140.9415442992306,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,25,25.0
419,58.45803705141468,198374.8898847465,134.22810559899315,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,24,24.0
420,93.97365666867964,351064.29230429546,222.5667558892104,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,24,24.0
421,45.941768641779746,120404.1110009708,87.3914207564167,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,8,8.0
422,89.46275997654999,183751.02469964453,115.07798911693207,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,1,1.0
424,132.51889491996545,356557.0163968279,234.24374848346955,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,14,14.0
425,73.07924519130168,82886.27639661437,60.01572237460645,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,5,5.0
426,149.86567417799412,424021.51008641045,271.5080152473185,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,7,7.0
427,33.807592637742175,91758.08591520738,66.19944781539309,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,4,4.0
428,99.94166455179186,360189.4234353915,229.14694820514015,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,10,10.0
429,82.34553525378384,159250.9748188716,103.23255472952238,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,7,7.0
432,132.09376260767763,358840.9568879572,225.70375485599735,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,7,7.0
433,71.70851273479096,92961.11769546576,66.677424503797,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,5,5.0
434,111.52786022980537,413352.55242012406,263.4300646728682,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,19,19.0
435,87.45299284452811,336518.2731373416,209.45956689370763,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,7,7.0
436,111.47075533938046,429516.78701737814,274.6179687433661,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,11,11.0
437,23.19298205613476,60330.14926290456,32.855254327996136,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
438,108.842604833682,390759.04980529,248.66825513286847,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,4,4.0
439,105.77749205567714,390376.3015882552,254.04847164061277,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
440,136.01597613615522,384947.14882183255,251.78295389795244,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,2,2.0
441,101.61749139285163,235292.35780072425,160.6235246526392,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,1,1.0
442,131.4216835390194,365210.5177491965,239.6731477211005,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,14,14.0
443,72.2474217141594,87711.06951741753,63.87912588985101,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
444,51.433562107026916,159104.20484732068,97.58540289533616,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
445,82.66287196329196,136992.89278727243,99.5850934469496,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,6,6.0
446,93.25411882272346,183780.51266061442,119.62961688095326,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,4,4.0
447,59.386846149932865,182445.9829305255,116.64190682999117,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,11,11.0
448,102.35109928259304,216386.5930485045,150.86044751567783,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
449,99.85968512244204,206497.93590153172,139.6822036651117,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,9,9.0
452,74.34258589144846,108380.42696601439,76.92893490652189,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
453,130.67200198572357,369902.30375595024,238.53187191966825,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,10,10.0
454,102.83868509950801,380674.1967177032,243.0509214579461,AC_no,Cooking_no,Lighting_no,TV_yes,age_56_65,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
455,92.75563956301289,332212.8247321968,207.47633286758122,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,8,8.0
456,68.26699104328017,213843.5871875088,146.96689843234603,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
458,94.63765344717378,367077.4700882656,231.5310386938547,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,18,18.0
459,72.95439994729254,122522.2538309046,85.58341623676101,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
460,66.05433096015699,203420.05513989078,141.34306483939508,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,9,9.0
461,64.2546201340968,189833.8532606036,132.84194954552282,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
462,82.61703522647908,322428.6331514091,191.77269338592205,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,8,8.0
463,92.58998071452902,349530.2582441354,218.63801405728955,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,,,3,3.0
464,50.34422341913955,160941.07571246458,103.52044079517513,AC_no,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,1,1.0
466,94.25014135762649,222821.0825448233,142.4482655379491,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Rural,,,8,8.0
467,126.34473277363142,339261.09199438023,207.85413679493394,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,8,8.0
468,96.63969806808775,204416.97380818648,138.25716124268766,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,19,19.0
469,92.12581176268009,183820.83846926413,124.08047304601007,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,7,7.0
470,70.67356899943475,87847.91483563298,62.79543487730169,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,4,4.0
471,73.15347616752922,87763.83571028506,63.11283530289057,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
472,79.0043749944244,115120.07156803127,83.30474017968365,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
473,151.04292793609824,415901.0070669349,269.69936802488434,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,10,10.0
476,57.981799605480354,193356.3220662237,132.64643948037093,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,18,18.0
477,72.28964395281879,99024.89425281972,68.69739000932104,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,4,4.0
478,120.84626524082593,337701.32302568137,214.62314911188938,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,5,5.0
480,74.83395428291627,127000.05321591883,91.3443542526646,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
481,139.243186944452,363180.3114657134,231.73325060121,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,18,18.0
484,148.43360627888615,409332.3726585749,257.74824536406794,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,18,18.0
486,86.73707839808198,328512.43312668236,207.92919529747005,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Rural,,,7,7.0
488,80.72008337186186,134746.36806277052,97.06831822097854,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
489,132.08657315767792,365871.4089025769,232.22976778686234,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_College,Size_5,sex_male,Urbanity_Urban,,,4,4.0
491,99.25615713578374,192459.03289163907,130.30848954950437,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,8,8.0
494,144.19530563819515,392658.6066157189,253.03502016510632,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,5,5.0
495,92.41851425614722,354171.02632981475,234.2819790969747,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,19,19.0
496,104.62501615518926,415728.1452684793,266.6986040891298,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,11,11.0
497,85.46626367148306,321196.8812341047,200.63050309744932,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,,,15,15.0
498,76.23643944134271,119161.78021847045,82.48300625528111,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,3,3.0
499,61.24087903248544,197153.48658539905,136.08277658380004,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
500,97.84500700445415,215294.0758158331,149.6198113332652,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,5,5.0
501,63.0666614547189,213593.7366468907,144.92120138329452,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,13,13.0
502,39.86814289543465,110631.20579142787,79.19450123299292,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,6,6.0
504,155.92894729322995,429773.9789411454,265.0345306254424,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,7,7.0
505,122.90571057663252,350325.9918133486,220.06495045156768,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,,,4,4.0
506,56.69167642751841,62614.053841772766,38.234832805046864,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
508,85.92280109824819,130659.96659083752,89.94431944928647,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
510,123.82983067677267,363634.24863224593,218.33376717757147,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Rural,,,3,3.0
511,92.97868418201188,194503.82598451927,131.75161737473067,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,1,1.0
512,66.20412745827427,219790.12303986124,150.08931831680897,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,7,7.0
514,50.88394491471898,138454.5225883314,97.28341346485055,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,7,7.0
515,81.80663921334954,131388.04061702802,92.36329042130245,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,2,2.0
518,64.93904002682379,205642.86262374427,144.02777345853008,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,9,9.0
522,155.71827613626752,456611.28235362726,288.47682562107644,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,5,5.0
523,98.85765061331787,200817.45656926784,137.1004722871245,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,15,15.0
524,102.08969507717677,218010.08011150503,152.359429895148,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,7,7.0
525,96.04299207533039,198740.0640598612,134.2517733991585,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,14,14.0
526,99.64861049444205,373567.222141909,239.88459914332685,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,4,4.0
527,97.69992181460852,361437.94555738056,238.4498741658723,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,8,8.0
528,98.41668380992911,360913.97298713494,233.39546402300545,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,10,10.0
530,137.90378591597846,397142.4585259891,256.1345791283413,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,,,4,4.0
531,53.47484026745755,156375.14005736564,109.99632554587245,AC_no,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,6,6.0
532,101.21591592020701,237284.35901104336,159.81294399135658,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,25,25.0
533,83.38141546700787,150643.79628158885,105.86764825906751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,4,4.0
537,150.95255009677032,428091.76194396795,268.1034743649365,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,13,13.0
538,68.30935246071786,76882.85025232963,55.25185971898452,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
541,74.08726781860237,103540.42883838332,72.56971898404288,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,5,5.0
543,69.14400143310685,87451.00440191638,61.85557025827928,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
544,49.21669538969764,151833.11695285226,95.56006798288281,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,4,4.0
545,33.857556086455716,94565.82343034113,67.93196524540669,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
546,96.2899298429586,204244.86527054888,141.0500990585157,AC_yes,Cooking_no,Lighting_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,27,27.0
548,78.35689508174868,105737.16556657967,74.87205688344955,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
549,84.20822927140674,129300.54027270082,89.72249815658192,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,5,5.0
550,137.26618180075113,413453.3820290417,251.95931458931955,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,,,7,7.0
553,54.623203175873755,52578.60364320543,29.06538182513781,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
554,133.7997331439991,352090.023421505,213.1614675808909,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,,,4,4.0
555,93.4184974326443,191473.9993892137,121.62492015390731,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,4,4.0
557,75.0648064477228,92732.58146967123,64.7791072196589,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,5,5.0
558,118.44835670267757,327592.1757300025,199.59044449808965,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,13,13.0
559,133.63348208780545,357954.29398401274,224.6068868793152,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,25,25.0
560,102.91184189422036,370740.11718080327,239.74633764085743,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,9,9.0
562,67.63270348724588,217907.58571974825,145.86123744739282,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
563,74.3029876547016,102728.92797364316,70.98991563320956,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
564,86.10679534702321,151773.44622458445,107.5218057799313,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,3,3.0
565,105.84585140519161,231791.07910891288,156.86941058603284,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,20,20.0
566,111.84553837743479,240903.24262386185,157.917291820483,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,10,10.0
567,67.58579355374,212644.49321414754,144.62637745768174,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
569,96.8041705525362,216895.4830267289,151.12359979916732,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
572,88.9614322878093,181182.36781248308,112.20294236098829,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,6,6.0
573,138.67438469525413,385116.2404030043,248.94250066520218,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,12,12.0
575,47.79119796456373,133578.73326231565,91.4794160764844,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,2,2.0
576,100.15968273843237,224799.079805594,150.72758364039498,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,6,6.0
579,99.50850548724716,213893.91798764528,149.94242510513422,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,4,4.0
580,137.6024372859245,367906.20104597055,231.01955537355394,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,14,14.0
581,123.2653684058112,323917.3417472884,201.81362563715317,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,6,6.0
582,115.48543179472236,332493.0486299481,204.99327503676048,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,,,16,16.0
583,53.45666084402746,181254.0829742461,115.24394372601417,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,15,15.0
585,135.97956290225775,367650.8107253951,235.2502810802478,AC_yes,Cooking_no,Lighting_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
586,66.91793730022779,207594.09085292,139.92617585424208,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
587,116.76256770554374,417752.323176126,264.75526289733335,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,6,6.0
589,28.121311473117693,64613.357019042276,47.216668491889855,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
590,73.45199255494302,242589.40499314354,167.2276189689212,AC_no,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,3,3.0
596,93.42202054338456,196388.7750065204,130.31056387217947,AC_yes,Cooking_no,Lighting_yes,TV_no,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,3,3.0
597,133.64749272944246,354024.0384025639,225.4056187258796,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,8,8.0
598,107.76053728222331,364193.02502511046,234.31422721117306,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,2,2.0
599,88.11877691186292,185926.0048538349,125.11609631855387,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,18,18.0
600,133.39777649391718,367396.4033202855,233.79083075534172,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,,,8,8.0
601,115.93883943227878,329494.4723532176,200.3598125881057,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,11,11.0
603,102.41881307332375,378634.30958313454,247.8878728348767,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,3,3.0
604,39.77784458956542,104622.02196655703,75.01788870611828,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,2,2.0
605,107.39342265073986,389876.5558119745,261.1515709495535,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,2,2.0
606,107.43423869627082,382115.49817039963,246.43310288810068,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,6,6.0
607,73.2315325074596,224490.3112564436,155.97842603568648,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,7,7.0
609,103.44239466508606,388094.2659953453,250.4866677053705,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
610,43.085982070914405,132971.59628152722,93.2433124555543,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
