,Electricity,Income,Water,e_Cooking,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
425,101.34417276704247,353346.07919629005,205.6609469378521,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,26,26.0
427,53.46422242434978,70790.663395878,37.98459098653231,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
428,112.3953762440852,380816.5607382369,214.60521410694795,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,3,3.0
430,104.7132587303957,378311.5898050725,215.81207251973177,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,3,3.0
431,73.1053945354454,192780.60416871496,118.59070569034563,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
432,102.832222901034,365118.3907434519,220.94917307612704,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,32,32.0
433,79.38658299355085,212446.90823368734,127.18107913481187,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,51,51.0
434,78.20456644943248,208896.28830735481,126.88523502743479,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,41,41.0
435,105.00241583107234,356695.63138418284,204.68856184781194,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,1,1.0
440,77.74545043815245,204832.8482038563,122.32986457390858,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,5,5.0
443,59.24232357194824,96733.47444791584,62.5850701494789,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
444,80.84449589829774,219919.74349033504,134.41519486053173,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,7,7.0
445,70.3358933775733,158522.2402788231,96.88193702325279,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,12,12.0
446,66.99685228225414,133139.26160696018,83.55942780996672,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,10,10.0
447,66.16882714127301,129751.3098042816,81.19088624708809,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,21,21.0
449,100.5583041654114,345138.93227741396,200.29263346348654,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,22,22.0
450,62.94371090181038,119876.82214261213,73.85353829137226,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,21,21.0
451,59.70683696550126,110858.05473292683,72.75153622873093,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,6,6.0
452,102.01641480353528,363455.1155780421,210.71291237060143,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
453,75.94348508081313,216613.2231815059,136.09314828364526,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,10,10.0
454,71.44943548461633,192908.3195166191,109.15805721298884,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,9,9.0
455,93.92134368317339,334666.1250734933,181.5007189716934,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Rural,,,14,14.0
456,105.54512833045462,376253.3509901375,211.37247572338418,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
457,104.15003041971264,342507.3958742125,197.34989356832284,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,8,8.0
458,106.14245246893836,344331.74489646737,196.55676914179475,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,7,7.0
459,108.8450939976189,360659.05552412546,202.99935660390634,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,2,2.0
460,80.29400013471911,204560.58722391672,125.92896991860691,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,32,32.0
461,99.45589892951138,359976.62448697677,206.8473328699295,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,23,23.0
462,107.72688905313812,364867.2258555968,207.94768148366276,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,1,1.0
463,64.10451248779232,112491.71629353904,72.02689961532435,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,19,19.0
467,72.89210561001174,194196.18215877554,116.81377426734207,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,1,1.0
469,100.83533544275456,327644.3525277489,177.60696224714184,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,26,26.0
470,97.48403306748142,329821.990673966,178.04824650554502,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,29,29.0
471,112.02316249323141,423141.3153496611,234.37006395605835,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,21,21.0
472,63.62884646929692,117099.56921805385,75.61880254525846,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,26,26.0
474,82.64416778956198,211696.05238562962,132.17284792940103,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,24,24.0
475,114.58048921481473,426930.9060151177,235.80692769843398,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,14,14.0
476,77.2908662806353,203656.74202444532,127.08611493826528,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,2,2.0
477,77.77098001305339,209131.2638570499,126.85716739453746,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
480,54.45319576941508,80160.46778631737,50.6706885473248,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
483,66.54748663089471,152314.9450926999,83.56918168344474,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,4,4.0
484,80.16243464817119,211671.5206007696,126.86043056223006,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
485,97.81044817470175,335988.71893532627,181.52445042596764,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,12,12.0
486,116.89348135799867,405641.21855608345,229.01655872277112,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,45,45.0
489,116.80948574822494,418985.01444071904,235.62169318201825,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,9,9.0
490,59.241551319960884,97169.766111437,62.2319745056418,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
491,104.97068896354598,359633.2155497809,208.52593080298172,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,43,43.0
493,106.45524474569902,368781.0697394681,209.01314279218488,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,1,1.0
494,71.05222998884636,189644.80051520863,116.00566007201775,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,1,1.0
495,50.103297375238505,72810.8772893254,46.67121345667039,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
496,68.46292275467522,127791.99040778927,82.23787926061573,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,29,29.0
497,57.29845275859454,83676.84241423226,54.06569700706,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,8,8.0
498,77.14364050863992,210156.1651141184,125.85488789836187,Cooking_yes,Refrigeration_yes,age_19_25,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,113,113.0
499,94.31342956443996,340485.71067399514,187.6119503951373,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,9,9.0
500,63.80634098298494,131766.04480398982,84.903525486268,Cooking_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
501,60.919386024712004,105121.5393808459,67.12231386424604,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,3,3.0
502,72.35404303990563,193583.94930027332,120.79589572877993,Cooking_no,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,44,44.0
505,104.49875230199903,366026.8519249432,206.49597881485172,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,7,7.0
506,71.78127666298843,186144.40882169385,112.73796999575372,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,9,9.0
508,65.37479168518001,156570.05491495086,88.10747751782026,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Rural,,,2,2.0
509,77.00283990465104,203082.5154370764,125.25674081807524,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,25,25.0
510,117.12260612678602,409437.8771596029,241.76983447165026,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,30,30.0
511,106.14611847956661,357114.3646283274,206.38315185019658,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,35,35.0
513,101.75223105095733,362657.7175109785,211.73499091433916,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,50,50.0
514,73.28710295593923,199245.78827943027,124.19532129619388,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,25,25.0
516,61.970501967103665,124696.55138169824,77.12809958536052,Cooking_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
519,78.39605281540065,223453.39710938663,133.56912419430043,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,14,14.0
521,99.32238300709038,355385.94298195466,197.22113434710906,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,,,14,14.0
522,79.86036976956535,224367.94363771434,139.20818351155938,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,9,9.0
523,76.48098913647105,209725.59685744497,130.5072445707079,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,9,9.0
524,109.20682509834073,385751.8672490108,217.0333769587709,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,9,9.0
527,113.97778592688249,411459.47572122,233.48703846467976,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,30,30.0
530,105.71114937239281,366534.4668022858,215.50829371800245,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,13,13.0
531,80.42402560780957,225547.7026930216,137.46692013998685,Cooking_yes,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,16,16.0
532,79.37124735233162,204307.505636571,122.0626287890553,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,51,51.0
533,106.45274761906416,361986.73707285844,204.9671796866063,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,11,11.0
535,49.63814257660769,75139.91729012941,48.0667067456113,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,3,3.0
536,61.56186291411277,160195.92185151821,89.81677791158681,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,16,16.0
537,109.96539903801174,371743.9380807014,216.7433324883237,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,9,9.0
539,106.65325093366863,363965.1380202916,210.1778047584142,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,52,52.0
540,82.22509652779718,230995.2924855769,138.2834697558065,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,6,6.0
541,103.79641362045669,380039.7978393247,215.3377361736239,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,5,5.0
542,124.95458664069828,456219.1005581577,259.3679248098149,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_7,sex_female,Urbanity_Urban,,,17,17.0
543,59.84837331220647,115940.15492136368,75.34059170933448,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,14,14.0
544,109.71592547854586,395453.0288670681,228.92490010466597,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,21,21.0
545,104.54564012209619,400075.1509695672,232.09654855634207,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,,,18,18.0
546,106.50238370140939,414808.027054175,235.0611884950846,Cooking_no,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,5,5.0
548,106.01735964064497,357268.12108172383,205.90269423882447,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Urban,,,44,44.0
549,75.0466252572541,187053.14498416602,118.33043935467312,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,7,7.0
550,99.2853789253178,366908.8362957846,206.4914560281803,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,8,8.0
551,105.389932271945,367313.06737162784,207.09764123373276,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,14,14.0
552,79.75426965075829,216163.42063406765,128.2210788712289,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,4,4.0
553,110.40177761148884,370808.2709035938,209.62776374526774,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,11,11.0
555,50.00189207288703,79687.47152090416,50.482553409016035,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
557,116.3446915903421,415019.2837786457,232.92615106736443,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,28,28.0
558,110.28938997860605,384776.89314279775,208.02744885342676,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,27,27.0
560,57.225079270365335,104227.45862047424,66.61695804714338,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
561,100.37258958476045,353925.9101365396,207.36426677242304,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,28,28.0
562,74.55658641034077,206375.99584275228,123.00249899147046,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,45,45.0
563,97.73053073046307,351921.6974058721,200.13301264691324,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,,,7,7.0
564,57.612538628580545,111477.66581462335,70.48867525681604,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,15,15.0
565,103.00091277400622,364462.52119801,207.82380687739018,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,17,17.0
567,77.18530044352565,214453.5855124737,129.42455042787506,Cooking_no,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,14,14.0
568,81.99175798208128,215436.50916720077,132.46825589007904,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,4,4.0
569,78.48432032556154,190672.47034534844,115.14777676404435,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
571,96.89241358793541,351515.81648033217,202.3810832978707,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,5,5.0
573,55.28288995164833,86655.0685043298,53.64473583865591,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
574,57.56096415791369,81811.62722497285,53.26187295632998,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
576,77.62163081032061,211026.17337993128,130.49183502902525,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
577,77.16501188717614,214839.87095174048,131.07560618615838,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,17,17.0
578,95.44989228166541,349807.15783759987,188.26662555404437,Cooking_yes,Refrigeration_yes,age_76_85,Education_College,Size_4,sex_male,Urbanity_Rural,,,6,6.0
579,100.4273358557306,367229.37806562346,215.19154472974927,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,7,7.0
580,105.49796654697725,375645.4548484995,222.08538169815975,Cooking_yes,Refrigeration_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,,,44,44.0
581,65.23893603999414,116811.24597396006,69.37881149036073,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
582,77.93298606085906,195731.3019058863,119.49852220325428,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,38,38.0
583,75.86654457326824,201145.57245208183,120.34529446348651,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,47,47.0
584,74.05683008027538,213150.5845040739,129.14016622394888,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,49,49.0
585,109.45595165923454,376197.2500794074,211.33038671700479,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,26,26.0
586,59.10254406680625,103165.71265664397,66.17050550240468,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,3,3.0
587,53.09471039139688,81686.97096180277,52.84615433179347,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,17,17.0
588,58.459064841235836,114872.07971288428,73.6495229167362,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
589,109.65851725975895,380834.1960702605,214.9550091283558,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,9,9.0
592,57.46760105052922,94741.67823001236,59.58218999360028,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
593,53.915330603693675,83837.11841941612,54.08796806389673,Cooking_no,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,22,22.0
594,99.62464885669785,353373.98120522796,200.69006449704816,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,52,52.0
595,120.953387962296,426195.5753748036,240.4264907742447,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,33,33.0
598,105.46483799020409,352527.34271508147,204.73910335403852,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,32,32.0
599,102.7053654753775,358736.67024609656,208.24979288771524,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,24,24.0
601,113.04694646397905,392465.69238151185,231.87817909233985,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,20,20.0
602,109.95429817340538,372212.22156362375,220.7144467719896,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,6,6.0
605,100.75283142651786,347607.2056701614,201.32484314593594,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,9,9.0
606,105.69635971713045,357599.27254407725,205.99624005519715,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,49,49.0
608,72.30752128305332,184546.31436624247,102.82257664511606,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,6,6.0
609,75.24419891629002,216908.11066287593,131.10992314116783,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
610,103.37047573359469,365431.6832300503,212.57649661695314,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,14,14.0
611,81.49401301868696,221322.674700548,133.30989383722266,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
612,84.14903263661871,224850.86589099275,134.07717697463795,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
614,107.78181149872889,377671.2650841731,222.1687882107679,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,5,5.0
616,116.73266477675666,414202.15085487213,230.33532055022704,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,50,50.0
617,96.94996350824384,355675.6341237568,203.79258842996666,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
618,74.85990171524259,202217.7079326688,121.37609016759825,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,35,35.0
619,102.93894889985143,341375.8406667929,178.82033396629583,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,3,3.0
620,112.24397172702844,367276.5297685467,208.45863986821814,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,42,42.0
621,105.18496914513184,369821.2206094501,208.74261290441146,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
622,96.09073446980526,357728.73489891225,193.3493307961387,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,,,9,9.0
624,76.52733666435502,218811.4683284215,131.2692805668159,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
625,52.73686119723006,113177.6786244033,70.69051613081407,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
626,93.89678035085535,339277.95763802034,182.2504265404971,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,14,14.0
628,105.49016454051538,399896.2728828063,234.72476322199657,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,35,35.0
629,100.41591628387401,369555.7398223029,216.52349481928502,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,36,36.0
630,73.54327423584155,202816.1122134649,123.99158753514756,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,25,25.0
631,57.911348238991295,84360.64225217016,54.477629488626306,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,9,9.0
632,104.99099939253536,360269.69256272377,208.04965181620605,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,21,21.0
633,60.942245853303916,123013.7231960148,77.56730008774872,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,15,15.0
634,74.18928577782582,199670.09124969415,119.30275639709394,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,47,47.0
635,74.80074861680555,210728.76851854872,128.9182321937268,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,48,48.0
636,77.79570962780083,211794.3150105305,131.30215251953123,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,9,9.0
637,101.2017111863272,389793.6271268288,211.8386539088087,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,4,4.0
638,72.96045570929904,205889.07073852915,124.90134733735387,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,50,50.0
640,60.782947593326575,95142.25972519179,60.08344246802417,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,20,20.0
641,75.29498275918142,210605.0901658753,128.43911167351825,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,11,11.0
642,86.53222270156456,319471.2196850877,171.84710049474302,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,23,23.0
