,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
400,115.35244461268593,355537.9553712792,211.66613959123595,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,16,16.0
401,123.618697804971,404136.6805323929,236.8195580845783,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,26,26.0
402,84.16939893515126,207788.24394699704,134.38654640931722,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,30,30.0
403,64.73575347437816,122977.14029068945,84.14108741103783,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,17,17.0
404,83.80804677881392,211567.36658383196,133.52734086209384,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
405,83.75606273909425,215826.8051212063,140.01421645604273,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
407,118.03118582359743,365454.08634335326,219.96023712717516,Cooking_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,17,17.0
409,62.00385658162503,102651.6227656983,67.40593378222215,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,7,7.0
410,57.49908676614717,101270.52523166934,67.60548867272166,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,8,8.0
411,59.80667266838307,77762.41694852828,53.304233202027035,Cooking_no,TV_yes,age_26_35,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,11,11.0
412,126.67717819867713,413906.08636028174,248.0221099536048,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,45,45.0
413,88.57198060931826,199400.1385234548,124.1913481054921,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,46,46.0
415,68.07243976819912,123382.15517497205,83.2644214397059,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,11,11.0
416,74.86336411296408,131660.09975896552,88.99285189438297,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,12,12.0
418,120.42024874398834,374447.6938146756,228.96037579874917,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
419,75.7253007910417,181947.75601026337,105.72940402267287,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,10,10.0
420,73.77193381064963,185908.9794891697,109.57881966686156,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,17,17.0
422,88.60881449866258,223278.2130398609,150.17045597322914,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,18,18.0
423,128.48232662523105,422539.0718913024,246.70717867071735,Cooking_no,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,19,19.0
424,88.09067028569171,207230.5864782671,129.3263763008062,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,3,3.0
426,118.31575498950873,343639.1565956272,200.4621272236005,Cooking_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,14,14.0
430,114.87035119814426,357387.96826272976,216.6356631294558,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,24,24.0
431,88.42221813900862,208831.00351234726,135.74650995779567,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
432,118.46799747149232,365618.8392403106,217.9264673851091,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,34,34.0
433,69.69915025009702,127466.63625060275,83.59194998491562,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
434,129.22915598576458,424134.7358862881,256.84455182036265,Cooking_no,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,14,14.0
436,73.15967856308811,138256.87824300854,92.56219976723395,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
438,104.69397369481382,328120.22019289626,181.68522931460095,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,,,1,1.0
443,65.24876512748337,109621.20563530448,72.16607027215714,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,8,8.0
444,115.13905980768541,351072.79519380716,209.56347735556938,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,31,31.0
446,114.09363000287549,356579.3671205301,218.728792523058,Cooking_no,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,,,1,1.0
447,82.68510932429196,176471.65997050505,106.38523221896845,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,8,8.0
448,87.2767372531924,222399.9123417748,143.66129517610665,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,8,8.0
449,52.26201660347925,57569.131705946376,30.839974117695878,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
450,69.89327575936508,131266.01290011936,86.79198527429396,Cooking_no,TV_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,3,3.0
451,64.97428148139234,114130.62572450773,75.49816402171803,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,8,8.0
452,71.16493548387191,120968.62977497606,80.9082226084119,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
453,95.64627553461162,321853.72479538433,179.38471146141245,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,22,22.0
454,86.4090623856295,206599.9170627252,138.15055241581163,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,18,18.0
455,61.25485800802044,92629.76827092316,59.47647560217557,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,5,5.0
457,86.96525605167851,228103.95742919148,145.25161689670958,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,5,5.0
460,84.12142223512348,217469.5307908577,142.8884791706143,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,11,11.0
461,119.32698964515559,365218.0777316492,222.1605599136367,Cooking_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,10,10.0
462,70.13749752819523,93809.76164364963,55.780221188706356,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Rural,,,2,2.0
463,86.06166807400261,213854.2272693672,132.05745349473722,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,8,8.0
464,109.84348929302006,364478.00526074454,215.29698398057263,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,30,30.0
465,93.26183672973839,214485.52607060663,142.02952361803776,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,18,18.0
466,104.13461166505867,331209.3333117057,184.2537261455706,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,19,19.0
467,87.47176887923399,197762.60969696337,124.39015346587422,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,40,40.0
470,110.03170997957217,346261.5759267008,208.23803548387278,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,11,11.0
471,65.59757974904173,100905.46658089414,68.98880823779741,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,7,7.0
472,63.527693182641656,101412.38316592576,67.80527741463865,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,7,7.0
476,116.04510250291845,346889.9300175236,201.41681512746683,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,2,2.0
477,80.31566325274576,193361.3063600526,119.24413791935993,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,12,12.0
479,86.08813443829692,209753.13501141922,134.36348068403302,Cooking_no,TV_yes,age_19_25,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,4,4.0
481,97.5227959424035,253430.404144785,163.78007661531888,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,7,7.0
482,101.89559005102149,323149.9764989001,178.93279272190375,Cooking_no,TV_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Rural,,,23,23.0
483,109.99202426098591,354130.20989990444,209.0661918584148,Cooking_no,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,50,50.0
484,122.17783351704794,408394.2898790376,244.3446917993113,Cooking_no,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,33,33.0
485,66.5545054571343,92248.71215693351,62.366897404181316,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,12,12.0
486,71.23295175106867,125077.07029376554,82.77590159303442,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
488,63.61189768559071,132145.97088038287,87.48473117529187,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
489,105.69559022590329,331975.8830952333,190.19180504658542,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,9,9.0
490,110.15354709556735,368726.6526044751,227.7170174781657,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,2,2.0
492,62.141129011621594,80495.17065368798,55.58882710281027,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
493,115.48928974012043,359084.3504004504,218.2789175526072,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,43,43.0
494,101.81335264827669,333851.3007767755,192.60573946308875,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,14,14.0
495,82.20005048567599,212373.794353557,141.2996699584757,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,12,12.0
496,65.20321574357658,118323.71944300953,77.0997361331809,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,1,1.0
497,60.74983536166335,99202.90871663652,65.95083741615782,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
498,111.54798029267174,338690.1872431413,193.7504724459877,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,12,12.0
499,103.26073881037965,341491.7263914962,195.45206179176,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,6,6.0
500,77.53206657921004,159573.30280951955,105.8257298997254,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,8,8.0
501,125.99884061227299,378760.9309368129,234.8004341577447,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,8,8.0
502,87.3268897273306,203689.61604377712,133.74493315780876,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,19,19.0
503,93.59671723417709,235723.00404574306,153.19727708798706,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,18,18.0
504,116.49550296663955,398591.6854765411,238.18297810392278,Cooking_no,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,23,23.0
505,73.52036434835388,148443.07118754878,96.50162416565077,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,3,3.0
506,120.27662513146267,401280.1501241453,249.33451699604922,Cooking_no,TV_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,26,26.0
507,70.03559416150652,152188.92826250714,98.9768005851837,Cooking_no,TV_yes,age_66_75,Education_Elementary_School,Size_8,sex_female,Urbanity_Urban,,,1,1.0
509,83.49946923890406,222792.7288134502,143.334215014279,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,11,11.0
510,117.7751223476617,370026.22102906037,223.7331331123542,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,22,22.0
512,49.37148310701674,56537.384837020116,30.634983301808504,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
513,71.01298826353454,129429.28059044358,86.30323127316929,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
514,74.21907313839912,160573.39279483195,93.1487667137439,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,11,11.0
516,121.60022537505017,375967.2299604785,226.38960610608376,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,11,11.0
517,55.01261673371392,76995.17948387035,43.46781258613398,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
518,84.66894728644014,229231.74444856212,146.48675777185557,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,11,11.0
519,63.333646103974424,109193.89197763149,72.82334449813239,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
520,117.09740536464462,389176.20355681697,217.0779289538837,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,5,5.0
521,118.39198532151428,386252.9645869713,227.33842014685592,Cooking_no,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,11,11.0
522,71.15814861389953,124130.12833648654,82.53256933302228,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,6,6.0
523,116.93910242763579,366030.8361728945,221.65185768901054,Cooking_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,4,4.0
524,98.31421346466568,255228.6173815048,162.96339786414438,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,,,22,22.0
527,121.24838933603431,367398.86326083133,231.74587449747133,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,17,17.0
528,64.66164208759095,94174.70577547008,64.46328700538325,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,16,16.0
529,98.03470441789062,320521.4380876677,187.74280015954807,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,17,17.0
530,122.75584049620558,359243.9174763898,215.56732671900687,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,21,21.0
533,124.33130215142535,409908.0605086069,243.76753070200337,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,23,23.0
534,68.71565191647821,158606.23398686698,90.84992915011976,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,13,13.0
535,110.25565736984291,321379.9385122344,188.66877457681403,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,12,12.0
536,66.26810958399288,154541.93287308168,90.10751206674736,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,1,1.0
540,64.76211434759755,112929.74851988234,74.94299625411088,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,4,4.0
541,68.93656367983499,179220.937917087,106.1633003278195,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,1,1.0
542,77.73402261917478,220797.42256866887,143.8194995839485,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,5,5.0
543,60.64361864705976,94719.18444590176,63.447672752204575,Cooking_no,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,4,4.0
545,84.0488301140086,213271.7286405908,135.67846273725755,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,11,11.0
548,90.01943684880754,215894.44458304442,135.06654052419674,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
549,83.71983363279837,210261.11872087585,135.61991883359778,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,28,28.0
550,58.0923028610777,84045.66348940233,55.0456185278441,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,12,12.0
551,116.85685977325244,372042.6577995558,220.97578427629387,Cooking_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,16,16.0
553,82.6554891193755,212507.57867687196,133.3482590107799,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,40,40.0
554,57.46110982822717,85489.39957338784,57.3901265267796,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
556,75.34888678107977,124411.56690458945,82.78764766282302,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,6,6.0
557,73.89917450298137,178375.25237657665,106.79590998859739,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,5,5.0
558,82.18474406434636,156557.32679306626,102.09168639730694,Cooking_yes,TV_yes,age_76_85,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
559,128.2231304773004,403763.66678374656,245.10207952113066,Cooking_no,TV_yes,age_76_85,Education_College,Size_5,sex_female,Urbanity_Urban,,,5,5.0
560,124.96287258300535,397821.9196205968,245.08831961529341,Cooking_no,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,2,2.0
561,117.26350659178742,362501.43447061826,222.4951800602229,Cooking_no,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,12,12.0
562,69.37797392559351,127165.21948318965,86.34310078663223,Cooking_no,TV_yes,age_19_25,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
563,80.84142460926398,184634.166779119,120.59411523885692,Cooking_no,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
564,79.66832001078535,185089.43034152046,121.98383227730295,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,9,9.0
565,119.82377179055342,393831.58570862055,234.60949997658528,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,14,14.0
566,73.9912163707828,173862.48804483,102.10859873006747,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,6,6.0
567,65.48554644614002,109226.1426327776,69.26393576652565,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,12,12.0
570,66.39056644401194,97816.67937601707,66.1017775741132,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
571,68.59725499986975,97797.35783902684,66.47790648901137,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
572,57.00891761310217,72543.87314033421,49.51087019767971,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
574,117.44377350618284,377296.57628127397,226.14857328102826,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,8,8.0
575,116.8008273248208,372576.90209035476,225.03896734930373,Cooking_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,16,16.0
576,81.87502481394239,191811.21617341804,121.74698778791236,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,7,7.0
577,69.23662459845661,108625.52199330924,73.6812901079476,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,1,1.0
578,85.80956567467162,215741.62851096003,137.50592234379684,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,36,36.0
579,60.17786007161712,83110.33633667782,55.99162284286082,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,15,15.0
580,122.3695219458382,408280.9750009424,241.40489577593533,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,18,18.0
581,67.75566566103122,119121.35892730627,79.38976876274658,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,11,11.0
582,62.319055457314526,81146.57589077401,45.78346361052596,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
584,68.9903416663486,131362.0521104917,88.91584720009817,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
585,60.56752287896851,68949.63522652285,46.573634795423956,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
586,112.51726644211163,341798.6395013609,202.3873475081691,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,8,8.0
587,57.044612152406046,73970.96273620223,49.92633068798609,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
589,64.40984979494198,121831.97229765164,79.02574934751301,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,12,12.0
591,116.9400083686952,386071.6328342506,237.25306314307255,Cooking_no,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,6,6.0
593,67.39026910372462,108337.94603218764,72.15302682812502,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
594,63.501552270216536,105356.11454527936,70.0892389680683,Cooking_no,TV_yes,age_86_100,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,42,42.0
595,75.24038264530247,175419.00912758685,103.01401847394277,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,1,1.0
596,67.64888376092172,120783.07361593352,78.36875791028847,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
597,61.934271269435875,113311.7653024425,73.626759576861,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,10,10.0
598,69.89080376023496,122694.03540310134,82.91790670254524,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,,,3,3.0
599,110.51172259018706,378221.1739696211,229.43479199368846,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,9,9.0
603,106.40473704419243,346543.073910595,205.79230217268514,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,7,7.0
609,85.06308270697775,213795.1591005684,135.42159484926412,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,20,20.0
611,82.5237775845634,209641.03850621614,138.13577019308624,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,38,38.0
612,79.70442856527897,211396.5473655478,136.15716487433522,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,28,28.0
613,116.63978531729725,381362.3034635007,230.05341175961854,Cooking_no,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,23,23.0
615,60.19274045448179,103005.06322564576,69.22208406870318,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,5,5.0
616,117.87037418736303,364577.1018933603,224.89301308172622,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,2,2.0
618,82.30511905908088,205913.4979680601,123.765320696017,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,11,11.0
620,109.90801678804392,337160.3390848159,198.91503986149974,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,9,9.0
621,111.32122913285691,360227.9226049546,220.36583285919338,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,33,33.0
623,78.04317481292746,187443.9260353431,122.9672750907108,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
624,52.98668718320219,61839.86053613249,34.69769368128849,Cooking_no,TV_yes,age_26_35,Education_High_School,Size_1,sex_male,Urbanity_Rural,,,1,1.0
626,114.39894215325192,371651.7401302565,226.30507202359286,Cooking_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,11,11.0
627,118.79274132274328,370382.9964875932,227.65678144226388,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,42,42.0
628,81.06953781337275,197573.8214719472,127.45676375364128,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,18,18.0
630,58.488755846842786,66997.23403547097,44.19186504656611,Cooking_no,TV_yes,age_19_25,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,5,5.0
633,61.97890395477327,86941.11813543143,57.955742686931934,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
634,87.47208168875511,210582.5305371481,131.60685815413817,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,18,18.0
636,116.22097515214212,372357.70020756713,229.39266329054487,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
638,96.15515736941639,222886.7960839891,142.50463734356708,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,20,20.0
639,81.54606281188347,178583.4286323839,104.97388435652823,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,5,5.0
