,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,Income,Electricity,Water,w,wf
478,478,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,227377.796677,129.39143062,170.461999005,45.66012396694215,20.783031967406693
479,479,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,189773.71289300002,117.29135636299999,140.772032367,45.66012396694215,15.285519178694043
480,480,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,221500.530475,123.48570958299999,163.932342892,45.66012396694215,28.35212403771093
481,481,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,226327.576773,123.717030812,165.964352432,45.66012396694215,49.61594528785331
482,482,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_no,285844.88984200003,132.108063936,205.80260841700002,45.66012396694215,26.556550190426318
483,483,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,228003.300036,134.464681388,169.030398022,45.66012396694215,49.61594528785331
484,484,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,214258.953978,127.450798881,158.041103864,45.66012396694215,0.0
485,485,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,203345.020103,117.13716205799999,151.499217704,45.66012396694215,78.30525675696167
486,486,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,182720.306713,111.54550847600001,136.33277269,45.66012396694215,44.11843249914068
487,487,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,195160.10165899998,112.508796016,129.176520376,45.66012396694215,3.640555795840068
488,488,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,209784.831788,123.69209546399999,152.646568111,45.66012396694215,0.0
489,489,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,219258.99041199998,125.494811485,163.101771369,45.66012396694215,21.140315861048823
490,490,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,249321.56564699998,142.70697466200002,184.421061975,45.66012396694215,0.0
491,491,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,275897.207395,138.019948073,194.705926291,45.66012396694215,51.71765378125273
492,492,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,196750.758222,106.65843338,136.094708296,45.66012396694215,5.934651885255627
493,493,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,107491.907468,88.2230219697,72.6501511466,45.66012396694215,24.219870551596504
494,494,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,233580.997056,125.174142194,175.929129197,45.66012396694215,55.198569711416226
495,495,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,237313.990125,132.543824919,175.079464213,45.66012396694215,0.0
496,496,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,281675.872318,146.74378059100002,199.950736414,45.66012396694215,22.884740460806114
497,497,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,183738.508722,118.30963751700001,134.044530751,45.66012396694215,122.71269968244255
498,498,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,135482.769935,101.553579596,99.6400354294,45.66012396694215,137.1310594606178
499,499,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,289904.588883,149.42486421,213.306438243,45.66012396694215,28.46736488436903
500,500,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,232303.082685,129.50602379,166.995169963,45.66012396694215,49.61594528785331
501,501,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_College,TV_yes,Cooking_yes,242711.240991,127.217883631,163.298409682,45.66012396694215,76.73940774316021
502,502,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,128771.365761,99.36545447700001,92.8797144701,45.66012396694215,138.99568736374687
503,503,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,227832.974498,128.672241659,166.853292491,45.66012396694215,22.647659870535794
504,504,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,239704.63608000003,126.683672754,169.931157616,45.66012396694215,87.1396094766863
505,505,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,245632.79358899998,140.671180839,176.013222339,45.66012396694215,85.2749815735572
506,506,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,222877.073187,127.18061441,164.460287181,45.66012396694215,49.61594528785331
507,507,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,288285.29070199997,148.14116264,217.358593883,45.66012396694215,28.46736488436903
508,508,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,293296.99396999995,148.51705273299999,219.35850277,45.66012396694215,30.94042102905693
509,509,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,TV_yes,Cooking_yes,274753.455111,133.438260729,191.204957375,45.66012396694215,28.824648778011163
510,510,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,TV_yes,Cooking_yes,249525.541694,129.812791105,174.814199828,45.66012396694215,130.66920485819674
511,511,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,280573.333609,144.07048234799998,196.302822663,45.66012396694215,0.0
512,512,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,104970.740618,95.59636041600001,76.16830145850001,45.66012396694215,85.71875973693726
513,513,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_yes,165392.84708399998,112.111164844,123.263127272,45.66012396694215,124.57732758557167
514,514,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,TV_yes,Cooking_yes,263243.88776199997,148.287697057,188.33631256299998,45.66012396694215,28.824648778011163
515,515,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_College,TV_yes,Cooking_yes,314881.27105700003,155.41460339399998,228.88380193700002,45.66012396694215,0.0
516,516,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,TV_yes,Cooking_yes,283824.854704,141.921810968,206.83389708400003,45.66012396694215,27.222424508623114
517,517,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,TV_yes,Cooking_no,281908.84874600003,137.682725148,201.023472913,45.66012396694215,25.31160981468039
518,518,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,142939.164258,102.387926001,103.22560117100001,45.66012396694215,58.53679227731591
519,519,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,194160.679192,121.844328981,145.392459672,45.66012396694215,15.285519178694043
520,520,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,252598.663765,130.006258995,175.712568112,45.66012396694215,135.13375049693713
521,521,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,253773.513472,136.280305626,178.206006317,45.66012396694215,137.04456519087984
522,522,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,203813.046991,121.287287727,133.998747683,45.66012396694215,67.47570451839628
523,523,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,245466.90941300002,134.47721412799999,176.283012763,45.66012396694215,80.4069652503611
524,524,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,223467.610085,129.61820044700002,166.259758607,45.66012396694215,22.647659870535794
525,525,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,218977.10455100003,124.589550605,162.200853613,45.66012396694215,0.0
526,526,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,167571.777587,114.555598314,124.77467699399999,45.66012396694215,70.94311606511991
527,527,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,264544.59070500004,144.897647778,190.45788888,45.66012396694215,0.0
528,528,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_High_School,TV_yes,Cooking_yes,168503.663925,120.060167796,125.238689959,45.66012396694215,0.0
529,529,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,207896.310564,122.16882325,155.05801109,45.66012396694215,128.56749636479734
530,530,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,189720.556502,115.30014505,139.432126503,45.66012396694215,76.79791274747468
531,531,sex_male,Urbanity_Urban,Size_6,age_19_25,Education_Post_Secondary,TV_yes,Cooking_yes,230734.019545,129.015195866,172.170094576,45.66012396694215,27.963671893595254
532,532,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,210746.22689000002,123.09052162399999,157.11849486,45.66012396694215,83.88788118052457
533,533,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,263191.892138,141.407665086,190.64806147099998,45.66012396694215,132.17654886768372
534,534,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,156421.364283,106.41642724200001,114.725811895,45.66012396694215,72.80774396824901
535,535,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,189910.611434,121.88902557200001,143.825896914,45.66012396694215,14.470108034405436
536,536,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,197420.345575,123.298655869,151.844597135,45.66012396694215,12.605480131276334
537,537,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,104126.593749,93.40171963350001,78.50840250739999,45.66012396694215,23.390955023868017
538,538,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,251096.835662,134.634120903,178.748538324,45.66012396694215,80.4069652503611
539,539,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,288018.71407600003,151.651899242,200.01300485,45.66012396694215,0.0
540,540,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,71875.79771930001,80.9774905733,47.6431343,45.66012396694215,79.87746743802236
541,541,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,207140.601204,127.27059701799999,149.323148388,45.66012396694215,0.0
542,542,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,190858.013529,119.394196993,140.830704187,45.66012396694215,14.470108034405436
543,543,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,257699.299021,142.960006004,186.60061325,45.66012396694215,85.989589673924
544,544,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,196128.093952,118.92114818799999,143.206436467,45.66012396694215,12.605480131276334
545,545,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,TV_yes,Cooking_yes,168827.421154,109.72860916,127.450078205,45.66012396694215,0.0
546,546,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,160140.14232,96.65231820049999,110.530287505,45.66012396694215,63.46318133105414
547,547,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,267765.001129,143.992803708,202.322800598,45.66012396694215,130.31192096455464
548,548,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,261811.769498,145.207162294,186.67363550099998,45.66012396694215,78.54233734723198
549,549,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,216581.883416,129.962592116,148.339474578,45.66012396694215,13.68273553509953
550,550,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,273266.169417,143.48853823,201.069782918,45.66012396694215,24.749368363935215
551,551,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_yes,180510.343879,112.781590345,131.886563293,45.66012396694215,17.150147081823157
552,552,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,279643.926934,140.472853211,196.49362256400002,45.66012396694215,30.331992787498134
553,553,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,195369.066578,108.855420007,132.013681851,45.66012396694215,5.934651885255627
554,554,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,310847.27747,153.881131847,224.899972383,45.66012396694215,0.0
555,555,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_yes,213300.008956,122.488386567,155.522132882,45.66012396694215,9.639144022249575
556,556,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,TV_yes,Cooking_yes,303220.551961,151.325005259,217.625886425,45.66012396694215,17.238365304361643
557,557,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,125499.846337,102.93178913700001,93.42964698639999,45.66012396694215,85.36147584329514
558,558,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,154593.644202,106.75817030799999,115.52680798799999,45.66012396694215,33.375688686489475
559,559,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_yes,173234.05175,110.64388536,129.703520943,45.66012396694215,124.57732758557167
560,560,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,TV_yes,Cooking_yes,193399.358037,122.89164003200001,140.92613244,45.66012396694215,74.62419486632093
561,561,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,233059.198283,133.489178876,167.443798786,45.66012396694215,87.1396094766863
562,562,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,255271.054231,136.99864863,180.47047703099997,45.66012396694215,78.54233734723198
563,563,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,169153.58254200002,109.813733349,115.603752316,45.66012396694215,0.0
564,564,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,217122.49806100002,123.95019675100001,156.589306837,45.66012396694215,0.0
565,565,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,282769.106889,140.820327588,206.65422779099998,45.66012396694215,22.884740460806114
566,566,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_yes,306756.911863,155.41696157200002,216.475598188,45.66012396694215,24.685617631053667
567,567,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,278063.622801,139.436617399,193.636689937,45.66012396694215,39.53769315851125
568,568,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,162367.059039,111.799865344,118.598704184,45.66012396694215,78.39036839181193
569,569,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,124910.400432,102.41116175100001,85.4223010728,45.66012396694215,111.64606685360687
570,570,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,235590.83624,125.463300824,175.93150904799998,45.66012396694215,20.783031967406693
571,571,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,139315.108809,102.781082845,102.44400841,45.66012396694215,29.70387895686927
572,572,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,252210.44211799998,135.866193367,182.52924977,45.66012396694215,84.07877497998128
573,573,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,185159.296672,120.56091034299999,139.155546271,45.66012396694215,14.470108034405436
574,574,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,213060.311235,128.18601392,157.100121346,45.66012396694215,76.44062885383256
575,575,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,201703.961826,123.74647030700001,151.545747321,45.66012396694215,78.30525675696167
576,576,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,279724.613265,143.453967914,204.009648097,45.66012396694215,22.884740460806114
577,577,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,190816.024362,111.81527216299999,139.038096674,45.66012396694215,14.470108034405436
578,578,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,134958.457219,97.37422693370002,103.041587551,45.66012396694215,135.22024476667505
579,579,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,269761.148894,140.170195991,194.18826559,45.66012396694215,130.31192096455464
580,580,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,147972.22279200002,103.64765905200001,110.07820898,45.66012396694215,27.793064262926553
581,581,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,192963.715623,116.808085913,138.775022358,45.66012396694215,15.285519178694043
582,582,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,220077.217142,130.527922433,166.80988321,45.66012396694215,22.647659870535794
583,583,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_College,TV_yes,Cooking_yes,204010.64809200002,116.890776713,134.451620004,45.66012396694215,119.60257202936106
584,584,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,310517.937072,159.515199083,220.257833235,45.66012396694215,89.52137361329599
585,585,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,273693.696025,141.215668569,199.960980558,45.66012396694215,80.68702089357134
586,586,sex_female,Urbanity_Urban,Size_8,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,327398.9193,160.964110529,232.72730068400003,45.66012396694215,97.03169346806156
587,587,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,186550.69653299998,116.33681479200001,141.54262922200002,45.66012396694215,0.0
588,588,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,250618.860208,139.390414375,181.87209720599998,45.66012396694215,28.838712535657518
589,589,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,173456.322762,111.65138722799999,117.24471117600001,45.66012396694215,117.14357964231951
590,590,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,251101.61985500003,131.396935057,183.73308240400002,45.66012396694215,84.07877497998128
591,591,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_no,306215.40274299996,136.777712941,220.15682951099998,45.66012396694215,22.774802937110945
592,592,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,292271.480329,148.771057745,204.027212191,45.66012396694215,25.357796605494016
593,593,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,178868.857793,114.06605773,129.735130762,45.66012396694215,122.71269968244255
594,594,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_yes,205132.71851500002,121.43088084200001,148.995191927,45.66012396694215,17.75857532338194
595,595,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,205479.309488,120.66170449399999,153.560983552,45.66012396694215,78.30525675696167
596,596,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,289297.55348299997,140.860731638,207.111911462,45.66012396694215,25.357796605494016
597,597,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,294852.145281,145.514241704,209.704267229,45.66012396694215,30.94042102905693
598,598,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,TV_yes,Cooking_no,239954.302344,118.330104062,160.301743692,45.66012396694215,12.3803490827156
599,599,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,93781.3647985,78.0620462141,61.0441531245,45.66012396694215,16.726431434090863
600,600,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,201393.716407,122.159187254,151.337904145,45.66012396694215,0.0
601,601,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_yes,166578.69888900002,112.450042469,121.15909927,45.66012396694215,12.690591766126614
602,602,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,198992.670056,114.844908741,149.460931199,45.66012396694215,0.0
603,603,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,141510.29020699998,96.50098287610001,94.70964657399999,45.66012396694215,0.0
604,604,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,251048.72596799998,141.042739273,183.86072480400003,45.66012396694215,0.0
605,605,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,200593.759846,114.908024773,146.915469899,45.66012396694215,16.277289860896538
606,606,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_College,TV_yes,Cooking_yes,241398.333743,128.334278853,167.590117503,45.66012396694215,21.738416103350342
607,607,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_yes,198667.855041,117.045897665,143.14043027,45.66012396694215,17.75857532338194
608,608,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_High_School,TV_yes,Cooking_yes,211825.000856,130.268660496,160.029625883,45.66012396694215,0.0
609,609,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_College,TV_yes,Cooking_no,240481.82920700003,129.815196722,160.176909712,45.66012396694215,74.8285930492175
610,610,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,251693.289653,126.86862548200001,184.42336406200002,45.66012396694215,85.989589673924
611,611,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,279728.460386,141.070668178,206.59818494599998,45.66012396694215,51.71765378125273
612,612,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,133770.971063,106.94138514299999,101.166571478,45.66012396694215,6.767208659993247
613,613,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,278066.60538200004,144.275043233,197.801079443,45.66012396694215,51.71765378125273
614,614,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,103024.498028,92.5601245695,74.61931917529999,45.66012396694215,23.390955023868017
615,615,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,210708.826511,128.443096761,159.146432453,45.66012396694215,76.44062885383256
616,616,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,157600.735374,106.69826195899999,116.25874789,45.66012396694215,72.80774396824901
617,617,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,267708.55286500003,134.582186299,192.356605033,45.66012396694215,24.749368363935215
618,618,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,269853.285578,140.944561461,197.742304991,45.66012396694215,137.75917329124664
619,619,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,229723.356582,133.985335295,163.75842239,45.66012396694215,49.61594528785331
620,620,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,213830.553801,124.184937172,158.405065139,45.66012396694215,0.0
621,621,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,276557.667703,141.97958739799998,198.577688402,45.66012396694215,24.749368363935215
622,622,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,240953.689504,126.794196872,180.78116778700002,45.66012396694215,0.0
623,623,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,206491.71762100002,122.135258091,154.257865658,45.66012396694215,0.0
624,624,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,258421.37360300001,138.89002765799998,185.903127118,45.66012396694215,12.263338813818219
625,625,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,177891.41084300002,119.645913101,130.307584078,45.66012396694215,76.52574048868284
626,626,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,209530.63016099998,119.543764619,136.94556163200002,45.66012396694215,67.47570451839628
627,627,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,131029.928192,98.3698466662,98.1863615437,45.66012396694215,90.94410026685806
628,628,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,131385.981088,96.7323537123,102.33409765100001,45.66012396694215,90.94410026685806
629,629,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,120496.67887100001,103.67144023700001,88.9705885375,45.66012396694215,0.0
630,630,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,263782.59168400004,135.976964766,187.64728733799998,45.66012396694215,132.17654886768372
631,631,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Graduate,TV_yes,Cooking_yes,248662.31483699998,128.518792196,175.822239903,45.66012396694215,0.0
632,632,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,258731.02104499997,130.76803286700002,186.938478936,45.66012396694215,76.63152265328927
633,633,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,264292.485391,130.624370247,189.584323453,45.66012396694215,128.4011062706119
634,634,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,180557.28143099998,117.02413919,124.47992388200001,45.66012396694215,9.716399138571001
635,635,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_yes,132223.461323,98.76815370799999,92.1910614028,45.66012396694215,6.083514252987468
636,636,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,98454.6761172,89.7785103935,65.469725365,45.66012396694215,24.219870551596504
637,637,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,137182.438073,103.07840985600001,102.39709879,45.66012396694215,137.1310594606178
