,index,dutyp,sex,ban,connectio,sqm,hhsize,edu,age,w
606,606,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,95.61647153256571,hhsize_4,edu_primary,age_25a29,403.4970187777844
607,607,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,144.62161189132956,hhsize_4,edu_master,age_40a44,403.4970187777844
608,608,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,74.42657737993551,hhsize_6,edu_master,age_45a49,403.4970187777844
609,609,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.79404627711209,hhsize_5,edu_master,age_30a34,403.4970187777844
610,610,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,142.97279517077553,hhsize_6,edu_master,age_45a49,403.4970187777844
611,611,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,85.9205085423475,hhsize_1,edu_master,age_40a44,403.4970187777844
612,612,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,111.99714476812109,hhsize_3,edu_primary,age_35a39,403.4970187777844
613,613,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,68.16201560196853,hhsize_4,edu_collage,age_50a54,403.4970187777844
614,614,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,92.19170472874436,hhsize_5,edu_primary,age_40a44,403.4970187777844
615,615,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.3224578552156,hhsize_1,edu_primary,age_65a69,403.4970187777844
616,616,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,159.6046481332061,hhsize_3,edu_primary,age_35a39,403.4970187777844
617,617,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.10275845904175,hhsize_4,edu_master,age_35a39,403.4970187777844
618,618,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,124.3075572225303,hhsize_5,edu_master,age_45a49,403.4970187777844
619,619,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,73.89607477313359,hhsize_3,edu_primary,age_40a44,403.4970187777844
620,620,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,97.71880489599071,hhsize_4,edu_master,age_60a64,403.4970187777844
621,621,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,70.03487294768047,hhsize_7,edu_primary,age_65a69,403.4970187777844
622,622,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,123.64091533528294,hhsize_5,edu_master,age_40a44,403.4970187777844
623,623,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,77.02517910464306,hhsize_1,edu_primary,age_45a49,403.4970187777844
624,624,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,98.75613849555045,hhsize_4,edu_primary,age_35a39,403.4970187777844
625,625,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,117.28333463613224,hhsize_6,edu_primary,age_65a69,403.4970187777844
626,626,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,88.62821242170048,hhsize_4,edu_master,age_65a69,403.4970187777844
627,627,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,99.27455011334524,hhsize_5,edu_master,age_55a59,403.4970187777844
628,628,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,77.52817223154113,hhsize_5,edu_master,age_60a64,403.4970187777844
629,629,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,41.59898857213325,hhsize_5,edu_primary,age_65a69,403.4970187777844
630,630,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,177.61946420135877,hhsize_2,edu_primary,age_30a34,403.4970187777844
631,631,dutyp_Casa,sex_Homens,ban_5,connectio_Rede,188.71846189030538,hhsize_4,edu_primary,age_30a34,403.4970187777844
632,632,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,111.13473039679563,hhsize_5,edu_primary,age_40a44,403.4970187777844
633,633,dutyp_Casa,sex_Homens,ban_no,connectio_Poço,109.88889535780028,hhsize_2,edu_master,age_60a64,403.4970187777844
634,634,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,82.88042641514879,hhsize_7,edu_master,age_55a59,403.4970187777844
635,635,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.36120664969835,hhsize_6,edu_primary,age_40a44,403.4970187777844
636,636,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.79986590319746,hhsize_2,edu_master,age_60a64,403.4970187777844
637,637,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,141.91071705079722,hhsize_4,edu_primary,age_25a29,403.4970187777844
638,638,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,70.53134313781904,hhsize_3,edu_master,age_50a54,403.4970187777844
639,639,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,141.2472169684983,hhsize_2,edu_primary,age_40a44,403.4970187777844
640,640,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,147.43772981709395,hhsize_3,edu_master,age_40a44,403.4970187777844
641,641,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,44.06367299002297,hhsize_3,edu_primary,age_45a49,403.4970187777844
642,642,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,50.15020734883732,hhsize_2,edu_primary,age_50a54,403.4970187777844
643,643,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,173.13454107879727,hhsize_3,edu_master,age_30a34,403.4970187777844
644,644,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,105.11119010996744,hhsize_4,edu_primary,age_50a54,403.4970187777844
645,645,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,102.55554544256219,hhsize_2,edu_primary,age_20a24,403.4970187777844
646,646,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,166.97776155276853,hhsize_2,edu_master,age_45a49,403.4970187777844
647,647,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,141.6908022996046,hhsize_3,edu_master,age_40a44,403.4970187777844
648,648,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,120.16456957788891,hhsize_3,edu_master,age_60a64,403.4970187777844
649,649,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,85.47281599772613,hhsize_2,edu_primary,age_45a49,403.4970187777844
650,650,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,85.60629165148427,hhsize_2,edu_master,age_45a49,403.4970187777844
651,651,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,129.65904294231555,hhsize_4,edu_primary,age_50a54,403.4970187777844
652,652,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,95.68336992485064,hhsize_4,edu_master,age_65a69,403.4970187777844
653,653,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,112.11238815111055,hhsize_5,edu_primary,age_65a69,403.4970187777844
654,654,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,82.16684206573629,hhsize_4,edu_master,age_65a69,403.4970187777844
655,655,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,105.62460112383644,hhsize_1,edu_primary,age_25a29,403.4970187777844
656,656,dutyp_Casa,sex_Homens,ban_3,connectio_Outra,151.45129852028975,hhsize_6,edu_master,age_55a59,403.4970187777844
657,657,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,156.55588033875372,hhsize_7,edu_master,age_60a64,403.4970187777844
658,658,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,164.1050169544844,hhsize_5,edu_master,age_30a34,403.4970187777844
659,659,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,132.4131552730274,hhsize_6,edu_primary,age_55a59,403.4970187777844
660,660,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.26302654382404,hhsize_1,edu_primary,age_45a49,403.4970187777844
661,661,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,135.9723915075505,hhsize_7,edu_primary,age_45a49,403.4970187777844
662,662,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,135.0287263607159,hhsize_6,edu_master,age_50a54,403.4970187777844
663,663,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,130.08090806081586,hhsize_3,edu_primary,age_35a39,403.4970187777844
664,664,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.95281877628615,hhsize_4,edu_master,age_80anosou,403.4970187777844
665,665,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,108.54332250352644,hhsize_3,edu_master,age_80anosou,403.4970187777844
666,666,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,133.77721068001094,hhsize_5,edu_master,age_25a29,403.4970187777844
667,667,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,137.4720814944519,hhsize_2,edu_primary,age_40a44,403.4970187777844
668,668,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,146.10209979275382,hhsize_3,edu_master,age_40a44,403.4970187777844
669,669,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,87.86063836163738,hhsize_5,edu_primary,age_45a49,403.4970187777844
670,670,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,193.9599805859513,hhsize_3,edu_primary,age_50a54,403.4970187777844
671,671,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,55.06938058043222,hhsize_3,edu_primary,age_35a39,403.4970187777844
672,672,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,84.22345790677906,hhsize_3,edu_master,age_55a59,403.4970187777844
673,673,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,102.626463207267,hhsize_5,edu_master,age_35a39,403.4970187777844
674,674,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,133.92025614951285,hhsize_4,edu_primary,age_65a69,403.4970187777844
675,675,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,105.53321434358529,hhsize_2,edu_master,age_80anosou,403.4970187777844
676,676,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,101.34163518793194,hhsize_2,edu_primary,age_65a69,403.4970187777844
677,677,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,94.02933258102136,hhsize_3,edu_master,age_60a64,403.4970187777844
678,678,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,45.177191815569394,hhsize_6,edu_master,age_25a29,403.4970187777844
679,679,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,99.03557253071766,hhsize_5,edu_master,age_40a44,403.4970187777844
680,680,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,100.8494433607366,hhsize_1,edu_primary,age_25a29,403.4970187777844
681,681,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,121.69174549821231,hhsize_3,edu_master,age_30a34,403.4970187777844
682,682,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,57.02822505293514,hhsize_6,edu_master,age_60a64,403.4970187777844
683,683,dutyp_Casa,sex_Mulheres,ban_no,connectio_Poço,72.44812289928231,hhsize_4,edu_primary,age_50a54,403.4970187777844
684,684,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,161.41796641920058,hhsize_3,edu_master,age_45a49,403.4970187777844
685,685,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Poço,124.158714475291,hhsize_3,edu_master,age_50a54,403.4970187777844
686,686,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,107.88551401188222,hhsize_2,edu_master,age_50a54,403.4970187777844
687,687,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,146.13489139891183,hhsize_3,edu_master,age_35a39,403.4970187777844
688,688,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,79.96356673957301,hhsize_2,edu_master,age_75a79,403.4970187777844
689,689,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,142.5485818073936,hhsize_5,edu_primary,age_40a44,403.4970187777844
690,690,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,152.98517947719347,hhsize_3,edu_master,age_50a54,403.4970187777844
691,691,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,62.93532756244645,hhsize_2,edu_master,age_40a44,403.4970187777844
692,692,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,139.98772771367254,hhsize_1,edu_primary,age_65a69,403.4970187777844
693,693,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,107.34984733323735,hhsize_4,edu_primary,age_40a44,403.4970187777844
694,694,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,132.64391893827258,hhsize_3,edu_master,age_20a24,403.4970187777844
695,695,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,119.67745042116778,hhsize_4,edu_master,age_35a39,403.4970187777844
696,696,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,149.60720111387346,hhsize_3,edu_primary,age_35a39,403.4970187777844
697,697,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,161.839510377117,hhsize_5,edu_primary,age_60a64,403.4970187777844
698,698,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,148.30275797721762,hhsize_6,edu_master,age_60a64,403.4970187777844
699,699,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.16266954438072,hhsize_4,edu_master,age_60a64,403.4970187777844
700,700,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,77.51250558259795,hhsize_4,edu_master,age_60a64,403.4970187777844
701,701,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,135.9069903843431,hhsize_6,edu_primary,age_25a29,403.4970187777844
702,702,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,82.9921095244942,hhsize_3,edu_master,age_35a39,403.4970187777844
703,703,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,101.26483040596943,hhsize_6,edu_master,age_55a59,403.4970187777844
704,704,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,170.2223897108954,hhsize_4,edu_primary,age_60a64,403.4970187777844
705,705,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,111.39654160183254,hhsize_4,edu_primary,age_45a49,403.4970187777844
706,706,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,165.52425271581933,hhsize_4,edu_primary,age_45a49,403.4970187777844
707,707,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,118.86472436709732,hhsize_4,edu_master,age_50a54,403.4970187777844
708,708,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,80.641986824468,hhsize_3,edu_master,age_40a44,403.4970187777844
709,709,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,125.75292640400812,hhsize_4,edu_primary,age_75a79,403.4970187777844
710,710,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,107.07561559684471,hhsize_2,edu_master,age_60a64,403.4970187777844
711,711,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,130.33356965605722,hhsize_6,edu_master,age_70a74,403.4970187777844
712,712,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,85.7909481547098,hhsize_2,edu_master,age_40a44,403.4970187777844
713,713,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,88.09141808526535,hhsize_4,edu_master,age_55a59,403.4970187777844
714,714,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,71.62903336487398,hhsize_7,edu_master,age_60a64,403.4970187777844
715,715,dutyp_Apartamento,sex_Homens,ban_2,connectio_Poço,132.15966332336822,hhsize_2,edu_primary,age_45a49,403.4970187777844
716,716,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,144.5505381638645,hhsize_4,edu_primary,age_45a49,403.4970187777844
717,717,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,138.54541709005048,hhsize_4,edu_primary,age_50a54,403.4970187777844
718,718,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,164.71633168019528,hhsize_3,edu_master,age_70a74,403.4970187777844
719,719,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,116.61899040242572,hhsize_3,edu_master,age_45a49,403.4970187777844
720,720,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,92.9770401687182,hhsize_5,edu_primary,age_45a49,403.4970187777844
721,721,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,53.16747153060759,hhsize_6,edu_master,age_65a69,403.4970187777844
722,722,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,78.94556094325922,hhsize_1,edu_master,age_50a54,403.4970187777844
723,723,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,78.93397434956852,hhsize_4,edu_primary,age_45a49,403.4970187777844
724,724,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Outra,104.04355918521729,hhsize_1,edu_primary,age_35a39,403.4970187777844
725,725,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,127.48788914583528,hhsize_6,edu_master,age_35a39,403.4970187777844
726,726,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,161.02265177033684,hhsize_5,edu_master,age_50a54,403.4970187777844
727,727,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.91315915198092,hhsize_6,edu_master,age_75a79,403.4970187777844
728,728,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,67.45549889722398,hhsize_3,edu_master,age_20a24,403.4970187777844
729,729,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,49.357694400611294,hhsize_5,edu_master,age_60a64,403.4970187777844
730,730,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,114.01854120373943,hhsize_6,edu_master,age_75a79,403.4970187777844
731,731,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,158.13293529189997,hhsize_5,edu_primary,age_60a64,403.4970187777844
732,732,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,82.45787615288613,hhsize_6,edu_master,age_45a49,403.4970187777844
733,733,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,80.63920974228965,hhsize_1,edu_master,age_75a79,403.4970187777844
734,734,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,124.18191582296691,hhsize_1,edu_master,age_45a49,403.4970187777844
735,735,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.78174698994025,hhsize_6,edu_master,age_30a34,403.4970187777844
736,736,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,81.76376458466136,hhsize_3,edu_primary,age_30a34,403.4970187777844
737,737,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,50.23854576450943,hhsize_3,edu_master,age_65a69,403.4970187777844
738,738,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,81.02970817036528,hhsize_2,edu_master,age_60a64,403.4970187777844
739,739,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,139.58083972014094,hhsize_3,edu_master,age_45a49,403.4970187777844
740,740,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.08232571595077,hhsize_4,edu_primary,age_70a74,403.4970187777844
741,741,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.3781190581445,hhsize_2,edu_master,age_25a29,403.4970187777844
742,742,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Poço,92.08862739438845,hhsize_5,edu_primary,age_35a39,403.4970187777844
743,743,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,41.335106473700044,hhsize_3,edu_primary,age_80anosou,403.4970187777844
744,744,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,77.5484072617748,hhsize_2,edu_primary,age_55a59,403.4970187777844
745,745,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,53.549494208973705,hhsize_2,edu_master,age_45a49,403.4970187777844
746,746,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,135.98720367300422,hhsize_2,edu_master,age_50a54,403.4970187777844
747,747,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,121.46566014056278,hhsize_2,edu_primary,age_45a49,403.4970187777844
748,748,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,168.53241936314717,hhsize_5,edu_primary,age_30a34,403.4970187777844
749,749,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,116.15908010573622,hhsize_2,edu_master,age_35a39,403.4970187777844
750,750,dutyp_Apartamento,sex_Homens,ban_5,connectio_Rede,77.23444225849556,hhsize_2,edu_master,age_45a49,403.4970187777844
751,751,dutyp_Apartamento,sex_Homens,ban_no,connectio_Poço,138.0080725240075,hhsize_2,edu_master,age_30a34,403.4970187777844
752,752,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,89.19728431883854,hhsize_5,edu_master,age_50a54,403.4970187777844
753,753,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,77.01519133122983,hhsize_3,edu_master,age_80anosou,403.4970187777844
754,754,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,89.26122448714305,hhsize_3,edu_master,age_40a44,403.4970187777844
755,755,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,101.70187820317551,hhsize_3,edu_primary,age_30a34,403.4970187777844
756,756,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,91.40288048326656,hhsize_5,edu_primary,age_25a29,403.4970187777844
757,757,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,96.81045943949631,hhsize_5,edu_master,age_25a29,403.4970187777844
758,758,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,149.89791037780526,hhsize_4,edu_master,age_30a34,403.4970187777844
759,759,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,154.2660009880745,hhsize_4,edu_master,age_40a44,403.4970187777844
760,760,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,170.56472087641555,hhsize_3,edu_master,age_55a59,403.4970187777844
761,761,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,79.99945747873275,hhsize_6,edu_primary,age_45a49,403.4970187777844
762,762,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.62490777150092,hhsize_3,edu_master,age_80anosou,403.4970187777844
763,763,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.93847561640769,hhsize_6,edu_primary,age_30a34,403.4970187777844
764,764,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,98.82063239629689,hhsize_1,edu_master,age_60a64,403.4970187777844
765,765,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,149.717669910846,hhsize_2,edu_primary,age_45a49,403.4970187777844
766,766,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,151.02109805118377,hhsize_2,edu_primary,age_30a34,403.4970187777844
767,767,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,87.79611044147639,hhsize_1,edu_master,age_40a44,403.4970187777844
768,768,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,128.14981452265621,hhsize_2,edu_master,age_45a49,403.4970187777844
769,769,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,121.43575372112652,hhsize_1,edu_master,age_45a49,403.4970187777844
770,770,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,171.80871225275695,hhsize_5,edu_primary,age_25a29,403.4970187777844
771,771,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,151.4602138355719,hhsize_5,edu_master,age_30a34,403.4970187777844
772,772,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,114.37742704810879,hhsize_3,edu_primary,age_55a59,403.4970187777844
773,773,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Poço,88.93071354160818,hhsize_4,edu_master,age_35a39,403.4970187777844
774,774,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,68.10301379997098,hhsize_4,edu_primary,age_45a49,403.4970187777844
775,775,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,103.33274122572168,hhsize_2,edu_primary,age_40a44,403.4970187777844
776,776,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,105.72134770671686,hhsize_5,edu_primary,age_50a54,403.4970187777844
777,777,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,88.3922234053981,hhsize_5,edu_master,age_60a64,403.4970187777844
778,778,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,119.61562422087415,hhsize_3,edu_master,age_35a39,403.4970187777844
779,779,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,117.13911602141572,hhsize_1,edu_primary,age_35a39,403.4970187777844
780,780,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,131.8773175364562,hhsize_1,edu_master,age_45a49,403.4970187777844
781,781,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,87.37624187836431,hhsize_4,edu_collage,age_50a54,403.4970187777844
782,782,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,141.39867590230355,hhsize_4,edu_primary,age_35a39,403.4970187777844
783,783,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,77.50151131975527,hhsize_3,edu_master,age_45a49,403.4970187777844
784,784,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,99.01993748153065,hhsize_5,edu_master,age_40a44,403.4970187777844
785,785,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,125.47317999613286,hhsize_2,edu_master,age_50a54,403.4970187777844
786,786,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,136.99568745877093,hhsize_2,edu_master,age_75a79,403.4970187777844
787,787,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,122.98748139925098,hhsize_2,edu_master,age_30a34,403.4970187777844
788,788,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,115.28111718199713,hhsize_4,edu_primary,age_35a39,403.4970187777844
789,789,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,92.43632366971252,hhsize_6,edu_master,age_50a54,403.4970187777844
790,790,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,79.72162924561913,hhsize_6,edu_master,age_45a49,403.4970187777844
791,791,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,158.05084726407182,hhsize_3,edu_primary,age_35a39,403.4970187777844
792,792,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,187.07080059786972,hhsize_2,edu_master,age_25a29,403.4970187777844
793,793,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,8.081628750594144,hhsize_4,edu_master,age_20a24,403.4970187777844
794,794,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,81.0648567821435,hhsize_5,edu_master,age_55a59,403.4970187777844
795,795,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,119.70244308525865,hhsize_2,edu_master,age_40a44,403.4970187777844
796,796,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,92.09656745393795,hhsize_5,edu_primary,age_50a54,403.4970187777844
797,797,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,95.30242678923172,hhsize_4,edu_master,age_50a54,403.4970187777844
798,798,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,138.67948847466792,hhsize_2,edu_master,age_30a34,403.4970187777844
799,799,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,111.93335280100293,hhsize_4,edu_master,age_30a34,403.4970187777844
800,800,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,107.72628343436921,hhsize_3,edu_primary,age_60a64,403.4970187777844
801,801,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,173.12053920601403,hhsize_4,edu_master,age_40a44,403.4970187777844
802,802,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,26.65815153187417,hhsize_3,edu_master,age_70a74,403.4970187777844
803,803,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,136.57663984696597,hhsize_4,edu_master,age_45a49,403.4970187777844
804,804,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,162.90034000584848,hhsize_4,edu_master,age_40a44,403.4970187777844
805,805,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,40.85412981922301,hhsize_4,edu_master,age_40a44,403.4970187777844
806,806,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,110.71437660976858,hhsize_4,edu_primary,age_45a49,403.4970187777844
807,807,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,40.52943276812543,hhsize_1,edu_master,age_60a64,403.4970187777844
