,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
468,28.231572712460007,179380.790524,56.68363953403001,Cooking_no,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,23,23.0
469,33.71908782033999,257681.153015,80.42855517381001,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,16,16.0
470,25.100336130323996,122546.060322,38.156518684133005,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
471,24.723324947776007,125020.004303,39.277637318989,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,10,10.0
473,37.53006394773999,270959.321384,84.25822985035002,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,25,25.0
474,34.25115776706001,252683.640194,77.62806620102002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,104,104.0
475,37.08524024633999,277330.19668,84.99021757368,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,23,23.0
476,24.309391613312002,138949.556785,45.507949193980004,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,14,14.0
477,36.018287715279996,286342.532468,88.84714236846001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Urban,,,17,17.0
479,36.142178075900006,271357.438615,84.39886560520002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,25,25.0
480,25.492104178502004,131009.796803,41.72788648859301,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
481,34.27083214828001,251372.894199,79.03519604801002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,4,4.0
482,37.79527050208,293144.674525,89.50460138282001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,24,24.0
483,32.90165912904,239576.585829,75.60351575724,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
484,33.291439905359994,240020.84783,75.81294592338,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,16,16.0
485,33.037716693280004,257947.360502,76.50506983064001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,,,20,20.0
487,32.346522057979996,225715.371061,71.38724934721002,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,19,19.0
488,37.14071044788,303516.503029,93.86884559904001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,,,30,30.0
489,23.615718078914,124558.210517,35.204258161138,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,,,1,1.0
490,35.441449533880004,273777.06222,84.63876772263,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,32,32.0
491,36.48663749744,283747.549974,88.24481800269,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
492,25.767756164540003,113750.192432,35.824114109239005,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,52,52.0
493,32.07122836242,229094.940622,65.6667199804,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,11,11.0
494,33.75437781612,266845.211843,79.91917377982001,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,33,33.0
495,25.031477777202,125008.630785,39.489199095577,Cooking_no,Lighting_no,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,52,52.0
496,31.676993250240002,216058.031748,69.51312797450001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,29,29.0
498,29.015739878580007,166626.608502,48.81609400559,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
499,25.444573417770002,200783.804113,58.50631832329,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,10,10.0
500,37.03556572949999,269938.00488200004,85.93689998583,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,50,50.0
502,31.787419516840004,209407.292981,59.64985099616001,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,20,20.0
503,31.22669196842,202663.798225,64.92947370322,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,96,96.0
505,25.991719569685998,143335.76077,46.75355542767001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,24,24.0
506,20.561440868436,75080.15802160001,21.321906244422003,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,3,3.0
508,32.07356955478001,228401.729357,72.22395634224,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
509,31.81218067274,212724.077013,67.73852226289,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,82,82.0
510,33.15947202724,241878.204234,76.68326908474,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,110,110.0
511,24.364828619950003,127990.735465,42.89502422078701,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,5,5.0
512,27.208950801240007,170425.06014000002,55.484291131700004,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,62,62.0
514,24.384027347887994,125567.784436,39.642899994980006,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,16,16.0
515,26.317204210179995,164850.333195,49.04502310782,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,6,6.0
516,32.0150839021,221826.475377,65.75145918513999,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,10,10.0
517,31.956496249340006,197279.471869,64.22795854393001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,81,81.0
519,31.279458524600003,201608.239532,65.52340802079,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,90,90.0
520,35.80171897666,235231.160983,73.29882928283001,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,106,106.0
521,29.932069590279994,205890.678592,59.75079600564,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,75,75.0
522,26.404686665759996,130076.312208,42.874090872852,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
523,38.63620082608,295433.97266100004,89.56556293862002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,17,17.0
524,29.860871774499998,202462.649781,64.87226143997,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,25,25.0
525,17.548432540652,57374.2378326,14.630486295706003,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
526,29.464508895379993,202641.839283,63.23762399980001,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,21,21.0
527,24.981352030570008,136370.334963,42.506840293746,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,58,58.0
528,25.075897144089993,105844.078255,33.867530531773006,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,50,50.0
529,23.588571480370007,112255.217704,36.351538016548,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,40,40.0
531,23.988864644810008,131977.797906,37.63286663203301,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
532,31.655626768740007,198400.066893,55.640522405620004,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,70,70.0
533,29.672802564600005,169049.758045,53.017013522119996,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,51,51.0
535,22.786054060042005,117788.123314,33.721591148538,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
537,38.59387592944,299741.982917,92.46572297236001,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,,,25,25.0
538,36.08834291114,294252.23397600005,92.00454632804,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,13,13.0
540,28.708931809740008,215306.748106,63.27804258209001,Cooking_no,Lighting_yes,age_76_85,Education_College,Size_2,sex_male,Urbanity_Rural,,,27,27.0
541,31.536023053340003,238684.25980100004,72.95323652972,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,96,96.0
542,25.160041831469997,141552.209551,45.316060109000006,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,61,61.0
543,33.87006159472,272461.773692,84.05233492018,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,46,46.0
548,26.58285799078,162510.114914,51.87657843208001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,55,55.0
549,24.657037065466,143465.219006,42.96492241219201,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,36,36.0
550,27.343090779679997,155598.5934,49.99919320801001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,52,52.0
552,31.964010041600005,210365.566276,67.35847157502,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,92,92.0
556,31.513365447979993,225351.331299,68.74741751364,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,18,18.0
558,38.999791953460004,309857.501576,94.45874417698,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,25,25.0
559,28.912890093100003,179095.964884,57.225133604080014,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_8,sex_female,Urbanity_Urban,,,12,12.0
560,38.45420696728,301263.946818,94.80151533373,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_10,sex_female,Urbanity_Urban,,,305,305.0
561,36.013032134819994,258204.137295,80.47286545433,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_10,sex_male,Urbanity_Urban,,,264,264.0
562,35.54660986863999,264736.508124,84.56393392221001,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,5,5.0
563,29.757953782179996,205993.038637,64.88502401111002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,94,94.0
564,36.005576123660006,245816.268309,75.49840797753,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,101,101.0
565,31.303564849959997,222566.304261,71.29997851575001,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,41,41.0
566,25.944314254768003,131547.942181,41.269553856877,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
567,33.898266291240006,257121.762473,79.24389549924001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,101,101.0
568,33.060795162459996,244484.815495,76.95264667017001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,103,103.0
569,36.19780754122,257692.732369,79.76991880612002,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,24,24.0
570,33.62782420556,236114.532214,75.29848271499999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,8,8.0
571,25.354662613149998,144448.032801,46.71784165684001,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
572,23.155992831036002,102025.295015,33.372592512746,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,51,51.0
573,36.42313874914001,269044.798101,83.71065785328001,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,52,52.0
574,37.691742296780006,271851.376558,84.72854750691002,Cooking_yes,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,38,38.0
575,32.0533560178,209750.274843,67.58432701876,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,20,20.0
576,26.075566140000006,105957.026337,33.136654569229,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,43,43.0
578,25.931188625212002,157884.262271,46.650846872950005,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,32,32.0
579,24.530641074602002,153285.967553,44.469226141830006,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,45,45.0
580,28.075547235320002,167148.762588,49.807983960339996,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,7,7.0
581,32.899157421780004,229133.628747,69.79125421136001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,93,93.0
582,28.7252257058,183790.103972,58.57728936921001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,23,23.0
584,34.17751522067999,239642.250363,74.59067280678,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,80,80.0
585,27.01840972376,159831.470733,52.69039066879,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,49,49.0
586,32.084018993520004,228285.464829,75.21107257085,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,13,13.0
588,34.533952643320006,279896.932655,85.83787920958001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,19,19.0
590,26.385851237720004,141989.12855,46.21805940354,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,18,18.0
591,33.77391648123999,230032.984227,71.52058906975002,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,85,85.0
592,29.285284549560004,194896.021082,61.66378508136002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,79,79.0
593,29.6960444872,209524.977944,67.8554514564,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,83,83.0
594,30.889136860660003,204529.891197,59.653101628030015,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,70,70.0
595,38.050376913380006,277024.650864,88.14768592404,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,23,23.0
596,29.964081019600002,180953.069781,53.24011409260001,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,,,67,67.0
597,26.948117238639995,147119.366162,46.419824036650006,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,19,19.0
599,31.143639463560007,208849.754252,67.21620357113001,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,75,75.0
604,39.6264483186,322161.259381,100.25853014361002,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,,,13,13.0
605,31.235839324820006,201035.727759,63.317749205210006,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,73,73.0
606,29.671502478799994,213346.11679,68.40554860740001,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,9,9.0
607,28.61073141758,157544.057879,49.48295957138001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,52,52.0
609,31.089083591540003,199529.830651,63.306453016630016,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,21,21.0
610,31.760194343799995,207039.232152,64.60775281893001,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,86,86.0
611,28.829482982040005,192255.527524,61.82500587533001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,26,26.0
612,36.1129225496,267001.35973,83.25754265632001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,25,25.0
619,26.085295271099994,132441.755378,42.14635897953501,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,12,12.0
620,35.4477599099,255118.952215,79.29932713593001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,86,86.0
621,33.96397322760001,236499.387759,71.62869092828001,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,76,76.0
622,24.158417645881997,109592.349525,30.805155640641004,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
625,31.534943957920007,228823.08601,73.34658551756002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,19,19.0
626,32.74718804993999,250018.441346,77.71900930730001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,83,83.0
629,25.734471566310006,157653.299698,47.051282195000006,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,47,47.0
630,24.634361179194002,138616.109728,43.90983601874,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
633,29.881062276259996,190972.749617,61.288010637710016,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,89,89.0
634,23.072920972816007,106858.647707,30.031311143390006,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,5,5.0
635,34.98820489164001,247185.783654,77.15112136554,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,89,89.0
636,30.867738206759995,183739.702838,57.813409220550014,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,25,25.0
637,32.289301764460006,251788.819946,75.62663123456001,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,38,38.0
638,26.72217498418,154552.110068,47.25648489612001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,41,41.0
639,32.69472241334,232838.425487,75.28720337210001,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,5,5.0
640,28.00404768304,206354.615941,60.467574434610015,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,27,27.0
641,33.69918212726,240912.254604,73.99635827848,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,27,27.0
643,35.85226685560001,262395.501558,81.27638070292002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,35,35.0
644,21.927334262886,105628.045078,28.886478220696006,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,3,3.0
645,34.65032742964,222120.705531,72.58309838159,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,10,10.0
646,29.158771204679994,192411.613426,60.398255484380016,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,89,89.0
648,29.95382888524,203575.083317,65.34438350037001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,86,86.0
651,31.375912848539997,235219.121745,76.58320429859,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
652,30.65203330722001,215394.906564,68.44741691878001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,21,21.0
655,28.238937247820004,197766.339672,61.562240132439996,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,75,75.0
656,24.910593337812003,133997.678003,42.500259243764,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
657,36.37959288262,286435.430065,89.23258392505001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,11,11.0
658,19.210179285154005,71113.59437569999,18.644637670141,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,5,5.0
659,23.888746834497994,130088.299462,41.822011451769,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
660,24.812744316568,138931.72859800002,45.256387277820004,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
665,25.59409118247801,159534.485064,50.6888396664,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,58,58.0
666,35.69646515084,266419.043647,81.90511770216001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,24,24.0
667,38.44727404622,295132.42635100003,88.69395513205001,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,2,2.0
670,32.40978159536,212301.975266,67.28391965852,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,,,253,253.0
671,35.31156491096,275898.258714,89.79859759485001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,8,8.0
672,37.18131751074,317034.170779,96.58657927787002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,,,20,20.0
673,28.59808101748,183575.978026,56.85267357936,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,10,10.0
674,28.237806881699996,152259.667989,47.29601329714,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
675,34.68840857612,269035.840806,84.31923960915,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,32,32.0
676,33.237943614719995,256820.508997,80.69644666720001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,31,31.0
677,31.569502279640005,204549.763056,64.71233138732,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
679,25.659145623696006,162145.21026,48.00841849625001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,48,48.0
681,34.150746048900004,210488.204208,67.1497695597,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,87,87.0
682,28.747986094880005,204530.682993,66.0610838293,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,99,99.0
683,27.21701928972,194441.910227,62.10738162976001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,78,78.0
684,17.630246725858,66525.0602426,16.926812536998003,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,2,2.0
685,28.199104673739996,187780.139029,58.905127189690006,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,82,82.0
686,22.055882321148005,101269.131743,27.941436080182,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
687,28.280209591659997,191390.25448,59.79308604167001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,86,86.0
688,31.739909024979994,248950.642707,76.22051024811002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,94,94.0
689,34.03940268638,253921.546874,79.59255466362002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,96,96.0
690,23.441131664028006,94559.9392236,29.971331516713,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,56,56.0
691,37.2685841385,286624.296485,84.26372735434,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,,,33,33.0
692,33.31188793842,242936.395723,77.27917118895,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,4,4.0
693,35.29447752064,282268.970677,84.66250225246002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,29,29.0
695,30.810444071160006,217141.263889,61.018786358460005,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,16,16.0
696,20.562026566093998,88176.70526789998,25.111726663061006,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,1,1.0
698,26.028446254200006,166439.032309,51.32354250843001,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,12,12.0
