,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
524,39.0488323205,202462.649781,125.21855115157,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
526,38.53051163242,202641.839283,122.0633207438,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,23,23.0
527,32.66792188613,136370.334963,82.048087078626,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,40,40.0
528,32.791557803809994,105844.078255,65.372210096213,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,37,37.0
529,30.84659347433,112255.217704,70.16692221798799,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,28,28.0
531,31.37005376629,131977.797906,72.64018442927299,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
532,41.39581962065999,198400.066893,107.39914789921998,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,54,54.0
533,38.8028956614,169049.758045,102.33516563571999,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,36,36.0
535,29.797147616978002,117788.123314,65.090513147178,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
537,50.46891467696,299741.982917,178.48034899316002,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,,,19,19.0
538,47.192448422259986,294252.23397600005,177.59017081923997,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,9,9.0
540,37.54244928966,215306.748106,122.14133800728999,Cooking_no,Lighting_yes,age_76_85,Education_College,Size_2,sex_male,Urbanity_Rural,,,23,23.0
541,41.239414762059994,238684.25980100004,140.81671237132,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,65,65.0
542,32.90159316423,141552.209551,87.470534629,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,36,36.0
543,44.29161900848,272461.773692,162.24055345057997,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,29,29.0
548,34.76219891101999,162510.114914,100.13386069448,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,44,44.0
549,32.243817700994,143465.219006,82.932292097952,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,20,20.0
550,35.75634948112,155598.5934,96.51007061081,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,29,29.0
552,41.7990900544,210365.566276,130.01751490062,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,67,67.0
556,41.209785585819986,225351.331299,132.69850357284,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,11,11.0
558,50.99972793913999,309857.501576,182.32734341137999,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,19,19.0
559,37.80916396789999,179095.964884,110.45781602648,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_8,sex_female,Urbanity_Urban,,,9,9.0
560,50.28627064951999,301263.946818,182.98897145812998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_10,sex_female,Urbanity_Urban,,,215,215.0
561,47.09396509938,258204.137295,155.33134494672998,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_10,sex_male,Urbanity_Urban,,,200,200.0
562,46.48402828975999,264736.508124,163.22805850101,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,3,3.0
563,38.91424725361999,205993.038637,125.24318588191001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,71,71.0
564,47.08421493094001,245816.268309,145.72948516593,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,81,81.0
565,40.935430957639994,222566.304261,137.62553992575,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,31,31.0
566,33.927180179312,131547.942181,79.65983651443699,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
567,44.328502073159996,257121.762473,152.95914712643997,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,80,80.0
568,43.23334752014,244484.815495,148.53650403777,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,72,72.0
569,47.33559447697999,257692.732369,153.97449443972002,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,19,19.0
570,43.97484703804,236114.532214,145.34358291499998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
571,33.15609726334999,144448.032801,90.17629901203999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,9,9.0
572,30.280913702124003,102025.295015,64.416864617626,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,37,37.0
573,47.63025836426,269044.798101,161.58103725168,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,34,34.0
574,49.28920146502,271851.376558,163.54580100171,Cooking_yes,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,33,33.0
575,41.915927100199994,209750.274843,130.45346843156,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,12,12.0
576,34.09881725999999,105957.026337,63.961449517348996,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,31,31.0
578,33.91001589450799,157884.262271,90.04698349895,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,29,29.0
579,32.078530636017994,153285.967553,85.83594813423,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,26,26.0
580,36.71417715388,167148.762588,96.14099229553999,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,5,5.0
581,43.02197509001999,229133.628747,134.71335115216002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,83,83.0
582,37.5637566922,183790.103972,113.06779110801,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,14,14.0
584,44.69367375012,239642.250363,143.97734518517998,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,70,70.0
585,35.33176656184,159831.470733,101.70470756998999,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,32,32.0
586,41.956024837680005,228285.464829,145.17486100884997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,14,14.0
588,45.15978422588,279896.932655,165.68706917198,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,12,12.0
590,34.50457469548,141989.12855,89.21160303474,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,9,9.0
591,44.165890783159995,230032.984227,138.05136959975,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,58,58.0
592,38.29614133404,194896.021082,119.02544562216,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,64,64.0
593,38.83328894479999,209524.977944,130.9768016484,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,55,55.0
594,40.393486663939996,204529.891197,115.14435895643,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,51,51.0
595,49.758185194419994,277024.650864,170.14553329524,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,20,20.0
596,39.183798256399996,180953.069781,102.76580162059999,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,,,50,50.0
597,35.239845619760004,147119.366162,89.60105569864999,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,15,15.0
599,40.72629776004,208849.754252,129.74290456753002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,47,47.0
604,51.81920164739999,322161.259381,193.52227911440997,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,,,10,10.0
605,40.84686680938,201035.727759,122.21798102400999,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,61,61.0
606,38.8011955492,213346.11679,132.0386170794,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,10,10.0
607,37.41403339221999,157544.057879,95.51361963778001,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,33,33.0
609,40.65495546586,199529.830651,122.19617675303,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,18,18.0
610,41.532561834199996,207039.232152,124.70798799932999,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,68,68.0
611,37.70009313035999,192255.527524,119.33663924773,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,17,17.0
612,47.22459102639999,267001.35973,160.70641954592,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,21,21.0
619,34.111539969899994,132441.755378,81.352274309335,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
620,46.3547629591,255118.952215,153.06614307632998,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,72,72.0
621,44.4144265284,236499.387759,138.26003132668,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,75,75.0
622,31.591776921537992,109592.349525,59.461114376120996,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
625,41.23800363728,228823.08601,141.57596739436,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,17,17.0
626,42.82324591145999,250018.441346,150.0157621513,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,72,72.0
629,33.65277050979,157653.299698,90.819916795,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,17,17.0
630,32.214164618946,138616.109728,84.75619510594,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
631,25.635674377852,99561.25699239998,55.10292099138199,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,,,1,1.0
633,39.075235284339996,190972.749617,118.30011355651001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
634,30.172281272143998,106858.647707,57.96741453259,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
635,45.75380639676,247185.783654,148.91960635674,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,72,72.0
636,40.36550380883999,183739.702838,111.59332477455,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,20,20.0
637,42.224471538139994,251788.819946,145.97698587136,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,41,41.0
638,34.94438267161999,154552.110068,91.21600572972,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,28,28.0
639,42.754637002059994,232838.425487,145.3218111601,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,3,3.0
640,36.62067773935999,206354.615941,116.71648088541001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,15,15.0
641,44.06816124334,240912.254604,142.83017993288,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,19,19.0
643,46.88373358039999,262395.501558,156.88231624052003,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,23,23.0
644,28.674206343773996,105628.045078,55.757620751576,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
645,45.31196663875998,222120.705531,140.10225966679,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,7,7.0
646,38.13070080611999,192411.613426,116.58267919078,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,58,58.0
648,39.17039161916,203575.083317,126.12985652397,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,62,62.0
651,41.030039878859995,235219.121745,147.82339434378997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
652,40.08342817098,215394.906564,132.11943265718,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,15,15.0
653,29.428164619169998,112570.819946,63.06436011918299,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
655,36.92784101638,197766.339672,118.82944025563998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,54,54.0
656,32.575391287908,133997.678003,82.03538412168399,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
657,47.57331376958,286435.430065,172.23963873905,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,10,10.0
658,25.121003680586,71113.59437569999,35.988486665621,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
659,31.239130475881993,130088.299462,80.726208151089,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
660,32.447434875512,138931.72859800002,87.35535218742,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,8,8.0
665,33.469196161702,159534.485064,97.84124865839999,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,35,35.0
666,46.67999288956,266419.043647,158.09592486696,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,19,19.0
667,50.277204521979996,295132.42635100003,171.19995990604997,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
670,42.38202208624,212301.975266,129.87361236412,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,,,192,192.0
671,46.17666180664,275898.258714,173.33217675285,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,10,10.0
672,48.621722898659996,317034.170779,186.43456000147,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,,,12,12.0
673,37.39749056132,183575.978026,109.73888156016,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,5,5.0
674,36.926362845300005,152259.667989,91.29230473633999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
675,45.36176506107999,269035.840806,162.75574157115,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,23,23.0
676,43.46500318848,256820.508997,155.7629086832,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
677,41.28319528876,204549.763056,124.90984895691999,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
679,33.554267354063995,162145.21026,92.66741244625,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,22,22.0
681,44.65866791009999,210488.204208,129.6146714757,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,69,69.0
682,37.59352027791999,204530.682993,127.5132548333,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,75,75.0
683,35.591486763480006,194441.910227,119.88169012256,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,65,65.0
684,23.054938026121995,66525.0602426,32.672684664438,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,2,2.0
685,36.87575226566,187780.139029,113.70059434289,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,69,69.0
686,28.842307650731996,101269.131743,53.933469643142,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
687,36.98181254293999,191390.25448,115.41456142927001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,71,71.0
688,41.50603487881999,248950.642707,147.12331047891,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,68,68.0
689,44.51306505142,253921.546874,153.63214039722,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,85,85.0
690,30.653787560652,94559.9392236,57.85163990435299,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,43,43.0
691,48.735840796499986,286624.296485,162.64859000954,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,,,28,28.0
692,43.56169961178,242936.395723,149.16677229495,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
693,46.15431675776,282268.970677,163.41831830126,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,23,23.0
695,40.29058070843999,217141.263889,117.78044808726,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,12,12.0
696,26.888803971045995,88176.70526789998,48.471472396140996,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,2,2.0
698,34.03719894779999,166439.032309,99.06637274882999,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,8,8.0
699,41.2087466655,239534.958214,129.39410425366998,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Rural,,,34,34.0
701,41.23300464889999,253148.65395,138.73851463447,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,,,17,17.0
703,43.20964286803999,222642.215634,132.2992872031,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,20,20.0
705,37.44127754428,167028.709417,104.77903230596999,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,12,12.0
706,49.535849590439994,299675.525339,184.97104442075,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_8,sex_male,Urbanity_Urban,,,22,22.0
707,41.8564525985,227214.021357,140.70583711596998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,11,11.0
708,40.05306738614,223796.265061,127.01528408333,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,19,19.0
709,45.884529016719995,289509.813224,172.64643608477002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,14,14.0
711,45.69488574758,264868.589067,166.45764850917996,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,11,11.0
713,50.75362895894,323759.720844,189.36164865037,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,,,12,12.0
715,41.4991050199,221210.514796,137.48087891948,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,17,17.0
716,39.612566719499995,209732.284387,116.47115323867,Cooking_no,Lighting_no,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,20,20.0
717,38.187359321399995,201524.5144,113.07154435141,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,,,65,65.0
719,31.51050281010999,109091.892603,59.18633774481201,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
720,37.0210220396,161166.120833,98.18969779926,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,26,26.0
721,41.241101747879995,216783.866406,131.86669409482,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,19,19.0
723,46.24726861927999,260311.167546,156.31321871857,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,29,29.0
724,31.668139545286003,109845.157533,69.045860275618,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,33,33.0
725,44.98806387314001,250987.41152,152.22114167957,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,76,76.0
726,47.966913641459996,271121.942975,159.6128055168,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,25,25.0
729,37.97503605714,218634.735997,120.76215488698999,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,17,17.0
730,41.42759337001999,252240.173734,140.69145868401,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,,,17,17.0
731,29.918920744357997,109187.027761,68.514998025526,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,27,27.0
732,32.681125136934,102897.424152,64.07314895605899,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,33,33.0
733,42.22952437197999,237298.230357,140.19957104886,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,70,70.0
734,38.57005134524,180976.774134,112.20346469591999,Cooking_no,Lighting_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,25,25.0
735,35.18065986782,152738.69756600002,87.78138761094999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,29,29.0
738,36.93860006375999,167837.04216500002,98.98597692031001,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,6,6.0
740,31.151694882719994,123986.659019,78.911136800016,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,3,3.0
742,36.18794453218,157960.933288,92.01453003065,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,10,10.0
743,36.40745834254,187858.935462,112.02438558828999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,61,61.0
746,49.264259212240006,268747.382589,161.39120035386,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,21,21.0
747,47.1288615104,263121.764539,152.46098833831002,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,33,33.0
750,46.57271579886,286329.193228,171.31746670037998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,,,12,12.0
751,39.94271906013999,229580.427086,139.25277564753,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_female,Urbanity_Urban,,,18,18.0
752,37.447418559,177542.063121,105.87718386706999,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,7,7.0
753,46.32355418195999,268094.620087,162.07616435359,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,,,13,13.0
755,34.26341917383999,138353.68896,76.94826257187799,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,16,16.0
756,38.94522193191999,186152.434062,114.48693477336,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,60,60.0
758,40.75169998691999,231384.093557,127.97133732375,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,15,15.0
759,41.061975202,213754.917642,133.94392158076,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,25,25.0
761,37.3472019032,157710.076088,97.36338457958,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,5,5.0
765,43.32393336212,229251.729455,140.5815818506,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,69,69.0
766,32.032232150169996,160758.032923,89.99660616755,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,4,4.0
768,44.872666867419994,265907.89705100004,157.10323475424,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,27,27.0
769,45.8320439994,229193.944618,139.20334807018997,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,3,3.0
771,43.36333624772,243163.930118,145.49352014827002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,70,70.0
