,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
503,80.87969475708572,227832.974498,135.86625245695714,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,1,1.0
504,79.62973715965714,239704.63608000003,138.37251405874287,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,13,13.0
505,88.42188509879999,245632.793589,143.32505247604286,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,16,16.0
506,79.94210048628571,222877.073187,133.9176624188143,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,5,5.0
507,93.11730223085715,288285.290702,176.99199787615714,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,2,2.0
508,93.35357600359998,293296.99396999995,178.62049511271428,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,7,7.0
509,83.87547817251429,274753.455111,155.69546529107143,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,4,4.0
510,81.59661155171429,249525.541694,142.34870557422857,Cooking_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,20,20.0
512,60.08914083291429,104970.740618,62.02275975906429,Cooking_yes,TV_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,86,86.0
513,70.4698750448,165392.84708399998,100.37140363577143,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,19,19.0
514,93.20940957868571,263243.887762,153.3595688013,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,1,1.0
516,89.20799546559999,283824.854704,168.42188762554287,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,5,5.0
517,86.54342723588572,281908.84874600003,163.69054222915716,Cooking_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,3,3.0
518,64.35812491491428,142939.164258,84.05513238210001,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,59,59.0
519,76.58786393091428,194160.679192,118.39100287577143,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
520,81.71821993971429,252598.663765,143.08023403405716,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,21,21.0
521,85.66190639348571,253773.513472,145.11060514384286,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,21,21.0
522,76.23772371411428,203813.046991,109.11326597044285,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,10,10.0
523,84.52853459474285,245466.909413,143.54473896415712,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,7,7.0
524,81.47429742382859,223467.610085,135.38294629427145,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,2,2.0
526,72.00637608308571,167571.777587,101.60223698082856,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
529,76.79183175714286,207896.310564,126.26152331614286,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,24,24.0
530,72.47437688857143,189720.556502,113.53758872387144,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,6,6.0
531,81.09526597291428,230734.019545,140.19564844045715,Cooking_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
532,77.3711850208,210746.22689,127.93934581457142,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,11,11.0
533,88.88481805405715,263191.892138,155.2419929121,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,21,21.0
534,66.89032569497144,156421.364283,93.41958968592857,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
535,76.61595893097143,189910.611434,117.1153732014,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
536,77.50201226051429,197420.345575,123.64488623849999,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,1,1.0
537,58.709652341057144,104126.593749,63.928270613168564,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,23,23.0
538,84.62716171045714,251096.835662,145.5523812066857,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
540,50.90013693178857,71875.79771930001,38.79512364428572,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,80,80.0
542,75.04778096702857,190858.013529,114.67643055227144,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
543,89.86057520251428,257699.299021,151.9462136464286,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,11,11.0
544,74.75043600388571,196128.093952,116.61095540884286,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
546,60.752885726028566,160140.14232,90.00323411121428,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,9,9.0
547,90.50976233074286,267765.001129,164.74856620122856,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,29,29.0
548,91.27307344194286,261811.769498,152.00567462224285,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,18,18.0
549,81.6907721872,216581.883416,120.79071501351427,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,3,3.0
550,90.19279545885713,273266.169417,163.72825180465713,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,8,8.0
551,70.89128535971429,180510.343879,107.39334439572856,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
552,88.29722201834285,279643.926934,160.0019498021143,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,4,4.0
553,68.42340686154286,195369.066578,107.49685522152858,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,1,1.0
556,95.11857473422856,303220.551961,177.20965037464285,Cooking_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,2,2.0
557,64.69998174325715,125499.846337,76.07842683178285,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,85,85.0
558,67.10513562217142,154593.644202,94.07182936165714,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,33,33.0
559,69.54758508342857,173234.05175,105.61572419644286,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,14,14.0
560,77.2461737344,193399.358037,114.75413641542858,Cooking_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
561,83.9074838649143,233059.198283,136.34709329717143,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,18,18.0
562,86.11343628171427,255271.054231,146.9545312966714,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
565,88.5156344838857,282769.106889,168.27558548695714,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
566,97.69066155954286,306756.911863,176.27298709594285,Cooking_yes,TV_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Urban,,,3,3.0
567,87.64587379365715,278063.622801,157.67559037727142,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,4,4.0
568,70.27420107337143,162367.059039,96.57323054982857,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,10,10.0
569,64.37273024348572,124910.400432,69.55815944499429,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,14,14.0
570,78.86264623222857,235590.83624,143.25851451051426,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,3,3.0
571,64.60525207399999,139315.108809,83.41869256242856,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,30,30.0
572,85.40160725925713,252210.442118,148.630960527,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,9,9.0
573,75.78114364417142,185159.296672,113.31237339209999,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
574,80.57406589257143,213060.311235,127.9243845246,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
575,77.78349562154285,201703.961826,123.40153710424285,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,15,15.0
576,90.17106554594285,279724.613265,166.12214202184285,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,2,2.0
578,61.206656929754296,134958.457219,83.90529272010001,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,135,135.0
579,88.10698033720001,269761.148894,158.12473055185714,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
580,65.14995711840001,147972.22279200002,89.63511302657143,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,28,28.0
581,73.42222543102856,192963.715623,113.0025182058,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
582,82.04612267217142,220077.217142,135.83090489957144,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,2,2.0
583,73.47420250531428,204010.648092,109.48203343182857,Cooking_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Rural,,,20,20.0
584,100.26669656645714,310517.937072,179.3528070627857,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_7,sex_female,Urbanity_Urban,,,16,16.0
585,88.76413452908571,273693.696025,162.82536988294285,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,12,12.0
586,101.17744090394287,327398.9193,189.50651627125717,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_8,sex_female,Urbanity_Urban,,,12,12.0
588,87.61683189285715,250618.860208,148.09585058202856,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,5,5.0
589,70.18087197188571,173456.322762,95.47069338617143,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,18,18.0
590,82.59235917868571,251101.61985500003,149.61122424325714,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,15,15.0
591,85.97456242005714,306215.402743,179.27056117324284,Cooking_no,TV_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Urban,,,4,4.0
592,93.51323629685714,292271.480329,166.13644421267142,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,3,3.0
593,71.69866485885714,178868.857793,105.64146362048572,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
594,76.32798224354286,205132.718515,121.32465628341428,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
595,75.84449996765714,205479.309488,125.04251517805714,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,14,14.0
596,88.54103131531429,289297.553483,168.6482707619143,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,5,5.0
597,91.46609478537142,294852.145281,170.75918902932858,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,8,8.0
598,74.37892255325714,239954.302344,130.53141986348572,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,1,1.0
599,49.06757190600571,93781.3647985,49.70738182995,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,17,17.0
601,70.68288383765714,166578.69888900002,98.65812369128571,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,4,4.0
605,72.22790128588571,200593.759846,119.63116834632856,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,4,4.0
606,80.66726099331429,241398.333743,136.46623853815714,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Rural,,,3,3.0
607,73.57170710371429,198667.855041,116.55720750557143,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
609,81.59812365382857,240481.82920700003,130.4297693369143,Cooking_no,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Rural,,,11,11.0
610,79.7459931601143,251693.289653,150.17331073620002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,10,10.0
611,88.67299142617144,279728.460386,168.2299505988857,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,8,8.0
612,67.22029923274285,133770.971063,82.3784939178,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
613,90.68717003217142,278066.60538200004,161.06659326072855,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,7,7.0
614,58.1806497294,103024.498028,60.76144561417285,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,23,23.0
615,80.7356608212,210708.826511,129.59066642601428,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,15,15.0
616,67.06747894565714,157600.735374,94.66783756757142,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
617,84.59451710222856,267708.55286500003,156.63323552687143,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
618,88.59372434691429,269853.285578,161.0187340641,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,23,23.0
619,84.219353614,229723.356582,133.34614394614286,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,7,7.0
621,89.24431207874284,276557.667703,161.69897484162857,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
624,87.30230309931427,258421.373603,151.37826065322855,Cooking_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,2,2.0
625,75.20600252062857,177891.41084300005,106.10760417779998,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,10,10.0
626,75.14179490337143,209530.630161,111.51281447177145,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,15,15.0
627,61.832475047325715,131029.928192,79.95175154272714,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,91,91.0
628,60.80319376201714,131385.981088,83.32919380152858,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,91,91.0
630,85.47123499577144,263782.59168400004,152.7985054038,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
632,82.19704923068572,258731.021045,152.22133284788572,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,3,3.0
633,82.10674701239999,264292.485391,154.3758062403,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
634,73.558030348,180557.281431,101.36222373248572,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,2,2.0
635,62.08283947359999,132223.461323,75.06986428513714,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
636,56.43220653305714,98454.6761172,53.31106208292857,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,24,24.0
637,64.79214333805714,137182.438073,83.380494729,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,137,137.0
638,84.80954939222858,266398.77644,160.00941149622855,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,14,14.0
639,81.02426532577142,240808.422176,136.21364077444287,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,18,18.0
641,72.94086649771428,188340.488272,105.08132855592856,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,1,1.0
642,80.62624457611429,240568.246945,146.41008893142856,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,5,5.0
643,86.86941048468572,285645.344226,168.81882123467142,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,5,5.0
644,86.52470542571427,273533.101843,161.43679782647143,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
645,81.52557618982857,219839.700712,128.71893598958573,Cooking_yes,TV_yes,age_19_25,Education_College,Size_1,sex_male,Urbanity_Urban,,,2,2.0
647,70.1230510332,187681.314791,106.67692484691429,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,3,3.0
648,77.44993281268572,196622.637544,116.9530229115,Cooking_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
649,79.80242254851429,213622.176656,130.30373733068572,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,21,21.0
650,78.23614903405715,231129.580402,141.2802740039143,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,5,5.0
651,92.27289958291428,282876.16435700003,165.7981998759,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
652,52.970885591171424,96779.6474621,52.673713380098576,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,26,26.0
653,78.52407273794284,218124.198121,116.03265480990001,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,17,17.0
654,90.91592275040001,277056.26766300004,164.16903297484285,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,15,15.0
655,55.00909247051427,83567.78853460001,44.171503423675716,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,134,134.0
656,71.92600189971428,187557.10424,112.8408593649857,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,3,3.0
657,65.50655256954286,138239.1785,84.07688669592856,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,59,59.0
658,77.14741587457142,208391.729062,122.72201549082855,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
659,90.9047306878857,289387.64298400003,166.5011269213286,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,3,3.0
660,59.41840406850857,119445.509197,73.39986034813286,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,85,85.0
661,73.91933733234286,197409.862744,117.3777874872,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
664,81.5562677266857,218407.599159,133.6745023291286,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,20,20.0
665,77.39228510891428,214463.745654,117.95921030837142,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,17,17.0
666,81.35797011068573,209970.315667,125.51083791197142,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,23,23.0
667,64.25125096091429,111631.06137,67.26195789129,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,87,87.0
668,76.75474451668572,229600.075772,128.45021951751428,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,8,8.0
669,71.692993262,209171.604783,125.59635262855716,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,19,19.0
670,72.96594338,225996.485287,123.7284101511,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,,,5,5.0
671,77.31020227291428,226128.908978,134.02746340307144,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,3,3.0
672,90.08974236114287,257949.773558,151.2016340228143,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
674,90.33529949211429,258863.471496,150.03082288859997,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,7,7.0
675,73.62125052479999,212087.020447,128.67495918347143,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,7,7.0
676,56.042343087782854,101431.378502,53.92731130690286,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,24,24.0
678,65.89454764074286,121480.339604,74.23619525638286,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,85,85.0
679,89.06500876868571,255045.512241,148.53772109957143,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,13,13.0
680,79.26848689885715,221913.439869,136.8260062231286,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,18,18.0
686,66.88652688959999,163826.900188,89.479284855,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,14,14.0
687,91.7244115172,297771.45092,175.13150022895712,Cooking_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
688,64.61387544668571,169605.349391,95.41904455105715,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,8,8.0
689,74.55200792411429,212677.328988,127.11078014760001,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,23,23.0
690,64.21470830657142,151655.666074,90.46448555215713,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
691,60.86599757693714,113839.104869,69.32567537461286,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,22,22.0
693,76.30807388914285,253513.719482,152.03360153284285,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,14,14.0
694,83.06627292417143,256311.248755,149.62019553025715,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,11,11.0
695,88.19706974445714,260028.02103000003,153.03654265512859,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,14,14.0
696,73.4992759424,178922.43252,106.47978417462858,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
698,87.70106359268571,270661.968524,154.9632767793857,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,2,2.0
701,68.18734538565714,143840.363751,84.47900026718571,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,12,12.0
703,61.80622283081714,137007.08584400002,83.50653219908571,Cooking_no,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,34,34.0
704,73.51577360285714,212918.950925,132.09858575391428,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,20,20.0
705,76.02521048697143,194019.128717,116.08281347610001,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,4,4.0
706,78.58747932200001,220862.607456,138.70927228907144,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
707,77.26272089862857,198682.382131,120.82882369161428,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,3,3.0
708,84.21725145617141,256679.321278,145.1040721083857,Cooking_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,3,3.0
709,89.54889036091429,266710.848893,160.37402707842855,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,17,17.0
710,69.94742492634286,206979.853032,110.95405009435714,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,10,10.0
712,72.66112200411429,183445.951557,102.28545782747142,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,1,1.0
714,91.29991759239999,273915.27074,156.62109194395714,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,20,20.0
715,69.33295328331428,166302.307603,101.91932937488572,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,10,10.0
716,87.15513622451428,248841.923599,144.870311883,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,11,11.0
717,86.03586906514285,226790.796476,139.1574165108,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,2,2.0
718,66.48806281228572,178892.177516,103.14637419784286,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
