,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
595,39.47580689512999,231265.875263,144.16714656652,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,73,73.0
596,43.60235023357998,280740.638141,165.95662528016248,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,70,70.0
597,38.06960559133999,226050.48106100003,140.3752235767875,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,25,25.0
598,34.301808594354995,174557.655427,102.39297966379999,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,34,34.0
599,42.10139338114,277695.69622600003,161.68905487665,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,17,17.0
601,38.27387547516,231829.325996,137.36998200008998,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_1,sex_female,Urbanity_Urban,,,23,23.0
602,32.85928724426999,189523.425073,113.44561571384999,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,19,19.0
604,30.83788675858999,164992.057351,95.558334810365,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,7,7.0
605,42.98628149180999,263627.86269000004,156.72117018172997,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,17,17.0
606,36.09768873448999,209443.888405,131.15850166104,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,45,45.0
607,32.71001208490999,132332.109001,79.99760275764599,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,24,24.0
608,29.131137461354,115972.407979,71.2826302497505,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
609,41.626571396885,250867.993577,151.60724666052,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
610,45.893396154124986,294271.88191500003,172.66933697362998,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,22,22.0
612,43.02624042753,291708.265508,174.84613155702002,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_female,Urbanity_Urban,,,9,9.0
615,34.30319931535999,218643.066956,123.822580665595,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,36,36.0
616,38.621786752014984,261181.558994,154.33438927564,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,52,52.0
617,37.28792191606,202350.374782,121.540759359565,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,52,52.0
619,34.623585442655,188188.093311,113.50557666462,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,60,60.0
620,41.599773804085004,291231.19001,171.98712785079,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,37,37.0
621,33.510875052619994,163846.889823,102.08050859007749,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,4,4.0
622,35.983391925205,178458.426698,107.56649184267002,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,27,27.0
623,40.69136936533998,244202.986739,143.9084011401575,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,76,76.0
624,38.88154241486998,227119.994871,136.43153922853,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,7,7.0
626,31.423948125379994,141610.107084,86.60060612460249,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,6,6.0
630,27.8242551056915,142479.34826099998,81.54557179175401,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Rural,,,8,8.0
631,41.849907352559995,243494.820256,143.20108976064503,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,60,60.0
632,29.892236425004995,123684.693175,75.42862139686825,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,35,35.0
633,46.98258304248499,331716.192122,198.7462020026,AC_yes,Cooking_no,Lighting_yes,age_76_85,Education_College,Size_7,sex_male,Urbanity_Urban,,,27,27.0
635,30.84121280555,107106.968014,66.63589523277925,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,5,5.0
636,40.56666933941999,256255.527248,154.85229474239,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,22,22.0
637,33.22345460967999,189070.629606,107.36295237531499,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,26,26.0
638,26.249454576920485,112392.444931,60.512429828635746,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,,,1,1.0
639,31.463121228904996,155349.076873,95.4437161182225,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,11,11.0
640,43.28584752152999,280993.550623,167.963139831165,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,15,15.0
641,40.895478487625,289106.901052,167.6008366260375,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,15,15.0
642,37.45691639108999,220978.582499,130.859645323715,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,8,8.0
643,41.93225680447499,276972.409692,163.8069063242325,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,17,17.0
644,45.63442626185498,289892.183974,173.81688560384748,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,17,17.0
645,42.18355696544499,280571.345446,165.51494538666498,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,14,14.0
646,33.35678327012499,165091.49772400002,101.16475394227999,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,28,28.0
647,36.22037291903,210324.827631,126.0054558113575,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,51,51.0
648,34.761141696205,192964.457565,117.96631355617501,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,14,14.0
653,31.435145949974995,163352.700999,100.0415805157475,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
654,33.20498009630499,183437.483622,105.9035903070075,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,22,22.0
657,32.478175831695,172497.002886,106.054097228835,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,2,2.0
658,32.613166548159995,181558.691491,112.3482081986775,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,53,53.0
659,38.82135172504999,229269.534812,137.09336461763252,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,61,61.0
660,35.82577699651499,213214.571625,130.64899163603,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,87,87.0
661,29.991291120797,129831.511606,80.5871854874695,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,2,2.0
662,32.816642451709995,157983.683253,97.3013819271375,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
663,43.14259589104499,264818.349459,157.72807223890499,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,54,54.0
664,27.133999709966496,132009.89335899998,77.01647125595325,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
665,36.11767610154499,199290.136655,121.65898772949248,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,59,59.0
666,35.05594456074999,205653.459512,127.18181586480999,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,61,61.0
667,31.18670119747999,159024.714203,99.81606241477499,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,28,28.0
668,38.030052161659995,217054.034227,131.22665724922248,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,7,7.0
669,36.87886647546499,243678.390464,145.16506132411502,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,49,49.0
670,41.165407641725,267035.079396,162.54646508803495,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,29,29.0
671,38.37612829865499,228035.344452,140.532649421255,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,7,7.0
672,30.80989406111,167282.158916,96.76117427500999,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,18,18.0
674,43.12039632574499,254827.874728,146.34455677059748,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,61,61.0
675,42.91313985508499,252126.125713,144.85718409055252,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,68,68.0
676,39.194451709335,262742.683514,150.02952320840748,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Urban,,,80,80.0
677,25.641501613517498,91093.7614879,49.6028673274645,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
678,39.93418336966499,231282.62771,141.21691996021747,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,58,58.0
679,37.75398958901499,199941.431984,123.3700541619175,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,9,9.0
680,38.48547318741498,251602.064676,150.78413994504,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,55,55.0
681,36.642270631369996,228611.446476,126.9663804294375,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,13,13.0
682,41.99516869941499,264210.117203,151.03693070170252,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,9,9.0
683,34.36163626097499,157784.98700599998,95.08800908509,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,4,4.0
686,25.927635765866498,97725.3647715,54.4461831909415,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
687,23.379987300373998,82310.0902209,43.2496733905635,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
688,24.904238567189495,90905.5450929,48.95522127914425,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
689,38.574316752399994,242385.368557,139.5229862620125,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,12,12.0
693,33.21329619702499,163255.59290999998,91.434278330045,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,26,26.0
694,29.974590718307,119864.22663499998,71.7620111038775,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,30,30.0
696,37.380594940265,207961.468006,127.86785015796748,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,13,13.0
697,35.33126943446999,223679.359243,123.66215160631499,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Rural,,,11,11.0
698,41.563799285885,255102.360859,154.499116899225,AC_yes,Cooking_yes,Lighting_yes,age_19_25,Education_College,Size_3,sex_female,Urbanity_Urban,,,70,70.0
700,29.752501468554,139818.434982,78.636074012041,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,8,8.0
703,31.893770203459994,166798.857058,96.2515064114275,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,21,21.0
704,33.22392337516,165772.605427,94.298560555045,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,4,4.0
705,44.45631493501499,292055.631919,169.4675922492875,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,15,15.0
706,44.773603729055,290636.681074,174.2651064146125,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,54,54.0
707,45.25866527395999,308871.09298,187.1621116135575,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,63,63.0
708,41.59875830292499,274521.563075,161.80407739244,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
709,37.627378384905,224566.237579,139.4008101561075,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,63,63.0
710,33.47082659512999,158100.740874,96.85347150073,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
712,43.164064423499994,308028.641743,178.87135342863496,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,,,59,59.0
713,46.090413169664984,333053.824696,196.877815248345,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Urban,,,16,16.0
714,40.74894114398998,281954.694024,166.4778021288025,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,26,26.0
717,44.10235669491499,268011.237982,157.1857514740625,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,53,53.0
718,30.921258970054993,124154.84668699998,75.4784685096995,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
721,41.038469600835,242641.426684,141.9728527141225,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,17,17.0
723,33.913193125869995,166062.081913,98.67233966633749,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
724,40.88519869717,256233.461138,151.70641323680496,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,82,82.0
725,40.221211634759996,284735.559528,167.15066974079247,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,21,21.0
727,36.066521246259995,212461.221079,131.23824700213498,AC_yes,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,26,26.0
728,40.285516003539996,248513.385312,147.7348276553275,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,66,66.0
729,41.0881535619,272023.179774,157.82000736146747,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,78,78.0
730,39.08337995174999,238261.864111,149.45363881684247,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,31,31.0
731,34.32345682396499,198981.809528,121.1870660104125,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,24,24.0
732,34.712013822119985,184135.736434,105.48879008116748,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,21,21.0
733,38.714912793634994,234874.897923,143.61617904588496,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,27,27.0
734,42.67793925727999,261459.465324,156.161560100875,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,59,59.0
735,45.87278589471998,294794.137492,168.65135172185998,AC_yes,Cooking_no,Lighting_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,,,41,41.0
736,33.04113781120499,175927.51370799995,107.47028442234,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,36,36.0
737,35.61269196395999,219030.677327,119.54438800029249,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,,,17,17.0
738,37.46570100932499,206410.0006,128.86516348711248,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
739,28.154242617522996,127318.210666,77.10628105504799,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,31,31.0
740,41.52876405635999,249685.944998,154.04050666325998,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,18,18.0
742,29.826146316208494,158191.274729,96.1854561312575,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,3,3.0
743,34.73827143925999,204264.221075,123.945472456715,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,12,12.0
744,41.14360680048499,250626.942149,153.26567207880248,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,11,11.0
746,24.843746430833,98791.0787294,51.68412770438925,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
747,41.92830363572999,284393.168838,162.3474155832025,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,37,37.0
748,36.822785682605,227171.383541,139.3090017043025,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
749,34.345630916885,215498.270158,120.092309476895,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,15,15.0
750,35.17257536576,209541.64118,129.4765425437575,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,88,88.0
751,32.821467159175,200278.512225,120.32640823755999,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,13,13.0
753,43.58758007391499,271966.456419,160.71740829332998,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,9,9.0
754,43.140368837164985,290568.380383,176.33153280079748,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,,,52,52.0
755,29.73953187953049,144782.353111,80.12610006129401,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,,,2,2.0
757,35.86836426821,194297.502139,119.11009898322499,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,11,11.0
758,30.399995649070988,133342.007294,81.05755134177925,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,40,40.0
759,39.205870436279994,239654.598928,147.1277540012525,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,14,14.0
761,37.057761869339984,217640.284145,134.3936931652875,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,27,27.0
763,33.63842156058,148128.796572,91.4680660041225,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
764,31.791224686714997,139216.97935,84.39404071202999,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,31,31.0
765,41.95458141672499,239205.85088,144.29269042088254,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,20,20.0
766,42.49938659800499,243072.873074,147.759088588265,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,19,19.0
767,40.84564981900499,227664.484195,143.5101288026,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,24,24.0
769,44.91404702110499,278189.222946,167.67867001899998,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,33,33.0
773,31.087021279564993,127587.637391,77.96506997120099,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,26,26.0
774,32.14836745194499,176501.79039500005,99.03484390280249,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,11,11.0
775,40.18279486688,244392.980568,135.3440869424525,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,,,40,40.0
776,33.95993582096,195541.613153,106.2949467182925,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,44,44.0
777,29.49871531379749,113515.09446,68.61371595567475,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,5,5.0
778,33.781524206799986,197156.828281,123.73878662582499,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
780,39.5663559277,254798.843321,149.86882236634,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,59,59.0
781,37.63318698210999,221189.274775,129.1298995420525,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,11,11.0
782,33.473316542845,182364.964283,111.83102415243499,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,3,3.0
783,39.696442466204985,228165.817263,139.505033746155,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,24,24.0
785,47.98905785558499,326310.963103,193.7703651531375,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,,,9,9.0
786,34.72404532029499,253592.771554,136.78948680759248,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,,,44,44.0
787,36.220370861804994,235283.338182,144.53473795067995,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
789,34.98232633254999,198470.6363,119.54655545969501,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
790,37.07749252399499,221716.795879,138.57306045197998,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,67,67.0
791,29.563317603405494,156414.97053599998,96.23121025008749,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,29,29.0
793,34.313793986899995,188725.834339,115.3792576531525,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,14,14.0
794,38.37606733982999,247040.202409,152.4963841719675,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,22,22.0
795,41.491955624544985,270552.44849,167.3327770295475,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,52,52.0
796,39.96818782881499,241304.892792,144.24001331132752,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,22,22.0
797,41.27066727569499,240581.372192,148.73432940281998,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,33,33.0
798,31.585014215689995,150847.63870399998,92.608132554175,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,11,11.0
799,43.95294292311999,282194.641391,163.88100635844,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,75,75.0
800,38.553959071424984,249884.241139,134.9839824895625,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,,,17,17.0
