,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
562,87.88996945542857,264736.508124,154.51881613692856,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,2,2.0
563,73.57735825264285,205993.038637,118.56067510335716,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,32,32.0
564,89.02477612992858,245816.268309,137.9539016200714,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,42,42.0
565,77.39892407957144,222566.304261,130.28235276964284,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
566,64.1480297508,131547.942181,75.40948379163571,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
567,83.81439467614287,257121.762473,144.7978156962857,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,46,46.0
568,81.74372430278572,244484.815495,140.61114840064286,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,32,32.0
569,89.50007359092858,257692.732369,145.7589878517143,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,9,9.0
570,83.14571918957144,236114.532214,137.5885896785714,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,1,1.0
571,62.690099867678576,144448.032801,85.36482694771428,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,21,21.0
572,57.253828428385724,102025.295015,60.97982020601429,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,107,107.0
573,90.05721119292858,269044.798101,152.9596738182857,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,20,20.0
574,93.19386831621429,271851.376558,154.81960507907144,Cooking_yes,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,14,14.0
575,79.2528033407143,209750.274843,123.49295634657143,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,5,5.0
576,64.47255364285715,105957.026337,60.54870436237857,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,96,96.0
578,64.11557627112857,157884.262271,85.24241122964285,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,33,33.0
579,60.65268397566429,153285.967553,81.2560610565,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,42,42.0
580,69.41756184557144,167148.762588,91.01126637271427,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,3,3.0
581,81.34407054835715,229133.628747,127.52554756228572,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,33,33.0
582,71.02390971214287,183790.103972,107.03491412978572,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
584,84.50484532585715,239642.250363,136.29524931471428,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,30,30.0
585,66.803760306,159831.470733,96.2781224845,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,34,34.0
586,79.32861839057144,228285.464829,137.4288701460714,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,8,8.0
588,85.38614664557144,279896.932655,156.84662314042856,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,8,8.0
590,65.23974207128573,141989.12855,84.45160356128571,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,43,43.0
591,83.50693635471428,230032.984227,130.68546175535715,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
592,72.40867058957144,194896.021082,112.67469034800001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,33,33.0
593,73.42428582000001,209524.977944,123.98836644857143,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,26,26.0
594,76.37423949064286,204529.891197,109.00068403792858,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,34,34.0
595,94.08060225835715,277024.650864,161.06720019342856,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,10,10.0
596,74.08701351,180953.069781,97.28260050142856,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,,,27,27.0
597,66.62996020542857,147119.366162,84.82027647892856,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,43,43.0
598,49.815975901178575,80650.6875903,39.696076690285715,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,28,28.0
599,77.00350416814287,208849.754252,122.82030552864286,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,31,31.0
604,97.97748210642858,322161.259381,183.19664976407142,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_9,sex_male,Urbanity_Urban,,,6,6.0
605,77.23147085807145,201035.727759,115.69688392978571,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,37,37.0
606,73.36360503,213346.11679,124.99352735571429,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,4,4.0
607,70.74081943907143,157544.057879,90.41736798757144,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,35,35.0
609,76.86861327578572,199529.830651,115.67624305364286,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
610,78.52795304785714,207039.232152,118.05403339007142,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,40,40.0
611,71.28168869185714,192255.527524,112.96927983864286,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,10,10.0
612,89.29019311714286,267001.35973,152.13172246171428,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
619,64.49660918678572,132441.755378,77.01161939782143,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,28,28.0
620,87.64556021678573,255118.952215,144.8991027400714,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,36,36.0
621,83.97685688142857,236499.387759,130.88299006828572,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,31,31.0
622,59.732351322235715,109592.349525,56.28849037326428,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,22,22.0
625,77.97101528057145,228823.08601,134.02200011514287,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,8,8.0
626,80.96832210150001,250018.441346,142.0114788007143,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,30,30.0
629,63.62918793867858,157653.299698,85.97410367857142,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,32,32.0
630,60.90913478372144,138616.109728,80.23391963557143,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,23,23.0
631,48.47081289930001,99561.25699239998,52.16283398495714,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,,,22,22.0
633,73.88174738635715,190972.749617,111.98805930478572,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,43,43.0
634,57.048430976742864,106858.647707,54.87448880021429,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,37,37.0
635,86.50929780900002,247185.783654,140.97380980414286,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
636,76.321330731,183739.702838,105.63911983821428,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
637,79.83618568135715,251788.819946,138.188196608,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,22,22.0
638,66.07131177407142,154552.110068,86.34905878028572,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,40,40.0
639,80.83859937364286,232838.425487,137.56797958357143,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,2,2.0
640,69.24077723828572,206354.615941,110.48892338550002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,13,13.0
641,83.32215361135715,240912.254604,135.20929253542855,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,13,13.0
643,88.64571475285715,262395.501558,148.5116590917143,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,10,10.0
644,54.21593636427857,105628.045078,52.78260139994286,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,31,31.0
645,85.67388650185714,222120.705531,132.6269239530714,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,3,3.0
646,72.09586286871429,192411.613426,110.36226085185714,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,41,41.0
648,74.06166482614286,203575.083317,119.40003629635714,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,23,23.0
650,52.39326846490715,125895.34551400002,67.99760303254284,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,12,12.0
651,77.57780649364285,235219.121745,139.9360875887857,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
652,75.78799444092859,215394.906564,125.07003091471428,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,14,14.0
653,55.641487725321426,112570.819946,59.699480319364284,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,39,39.0
655,69.8215481402143,197766.339672,112.48914309914285,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,32,32.0
656,61.59212638470001,133997.678003,77.6582810102,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,23,23.0
657,89.94954284164287,286435.430065,163.04957195607142,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,6,6.0
658,47.497696034721436,71113.59437569999,34.068274812549994,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,118,118.0
659,59.06558283255,130088.299462,76.41895780223571,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
660,61.35019199151429,138931.72859800002,82.69439535814286,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,23,23.0
665,63.28209358305001,159534.485064,92.62080337714285,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,32,32.0
666,88.26049075757143,266419.043647,149.6605140737143,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,9,9.0
667,95.06194132307144,295132.42635100003,162.06536652035714,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,1,1.0
670,80.13407537314286,212301.975266,122.94403924314285,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,,,370,370.0
671,87.30881434028574,275898.258714,164.08381620321427,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,6,6.0
672,91.93182901007144,317034.170779,176.48710499278573,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,,,9,9.0
673,70.70954097728571,183575.978026,103.88362281942857,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,19,19.0
674,69.81875327892858,152259.667989,86.42128675557142,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,21,21.0
675,85.7680431827143,269035.840806,154.0717002825,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,15,15.0
676,82.1817287177143,256820.508997,147.45197896,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
677,78.05646168042857,204549.763056,118.24512379742856,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
678,54.870237536400005,131190.35168,70.88966415637856,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,7,7.0
679,63.44294247617143,162145.21026,87.72302383035715,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,38,38.0
680,58.07568519559287,115660.543628,60.64340922781428,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,4,4.0
681,84.43865781321429,210488.204208,122.69891447785713,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,35,35.0
682,71.08018539942857,204530.682993,120.709621615,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
683,67.29482791414287,194441.910227,113.48524882514286,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,38,38.0
684,43.59126937712143,66525.0602426,30.9293916789,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,105,105.0
685,69.7230610065,187780.139029,107.63395333664286,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,28,28.0
686,54.53377496987143,101269.131743,51.055780212957146,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,36,36.0
687,69.92359514421429,191390.25448,109.25646951135715,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,33,33.0
688,78.47779703978571,248950.642707,139.27335759621428,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
689,84.1633582905,253921.546874,145.43490054814288,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,40,40.0
690,57.958842026442866,94559.9392236,54.76489147572142,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,115,115.0
691,92.14759814464286,286624.296485,153.97026592985713,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,,,9,9.0
692,82.36455808950001,242936.395723,141.20778788678572,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
693,87.26656529828571,282268.970677,154.69892438157143,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,6,6.0
695,76.1796694067143,217141.263889,111.49612125300001,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,7,7.0
696,50.84017557550714,88176.70526789998,45.885214832835715,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,30,30.0
698,64.35604843071428,166439.032309,93.78055940078572,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,12,12.0
699,77.91569747678572,239534.958214,122.4901159027857,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Rural,,,14,14.0
701,77.96156341178572,253148.65395,131.33594328564283,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,,,7,7.0
703,81.69890458242858,222642.215634,125.24028909071427,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
704,52.86919761218572,93572.0906463,47.50534330881428,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,,,19,19.0
705,70.79233149128572,167028.709417,99.18841268207143,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,31,31.0
706,93.66021981385715,299675.525339,175.1016771625,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_8,sex_male,Urbanity_Urban,,,12,12.0
707,79.14035155178573,227214.021357,133.1982967535,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,5,5.0
708,75.73058959564287,223796.265061,120.23822073292858,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,5,5.0
709,86.75646242657143,289509.813224,163.43466410778572,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,6,6.0
711,86.3978932202143,264868.589067,157.57608722899997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,4,4.0
712,66.3901459727143,169520.891093,88.95424993007143,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Rural,,,9,9.0
713,95.96274382992858,323759.720844,179.25801507350002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,,,9,9.0
715,78.46469436535715,221210.514796,130.14541033685714,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,7,7.0
716,74.89771018392857,209732.284387,110.25668550992857,Cooking_no,Lighting_no,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,10,10.0
717,72.20299031357143,201524.5144,107.03846711407142,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,,,36,36.0
718,49.70304117077143,73991.1484423,36.132282311007145,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,14,14.0
719,59.57868178382142,109091.892603,56.02837480145715,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,37,37.0
720,69.99773074714287,161166.120833,92.95066056728571,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,37,37.0
721,77.9768730527143,216783.866406,124.83077754242855,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,11,11.0
723,87.44231461628573,260311.167546,147.97292649778572,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,14,14.0
724,59.876734434364295,109845.157533,65.36182986504286,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,110,110.0
725,85.06146530635716,250987.41152,144.09918747635714,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
726,90.69374428007144,271121.942975,151.09645961142857,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,12,12.0
729,71.8015387635,218634.735997,114.31873526307142,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,8,8.0
730,78.32948326264285,252240.173734,133.1846855012143,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,,,9,9.0
731,56.56938796202144,109187.027761,64.85929245101428,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,102,102.0
732,61.792043326135726,102897.424152,60.65444393430714,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,96,96.0
733,79.84573935878572,237298.230357,132.71904316157145,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,27,27.0
734,72.92656766957144,180976.774134,106.21670496171429,Cooking_no,Lighting_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
735,66.51805437192857,152738.69756600002,83.09769911535713,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,33,33.0
738,69.84189087685715,167837.04216500002,93.70445319478571,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
740,58.90026343371429,123986.659019,74.70073191051429,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
741,59.202985281749996,112905.247092,61.04169007302143,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,,,29,29.0
742,68.42258419950001,157960.933288,87.10497679321428,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,13,13.0
743,68.83763131992858,187858.935462,106.0471808495,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
744,63.35457292735715,155344.695052,80.31807442135714,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Rural,,,3,3.0
746,93.14670859457145,268747.382589,152.77996591157142,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,14,14.0
747,89.10919193142858,263121.764539,144.32623680907145,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,19,19.0
750,88.0576559222143,286329.193228,162.176603589,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,,,11,11.0
751,75.52194780278572,229580.427086,131.82276524292857,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_8,sex_female,Urbanity_Urban,,,10,10.0
752,70.80394265357144,177542.063121,100.2279709585,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,24,24.0
753,87.5865520247143,268094.620087,153.4283827787857,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,,,5,5.0
754,56.13851850435,132891.391424,69.78299582005715,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,12,12.0
755,64.78377574885715,138353.68896,72.84258935375713,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,21,21.0
756,73.63592382085714,186152.434062,108.37833756514286,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,35,35.0
758,77.05153358871428,231384.093557,121.14326252678572,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,13,13.0
759,77.63818840714286,213754.917642,126.7971718922857,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
761,70.61445738,157710.076088,92.168436349,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,24,24.0
765,81.91500005442857,229251.729455,133.08067128714288,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,46,46.0
766,60.565144821749996,160758.032923,85.19472184535714,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,10,10.0
768,84.8432776905,265907.89705100004,148.72079021485715,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,10,10.0
771,81.98950130871428,243163.930118,137.7305268185,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,34,34.0
772,75.81138067864286,197617.801136,118.21299876571427,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,29,29.0
774,56.52730844421429,118032.315721,69.17455849904285,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,105,105.0
775,65.5967979225,164523.77905,98.89266606292857,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,45,45.0
777,79.38837701871428,205034.733156,116.1470257962143,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
778,75.80969147571429,223960.449685,135.54031523214286,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,6,6.0
779,82.06456084585714,267995.321528,152.0719655282143,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
780,77.34275555078572,224038.048112,133.01212517842856,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,4,4.0
781,63.44446337736429,143431.45505999998,83.37433337828571,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,26,26.0
782,84.85392478371428,223889.356709,134.4504991437143,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,7,7.0
783,63.1753303181143,166758.05418900002,90.84132393285714,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,6,6.0
784,62.22777429362143,112012.715722,66.37128162987143,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,102,102.0
785,76.17508410214286,202814.781474,122.19310054285714,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,31,31.0
786,81.54892214292857,244992.489248,145.99347972864282,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,1,1.0
