,Electricity,Income,Water,e_AC,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
578,13.482527113399996,246795.076499,52.88215172640001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,70,70.0
579,11.877241169599998,212990.51779,48.35442060300001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,150,150.0
580,11.762166491900004,195460.762539,43.855130838600004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,195,195.0
581,10.065152881399996,120272.957857,26.63286515952001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,40,40.0
582,11.671538344200002,208677.196366,42.2344800147,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,86,86.0
583,13.446930461799994,240079.863923,49.309086837300015,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,72,72.0
586,13.216931685700004,236723.796598,52.022167772700016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,37,37.0
587,12.423383724499999,198441.322013,46.34869756830001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,4,4.0
588,12.523997378099992,207929.934772,47.559301030200004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,67,67.0
590,14.1381592197,278115.56132,59.88293937420002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,44,44.0
591,12.209868378899998,236974.21016,48.42686489730001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,33,33.0
592,14.113691831599994,286466.01778600004,62.24861655630002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,47,47.0
593,10.795066395600003,149728.512579,32.69120266680001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,28,28.0
594,13.9843173342,281940.87934600003,64.4526442458,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,61,61.0
596,10.886274399499996,185428.538774,41.04436029120001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
597,14.090766158999998,249890.968844,53.28773786220002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,140,140.0
598,13.285156414499994,223174.566328,49.8492054189,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,129,129.0
599,9.982471354159998,151745.38363499998,32.480273897100005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
600,11.054248489299994,133445.128134,30.349660575300007,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,32,32.0
603,11.454234550999999,178187.241801,39.38475979110001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,74,74.0
604,13.957217422499994,276648.05869000003,57.64077576060001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,45,45.0
606,12.803217230200005,228142.585739,49.426241960400006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,46,46.0
607,9.805705293719996,117598.462798,25.623836222130002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,61,61.0
608,13.2663297295,245173.678998,52.85423001000001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,50,50.0
611,13.903640479999993,280532.403771,60.38738630970002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,51,51.0
612,9.83446535262999,135291.363048,29.941729811160002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,75,75.0
613,14.089105014699996,278245.767614,60.35447813580001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,37,37.0
614,14.0290848331,263417.439672,56.33989223099999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,22,22.0
615,8.701679944679995,99071.2521796,19.521613148820002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,4,4.0
617,13.2319988175,235891.982783,52.415844402299996,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,19,19.0
618,12.982173708299996,244790.616198,51.77725389960001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_female,Urbanity_Urban,,,71,71.0
620,11.95028654379999,201649.114249,46.1174482995,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,4,4.0
621,14.46320039439999,261983.131448,56.877354618,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,25,25.0
622,12.063934481099992,225446.593896,46.8406168914,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,,,110,110.0
623,11.267436493700004,191830.803622,39.323042569500004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,42,42.0
624,15.188572739699993,297197.010989,61.93712017530001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,40,40.0
626,14.483137234600008,276957.934971,59.9457239004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,46,46.0
627,9.894742332549995,125351.88551500002,25.924189001310012,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,,,2,2.0
628,10.076545210899994,124270.35857,28.139150431350004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,42,42.0
629,11.903624228200002,220566.232551,43.460981882100015,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,,,111,111.0
630,11.226880722199994,186130.743083,41.184183021300015,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,103,103.0
631,11.679940160399994,190716.662961,43.2263356878,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,68,68.0
632,12.8674808313,236396.31717800003,51.312870989100006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_female,Urbanity_Urban,,,16,16.0
634,11.375210209599999,172439.44665,38.1011334855,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,32,32.0
635,11.453153127099995,171508.57893,35.4768390972,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,57,57.0
636,13.235231669800001,238362.556516,51.81198960720002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,48,48.0
637,13.356316566099991,230307.26231100003,50.09557003830001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,16,16.0
639,10.8673383971,144185.93810899998,31.88386848270001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
640,14.698640318599985,276744.11797,59.008954969800016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,45,45.0
641,12.321727952399996,230864.380589,52.190366166900006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,125,125.0
642,13.226822412899992,256150.149031,55.0164506598,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,151,151.0
643,13.109582047899991,254843.853923,54.587489911500015,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,130,130.0
644,13.442435580799994,242464.812872,52.507080169800005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,19,19.0
645,11.340773159199998,166564.87810899998,36.85649988,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,32,32.0
646,11.759864839499997,210963.044032,42.772673419200004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Rural,,,85,85.0
647,10.182499249000003,132551.096252,29.95245963219,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,80,80.0
648,13.2962959125,241487.166921,53.655420229200004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,47,47.0
652,12.983472502699996,253927.418625,51.41432832330001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,,,9,9.0
654,15.988106916899994,328580.687617,70.56613635990001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,,,39,39.0
655,14.1376635222,251424.773133,52.12717590000001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,94,94.0
656,14.071199860299998,260904.66724,54.18202485900001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,68,68.0
657,14.468596846099985,260240.90716,57.500785790400016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,66,66.0
658,12.8885337727,244708.893613,51.83995112310001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,96,96.0
659,11.639038769199999,193151.345868,41.080773588,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,99,99.0
662,14.599699049099996,286441.76231,61.255618900200005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,49,49.0
663,14.060859197,249407.723992,54.08462274930001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,95,95.0
665,12.353139056199993,225025.767914,48.480078013500005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,14,14.0
667,10.702874984099992,165127.353384,36.07280570910001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,31,31.0
668,10.194567286400002,154991.396392,31.614136493700002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,35,35.0
669,13.613437080300002,234005.68345,52.014331060800004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,16,16.0
670,10.414307217800001,138519.519793,31.44206489220001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,22,22.0
671,12.622801222099994,222049.459353,48.73998788520001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,153,153.0
672,13.1931458313,237746.653791,51.660940495800006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,120,120.0
673,14.5489466832,283401.087791,62.51188731090002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,,,15,15.0
676,14.709382560800009,282379.203082,61.384189018200004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,43,43.0
678,13.214863468199994,253928.293412,53.57949285210002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,108,108.0
679,14.590044557400006,268320.722715,58.103634647700005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,124,124.0
680,12.861840327400003,229560.928557,52.50653206140001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,38,38.0
681,11.104273138499991,165740.333154,34.4810720208,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,5,5.0
682,9.68044406032,124988.792649,25.71898129803001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,,,1,1.0
684,11.537136879100004,182609.891537,37.95428403870001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,13,13.0
687,12.678501085899995,209228.810536,46.781787913200006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_86_100,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,243,243.0
688,13.299625512799992,227647.858678,52.841301204299995,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,43,43.0
689,12.655086701599998,208603.258779,45.876844771500004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,67,67.0
690,13.58456502349999,238018.786823,50.72124590520001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,100,100.0
692,12.323432019999998,217793.384737,47.8724276052,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,158,158.0
696,13.895521125399995,242264.10270900003,53.60279449890001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,5,5.0
697,15.2576116221,326701.353039,68.59295541329999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,,,149,149.0
698,11.813954640299997,192402.922415,42.53139476610001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,118,118.0
699,13.0953375677,219670.077719,49.28202033180001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,48,48.0
700,14.378949826699994,263407.05522399995,59.37902817210002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,68,68.0
702,14.987215333099982,296672.621991,64.23457170060001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,48,48.0
703,15.641508387699986,309817.480785,66.6085899828,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,42,42.0
704,14.464343286799988,272101.313665,60.23330454360001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,130,130.0
705,11.693739867700003,176573.690422,37.98384327390001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,64,64.0
706,11.8607529728,169172.69746300002,37.42553852430001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,100,100.0
708,13.9967689737,245898.373694,52.32852830610001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,99,99.0
709,10.278874598299993,148913.17981600002,32.84068571910001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
710,14.32139547060001,284057.19277,60.7543477728,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,20,20.0
711,13.011667058399993,239990.923297,53.04566844840001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,20,20.0
712,11.924474487499992,215262.36743,43.3860266037,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,107,107.0
717,13.201791044000004,224274.030283,49.7954751945,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,122,122.0
718,13.050020828599997,250139.22525100003,55.2397825134,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,18,18.0
719,9.777038485860004,112379.303437,25.344956939700005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,54,54.0
720,9.982592186479991,121944.446181,27.203962295220002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,59,59.0
721,13.2154710672,241130.638646,52.0017116109,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,6,6.0
723,14.380314505099989,286196.692865,62.29981523700002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,19,19.0
724,12.217803048799993,234186.053471,51.1189653933,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,48,48.0
725,14.136334461399997,284541.821658,62.17790935650001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,20,20.0
726,13.300674341899992,223285.638158,49.41845238840001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,45,45.0
727,11.931281850099992,209446.991053,42.12300293310001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,132,132.0
728,13.669473639999993,251450.926883,55.79030145090002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,100,100.0
729,11.72809374629999,208274.924387,42.739942305,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,,,81,81.0
730,10.459099215500004,160488.14821400002,32.8051510869,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,35,35.0
731,13.233067895099992,240248.68957600003,52.3853634093,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,19,19.0
732,10.995095762600002,159424.130428,35.39923980030001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,23,23.0
733,11.122360827500003,164709.142418,35.4874723857,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
734,11.452470056699994,199274.156393,44.992525080600004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
738,12.004054476799993,180201.306061,40.449933331500006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,52,52.0
740,13.1636963813,246876.432391,52.540398303600014,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,101,101.0
741,11.867561433099993,195660.435133,39.28449212880001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Rural,,,46,46.0
742,13.850691889099991,261426.989194,55.032916096799994,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,29,29.0
743,10.273544615600002,140313.414593,30.677398085999997,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,24,24.0
744,10.049212578699994,150959.549056,32.3405652168,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,66,66.0
745,10.921718306299994,141669.685252,30.26924140710001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,20,20.0
746,12.064760264900002,191226.265766,40.80468791850001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
748,14.604003679199991,270188.68825,55.27505896560001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,122,122.0
749,14.251792698599985,293068.889848,61.77391763790001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,23,23.0
750,15.10125933270001,280832.736293,60.9603822558,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,50,50.0
752,11.767912774799996,185924.732423,40.99863996030001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
754,15.502993332800003,298916.395409,63.85587411330002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,20,20.0
755,12.466562125799996,206377.406332,44.81770743210001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
756,13.813770078899992,269362.945096,58.52705021190002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,124,124.0
758,14.202157465900001,262173.348402,57.0700111932,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,21,21.0
759,13.408379873399994,237142.038227,52.03851978120001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,50,50.0
760,14.154497264399993,304394.857485,65.22053550480001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,21,21.0
761,13.3965957904,246843.2724,53.42721945360002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,39,39.0
764,13.433822314599993,244238.74965300004,54.096587310900006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,19,19.0
766,12.242572884200001,227090.801129,46.815807542700014,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,43,43.0
767,10.989041634700001,180073.229188,40.308635103,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,26,26.0
768,12.558324497399994,235549.807745,52.40576696160002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,20,20.0
770,13.47984511349999,261748.340269,55.883805358800004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,75,75.0
771,12.076655463799995,200581.446836,45.349372316100016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,96,96.0
773,13.135693496199991,243808.8886,54.7059037434,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,37,37.0
