,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
438,438,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,227260.38195,127.77710660700001,174.030027446,43.96098562628337,41.00764475996103
439,439,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,166698.39790799998,105.742655377,126.75192337700001,43.96098562628337,75.30641279603013
440,440,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,101364.983567,87.0725090813,67.8294130455,43.96098562628337,21.995602157468266
441,441,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,170118.965681,119.434912205,126.197603323,43.96098562628337,0.0
442,442,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,239129.89376500002,127.83262032100001,176.693494087,43.96098562628337,20.13130220630001
443,443,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,198040.149086,116.562324551,138.498526652,43.96098562628337,0.0
444,444,sex_female,Urbanity_Urban,Size_3,age_19_25,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,202951.70344,123.259993205,148.351007784,43.96098562628337,117.95388502350673
445,445,sex_male,Urbanity_Rural,Size_3,age_86_100,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,196492.336722,105.535830705,138.658246993,43.96098562628337,173.87481448515257
446,446,sex_female,Urbanity_Urban,Size_2,age_76_85,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,148947.786327,98.6276984712,112.86754067,43.96098562628337,22.685978122686503
447,447,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,209838.308064,120.11048773899999,156.807483607,43.96098562628337,77.52087150532773
448,448,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,137046.11096700002,104.90676000299999,102.373265588,43.96098562628337,4.8899311299967385
449,449,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,148045.28760799998,103.838907776,110.245722701,43.96098562628337,16.12300020359064
450,450,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,263201.175023,129.134852805,187.68078945599999,43.96098562628337,81.8524771472212
451,451,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,254291.98479000002,127.93902121200001,184.62726709900002,43.96098562628337,89.89094225707451
452,452,sex_male,Urbanity_Urban,Size_1,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,221171.244952,123.019798529,161.896046757,43.96098562628337,0.0
453,453,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,234039.046575,125.78827761299999,169.228159714,43.96098562628337,11.518585917358273
454,454,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,239660.307683,128.83432257,179.647222634,43.96098562628337,62.39790167018791
455,455,sex_male,Urbanity_Urban,Size_4,age_19_25,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,129270.86711600001,95.01728967700001,96.2123923341,43.96098562628337,28.04081201205185
456,456,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,173122.151062,105.153376375,127.08271695299999,43.96098562628337,8.200122559461526
457,457,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,167388.320515,102.426056912,127.57087309200001,43.96098562628337,0.0
458,458,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,155718.321955,94.03770555610001,104.869007196,43.96098562628337,0.0
459,459,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,177831.64493699998,102.714354488,125.68248914600001,43.96098562628337,39.152927323621064
460,460,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,227357.687419,125.39185593,161.820097973,43.96098562628337,94.42380990479906
461,461,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,213770.009099,122.529833775,158.970303608,43.96098562628337,117.66874824243597
462,462,sex_male,Urbanity_Urban,Size_6,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,278077.063017,142.89367492600002,207.614597284,43.96098562628337,0.0
463,463,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,291342.41119899997,141.779465123,216.58924511799998,43.96098562628337,56.21351706179444
464,464,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,195258.433263,114.424636853,148.36986443700002,43.96098562628337,32.362940283615686
465,465,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,232510.501254,132.154726896,174.98651147200002,43.96098562628337,41.76581882798754
466,466,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,229557.559073,123.282962278,155.446595844,43.96098562628337,51.97002642375865
467,467,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,148100.385162,98.6160937057,100.880034784,43.96098562628337,32.22259419098076
468,468,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,76260.0647322,74.9072279531,48.3970504038,43.96098562628337,80.1433455245225
469,469,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,279342.903931,138.330669715,197.282106852,43.96098562628337,27.298943697704118
470,470,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,188479.186249,113.84862648200001,141.019868718,43.96098562628337,0.0
471,471,sex_male,Urbanity_Urban,Size_9,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,263151.32918400003,138.34570608200002,194.715353877,43.96098562628337,29.20664158349335
472,472,sex_female,Urbanity_Rural,Size_9,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,305194.172047,149.933934994,208.470186237,43.96098562628337,27.156831311085003
473,473,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,219457.34680300002,124.857604022,154.19432223799998,43.96098562628337,89.84917289837645
474,474,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,227287.26115500001,129.169183081,168.152609586,43.96098562628337,41.00764475996103
475,475,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,136357.247004,100.35971976100001,93.1978033508,43.96098562628337,41.82975215503044
476,476,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,186413.00438199998,119.243300121,138.01527847399998,43.96098562628337,17.916843497002407
477,477,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,234768.192319,134.943125619,169.999056071,43.96098562628337,28.057308473489513
478,478,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,237150.493073,131.844084391,170.236531437,43.96098562628337,28.057308473489513
479,479,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,224994.41942600004,119.95522935700001,169.817839442,43.96098562628337,41.76581882798754
480,480,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,282355.972748,140.248370146,199.09866212400001,43.96098562628337,0.0
481,481,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,287376.61101399997,141.589034833,207.55865503099997,43.96098562628337,24.46290784819349
482,482,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,192051.999882,114.995281049,138.039990531,43.96098562628337,29.944202154640248
483,483,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,118310.52289100002,100.009117637,86.3193806689,43.96098562628337,72.75439543459184
484,484,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,226051.23976700002,130.64116609799999,168.042412616,43.96098562628337,41.00764475996103
485,485,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,165739.163013,109.68070963,123.108484693,43.96098562628337,0.0
486,486,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,259140.233119,133.171207054,177.023622292,43.96098562628337,16.299708653343885
487,487,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,316165.766108,152.59919162100002,229.24518928400002,43.96098562628337,86.79182845033931
488,488,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,168856.2719,116.62966624799999,124.317666391,43.96098562628337,0.0
489,489,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,240880.12316199997,137.148003916,178.63730834900002,43.96098562628337,55.47612133743807
490,490,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,129713.249377,103.93535167,97.7134554626,43.96098562628337,4.8899311299967385
491,491,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,252919.126719,136.996160532,178.124518905,43.96098562628337,92.72697810658515
492,492,sex_female,Urbanity_Rural,Size_2,age_26_35,Education_High_School,Lighting_yes,Cooking_no,AC_yes,106062.23161599999,82.633903132,70.3780346413,43.96098562628337,97.33670732276879
493,493,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,257887.614188,128.89322369799999,181.943145879,43.96098562628337,17.582222760163226
494,494,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,182185.365032,105.050300307,124.16492180200001,43.96098562628337,31.11446221376777
495,495,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,240830.65798299998,124.79224331100001,160.977060011,43.96098562628337,0.0
496,496,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,275472.626643,135.178709138,195.450317668,43.96098562628337,36.095582875583915
497,497,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,101103.44816100001,81.6711281323,68.08748370010001,43.96098562628337,25.984495705252808
498,498,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,320076.899195,147.03174725600002,232.63770997900002,43.96098562628337,0.0
499,499,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,290435.358313,144.376214159,213.59511771900003,43.96098562628337,59.04955291130507
500,500,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,167391.300399,110.05232756299999,127.43889780299999,43.96098562628337,80.5088420563728
501,501,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,237985.308815,124.00757766299999,174.98226439099997,43.96098562628337,24.883057846236166
502,502,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,299140.240025,147.122685209,209.39459070900003,43.96098562628337,0.0
503,503,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,184825.619643,113.802189821,133.39654033,43.96098562628337,35.95715020115281
504,504,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,176518.946689,110.00569409299999,131.500610033,43.96098562628337,103.8216145057479
505,505,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,267607.370269,134.334995039,198.249521868,43.96098562628337,113.20371470644962
506,506,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,208212.784525,113.86121849700001,142.53585030600001,43.96098562628337,138.07004508269893
507,507,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,146166.973589,89.86036703219999,102.509813235,43.96098562628337,23.834361879699863
508,508,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,67960.054675,69.5363770737,43.7278380591,43.96098562628337,0.0
509,509,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,202536.12065899998,109.15134270600001,135.10928157200001,43.96098562628337,0.0
510,510,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,155970.65983800002,96.684696235,107.18603779799999,43.96098562628337,20.240151962162734
511,511,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,227801.71455300003,125.81352080299999,163.42563981799998,43.96098562628337,39.012571786007875
512,512,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,290849.62868200004,149.083910258,206.894226915,43.96098562628337,23.704733780166993
513,513,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,311257.746806,149.273643658,223.110276998,43.96098562628337,0.0
514,514,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,134139.300428,105.47545012299999,96.6695059875,43.96098562628337,23.403291245417435
515,515,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,266892.64381599997,138.760582507,191.55400037200002,43.96098562628337,113.20371470644962
516,516,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,134279.62933599998,97.3644609246,101.020180384,43.96098562628337,101.26959714430967
517,517,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,124935.646118,108.896736384,92.21076820219999,43.96098562628337,118.7469774306283
518,518,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,264315.515614,134.836309226,188.975646548,43.96098562628337,26.07897729325298
519,519,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,198892.24934,124.295339164,144.576966261,43.96098562628337,29.18602808661375
520,520,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,276854.236948,141.252237415,201.95575339200002,43.96098562628337,108.85133072088601
521,521,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,166466.460936,97.0419847041,109.82145064299999,43.96098562628337,20.639567208200383
522,522,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,127297.289978,88.3216890826,85.8418004272,43.96098562628337,110.45239052765204
523,523,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,212474.745868,123.608523731,161.569832561,43.96098562628337,0.0
524,524,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,216233.67308,129.554894063,162.549822204,43.96098562628337,0.0
525,525,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,243091.64320500003,127.31488694,175.369968854,43.96098562628337,30.41716150902114
526,526,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,151300.994397,105.919510016,111.57431650000001,43.96098562628337,0.0
527,527,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,245560.08758899997,131.685814577,167.575621435,43.96098562628337,17.18280751412558
528,528,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,193000.342882,118.62478160100001,145.489870967,43.96098562628337,21.6478410501119
529,529,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,104373.85406,89.9918226399,67.5563085885,43.96098562628337,89.97565392778758
530,530,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,265510.886648,139.951208919,192.041193647,43.96098562628337,16.824048692136724
531,531,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,147358.292277,105.045115244,106.604951441,43.96098562628337,19.809081327880307
532,532,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,284074.728844,138.78010884399998,209.32245183700002,43.96098562628337,41.745040484317386
533,533,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,101812.24765599999,91.23615433049999,67.4442024111,43.96098562628337,17.26751918483864
534,534,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,235426.761672,128.531918731,172.07605633900002,43.96098562628337,34.99469671344848
535,535,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,290640.026931,144.397070071,211.04099089099998,43.96098562628337,31.287837245488657
536,536,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,201378.978627,120.65285747700001,148.985919612,43.96098562628337,89.91172060074466
537,537,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,217279.81470500003,123.340392991,145.033474273,43.96098562628337,41.968184829461556
538,538,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,270286.427925,136.696514823,193.39490714299998,43.96098562628337,15.204476333889051
539,539,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,275222.216892,146.024641794,192.700712879,43.96098562628337,15.204476333889051
540,540,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,199862.80520899998,119.439255534,143.920632858,43.96098562628337,0.0
541,541,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,205337.280142,114.484705099,136.116366579,43.96098562628337,92.07746308666249
542,542,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,268184.63431500003,133.082160566,186.25456568299998,43.96098562628337,17.582222760163226
543,543,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,260930.320621,139.48216030700002,186.087653702,43.96098562628337,121.24217981630292
544,544,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,266778.35114600003,150.655830804,191.480724783,43.96098562628337,35.32264481952356
545,545,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,296491.096473,142.880463618,219.821246966,43.96098562628337,0.0
546,546,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,259355.09592,132.08590263600001,192.711913025,43.96098562628337,81.8524771472212
547,547,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,238206.124138,127.46600559299999,174.01982158,43.96098562628337,35.75287078147497
548,548,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,247878.59100900003,125.10442900700001,181.010622995,43.96098562628337,27.714405671621673
549,549,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,252683.83093499998,128.685567594,186.23957361900003,43.96098562628337,0.0
550,550,sex_male,Urbanity_Urban,Size_10,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,293226.014391,143.655392177,216.58997188,43.96098562628337,53.00000476399482
551,551,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,150121.831253,94.0742816498,105.72789108399999,43.96098562628337,17.283504919250145
552,552,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,182527.115955,110.251242275,138.727381251,43.96098562628337,0.0
553,553,sex_female,Urbanity_Rural,Size_9,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,308898.922931,144.148338391,218.934460031,43.96098562628337,42.38348195658856
554,554,sex_male,Urbanity_Rural,Size_8,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,238184.44686700002,119.68200325299999,165.715336505,43.96098562628337,25.644190907523154
555,555,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,261957.414298,140.16874290299998,191.202600804,43.96098562628337,92.01503605435212
556,556,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,209483.142541,129.41134704,155.133973259,43.96098562628337,116.91057417440942
557,557,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,226197.648085,131.39007505200001,167.011138046,43.96098562628337,41.00764475996103
558,558,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,235049.068705,136.095295719,173.672594199,43.96098562628337,55.47612133743807
559,559,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,266758.467489,122.83941627899999,189.56612512599997,43.96098562628337,121.24217981630292
560,560,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,133104.004354,85.7283250005,89.40756133020001,43.96098562628337,110.45239052765204
561,561,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,213630.9525,112.08885478100001,159.537355021,43.96098562628337,81.87325549089135
562,562,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,246623.229008,124.703503008,177.61307577099998,43.96098562628337,93.48515217461163
563,563,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,181471.78554,116.164374306,132.735124469,43.96098562628337,26.71348267488221
564,564,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,91328.2540284,79.4635531809,58.97607157270001,43.96098562628337,30.792241335348066
565,565,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,103665.656195,82.8144632686,67.39187583180001,43.96098562628337,34.0229608151061
566,566,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,178665.490437,108.05860051100001,128.82759806,43.96098562628337,34.80054333805744
567,567,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,226109.063439,127.175203544,171.025400987,43.96098562628337,23.725512123837138
568,568,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,122321.25993399999,94.4247406419,93.0979138021,43.96098562628337,72.75439543459184
569,569,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,271155.405941,136.688592288,198.731957614,43.96098562628337,14.446302265862549
570,570,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,128450.869317,96.8143607666,98.10262219270001,43.96098562628337,4.8899311299967385
571,571,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,214220.010227,125.256037145,161.49116772600001,43.96098562628337,116.91057417440942
572,572,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,276496.02048,142.480616362,205.869048297,43.96098562628337,44.58107633382801
573,573,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,228588.201797,123.37182620200001,165.902492155,43.96098562628337,41.00764475996103
574,574,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,182207.138298,107.520157188,125.31353100000001,43.96098562628337,31.11446221376777
575,575,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,226479.41146,128.201843744,166.201231342,43.96098562628337,32.52215130171694
576,576,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,205158.147866,124.27080924100001,152.41685656,43.96098562628337,0.0
577,577,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,155330.900128,106.86324212299999,116.771874363,43.96098562628337,44.27939949965445
578,578,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,119905.205578,92.41680223790001,89.73368646520001,43.96098562628337,0.0
579,579,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,107540.94940799999,87.9862885231,69.6171350249,43.96098562628337,18.025693252865143
580,580,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,191436.72240199998,113.403783715,140.989058612,43.96098562628337,100.22740458821079
581,581,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,296363.293693,137.32516089,212.305297724,43.96098562628337,0.0
582,582,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,107254.76870599999,95.66460595790001,81.37034909260001,43.96098562628337,16.123190911349532
583,583,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,117991.02847,97.65382929110001,92.1416406715,43.96098562628337,4.490515883959104
