,index,c_w_age,w_dutyp,c_w_dutyp,w_urban,c_w_urban,w_sex,c_w_sex,w_ban,w_connectio,e_sqm,c_e_sqm,c_e_income,e_hhsize,c_e_hhsize,c_e_sex,c_e_urban,c_e_dutyp,e_edu,w_age,w_Intercept,c_w_ban,c_w_connectio,Water,e_cdd,e_income,e_Intercept,c_e_edu,Electricity,w
756,797,0.27839279186095195,1,-2.409842464465985,1,128.55320880681407,1,1.2368339909340444,0,2,91.40288048326656,15.415390217429392,0.05034214627767248,4.701868233425048,959.7469457217185,-314.0420785378164,-3364.7169001811976,2037.6838530483053,0,27.957960447987453,367.537176956256,1.0,151.172192043,293.0410779131445,6394.0,729.7105644876497,3329.17321052453,1.0,3396.615949581373,403.4970187777844
757,798,0.2211780177791583,1,-3.2885547040958465,1,129.12910349041204,1,0.5595506560389656,0,2,96.81045943949631,15.560362684906206,0.048107468664663734,4.714851098016856,966.9502262990857,-287.79270637712017,-3222.8394896158916,2069.0206408527324,2,26.547234628432065,367.537176956256,1.0,151.172192043,291.98847109219815,6394.0,730.7347453774303,3329.17321052453,-625.98194077,3176.408012589124,403.4970187777844
758,799,0.3936845688947496,1,-19.35700594674575,1,123.95975442647664,1,-3.6267040324956583,0,2,149.89791037780526,15.660033126361661,0.03887517240569337,4.038545445803176,958.452381581916,-330.54557004324624,-3555.7772985676093,1949.6512103042649,2,33.23932727397725,367.537176956256,1.0,151.172192043,285.3599582301962,6394.0,729.1480819282565,3329.17321052453,-625.98194077,3091.945143328186,403.4970187777844
759,800,0.5103021321122451,0,-25.99125509639009,1,123.25919017573747,1,1.6184566876785782,0,2,154.2660009880745,16.13637524644264,0.05041162175416123,4.284332627508071,1014.3465607283428,-95.38840425099146,-3681.0545701643687,2078.1910075254605,2,42.06493346644499,367.537176956256,1.0,151.172192043,297.1106545365287,6394.0,730.0376761877117,3329.17321052453,-625.98194077,2798.166038904865,403.4970187777844
760,801,0.2695550861607441,1,-20.793963747976747,1,118.5802975258328,1,2.7786382171267285,0,2,170.56472087641555,15.46205349724544,0.051428501691023296,2.6097327339405503,1070.7202183493755,-217.52678289352954,-3546.601442357811,1823.8648855769018,2,54.00573358155615,367.537176956256,1.0,151.172192043,285.74603643850537,6394.0,725.6306934561798,3329.17321052453,-625.98194077,2902.9588562240456,403.4970187777844
761,802,0.3622329911960712,1,-39.894097056511725,1,118.9146748159028,1,-4.53954883244942,0,1,79.99945747873275,15.940047704493143,0.045021780669074696,5.781192973636924,946.113621349346,-237.32064439127646,-3763.053940870236,2050.834889891783,0,45.33135561167428,367.537176956256,1.0,27.358894639899997,176.83315376095746,6394.0,733.6538516079428,3329.17321052453,1.0,3520.253779333433,403.4970187777844
762,803,0.4323122511653079,1,4.034054516966425,1,121.35076329209032,1,0.7700745589389579,0,2,133.62490777150092,15.441384314596045,0.05021141193378546,3.5243271101990503,971.1744334262288,-281.87741725883467,-3562.7222060323024,1947.4186365491491,2,80.92968282460963,367.537176956256,1.0,151.172192043,302.49732668251096,6394.0,733.1359759627134,3329.17321052453,-625.98194077,2926.4469020161187,403.4970187777844
763,804,0.42503723916088215,1,-21.142382576998788,1,124.78864934313322,1,-2.88567788903823,0,2,111.93847561640769,16.390015357637402,0.03384189843940298,5.666926180550138,1046.6276071526843,-209.3418493015589,-3504.9024900440227,1815.433702802021,0,32.58804960523099,367.537176956256,1.0,151.172192043,285.56011368119437,6394.0,733.7600625816324,3329.17321052453,1.0,3777.5330884064565,403.4970187777844
764,805,0.34912159372813023,1,-2.2517656129961368,1,126.41139433181452,1,0.02604282187478102,1,2,98.82063239629689,15.745871168564367,0.053324433539914715,1.203463683498689,910.272652855842,-156.95122896374116,-3627.9055839978005,2106.418611624965,2,61.02767590849486,367.537176956256,67.5373352024,151.172192043,321.3846055361855,6394.0,726.7894044755086,3329.17321052453,-625.98194077,2294.0998595474193,403.4970187777844
765,806,0.3663912835114457,1,-14.375964409845764,1,125.86384812506779,1,2.8080126855822733,1,2,149.717669910846,15.503420547341216,0.03751155168853835,1.9151267521602835,1005.0943767337877,-280.6515401112698,-3529.541830053853,2116.3140430769554,0,48.88479674127564,367.537176956256,67.5373352024,151.172192043,316.5488279536003,6394.0,730.7280880575943,3329.17321052453,1.0,2976.2317881575927,403.4970187777844
766,807,0.4213048526370206,1,12.895261370638599,1,130.00747714366662,1,1.5486392002575369,1,2,151.02109805118377,16.244889912213992,0.05212517114292636,1.6742543521013888,994.1444022790556,-504.81100384703234,-3584.86654848262,2172.0224803436863,0,33.91577467323277,367.537176956256,67.5373352024,151.172192043,326.20713911593464,6394.0,727.4970824413298,3329.17321052453,1.0,2893.614159764452,403.4970187777844
767,808,0.36170556262370507,1,-9.014390198800221,1,129.7269465748325,1,-2.163733039525682,1,2,87.79611044147639,15.710086236061807,0.035692877213881445,0.05597482449772584,951.4896952333206,-263.1188794804882,-3418.556107010203,1918.350619188996,2,41.45259873927903,367.537176956256,67.5373352024,151.172192043,317.03499377258163,6394.0,728.3967466307214,3329.17321052453,-625.98194077,1975.5934960632055,403.4970187777844
768,809,0.4555868012153401,1,-26.178065426438017,1,121.37240912154465,1,1.0544175610750028,5,2,128.14981452265621,16.548528842435573,0.03996080147291448,2.0001656872600444,1019.9853775823098,-73.97287034284574,-3601.544167898757,1819.7312745049735,2,47.78129426622902,367.537176956256,-124.911760486,151.172192043,59.45672611159322,6394.0,732.6194679166061,3329.17321052453,-625.98194077,2614.035992966065,403.4970187777844
769,810,0.4659494332327955,1,-28.728917146223274,1,121.2376408724109,1,-1.0451847244487305,0,2,121.43575372112652,16.402962818303234,0.04448778679797445,0.3289225430416842,1025.8341085702775,-75.69237643606911,-3592.070644909402,1801.4292500115048,2,47.93640346248906,367.537176956256,1.0,151.172192043,285.2644519694412,6394.0,734.2381814943127,3329.17321052453,-625.98194077,2169.232851783256,403.4970187777844
770,811,0.484615370891743,1,-28.86817595435554,1,125.46851934402088,1,-4.831045036334073,0,2,171.80871225275695,15.792195208061127,0.04610209982980714,5.2023998205835404,968.438865227836,-375.6352553531272,-3726.4412703007692,1899.2100423735894,0,27.21491827918348,367.537176956256,1.0,151.172192043,282.04612628213835,6394.0,729.569447358602,3329.17321052453,1.0,3702.624899793304,403.4970187777844
771,812,0.33034398632328765,0,-21.790959921198663,1,118.40931274075909,1,-3.094637027448558,0,2,151.4602138355719,15.786871189225256,0.044772044048897695,4.5650037355372355,929.9864992880513,-363.9193780460289,-3614.921594931239,1944.8518790507528,2,33.219543020667764,367.537176956256,1.0,151.172192043,289.8105470887389,6394.0,730.9003513050949,3329.17321052453,-625.98194077,2700.167144382195,403.4970187777844
772,813,0.4544765275575379,1,3.75485038345634,1,131.39622256350543,1,1.9026997948548363,0,2,114.37742704810879,15.28507442743002,0.04262262248722329,3.0425771587208654,1024.3710203463697,-26.213111761020368,-3604.887114293986,1927.4941469200305,0,55.71120874496585,367.537176956256,1.0,151.172192043,302.94557206501764,6394.0,741.9522464534384,3329.17321052453,1.0,3124.6385280489667,403.4970187777844
773,814,0.4903618383738909,0,-22.60840877857701,1,124.42077211237431,1,-2.9383139308195783,0,1,88.93071354160818,16.87414763974072,0.04216511390728754,3.7330433508869216,921.777917481074,-191.80243737755126,-3439.4750361419124,2083.2339353845127,2,38.74311995029237,367.537176956256,1.0,27.358894639899997,194.8802212110348,6394.0,741.0181117375729,3329.17321052453,-625.98194077,2373.8887808401228,403.4970187777844
774,815,0.4509242953369957,1,-2.3293864312016304,1,128.80783501323359,1,-5.039827043356664,0,1,68.10301379997098,17.287786656358303,0.04480775157693344,4.2827194752940745,962.4276662982213,-255.99217593075642,-3472.8532688659334,2156.631400805832,0,45.6057244522402,367.537176956256,1.0,27.358894639899997,195.4345092370802,6394.0,753.6099154831238,3329.17321052453,1.0,3261.974129323339,403.4970187777844
775,816,0.3803222175530154,1,-15.12478080522841,1,132.54122948876878,0,-4.8151250780187045,0,1,103.33274122572168,16.395442158381158,0.04577668057622993,2.3547126439942794,1003.5459715422796,-172.67310382932416,-3384.1653186297435,1862.6636188863406,0,43.51596609859683,367.537176956256,1.0,27.358894639899997,192.50906250305687,6394.0,730.0177556943614,3329.17321052453,1.0,2973.719222423494,403.4970187777844
776,817,0.34697051221789216,1,-18.684045389054038,1,123.99553839393135,1,5.434346615821136,1,2,105.72134770671686,14.503471931733491,0.03472376023911903,5.065898188166249,952.2384804184132,-43.4941447962234,-3699.5822993031484,1960.5866102202008,0,52.403760027746465,367.537176956256,67.5373352024,151.172192043,315.35544919433084,6394.0,729.3280465381529,3329.17321052453,1.0,3465.0372285789726,403.4970187777844
777,818,0.4053323730643041,1,-14.142126134643028,1,124.65791982571258,1,-0.15069456261082606,0,2,88.3922234053981,14.122351725679517,0.03630099394547445,4.817383235731454,951.0150547520268,-124.74898105526935,-3615.5703858152306,2106.6328943937383,2,61.80468321661513,367.537176956256,1.0,151.172192043,293.13318705213294,6394.0,724.4906869558996,3329.17321052453,-625.98194077,3070.774902349079,403.4970187777844
778,819,0.3762198803085796,1,-0.5194475100695164,1,123.95886155410402,0,3.1490400652663966,0,2,119.61562422087415,16.14611889116291,0.041613006786382974,2.6933306299283255,1002.3864974653607,-260.5313142887435,-3621.4864427687776,1957.0675832131146,2,37.41600864871866,367.537176956256,1.0,151.172192043,293.89742536675584,6394.0,741.4297848595761,3329.17321052453,-625.98194077,2774.4749282236767,403.4970187777844
779,820,0.3726072601285115,1,-2.261617737548009,1,124.3177670578795,0,1.2709549240265074,5,2,117.13911602141572,16.398250352781492,0.0455363594792341,1.3085629197414668,998.0206506247605,-224.2648005207873,-3651.342329886144,1963.8660135461773,0,38.07334240505942,367.537176956256,-124.911760486,151.172192043,66.09082840999743,6394.0,738.4288816108116,3329.17321052453,1.0,2732.730225954465,403.4970187777844
780,821,0.2768706814127748,1,8.617403183449763,1,125.87512833320663,0,-3.0689406008523514,1,2,131.8773175364562,16.368506220301654,0.049631193375329265,0.958890177711034,972.551045495788,-205.3357037894176,-3436.947281768779,2066.994848663469,2,48.360575866103716,367.537176956256,67.5373352024,151.172192043,322.2547272435652,6394.0,734.2570979426922,3329.17321052453,-625.98194077,2474.540412999249,403.4970187777844
781,822,0.22206545055376573,1,-1.0564149700519891,1,123.1840853976708,0,1.2817475904260078,2,2,87.37624187836431,15.89555501666785,0.0532490309888882,3.6586225325482515,1026.4402648044097,-45.51668664019814,-3443.680844900907,1937.527723337468,1,49.70644032780493,367.537176956256,105.833817796,151.172192043,369.36213759661314,6394.0,738.4992132268844,3329.17321052453,-705.469135987,3071.1605226907977,403.4970187777844
782,823,0.5664676558031658,0,-27.52666998456868,1,122.50482610535835,1,0.04631854747928688,1,2,141.39867590230355,14.295074190469448,0.04347843844106604,4.019401208309287,926.8409468013864,-168.40626860455288,-3668.203259206131,2077.9429084646154,0,35.57350201827299,367.537176956256,67.5373352024,151.172192043,320.36925935339235,6394.0,733.3515359824847,3329.17321052453,1.0,2821.9798057261823,403.4970187777844
783,824,0.4706488231395042,1,-8.918004614287877,1,125.42540427698871,1,0.7168751028248663,3,2,77.50151131975527,16.90783629031979,0.040971339252652464,2.840418790232816,956.1025693913596,-111.3799861289242,-3594.38948746526,1987.259012035911,2,44.56723500181817,367.537176956256,145.15303581,151.172192043,452.65595270256694,6394.0,731.432267976807,3329.17321052453,-625.98194077,2614.822442744793,403.4970187777844
784,825,0.3690095166531969,1,1.692221302943835,1,126.79951792439479,1,-1.889256941993938,1,2,99.01993748153065,15.985397164829864,0.040069318363397236,4.796537648970875,990.6302945497264,-275.71476193887685,-3529.226108127017,2006.9744466167276,2,42.06151357663028,367.537176956256,67.5373352024,151.172192043,320.1585721097716,6394.0,731.3425019159242,3329.17321052453,-625.98194077,3153.869152112452,403.4970187777844
785,826,0.3957854226234149,1,-21.9681805694325,1,123.81049698829108,0,1.7714172422949719,0,2,125.47317999613286,15.787002482826331,0.04667697821801008,2.5197827440744103,963.8530582532215,-104.35453998025906,-3597.754780075228,1900.268258270487,2,50.9866247961253,367.537176956256,1.0,151.172192043,288.2575262305917,6394.0,733.4942821281521,3329.17321052453,-625.98194077,2713.699668482113,403.4970187777844
786,827,0.3255431106120201,1,-22.275184256597367,1,123.14822037759735,0,-2.387288767583774,1,2,136.99568745877093,15.411787352865488,0.04697827817479047,1.850079552798968,1007.7681732681835,-217.87640062266618,-3626.140195776377,1890.4969693662567,2,78.70945835129491,367.537176956256,67.5373352024,151.172192043,314.4701721204849,6394.0,730.7881138577412,3329.17321052453,-625.98194077,2599.5613266646,403.4970187777844
787,828,0.3999967390213117,1,12.736507930290227,1,120.07011598982969,0,2.143863321783232,2,2,122.98748139925098,15.922273458117347,0.04631870153860633,2.3903169721567328,1061.5380708569733,-176.41193414550946,-3598.2428700595665,1996.7440189479667,2,32.91259070225715,367.537176956256,105.833817796,151.172192043,374.0235229756129,6394.0,737.8692375731305,3329.17321052453,-625.98194077,2757.7368379038435,403.4970187777844
788,829,0.3997790594741178,1,-1.6213249101723246,1,115.74155871961612,0,2.0959556586735952,0,2,115.28111718199713,15.674765040346351,0.0460568052787148,4.187904604786849,1057.8042825601171,-154.38279120898974,-3553.0476405744275,2018.5930188936775,0,36.12414175145624,367.537176956256,1.0,151.172192043,290.63806233453585,6394.0,733.6135571627043,3329.17321052453,1.0,3497.9901634372227,403.4970187777844
789,830,0.4769468616115505,1,-26.087098483445754,1,125.59045275074895,0,6.289307752396141,0,2,92.43632366971252,16.170072582905107,0.0387376939361019,6.058962572106603,922.552583040131,-124.24441730822605,-3355.9866611611483,2125.315445660195,2,52.774592192218634,367.537176956256,1.0,151.172192043,289.22285184833333,6394.0,727.1983182113291,3329.17321052453,-625.98194077,3472.2568763306067,403.4970187777844
790,831,0.4960796035037911,1,-29.551858221057035,1,126.48090541438822,0,2.9162076675968693,0,2,79.72162924561913,16.151497677885295,0.039820137509606966,5.764928290849503,944.9846289171946,-126.67233582374399,-3515.197069971195,2002.8225574552173,2,47.7695182217074,367.537176956256,1.0,151.172192043,287.74953850100485,6394.0,718.9783931319263,3329.17321052453,-625.98194077,3319.785433966965,403.4970187777844
791,832,0.4560543335298477,0,-19.06584464741812,1,121.17630714987078,1,0.09667577472896882,2,2,158.05084726407182,15.958219101394208,0.041993207025832674,3.0136668804480453,991.678178603666,-210.35995473358426,-3339.629711500492,2025.6556048577359,0,35.560492570337175,367.537176956256,105.833817796,151.172192043,370.936370330112,6394.0,750.1897896469779,3329.17321052453,1.0,2834.168842235783,403.4970187777844
792,833,0.22002024610660295,1,-13.924409345893846,1,126.56345311386886,1,2.6842747102324216,0,2,187.07080059786972,15.954712666601484,0.042920896801585284,1.8165046232588664,970.8859572977929,-297.13924051559457,-3818.1165015261518,1812.0507573883185,2,28.330227842788872,367.537176956256,1.0,151.172192043,288.08806802803764,6394.0,732.5730115996208,3329.17321052453,-625.98194077,2648.435660708033,403.4970187777844
793,834,0.3442314190528945,1,-17.213373478622415,1,126.86704987890778,1,1.0124977221632656,0,2,8.081628750594144,16.111921468692323,0.04626902890739832,3.7404098718984895,962.0048009848443,-203.60792464644808,-3504.989517356277,2164.7273283276168,2,21.202024147256942,367.537176956256,1.0,151.172192043,286.78057182538475,6394.0,734.337109018284,3329.17321052453,-625.98194077,2586.0435502050627,403.4970187777844
794,835,0.3500414816030508,1,-16.051082981479098,1,123.85669029842272,1,-1.8302780046009028,0,2,81.0648567821435,15.313854365268767,0.04289592621399198,4.869362680907036,990.5974429490872,-364.27804139169996,-3747.5469141555573,1918.2090905273312,2,56.96579585590828,367.537176956256,1.0,151.172192043,289.6748344078642,6394.0,725.141880954069,3329.17321052453,-625.98194077,2993.400352694647,403.4970187777844
795,836,0.3807502757679195,1,-0.7512505466403185,1,122.1735655234295,1,-2.6785419348609363,0,2,119.70244308525865,16.232697971505242,0.041508377335495235,2.0959176765573133,971.0422691586223,-209.87737536468026,-3503.839881022213,1934.7849305223688,2,42.65483641507928,367.537176956256,1.0,151.172192043,292.9759641070512,6394.0,732.9540379433772,3329.17321052453,-625.98194077,2588.752989562561,403.4970187777844
796,837,0.3504438112848649,1,-20.77030466098303,1,128.71462360538257,1,5.342817180176491,5,2,92.09656745393795,15.906395906527894,0.04004757551679808,4.86373897942172,971.052256744795,-212.961067048886,-3779.5190933478,2005.239252968936,0,50.54766987143732,367.537176956256,-124.911760486,151.172192043,64.18296515278871,6394.0,749.226914328488,3329.17321052453,1.0,3375.655862767751,403.4970187777844
797,838,0.25818787269645266,0,-10.079929058980168,1,129.30949512109896,1,1.6015748674379973,5,2,95.30242678923172,16.03169282996603,0.043738133228272615,3.752292039036732,872.1119918221389,-181.0554745874202,-3677.268731814297,2136.916344514732,2,50.715949514414504,367.537176956256,-124.911760486,151.172192043,68.91651814908768,6394.0,737.7365023401169,3329.17321052453,-625.98194077,2285.0054127589083,403.4970187777844
798,839,0.4424318944739768,1,-13.466771269210554,1,121.22487621430555,1,6.8879950361625495,5,2,138.67948847466792,15.745240638242205,0.045269715051017935,2.226889355335367,994.1517493602679,-70.59427852620705,-3586.358198766172,2104.6940675406468,2,29.906349540343328,367.537176956256,-124.911760486,151.172192043,63.04594519568839,6394.0,735.0615558926697,3329.17321052453,-625.98194077,2745.6638528912604,403.4970187777844
799,840,0.3013621355669595,1,-14.703197826189456,1,131.59861078058526,1,4.328137664182714,1,2,111.93335280100293,16.344760619085022,0.03753951689865997,4.210329234428933,1012.8999732139633,-139.74773675021754,-3631.8534990874073,2448.997466393068,2,30.10326862194551,367.537176956256,67.5373352024,151.172192043,315.8530949541856,6394.0,736.9452203730573,3329.17321052453,-625.98194077,3210.3374256835414,403.4970187777844
800,841,0.2335599470755208,0,-19.41283430978313,1,126.98139572773628,0,3.866316334356553,0,2,107.72628343436921,15.669324781438375,0.047537518700928885,2.796409779325024,1001.6240185592027,-297.9316946325752,-3730.9276113124406,2122.472963585631,0,59.84187552163535,367.537176956256,1.0,151.172192043,295.1503336087959,6394.0,725.4324789897522,3329.17321052453,1.0,2543.91647338862,403.4970187777844
801,842,0.3662994233081385,1,-21.058714038880595,1,128.78422878247324,0,-0.4017291568676165,0,2,173.12053920601403,15.820991252243322,0.045364735524607375,3.972941584409632,946.0215430518083,-216.48249330453925,-3664.837722231493,1979.3533095029566,2,43.29136526120657,367.537176956256,1.0,151.172192043,288.8257529910398,6394.0,727.7797675643951,3329.17321052453,-625.98194077,3221.4005003038824,403.4970187777844
802,843,0.445009299496544,1,-17.15725966354878,1,126.99367600846158,0,-2.6440817303284434,2,2,26.65815153187417,16.70461466658298,0.043601495221221614,3.3345960134765864,980.6817569175757,-169.143090363359,-3571.0716512377207,1903.4453505993667,2,71.780463810383,367.537176956256,105.833817796,151.172192043,372.49755142766594,6394.0,730.5466009641242,3329.17321052453,-625.98194077,2552.443399838477,403.4970187777844
803,844,0.3199681058271627,1,2.00280824094618,1,124.20246252804094,1,1.1772567628133817,0,2,136.57663984696597,16.241932544618834,0.051518233879743726,4.454277765200457,1014.1178729667357,-288.8545809124058,-3430.8916022532503,2228.5769599883747,2,48.82072665206767,367.537176956256,1.0,151.172192043,295.8949227660034,6394.0,730.5617687034305,3329.17321052453,-625.98194077,3327.103808508251,403.4970187777844
804,845,0.3447292339290087,1,4.968008726751838,1,127.44161033696142,1,-3.229651762772953,0,2,162.90034000584848,15.937074601497773,0.05194549574868253,4.2750268806254486,956.4801443953096,-231.50748280567157,-3641.781732704353,2109.516721989672,2,42.72477506524008,367.537176956256,1.0,151.172192043,296.22429099010446,6394.0,733.4328810752456,3329.17321052453,-625.98194077,3249.100241653682,403.4970187777844
805,846,0.3464846256766085,1,6.688341190866861,1,115.10891478543327,1,3.42425641732206,0,2,40.85412981922301,15.557088644501565,0.035097631914727034,3.727751998492397,914.2442924141252,-103.14112961071406,-3404.833885515874,1683.5186399409454,2,41.346321497145546,367.537176956256,1.0,151.172192043,294.6368364775701,6394.0,730.8038928207452,3329.17321052453,-625.98194077,2592.389175775378,403.4970187777844
806,847,0.4987216234146872,1,-14.233452496727875,1,120.84748522030506,1,-3.253376806866972,0,2,110.71437660976858,15.508816191436686,0.04085146215800875,3.735072038674111,1011.1194395199484,-280.23738983771267,-3772.779930705644,2120.674079940293,0,48.43703958796418,367.537176956256,1.0,151.172192043,290.2578021033694,6394.0,726.5788555712295,3329.17321052453,1.0,3220.9160199523903,403.4970187777844
807,848,0.3228437559689632,1,-12.925925267778807,1,127.6573091401457,0,10.505010964607818,0,2,40.52943276812543,16.61013081172843,0.04604108187570601,0.04277562426721593,962.7638420888304,-90.78847460185276,-3867.6314374515296,1968.56045920862,2,62.396313681747344,367.537176956256,1.0,151.172192043,292.9362985286611,6394.0,740.5424462737226,3329.17321052453,-625.98194077,1770.9776855941886,403.4970187777844
808,849,0.3951427371772817,1,-11.581380195914994,1,126.74156226869064,0,-7.007079043327728,0,2,118.89552465549372,16.06658403849665,0.047803213487109864,4.3061463532982085,952.7447170501273,-137.3184247501734,-3489.513977497117,1922.8890588909976,0,53.94780551025318,367.537176956256,1.0,151.172192043,293.5192980484026,6394.0,722.8699215022258,3329.17321052453,1.0,3436.183544625412,403.4970187777844
809,850,0.2686547877968485,1,-26.569624397188488,1,115.5861286620874,0,6.103638601730932,0,2,69.53003915679633,15.889589258917306,0.047084823347836084,1.8129571717208341,962.715694030074,-203.73222547288205,-3507.6396811334166,1959.6709032003712,2,55.190099129784095,367.537176956256,1.0,151.172192043,281.64045002080815,6394.0,728.7344168829612,3329.17321052453,-625.98194077,2372.648978917259,403.4970187777844
810,851,0.3178198914730707,1,-18.778565909075922,1,114.06856053820158,0,1.8866910630249287,0,1,32.80874652436269,15.974936090441144,0.04715093118689599,3.4125183726484334,972.836400576792,-109.2668247610915,-3624.0512271373577,1967.005982096017,2,52.06349474444618,367.537176956256,1.0,27.358894639899997,184.4537127386124,6394.0,733.6066505781313,3329.17321052453,-625.98194077,2586.7390450530634,403.4970187777844
811,852,0.34246186048371624,1,-13.863096607986435,1,126.67488161466028,0,3.549547686344635,1,1,77.10895514335546,16.066891530761215,0.04378473026889207,3.5690734245968687,950.5852526546477,-101.90389531501812,-3637.392850507413,1965.8535098276352,2,49.62828554270737,367.537176956256,67.5373352024,27.358894639899997,215.57916026644318,6394.0,732.2885226889737,3329.17321052453,-625.98194077,2773.1716966155755,403.4970187777844
812,853,0.3887758575417589,1,-18.233417154239415,1,125.94618114797062,0,5.743103152237195,1,2,76.95386631268515,16.127925804286715,0.04227184307156735,3.610013012783608,950.8951816299707,-111.6979633481444,-3547.944193685857,2035.1245430069016,2,27.00896867357,367.537176956256,67.5373352024,151.172192043,311.45505408952283,6394.0,732.9512024531356,3329.17321052453,-625.98194077,2821.5260323077937,403.4970187777844
813,854,0.3984650334024531,1,8.692656191910974,1,128.56729035032535,0,-4.58458634855117,0,2,93.66435492283723,16.26315141286732,0.04267850096202448,3.0023115794352857,1017.2992122712441,-342.2128453390946,-3523.073243122128,1849.4684612643482,2,81.11171388150275,367.537176956256,1.0,151.172192043,305.56893241320944,6394.0,739.6504579372911,3329.17321052453,-625.98194077,2759.4685027177948,403.4970187777844
814,855,0.40468473354749,1,-42.678046306936736,1,132.93400283011127,0,-4.177923065219604,0,1,120.49356773173938,16.148665875140413,0.04047063671753976,2.90702289314058,921.7651080165987,-252.8874422077693,-3441.1826904993572,1729.1621399476846,0,58.06790502263904,367.537176956256,1.0,27.358894639899997,185.15200048783748,6394.0,734.1832197484952,3329.17321052453,1.0,3064.1791749257145,403.4970187777844
815,856,0.33594081467885256,0,-26.385658013958448,1,125.90246103400752,1,2.233636962261129,1,2,89.6551908644988,15.441287487273724,0.042758267891153535,5.61947151753757,951.8012781549672,-156.78781696276658,-3309.4670356097213,2089.77373611548,2,50.94658632840426,367.537176956256,67.5373352024,151.172192043,321.29702016791197,6394.0,722.3348447307523,3329.17321052453,-625.98194077,2847.079407985913,403.4970187777844
816,857,0.3698413720276724,1,-25.686408980371358,1,125.53890762287537,1,4.282737003284569,5,2,88.70161169702412,15.33662144395861,0.04080593249680234,4.0116016536513435,978.1698079943944,-164.49644501535818,-3492.7728731098573,2040.47973918526,2,35.927787250191436,367.537176956256,-124.911760486,151.172192043,59.24033539828368,6394.0,731.4032039707912,3329.17321052453,-625.98194077,2943.80342461498,403.4970187777844
817,859,0.5025390637113621,0,-14.73472966114038,1,123.66959369791876,0,-3.718492565249015,0,2,27.98385737672137,15.803991776616172,0.04900268215516988,5.957606025425061,979.4371890584123,-168.4768836788558,-3492.064544981167,2020.3797953378526,0,67.1890354791551,367.537176956256,1.0,151.172192043,301.1479290948144,6394.0,733.78055781603,3329.17321052453,1.0,3034.702925869379,403.4970187777844
818,860,0.3196226896063569,1,-6.138896331880642,1,123.90567870148529,0,1.0385758825975608,0,2,106.77162576645556,16.291832671486926,0.049443843451591515,1.457673462369315,1069.340853169832,-477.4687400660039,-3637.556096717087,1982.0058539977758,2,35.565508900367824,367.537176956256,1.0,151.172192043,290.84642536048216,6394.0,729.5955906164422,3329.17321052453,-625.98194077,2455.449585570792,403.4970187777844
819,861,0.4485834713245621,1,-31.976641046193148,1,117.43330440903364,1,4.535575708151503,0,1,203.0577868691969,16.100704408844482,0.04306163421834672,2.298420100965924,970.4206738540573,-250.30131034532292,-3285.0504759282085,1683.6052247222613,2,30.881828204055424,367.537176956256,1.0,27.358894639899997,181.54476317766083,6394.0,742.9390453967472,3329.17321052453,-625.98194077,2939.5908662268384,403.4970187777844
820,862,0.5218422711407841,0,-22.713238141675927,1,121.06143490433584,1,-4.132853512986952,0,2,136.04221770412434,16.717582402742035,0.05522840619384045,5.756817532587428,959.0653156837453,-191.4604158165357,-3789.0258724006867,2230.458879586594,0,51.9118234102839,367.537176956256,1.0,151.172192043,296.26430212287073,6394.0,722.4756316911232,3329.17321052453,1.0,3284.7540249301,403.4970187777844
821,863,0.3094949366639834,1,-1.4814248806768102,1,128.4856331106034,1,-1.510221615254697,5,1,100.71269393441841,16.038773140793662,0.04131169384854131,1.6518402388662363,1042.470199942926,-246.4645232497924,-3300.1405290406715,1932.4630920194575,2,47.483415726192426,367.537176956256,-124.911760486,27.358894639899997,-32.568643621336136,6394.0,731.4765602968292,3329.17321052453,-625.98194077,2473.496516665059,403.4970187777844
822,864,0.3977448854482215,1,-21.946674622412292,1,125.57832131967925,1,0.3155201562180856,0,2,144.8665483007301,15.472058077274824,0.04980345277862711,3.4149138861287707,890.0415128433102,-166.80847041410343,-3702.797990518049,2036.1805349581866,2,42.19741475880126,367.537176956256,1.0,151.172192043,287.78755595966163,6394.0,732.1691050715242,3329.17321052453,-625.98194077,2892.122979194724,403.4970187777844
823,865,0.28367686299123585,0,-37.77704619285807,1,124.56163871555802,1,2.865229766994922,2,2,144.90367408005056,16.069873151513153,0.03880290876563991,3.6364948263530983,957.4276636623821,-302.12757945655426,-3694.870737838862,2132.189889452195,0,32.33751901026667,367.537176956256,105.833817796,151.172192043,370.61232317342984,6394.0,718.1851860372855,3329.17321052453,1.0,2797.596589601157,403.4970187777844
824,866,0.4726784178503725,1,-38.48383915185604,1,128.4988235059906,1,-1.2220668664683862,2,2,73.93958956646401,17.313293646912147,0.04566664519262986,5.574829475155102,1020.2056186154643,-38.059468227453415,-3531.4290733408175,1690.5901387204135,0,54.68763882633468,367.537176956256,105.833817796,151.172192043,362.61959630695407,6394.0,738.7664613649896,3329.17321052453,1.0,3591.4008071415333,403.4970187777844
825,867,0.5789052605424717,1,-23.28287595369493,1,133.6444054341289,1,2.1749035050066112,0,2,129.47051530751895,16.552256134436174,0.048627029900484016,3.955294634310988,996.8119159944084,-99.14476155226723,-3536.346727400401,1967.7579591380334,2,49.329319964038774,367.537176956256,1.0,151.172192043,295.1996108240632,6394.0,731.3516413333399,3329.17321052453,-625.98194077,3126.710972354054,403.4970187777844
