,index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf
461,461,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,120.93003959820652,hhsize_3,edu_primary,age_35a39,1190.6473605519218,12698.479067035913,403.4970187777844,1202.1375277189459
462,462,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,100.4893848594121,hhsize_4,edu_master,age_65a69,785.0520065580744,12678.698735380429,403.4970187777844,0.0
463,463,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,119.35823585655493,hhsize_5,edu_primary,age_35a39,766.1113361670616,14379.060667060145,403.4970187777844,579.4670212994786
464,464,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,85.41447088641685,hhsize_5,edu_primary,age_55a59,561.12886545812,13758.402853635664,403.4970187777844,176.12035802265171
465,465,dutyp_Casa,sex_Homens,ban_4,connectio_Poço,99.44370534672314,hhsize_5,edu_master,age_35a39,978.1946174047316,13913.625062102808,403.4970187777844,0.0
466,466,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,130.91676385964456,hhsize_5,edu_primary,age_75a79,843.3626110059578,14294.199347831885,403.4970187777844,0.0
467,467,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,145.67415713974518,hhsize_6,edu_master,age_80anosou,628.5347457422491,14893.238706978484,403.4970187777844,0.0
468,468,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,57.080112730020396,hhsize_1,edu_master,age_80anosou,521.4902247723412,9292.12303199682,403.4970187777844,0.0
469,469,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,114.1538192084577,hhsize_3,edu_master,age_20a24,783.2128086866933,12492.575089075495,403.4970187777844,917.42103651073
470,470,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,151.59360238460883,hhsize_3,edu_primary,age_25a29,815.0174226404447,11359.0370335138,403.4970187777844,1498.2518631951477
471,471,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,64.76267507297047,hhsize_4,edu_primary,age_55a59,804.2045321328834,12777.357507782208,403.4970187777844,678.7629389796986
472,472,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,157.0828814536704,hhsize_4,edu_primary,age_45a49,804.5759770064351,11809.623285801978,403.4970187777844,335.0624322152121
473,473,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,113.46448878142392,hhsize_4,edu_primary,age_55a59,814.2900239305326,12311.803975737363,403.4970187777844,472.93441834673575
474,474,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.40976630543864,hhsize_5,edu_master,age_35a39,852.0779818347122,12317.891970176426,403.4970187777844,0.0
475,475,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.00792094553023,hhsize_2,edu_master,age_35a39,790.4329057542498,10414.450151074709,403.4970187777844,0.0
476,476,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,163.5172614618931,hhsize_2,edu_master,age_35a39,517.3117253072669,10929.648530159924,403.4970187777844,0.0
477,477,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,152.28623770532485,hhsize_2,edu_master,age_45a49,799.1079548105465,10621.869387253862,403.4970187777844,0.0
478,478,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,199.29619156891758,hhsize_4,edu_master,age_75a79,799.0991074090715,14142.879002746853,403.4970187777844,0.0
479,479,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,85.29272388182855,hhsize_6,edu_primary,age_70a74,806.6120541462932,15213.51380409667,403.4970187777844,1355.3438828048663
480,480,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,108.3657517647363,hhsize_7,edu_master,age_30a34,1021.873439409302,15616.457204104156,403.4970187777844,647.4175839604338
481,481,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,115.41238475542684,hhsize_3,edu_master,age_45a49,184.797047747912,9658.459487616281,403.4970187777844,0.0
482,482,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,45.303809506485756,hhsize_7,edu_master,age_50a54,808.7544566800941,12163.125566536904,403.4970187777844,0.0
483,483,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,150.18857248131798,hhsize_2,edu_master,age_45a49,520.074036477234,11032.76291779871,403.4970187777844,0.0
484,484,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,133.67730508481304,hhsize_1,edu_master,age_50a54,522.4420692209321,10800.88717532696,403.4970187777844,0.0
485,485,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,123.67547948850971,hhsize_2,edu_primary,age_75a79,799.6253385583238,12917.215839174505,403.4970187777844,0.0
486,486,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,92.1087517257436,hhsize_3,edu_master,age_30a34,1238.513520109023,11398.52017364483,403.4970187777844,0.0
487,487,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,33.65450815545975,hhsize_4,edu_master,age_45a49,879.4638702344517,11783.50676592448,403.4970187777844,0.0
488,488,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,48.70872008026053,hhsize_6,edu_master,age_30a34,187.57080496173037,11305.157261846478,403.4970187777844,0.0
489,489,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,41.455046278758324,hhsize_4,edu_primary,age_30a34,857.1507565911743,12503.125789361504,403.4970187777844,1325.6453967782672
490,490,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,71.86418213919589,hhsize_2,edu_collage,age_40a44,1032.3271968235913,10816.209357486003,403.4970187777844,6159.9253609490415
491,491,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.54884580713858,hhsize_3,edu_master,age_20a24,769.8775117688066,11675.437194160515,403.4970187777844,1084.712219201651
492,492,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,97.0036959066177,hhsize_5,edu_master,age_60a64,885.7640349999239,12093.188692334807,403.4970187777844,0.0
493,493,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,130.5434385290953,hhsize_4,edu_primary,age_50a54,856.3662849192474,14116.239111989147,403.4970187777844,0.0
494,494,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.55190573156288,hhsize_2,edu_master,age_55a59,816.6525317632304,9727.671075884886,403.4970187777844,0.0
495,495,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,103.4108592568804,hhsize_3,edu_master,age_55a59,819.0434675730374,10547.215270354523,403.4970187777844,0.0
496,496,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,85.96637518379585,hhsize_5,edu_primary,age_45a49,810.0964007406395,12683.1468594572,403.4970187777844,514.6853605119708
497,497,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.40722692897137,hhsize_4,edu_master,age_70a74,823.6600126802165,12412.54507318535,403.4970187777844,0.0
498,498,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,54.10500265576466,hhsize_6,edu_master,age_45a49,801.1441612174817,13045.705478490489,403.4970187777844,0.0
499,499,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,157.5586097502617,hhsize_3,edu_primary,age_40a44,809.4449245733948,11534.936827508147,403.4970187777844,645.8582794588283
500,500,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,110.33600660348898,hhsize_1,edu_collage,age_40a44,795.1524616050539,10424.43305919832,403.4970187777844,4864.145243856175
501,501,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,48.045902986754335,hhsize_2,edu_primary,age_30a34,877.3945726776278,10439.541509725492,403.4970187777844,1956.5768247071364
502,502,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,129.77269599803512,hhsize_1,edu_collage,age_45a49,875.2837465839618,10668.484942439498,403.4970187777844,4682.951958177083
503,503,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,149.51962053329981,hhsize_4,edu_master,age_35a39,880.4425015630515,10715.67936522292,403.4970187777844,0.0
504,504,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,140.61736822898726,hhsize_4,edu_master,age_55a59,169.81783841146125,13279.135305445188,403.4970187777844,0.0
505,505,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.58533501492607,hhsize_2,edu_master,age_40a44,790.8113446139116,10771.18448843754,403.4970187777844,0.0
506,506,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,33.74846742806644,hhsize_2,edu_master,age_45a49,796.1600641664093,9402.038363365216,403.4970187777844,0.0
507,507,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,78.2757081944968,hhsize_1,edu_master,age_45a49,801.7920224888595,8983.120948445896,403.4970187777844,0.0
508,508,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,150.42173570914724,hhsize_2,edu_primary,age_40a44,788.375509022792,12235.468625485788,403.4970187777844,670.7067469418358
509,509,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,97.06461122278442,hhsize_5,edu_master,age_40a44,816.0932769993591,11645.9972058948,403.4970187777844,0.0
510,510,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,99.86490102050695,hhsize_3,edu_master,age_45a49,788.3211714221136,12233.756416177575,403.4970187777844,0.0
511,511,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,115.79716132371708,hhsize_4,edu_primary,age_30a34,798.8343750050232,13517.214390761366,403.4970187777844,1244.525927033976
512,512,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.74415347043829,hhsize_5,edu_master,age_80anosou,866.2098945306592,13603.478447987927,403.4970187777844,0.0
513,513,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,97.45445964815029,hhsize_5,edu_primary,age_35a39,157.9719204783411,14245.405929754917,403.4970187777844,1002.3360912950309
514,514,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,155.641957515549,hhsize_1,edu_primary,age_45a49,1016.3407695864256,11657.287986916304,403.4970187777844,0.0
515,515,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,113.55137286276477,hhsize_3,edu_master,age_20a24,806.7713451477613,9815.749294116244,403.4970187777844,897.0352691542959
516,516,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,114.1520936036174,hhsize_2,edu_master,age_80anosou,537.8928688361365,10664.07813019207,403.4970187777844,0.0
517,517,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,144.3253935871656,hhsize_4,edu_master,age_70a74,832.3328738651388,13317.538549701121,403.4970187777844,0.0
518,518,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.61937422773008,hhsize_1,edu_master,age_30a34,782.3812672119684,8495.226371659059,403.4970187777844,0.0
519,519,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.41476234060511,hhsize_3,edu_master,age_45a49,792.5992659966895,10995.844128896153,403.4970187777844,0.0
520,520,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,80.55222935042337,hhsize_2,edu_primary,age_50a54,878.0903629462862,11142.387022017736,403.4970187777844,249.66184262341264
521,521,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,107.13146938436142,hhsize_5,edu_master,age_25a29,862.2816867805188,13412.422362496447,403.4970187777844,0.0
522,522,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,87.77144247584694,hhsize_3,edu_primary,age_40a44,801.8481835650833,12506.068984379712,403.4970187777844,792.305425181643
523,523,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,159.20991316646342,hhsize_4,edu_primary,age_45a49,807.2796070468324,14697.848586823833,403.4970187777844,211.02651937030666
524,524,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,150.15929800529238,hhsize_3,edu_primary,age_45a49,735.3176139047168,12687.153856391968,403.4970187777844,0.0
525,525,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,71.26491577070155,hhsize_6,edu_primary,age_40a44,879.0259007098053,15282.469301193216,403.4970187777844,726.5487722405986
526,526,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,123.97835814647031,hhsize_3,edu_master,age_55a59,810.0078130508066,11477.53908383308,403.4970187777844,0.0
527,527,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,80.78353342863487,hhsize_3,edu_master,age_50a54,807.1630296300945,11416.31882072802,403.4970187777844,0.0
528,528,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,179.0458245279777,hhsize_7,edu_primary,age_25a29,782.7892553090242,17644.409478022124,403.4970187777844,4509.748398324191
529,529,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,83.63216720048273,hhsize_4,edu_primary,age_60a64,894.2325679687563,11434.059142896282,403.4970187777844,0.0
530,530,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,42.52291444495663,hhsize_3,edu_master,age_55a59,533.418529711935,11010.592556511976,403.4970187777844,0.0
531,531,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,175.68008364143589,hhsize_2,edu_master,age_45a49,508.48151939132555,11524.435213960349,403.4970187777844,0.0
532,532,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,127.06541094997627,hhsize_4,edu_primary,age_80anosou,892.1405828672356,13711.40495592547,403.4970187777844,314.87022437658527
533,533,dutyp_Casa,sex_Homens,ban_5,connectio_Rede,151.1052348566691,hhsize_4,edu_master,age_75a79,1054.3756234382026,12900.430617697672,403.4970187777844,0.0
534,534,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,45.84547522481447,hhsize_1,edu_master,age_45a49,165.33454504828381,7978.607388716618,403.4970187777844,0.0
535,535,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,51.67859001723422,hhsize_1,edu_master,age_40a44,532.9396498226471,8489.740377828515,403.4970187777844,0.0
536,536,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,155.08434762861188,hhsize_4,edu_master,age_35a39,798.9745159817836,13240.95883986619,403.4970187777844,0.0
537,537,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.29028008228295,hhsize_6,edu_primary,age_70a74,808.6369544220871,15300.822596516242,403.4970187777844,1396.249523971271
538,538,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,129.5103891535479,hhsize_5,edu_primary,age_30a34,525.2819096315371,14445.900486811115,403.4970187777844,906.6680505178654
539,539,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,128.27826531903293,hhsize_2,edu_primary,age_50a54,1001.4112705260376,11531.25968431105,403.4970187777844,16.21794794841888
540,540,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,143.0297010165682,hhsize_3,edu_master,age_55a59,1019.310803321149,12376.531460308748,403.4970187777844,0.0
541,541,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,72.71350749763155,hhsize_4,edu_master,age_40a44,775.4075122859433,11535.75894436104,403.4970187777844,0.0
542,542,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,118.44869601425596,hhsize_5,edu_master,age_25a29,1239.4522729427956,13600.595147308772,403.4970187777844,0.0
543,543,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,99.05054618734181,hhsize_5,edu_master,age_35a39,1020.8800600571312,10902.887359880744,403.4970187777844,0.0
544,544,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,109.36620467787156,hhsize_5,edu_master,age_70a74,846.9524535393747,12924.839749512339,403.4970187777844,0.0
545,545,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,57.184695381760605,hhsize_4,edu_master,age_40a44,809.8481543068581,11640.98305395584,403.4970187777844,0.0
546,546,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,107.2866963170449,hhsize_2,edu_master,age_60a64,824.7549468587964,10496.670363268964,403.4970187777844,0.0
547,547,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,97.69427945880496,hhsize_1,edu_master,age_30a34,816.755524208087,8227.709067626009,403.4970187777844,0.0
548,548,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.35577445653996,hhsize_3,edu_master,age_50a54,793.8277840864488,11557.44995323477,403.4970187777844,0.0
549,549,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,117.03742978562605,hhsize_1,edu_master,age_40a44,855.9633623396915,9604.5143691899,403.4970187777844,0.0
550,550,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,124.43438639113859,hhsize_1,edu_primary,age_25a29,993.7819854740933,10828.562927097635,403.4970187777844,0.0
551,551,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,159.5682242973706,hhsize_6,edu_master,age_65a69,199.95331642101436,15987.950335206744,403.4970187777844,0.0
552,552,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,203.2317012994928,hhsize_4,edu_master,age_40a44,839.3415001721786,14700.670158178991,403.4970187777844,0.0
553,553,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,70.10405508089205,hhsize_2,edu_collage,age_40a44,995.2425004972296,9568.437128123565,403.4970187777844,6166.545535502923
554,554,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,52.65181328548764,hhsize_3,edu_primary,age_50a54,782.0347068179912,12192.450517384434,403.4970187777844,577.7424542160618
555,555,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,163.55639922859154,hhsize_3,edu_master,age_45a49,791.7568693152538,12149.357483900378,403.4970187777844,0.0
556,556,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,80.02472723814607,hhsize_4,edu_master,age_45a49,808.2467706341306,11417.101595655578,403.4970187777844,0.0
557,557,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.5657783036573,hhsize_6,edu_master,age_35a39,793.9469757214589,15689.179749181709,403.4970187777844,0.0
558,558,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,95.22534656254028,hhsize_3,edu_master,age_45a49,800.6076040325426,11168.195328276051,403.4970187777844,0.0
559,559,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,133.77841028023468,hhsize_3,edu_master,age_20a24,1002.132735031884,11443.379425956873,403.4970187777844,591.1766059617893
560,560,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,98.69401135159927,hhsize_1,edu_master,age_60a64,1011.205686397793,8959.902575738392,403.4970187777844,0.0
561,561,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.07320988178827,hhsize_2,edu_master,age_40a44,819.7982563386067,10787.053505589638,403.4970187777844,0.0
562,562,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,111.64361999119006,hhsize_1,edu_master,age_45a49,1242.6781433595952,9802.426585474932,403.4970187777844,0.0
563,563,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,96.36113962504294,hhsize_1,edu_master,age_45a49,795.4849586715717,9032.396989809326,403.4970187777844,0.0
564,564,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,161.79144369187398,hhsize_1,edu_master,age_55a59,884.9943483872307,8942.769218663389,403.4970187777844,0.0
565,565,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,86.40575189300417,hhsize_3,edu_master,age_55a59,845.4601177115138,10166.163208741234,403.4970187777844,0.0
566,566,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,93.48298436480458,hhsize_6,edu_master,age_40a44,799.1868500207232,12535.46124342694,403.4970187777844,0.0
567,567,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,108.55619687745505,hhsize_3,edu_master,age_50a54,811.5339133136915,9081.92204550212,403.4970187777844,0.0
568,568,dutyp_Apartamento,sex_Mulheres,ban_4,connectio_Rede,25.060585462583326,hhsize_5,edu_primary,age_50a54,1251.1364247166955,11720.776989122836,403.4970187777844,305.7444687594155
569,569,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,20.990465523790746,hhsize_5,edu_master,age_40a44,600.8165407588508,11584.822216830604,403.4970187777844,0.0
570,570,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,88.97110127113487,hhsize_3,edu_master,age_60a64,820.9188608284936,9586.404498856049,403.4970187777844,0.0
571,571,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,134.85328861753834,hhsize_4,edu_primary,age_25a29,802.0947721085462,13971.716864122163,403.4970187777844,1319.5620727563703
572,572,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,170.2009795659007,hhsize_4,edu_primary,age_45a49,178.430925064728,14559.61058846382,403.4970187777844,787.5466400039019
573,573,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.31067900150694,hhsize_5,edu_master,age_35a39,807.9159135414368,13356.065050462568,403.4970187777844,0.0
574,574,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,97.6873266523997,hhsize_3,edu_master,age_30a34,809.8133432987207,11584.162936034016,403.4970187777844,0.0
575,575,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,102.36428709284974,hhsize_3,edu_primary,age_30a34,789.1194684436401,12349.983846454268,403.4970187777844,1698.0419555463438
576,576,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,35.125987110085816,hhsize_3,edu_master,age_25a29,798.9225328449528,10737.506192352705,403.4970187777844,0.0
577,577,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,84.97771948620262,hhsize_3,edu_master,age_55a59,554.4622829300419,11260.857020985866,403.4970187777844,0.0
578,578,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,89.4710704092296,hhsize_4,edu_master,age_55a59,1028.3032340132656,9688.56168589286,403.4970187777844,0.0
579,579,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,125.71183124444572,hhsize_3,edu_master,age_75a79,872.6085447310751,11620.928306259082,403.4970187777844,0.0
580,580,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,152.73615913403702,hhsize_4,edu_master,age_65a69,882.0895701901453,13385.809162072006,403.4970187777844,0.0
581,581,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,172.96673351064788,hhsize_3,edu_master,age_55a59,867.6711177381852,12726.455195428454,403.4970187777844,0.0
582,582,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,108.08428126940836,hhsize_2,edu_primary,age_40a44,881.4478065127566,9700.03900998404,403.4970187777844,608.7988828054441
583,583,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,115.26995648506373,hhsize_2,edu_master,age_50a54,884.9279014702432,10704.89228716237,403.4970187777844,0.0
584,584,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,67.14073423259444,hhsize_3,edu_master,age_50a54,883.6078434063866,10825.307000930872,403.4970187777844,0.0
585,585,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.61733038425827,hhsize_3,edu_master,age_65a69,883.958054569036,10204.361356480496,403.4970187777844,0.0
586,586,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,61.962435154402684,hhsize_3,edu_primary,age_25a29,805.8194809190729,11910.0284375143,403.4970187777844,1996.7109346381378
587,587,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,46.69882073039457,hhsize_6,edu_master,age_60a64,788.3019397994467,13341.416000445128,403.4970187777844,0.0
588,588,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,91.61756322928044,hhsize_3,edu_primary,age_55a59,827.2219968856724,13564.037776626545,403.4970187777844,842.0615636665568
589,589,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,88.77216851524014,hhsize_5,edu_primary,age_45a49,815.7163690362117,12319.134385742616,403.4970187777844,365.44481207963196
590,590,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,49.041368665200004,hhsize_4,edu_primary,age_45a49,1020.8492275761428,12122.08351639019,403.4970187777844,234.2714763126499
591,591,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,76.34234473185506,hhsize_3,edu_primary,age_60a64,1220.4992865702527,13117.29317236344,403.4970187777844,416.7033652977789
592,592,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,32.63696995257244,hhsize_1,edu_master,age_40a44,805.9186673391155,8267.379082906145,403.4970187777844,0.0
593,593,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,49.48970704150978,hhsize_3,edu_master,age_20a24,803.0535484083557,8460.322287937866,403.4970187777844,1276.6708714093947
594,594,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,91.81608926950024,hhsize_3,edu_primary,age_30a34,802.3720989125193,12484.114779415691,403.4970187777844,1876.4031682860411
595,595,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,74.49339354219906,hhsize_3,edu_master,age_40a44,862.1520099517712,10171.521828580791,403.4970187777844,0.0
596,596,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,141.00518703271484,hhsize_6,edu_master,age_30a34,843.3609138690125,14505.589215961558,403.4970187777844,0.0
597,597,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,158.5217615163755,hhsize_4,edu_primary,age_45a49,195.20243576802253,12432.610364097402,403.4970187777844,670.1353068526275
598,598,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,133.97113796610694,hhsize_3,edu_primary,age_40a44,871.6517337772322,13240.053056491412,403.4970187777844,420.0440875466233
599,599,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,71.43253175569194,hhsize_5,edu_primary,age_35a39,807.9097951624474,14394.273567352877,403.4970187777844,759.7247619373039
600,600,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,37.41321190321028,hhsize_3,edu_primary,age_50a54,782.2245327167816,12089.908865328704,403.4970187777844,635.0577489453528
601,601,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,46.02484804861965,hhsize_3,edu_master,age_30a34,816.1746941545185,8609.122172321851,403.4970187777844,0.0
602,602,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,145.57305617297996,hhsize_1,edu_master,age_45a49,902.5733864934192,9972.004334449764,403.4970187777844,0.0
603,603,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,156.54138412838242,hhsize_2,edu_primary,age_45a49,1043.9424283270916,13306.2792753229,403.4970187777844,485.6642556576172
604,604,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,66.65739116065512,hhsize_4,edu_master,age_30a34,191.8111949427736,11055.775874115612,403.4970187777844,0.0
605,605,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,129.41538468136463,hhsize_3,edu_master,age_65a69,897.3143937005423,9834.902117032396,403.4970187777844,0.0
606,606,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,95.61647153256571,hhsize_4,edu_primary,age_25a29,851.3393051372461,13943.454868440303,403.4970187777844,1268.643801722415
607,607,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,144.62161189132956,hhsize_4,edu_master,age_40a44,192.05454717928555,10685.671890745552,403.4970187777844,0.0
608,608,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,74.42657737993551,hhsize_6,edu_master,age_45a49,877.8317957897208,11818.176485872129,403.4970187777844,0.0
609,609,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.79404627711209,hhsize_5,edu_master,age_30a34,781.7898527173883,13050.518406036274,403.4970187777844,0.0
610,610,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,142.97279517077553,hhsize_6,edu_master,age_45a49,817.4601610382864,13487.329304678753,403.4970187777844,0.0
611,611,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,85.9205085423475,hhsize_1,edu_master,age_40a44,815.3008293728802,9598.954886897576,403.4970187777844,0.0
612,612,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,111.99714476812109,hhsize_3,edu_primary,age_35a39,810.6279643155394,11279.87958509029,403.4970187777844,936.6666610339047
613,613,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,68.16201560196853,hhsize_4,edu_collage,age_50a54,815.0272733376959,10527.24727013442,403.4970187777844,5401.255308796466
614,614,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,92.19170472874436,hhsize_5,edu_primary,age_40a44,808.0688391713768,12707.777498695437,403.4970187777844,262.17601562881686
